variables,type,units,values,description
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.t_full,output,m,"[0.075 0.075 0.075 0.075 0.075 0.075 0.075 0.075 0.075 0.075 0.075 0.075
 0.075 0.075 0.075 0.075 0.075 0.075]",
fixedse.sigma_y_full,output,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [507132.40218069]
 [440340.81547589]
 [374007.94143019]
 [308202.52162486]
 [243048.28777994]
 [178739.40619334]
 [115565.98197544]
 [ 84531.54207917]
 [ 53954.79657467]
 [ 23921.05412328]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[65.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.78666667]
 [  0.           0.          40.57333333]
 [  0.           0.          53.36      ]
 [  0.           0.          71.62666667]
 [  0.           0.          89.89333333]
 [  0.           0.         108.16      ]
 [  0.           0.         119.12      ]
 [  0.           0.         130.08      ]
 [  0.           0.         141.04      ]
 [  0.           0.         148.34666667]
 [  0.           0.         155.65333333]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[0.83501487 0.83501487 0.83501487 0.61014395 0.61014395 0.61014395
 0.57545927 0.50608992 0.43672057 0.4020359  0.4020359  0.4020359 ]",
fixedse.tower_Asx,intermediate,m**2,"[0.47447868 0.47447868 0.47447868 0.34657473 0.34657473 0.34657473
 0.32689237 0.28752772 0.2481632  0.22848101 0.22848101 0.22848101]",
fixedse.tower_Asy,intermediate,m**2,"[0.47447868 0.47447868 0.47447868 0.34657473 0.34657473 0.34657473
 0.32689237 0.28752772 0.2481632  0.22848101 0.22848101 0.22848101]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[8.58297055 8.58297055 8.58297055 6.28176602 6.28176602 6.28176602
 5.27022154 3.58483238 2.30355075 1.79714065 1.79714065 1.79714065]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[8.58297055 8.58297055 8.58297055 6.28176602 6.28176602 6.28176602
 5.27022154 3.58483238 2.30355075 1.79714065 1.79714065 1.79714065]",
fixedse.tower_J0,intermediate,kg*m**2,"[17.16594111 17.16594111 17.16594111 12.56353205 12.56353205 12.56353205
 10.54044307  7.16966477  4.6071015   3.59428131  3.59428131  3.59428131]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[9.09546033 9.09546033 9.09546033 9.09546033 9.09546033 9.09546033
 9.09546033 8.06364022 7.03182011 6.         6.         6.
 6.        ]",
fixedse.tower_t_full,intermediate,m,"[0.02739339 0.02739339 0.02739339 0.02       0.02       0.02
 0.02       0.02       0.02       0.02       0.02       0.02      ]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[34.55163088]
 [40.06151764]
 [43.87169507]
 [46.85311244]
 [50.28339437]
 [53.10082219]
 [55.51146029]
 [56.81237873]
 [58.0252708 ]
 [59.16281108]
 [59.88434715]
 [60.57935867]
 [61.25      ]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[  3787067.18771763]
 [    22429.54651139]
 [-15901543.87731441]]",
fixedse.turbine_M,intermediate,N*m,"[[-4.77260754e+06]
 [ 5.50058858e+08]
 [ 9.73654846e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[1034092.48236751 1034092.48236751 2068184.96473503       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[45.],
fixedse.turbine_mass,intermediate,kg,[1660509.87874788],
fixedse.turbine_cg,intermediate,m,[-4.20511415e+00 -5.68859517e-02  1.23363884e+02],
fixedse.turbine_I,intermediate,kg*m**2,"[2.97956046e+10 2.96898682e+10 2.66224874e+08 8.52611923e+02
 1.94199094e+07 1.70683998e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-13713.86135381]
 [-14378.98059597]
 [-16448.43581812]
 [-20159.90623305]
 [-25943.76241843]
 [-34464.37295135]
 [-46686.17375854]
 [-54630.67806861]
 [-64137.68566255]
 [-75565.95872378]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[-217.64883604]
 [-254.9367969 ]
 [-280.490989  ]
 [-300.32925264]
 [-322.99888336]
 [-341.50494552]
 [-357.26470094]
 [-322.26503795]
 [-282.66979124]
 [-237.66700775]
 [-241.01750595]
 [-244.23967215]
 [-247.34415233]]",
fixedse.z_full,output,m,"[  0.          15.          30.          45.          51.66666667
  58.33333333  65.          71.66666667  78.33333333  85.
  88.33333333  91.66666667  95.          98.33333333 101.66666667
 105.         106.66666667 108.33333333 110.        ]",
fixedse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.G_full,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.rho_full,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-35159833.97487412]
 [-32550582.51993225]
 [-29839505.64201334]
 [-28587131.95211575]
 [-27325734.16742659]
 [-26045259.32148965]
 [-24733449.90608368]
 [-23374435.75737537]
 [-21946971.64324993]
 [-21199965.18393354]
 [-20424163.72425196]
 [-19613819.03811658]
 [-18909301.54771785]
 [-18329467.89106401]
 [-17749634.23441018]
 [-17459717.40608365]
 [-17169800.57775578]
 [-16879883.74942904]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -1553226.994429  ]
 [-10562885.47832369]
 [-24858394.50359039]
 [  3788588.38420029]
 [  3789295.76707285]
 [  3790010.65283755]
 [  3790753.48510037]
 [  3791552.18805732]
 [  3792446.32772509]
 [  3790151.49754664]
 [  3790442.31868285]
 [  3790767.76578691]
 [  3790655.57544208]
 [  3789975.04901599]
 [  3790094.44177111]
 [  3788624.71817817]
 [  3788653.52687714]
 [  3788681.98912864]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -12214.73747984]
 [ -83300.77202175]
 [-198755.3550776 ]
 [  22441.46704354]
 [  22447.09492115]
 [  22452.82840036]
 [  22458.83311552]
 [  22465.33741492]
 [  22472.66731268]
 [  22454.35601057]
 [  22456.75895448]
 [  22459.45377358]
 [  22458.616889  ]
 [  22453.16129452]
 [  22454.19177679]
 [  22442.25033069]
 [  22442.50168211]
 [  22442.75094394]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -81531.4918077 ]
 [-1112349.94355848]
 [-5432434.46970316]
 [-6117624.12601256]
 [-5962785.93329426]
 [-5806616.37441245]
 [-5649304.83748563]
 [-5491042.73604432]
 [-5332027.2897827 ]
 [-5252382.79899945]
 [-5172639.53379963]
 [-5092824.70314699]
 [-5012970.26844853]
 [-4933070.9202525 ]
 [-4853111.92044982]
 [-4813136.5328089 ]
 [-4773153.28249535]
 [-4733164.00915576]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[1.04213947e+07]
 [1.42069031e+08]
 [6.87714889e+08]
 [7.68788154e+08]
 [7.42866959e+08]
 [7.16780461e+08]
 [6.90553924e+08]
 [6.64212616e+08]
 [6.37782268e+08]
 [6.24552124e+08]
 [6.11311136e+08]
 [5.98062757e+08]
 [5.84810989e+08]
 [5.71555221e+08]
 [5.58293688e+08]
 [5.51664024e+08]
 [5.45033797e+08]
 [5.38403239e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1317736.00454978]
 [3013868.54147721]
 [5575478.80198247]
 [9738159.74181933]
 [9738092.10504367]
 [9738023.98185469]
 [9737954.82936263]
 [9737883.98565472]
 [9737810.59376236]
 [9737733.50650475]
 [9737693.16644692]
 [9737651.27174693]
 [9737607.5120344 ]
 [9737569.46745366]
 [9737538.15613551]
 [9737506.84501868]
 [9737491.18953585]
 [9737475.53410326]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-95.         -80.         -65.         -50.         -43.33333333
 -36.66666667 -30.         -23.33333333 -16.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.78666667
  40.57333333  53.36        71.62666667  89.89333333 108.16
 119.12       130.08       141.04       148.34666667 155.65333333
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[9.09546033 9.09546033 9.09546033 9.09546033 9.09546033 9.09546033
 9.09546033 9.09546033 9.09546033 9.09546033 9.09546033 9.09546033
 9.09546033 9.09546033 9.09546033 9.09546033 9.09546033 9.09546033
 9.09546033 9.09546033 9.09546033 9.09546033 9.09546033 9.09546033
 9.09546033 8.06364022 7.03182011 6.         6.         6.
 6.        ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.075      0.075      0.075      0.075      0.075      0.075
 0.075      0.075      0.075      0.075      0.075      0.075
 0.075      0.075      0.075      0.075      0.075      0.075
 0.02739339 0.02739339 0.02739339 0.02       0.02       0.02
 0.02       0.02       0.02       0.02       0.02       0.02      ]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[212.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[2.27417361 2.27417361 2.27417361 2.27417361 2.27417361 2.27417361
 2.27417361 2.27417361 2.27417361 2.27417361 2.27417361 2.27417361
 2.27417361 2.27417361 2.27417361 2.27417361 2.27417361 2.27417361
 0.83501487 0.83501487 0.83501487 0.61014395 0.61014395 0.61014395
 0.57545927 0.50608992 0.43672057 0.4020359  0.4020359  0.4020359 ]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.29535943 1.29535943 1.29535943 1.29535943 1.29535943 1.29535943
 1.29535943 1.29535943 1.29535943 1.29535943 1.29535943 1.29535943
 1.29535943 1.29535943 1.29535943 1.29535943 1.29535943 1.29535943
 0.47447868 0.47447868 0.47447868 0.34657473 0.34657473 0.34657473
 0.32689237 0.28752772 0.2481632  0.22848101 0.22848101 0.22848101]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.29535943 1.29535943 1.29535943 1.29535943 1.29535943 1.29535943
 1.29535943 1.29535943 1.29535943 1.29535943 1.29535943 1.29535943
 1.29535943 1.29535943 1.29535943 1.29535943 1.29535943 1.29535943
 0.47447868 0.47447868 0.47447868 0.34657473 0.34657473 0.34657473
 0.32689237 0.28752772 0.2481632  0.22848101 0.22848101 0.22848101]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[23.13241905 23.13241905 23.13241905 23.13241905 23.13241905 23.13241905
 23.13241905 23.13241905 23.13241905 23.13241905 23.13241905 23.13241905
 23.13241905 23.13241905 23.13241905 23.13241905 23.13241905 23.13241905
  8.58297055  8.58297055  8.58297055  6.28176602  6.28176602  6.28176602
  5.27022154  3.58483238  2.30355075  1.79714065  1.79714065  1.79714065]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[23.13241905 23.13241905 23.13241905 23.13241905 23.13241905 23.13241905
 23.13241905 23.13241905 23.13241905 23.13241905 23.13241905 23.13241905
 23.13241905 23.13241905 23.13241905 23.13241905 23.13241905 23.13241905
  8.58297055  8.58297055  8.58297055  6.28176602  6.28176602  6.28176602
  5.27022154  3.58483238  2.30355075  1.79714065  1.79714065  1.79714065]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[46.26483809 46.26483809 46.26483809 46.26483809 46.26483809 46.26483809
 46.26483809 46.26483809 46.26483809 46.26483809 46.26483809 46.26483809
 46.26483809 46.26483809 46.26483809 46.26483809 46.26483809 46.26483809
 17.16594111 17.16594111 17.16594111 12.56353205 12.56353205 12.56353205
 10.54044307  7.16966477  4.6071015   3.59428131  3.59428131  3.59428131]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-3.51598340e+07]
 [-3.25505825e+07]
 [-2.98395056e+07]
 [-2.85871320e+07]
 [-2.73257342e+07]
 [-2.60452593e+07]
 [-2.47334499e+07]
 [-2.33744358e+07]
 [-2.19469716e+07]
 [-2.11999652e+07]
 [-2.04241637e+07]
 [-1.96138190e+07]
 [-1.89093015e+07]
 [-1.83294679e+07]
 [-1.77496342e+07]
 [-1.74597174e+07]
 [-1.71698006e+07]
 [-1.68798837e+07]
 [-1.50811918e+07]
 [-1.42615192e+07]
 [-1.34414489e+07]
 [-1.25837003e+07]
 [-1.17255675e+07]
 [-1.08670623e+07]
 [-1.03808502e+07]
 [-9.95289656e+06]
 [-9.58350155e+06]
 [-9.35692884e+06]
 [-9.13050678e+06]
 [-5.06406650e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-1.55322699e+06]
 [-1.05628855e+07]
 [-2.48583945e+07]
 [ 3.78858838e+06]
 [ 3.78929577e+06]
 [ 3.79001065e+06]
 [ 3.79075349e+06]
 [ 3.79155219e+06]
 [ 3.79244633e+06]
 [ 3.79015150e+06]
 [ 3.79044232e+06]
 [ 3.79076777e+06]
 [ 3.79065558e+06]
 [ 3.78997505e+06]
 [ 3.79009444e+06]
 [ 3.78862472e+06]
 [ 3.78865353e+06]
 [ 3.78868199e+06]
 [ 3.79248315e+06]
 [ 3.79398433e+06]
 [ 3.79531867e+06]
 [ 3.79747633e+06]
 [ 3.79940516e+06]
 [ 3.80086275e+06]
 [ 3.79538144e+06]
 [ 3.79468880e+06]
 [ 3.79387621e+06]
 [ 3.79130387e+06]
 [ 3.79127593e+06]
 [ 4.14806797e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[-1.22147375e+04]
 [-8.33007720e+04]
 [-1.98755355e+05]
 [ 2.24414670e+04]
 [ 2.24470949e+04]
 [ 2.24528284e+04]
 [ 2.24588331e+04]
 [ 2.24653374e+04]
 [ 2.24726673e+04]
 [ 2.24543560e+04]
 [ 2.24567590e+04]
 [ 2.24594538e+04]
 [ 2.24586169e+04]
 [ 2.24531613e+04]
 [ 2.24541918e+04]
 [ 2.24422503e+04]
 [ 2.24425017e+04]
 [ 2.24427509e+04]
 [ 2.24743563e+04]
 [ 2.24879749e+04]
 [ 2.25005604e+04]
 [ 2.25215196e+04]
 [ 2.25423328e+04]
 [ 2.25602309e+04]
 [ 2.25109541e+04]
 [ 2.25069649e+04]
 [ 2.25028759e+04]
 [ 2.24783987e+04]
 [ 2.24814111e+04]
 [ 5.30820000e+01]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-8.15314918e+04]
 [-1.11234994e+06]
 [-5.43243447e+06]
 [-6.11762413e+06]
 [-5.96278593e+06]
 [-5.80661637e+06]
 [-5.64930484e+06]
 [-5.49104274e+06]
 [-5.33202729e+06]
 [-5.25238280e+06]
 [-5.17263953e+06]
 [-5.09282470e+06]
 [-5.01297027e+06]
 [-4.93307092e+06]
 [-4.85311192e+06]
 [-4.81313653e+06]
 [-4.77315328e+06]
 [-4.73316401e+06]
 [-4.42409781e+06]
 [-4.10980582e+06]
 [-3.79142415e+06]
 [-3.32908732e+06]
 [-2.85895636e+06]
 [-2.38404006e+06]
 [-2.09831122e+06]
 [-1.81133133e+06]
 [-1.52221133e+06]
 [-1.32813595e+06]
 [-1.13293218e+06]
 [-5.23628265e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 1.04213947e+07]
 [ 1.42069031e+08]
 [ 6.87714889e+08]
 [ 7.68788154e+08]
 [ 7.42866959e+08]
 [ 7.16780461e+08]
 [ 6.90553924e+08]
 [ 6.64212616e+08]
 [ 6.37782268e+08]
 [ 6.24552124e+08]
 [ 6.11311136e+08]
 [ 5.98062757e+08]
 [ 5.84810989e+08]
 [ 5.71555221e+08]
 [ 5.58293688e+08]
 [ 5.51664024e+08]
 [ 5.45033797e+08]
 [ 5.38403239e+08]
 [ 4.87287902e+08]
 [ 4.35609181e+08]
 [ 3.83515503e+08]
 [ 3.08382749e+08]
 [ 2.32596669e+08]
 [ 1.56536722e+08]
 [ 1.10955879e+08]
 [ 6.53983325e+07]
 [ 1.98722374e+07]
 [-1.04165268e+07]
 [-4.06287839e+07]
 [ 4.09205188e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1317736.00454978]
 [3013868.54147721]
 [5575478.80198247]
 [9738159.74181933]
 [9738092.10504367]
 [9738023.98185469]
 [9737954.82936263]
 [9737883.98565472]
 [9737810.59376236]
 [9737733.50650475]
 [9737693.16644692]
 [9737651.27174693]
 [9737607.5120344 ]
 [9737569.46745366]
 [9737538.15613551]
 [9737506.84501868]
 [9737491.18953585]
 [9737475.53410326]
 [9738886.85794557]
 [9738766.51366298]
 [9738645.93498784]
 [9739254.07581455]
 [9739081.37550163]
 [9738908.60393066]
 [9738867.63041548]
 [9739067.58245808]
 [9739347.45660073]
 [9739476.12679452]
 [9739406.89068819]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.07132402e+05]
 [4.40340815e+05]
 [3.74007941e+05]
 [3.08202522e+05]
 [2.43048288e+05]
 [1.78739406e+05]
 [1.15565982e+05]
 [8.45315421e+04]
 [5.39547966e+04]
 [2.39210541e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.45516309e+01]
 [4.00615176e+01]
 [4.38716951e+01]
 [4.68531124e+01]
 [5.02833944e+01]
 [5.31008222e+01]
 [5.55114603e+01]
 [5.68123787e+01]
 [5.80252708e+01]
 [5.91628111e+01]
 [5.98843472e+01]
 [6.05793587e+01]
 [6.12500000e+01]]",
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[2103960.1834303],
tcc.tower_mass,intermediate,kg,[709175.39532825],
tcc.turbine_cost,output,USD,[3048960.1834303],
tcc.turbine_cost_kW,output,USD/kW,[203.26401223],
tcc.turbine_mass_tcc,output,kg,[709175.39532825],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[2103960.1834303],
tcc.tower_cost_external,intermediate,USD,[2103960.1834303],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[217.64883604 254.9367969  280.490989   300.32925264 322.99888336
 341.50494552 357.26470094 322.26503795 282.66979124 237.66700775
 241.01750595 244.23967215 247.34415233]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[34.55163088 40.06151764 43.87169507 46.85311244 50.28339437 53.10082219
 55.51146029 56.81237873 58.0252708  59.16281108 59.88434715 60.57935867
 61.25      ]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.78666667  40.57333333  53.36        71.62666667
  89.89333333 108.16       119.12       130.08       141.04
 148.34666667 155.65333333 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.78666667  40.57333333  53.36        71.62666667
  89.89333333 108.16       119.12       130.08       141.04
 148.34666667 155.65333333 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[ 7.51071408  8.08743219  8.4632888   8.746135    9.06064776  9.31102679
  9.52002918  9.63093474  9.73319762  9.82814045  9.8878897   9.94510309
 10.        ]",
towerse.outer_diameter_full,output,m,"[9.09546033 9.09546033 9.09546033 9.09546033 9.09546033 9.09546033
 9.09546033 8.06364022 7.03182011 6.         6.         6.
 6.        ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08641975 0.17283951 0.25925926 0.38271605 0.50617284
 0.62962963 0.7037037  0.77777778 0.85185185 0.90123457 0.95061728
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[217.64883604 254.9367969  280.490989   300.32925264 322.99888336
 341.50494552 357.26470094 322.26503795 282.66979124 237.66700775
 241.01750595 244.23967215 247.34415233]",
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.Pz_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.qdyn_global,intermediate,Pa,"[34.55163088 40.06151764 43.87169507 46.85311244 50.28339437 53.10082219
 55.51146029 56.81237873 58.0252708  59.16281108 59.88434715 60.57935867
 61.25      ]",
towerse.lc:Px,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Pz,intermediate,N/m,"[-217.64883604 -254.9367969  -280.490989   -300.32925264 -322.99888336
 -341.50494552 -357.26470094 -322.26503795 -282.66979124 -237.66700775
 -241.01750595 -244.23967215 -247.34415233]",
towerse.lc:qdyn,intermediate,Pa,"[34.55163088 40.06151764 43.87169507 46.85311244 50.28339437 53.10082219
 55.51146029 56.81237873 58.0252708  59.16281108 59.88434715 60.57935867
 61.25      ]",
towerse.z_full,output,m,"[  0.          12.78666667  25.57333333  38.36        56.62666667
  74.89333333  93.16       104.12       115.08       126.04
 133.34666667 140.65333333 147.96      ]",
towerse.t_full,output,m,"[0.02739339 0.02739339 0.02739339 0.02       0.02       0.02
 0.02       0.02       0.02       0.02       0.02       0.02      ]",
towerse.tower_height,intermediate,m,[147.96],
towerse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
towerse.G_full,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
