variables,type,units,values,description
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.t_full,output,m,"[0.12442164 0.12442164 0.12442164 0.13428246 0.13428246 0.13428246
 0.13438589 0.13438589 0.13438589 0.1267728  0.1267728  0.1267728
 0.12663441 0.12663441 0.12663441 0.12500954 0.12500954 0.12500954]",
fixedse.sigma_y_full,output,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [507132.40218069]
 [440340.81547589]
 [374007.94143019]
 [308202.52162486]
 [243048.28777994]
 [178739.40619334]
 [115565.98197544]
 [ 84531.54207917]
 [ 53954.79657467]
 [ 23921.05412328]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[65.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.02354145 2.02354145 2.02354145 1.83808605 1.74967136 1.66125667
 1.2225383  1.06311603 0.90369376 0.70168037 0.70168037 0.70168037]",
fixedse.tower_Asx,intermediate,m**2,"[1.15086843 1.15086843 1.15086843 1.04527838 0.99510763 0.94493708
 0.69518965 0.60472591 0.51426344 0.39922621 0.39922621 0.39922621]",
fixedse.tower_Asy,intermediate,m**2,"[1.15086843 1.15086843 1.15086843 1.04527838 0.99510763 0.94493708
 0.69518965 0.60472591 0.51426344 0.39922621 0.39922621 0.39922621]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[30.30153415 30.30153415 30.30153415 26.26518175 22.65444202 19.39078227
 11.94128079  7.8525104   4.8231986   3.11989206  3.11989206  3.11989206]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[30.30153415 30.30153415 30.30153415 26.26518175 22.65444202 19.39078227
 11.94128079  7.8525104   4.8231986   3.11989206  3.11989206  3.11989206]",
fixedse.tower_J0,intermediate,kg*m**2,"[60.60306831 60.60306831 60.60306831 52.5303635  45.30888403 38.78156455
 23.88256158 15.70502081  9.64639721  6.23978412  6.23978412  6.23978412]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[11.         11.         11.         11.         10.48571257  9.97142513
  9.4571377   8.30442513  7.15171257  5.999       5.999       5.999
  5.999     ]",
fixedse.tower_t_full,intermediate,m,"[0.055      0.055      0.055      0.05114284 0.05114284 0.05114284
 0.04114284 0.04114284 0.04114284 0.035      0.035      0.035     ]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[34.55163088]
 [39.81153716]
 [43.49533926]
 [46.39379595]
 [49.74043597]
 [52.49601038]
 [54.85739789]
 [56.13287989]
 [57.32267634]
 [58.43904327]
 [59.42333292]
 [60.35854516]
 [61.25      ]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 3.78706719e+06]
 [ 2.24295465e+04]
 [-2.55585905e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-4.57112498e+06]
 [ 5.30407174e+08]
 [ 9.73654846e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1512500. 1512500. 3025000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2644922.71141499],
fixedse.turbine_cg,intermediate,m,[-2.64001422e+00 -3.57135898e-02  9.85380539e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.42837263e+10 3.41779898e+10 2.94099275e+08 8.52611923e+02
 1.94199094e+07 1.70683998e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[      0.        ]
 [      0.        ]
 [      0.        ]
 [ -20017.11440126]
 [ -20986.44664575]
 [ -23999.51560344]
 [ -29386.86395002]
 [ -37748.43509814]
 [ -49975.7389429 ]
 [ -67453.86707481]
 [ -78800.07215349]
 [ -92377.84329724]
 [-108714.45363716]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[-268.45247085]
 [-310.03947622]
 [-338.86585084]
 [-361.4033748 ]
 [-369.39018242]
 [-370.74238099]
 [-367.34393292]
 [-328.50519684]
 [-284.48824982]
 [-234.2493628 ]
 [-238.82520341]
 [-243.16377663]
 [-247.29093133]]",
fixedse.z_full,output,m,"[ 0.         10.         20.         30.         36.66666667 43.33333333
 50.         56.66666667 63.33333333 70.         73.33333333 76.66666667
 80.         83.33333333 86.66666667 90.         91.66666667 93.33333333
 95.        ]",
fixedse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.G_full,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.rho_full,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-59832859.80192122]
 [-56353630.70756402]
 [-52775316.89661466]
 [-50138962.03496519]
 [-47489465.25866194]
 [-44812247.10346211]
 [-42087754.98950506]
 [-39295319.58902951]
 [-36404856.24622078]
 [-34982134.36290882]
 [-33518287.93175431]
 [-32005082.7567816 ]
 [-30645575.589285  ]
 [-29465447.26685222]
 [-28285318.94441943]
 [-27702739.00469551]
 [-27120159.06497275]
 [-26537579.12524858]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -8572090.36213582]
 [-17268024.17599304]
 [-14402137.79163497]
 [  3788294.19821697]
 [  3788742.24601999]
 [  3789189.6705923 ]
 [  3789647.22517963]
 [  3790123.93715105]
 [  3790638.81328809]
 [  3788980.64683772]
 [  3789138.81338663]
 [  3789312.30695669]
 [  3789279.17018657]
 [  3788983.30909183]
 [  3789059.88427276]
 [  3788078.85853535]
 [  3788097.29819438]
 [  3788115.50509155]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -67266.28077037]
 [-136448.21427295]
 [-116995.72661628]
 [  22439.08749051]
 [  22442.63454073]
 [  22446.20674358]
 [  22449.89048505]
 [  22453.76002872]
 [  22457.97068155]
 [  22444.82786149]
 [  22446.13318755]
 [  22447.56849095]
 [  22447.3485897 ]
 [  22445.0080151 ]
 [  22445.6686707 ]
 [  22437.74791982]
 [  22437.90885854]
 [  22438.06840558]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[ -891181.83911985]
 [-3139812.60871032]
 [-5305465.14583477]
 [-5752434.03034392]
 [-5599599.09299811]
 [-5446122.38147551]
 [-5292119.20580174]
 [-5137704.70847349]
 [-4982994.97268821]
 [-4905614.46717168]
 [-4828198.5187126 ]
 [-4750762.21440098]
 [-4673323.06077006]
 [-4595881.16895749]
 [-4518432.42380081]
 [-4479722.37564011]
 [-4441014.31505959]
 [-4402309.37162086]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[1.14926216e+08]
 [4.02717507e+08]
 [6.75206751e+08]
 [7.26472510e+08]
 [7.00802455e+08]
 [6.75052575e+08]
 [6.49238207e+08]
 [6.23374504e+08]
 [5.97476569e+08]
 [5.84525537e+08]
 [5.71570903e+08]
 [5.58614583e+08]
 [5.45658770e+08]
 [5.32703489e+08]
 [5.19748240e+08]
 [5.13272715e+08]
 [5.06797657e+08]
 [5.00323208e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1855711.8551235 ]
 [3927530.66483384]
 [6456761.51466833]
 [9737869.78602055]
 [9737803.77153031]
 [9737737.42886747]
 [9737669.54001697]
 [9737601.37324373]
 [9737531.50752031]
 [9737513.21183135]
 [9737475.50517404]
 [9737436.70889006]
 [9737397.52086205]
 [9737361.45153277]
 [9737330.14155254]
 [9737308.47229439]
 [9737292.8174501 ]
 [9737277.16265618]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-80.         -70.         -60.         -50.         -43.33333333
 -36.66666667 -30.         -23.33333333 -16.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[11.         11.         11.         11.         11.         11.
 11.         11.         11.         11.         11.         11.
 11.         11.         11.         11.         11.         11.
 11.         11.         11.         11.         10.48571257  9.97142513
  9.4571377   8.30442513  7.15171257  5.999       5.999       5.999
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.12442164 0.12442164 0.12442164 0.13428246 0.13428246 0.13428246
 0.13438589 0.13438589 0.13438589 0.1267728  0.1267728  0.1267728
 0.12663441 0.12663441 0.12663441 0.12500954 0.12500954 0.12500954
 0.055      0.055      0.055      0.05114284 0.05114284 0.05114284
 0.04114284 0.04114284 0.04114284 0.035      0.035      0.035     ]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[212.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[4.54864403 4.54864403 4.54864403 4.90468745 4.90468745 4.90468745
 4.90841855 4.90841855 4.90841855 4.63359637 4.63359637 4.63359637
 4.62859702 4.62859702 4.62859702 4.56988944 4.56988944 4.56988944
 2.02354145 2.02354145 2.02354145 1.83808605 1.74967136 1.66125667
 1.2225383  1.06311603 0.90369376 0.70168037 0.70168037 0.70168037]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[2.59466871 2.59466871 2.59466871 2.79897823 2.79897823 2.79897823
 2.80112026 2.80112026 2.80112026 2.6434002  2.6434002  2.6434002
 2.64053211 2.64053211 2.64053211 2.60685479 2.60685479 2.60685479
 1.15086843 1.15086843 1.15086843 1.04527838 0.99510763 0.94493708
 0.69518965 0.60472591 0.51426344 0.39922621 0.39922621 0.39922621]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[2.59466871 2.59466871 2.59466871 2.79897823 2.79897823 2.79897823
 2.80112026 2.80112026 2.80112026 2.6434002  2.6434002  2.6434002
 2.64053211 2.64053211 2.64053211 2.60685479 2.60685479 2.60685479
 1.15086843 1.15086843 1.15086843 1.04527838 0.99510763 0.94493708
 0.69518965 0.60472591 0.51426344 0.39922621 0.39922621 0.39922621]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[67.25948311 67.25948311 67.25948311 72.39432064 72.39432064 72.39432064
 72.44803054 72.44803054 72.44803054 68.4863737  68.4863737  68.4863737
 68.4142023  68.4142023  68.4142023  67.56641223 67.56641223 67.56641223
 30.30153415 30.30153415 30.30153415 26.26518175 22.65444202 19.39078227
 11.94128079  7.8525104   4.8231986   3.11989206  3.11989206  3.11989206]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[67.25948311 67.25948311 67.25948311 72.39432064 72.39432064 72.39432064
 72.44803054 72.44803054 72.44803054 68.4863737  68.4863737  68.4863737
 68.4142023  68.4142023  68.4142023  67.56641223 67.56641223 67.56641223
 30.30153415 30.30153415 30.30153415 26.26518175 22.65444202 19.39078227
 11.94128079  7.8525104   4.8231986   3.11989206  3.11989206  3.11989206]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[134.51896622 134.51896622 134.51896622 144.78864128 144.78864128
 144.78864128 144.89606109 144.89606109 144.89606109 136.97274741
 136.97274741 136.97274741 136.8284046  136.8284046  136.8284046
 135.13282446 135.13282446 135.13282446  60.60306831  60.60306831
  60.60306831  52.5303635   45.30888403  38.78156455  23.88256158
  15.70502081   9.64639721   6.23978412   6.23978412   6.23978412]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-5.98328598e+07]
 [-5.63536307e+07]
 [-5.27753169e+07]
 [-5.01389620e+07]
 [-4.74894653e+07]
 [-4.48122471e+07]
 [-4.20877550e+07]
 [-3.92953196e+07]
 [-3.64048562e+07]
 [-3.49821344e+07]
 [-3.35182879e+07]
 [-3.20050828e+07]
 [-3.06455756e+07]
 [-2.94654473e+07]
 [-2.82853189e+07]
 [-2.77027390e+07]
 [-2.71201591e+07]
 [-2.65375791e+07]
 [-2.36869489e+07]
 [-2.18150991e+07]
 [-1.99428285e+07]
 [-1.75123409e+07]
 [-1.51982154e+07]
 [-1.30006328e+07]
 [-1.20293060e+07]
 [-1.11843661e+07]
 [-1.04660214e+07]
 [-9.94523660e+06]
 [-9.42467008e+06]
 [-1.60071068e-08]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-8.57209036e+06]
 [-1.72680242e+07]
 [-1.44021378e+07]
 [ 3.78829420e+06]
 [ 3.78874225e+06]
 [ 3.78918967e+06]
 [ 3.78964723e+06]
 [ 3.79012394e+06]
 [ 3.79063881e+06]
 [ 3.78898065e+06]
 [ 3.78913881e+06]
 [ 3.78931231e+06]
 [ 3.78927917e+06]
 [ 3.78898331e+06]
 [ 3.78905988e+06]
 [ 3.78807886e+06]
 [ 3.78809730e+06]
 [ 3.78811551e+06]
 [ 3.79093392e+06]
 [ 3.79178394e+06]
 [ 3.79254254e+06]
 [ 3.79530594e+06]
 [ 3.79610260e+06]
 [ 3.79665697e+06]
 [ 3.79165722e+06]
 [ 3.79132516e+06]
 [ 3.79091646e+06]
 [ 3.78997727e+06]
 [ 3.78996348e+06]
 [ 2.80730454e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[-6.72662808e+04]
 [-1.36448214e+05]
 [-1.16995727e+05]
 [ 2.24390875e+04]
 [ 2.24426345e+04]
 [ 2.24462067e+04]
 [ 2.24498905e+04]
 [ 2.24537600e+04]
 [ 2.24579707e+04]
 [ 2.24448279e+04]
 [ 2.24461332e+04]
 [ 2.24475685e+04]
 [ 2.24473486e+04]
 [ 2.24450080e+04]
 [ 2.24456687e+04]
 [ 2.24377479e+04]
 [ 2.24379089e+04]
 [ 2.24380684e+04]
 [ 2.24612937e+04]
 [ 2.24690168e+04]
 [ 2.24761842e+04]
 [ 2.25013650e+04]
 [ 2.25108142e+04]
 [ 2.25191154e+04]
 [ 2.24742192e+04]
 [ 2.24732135e+04]
 [ 2.24723730e+04]
 [ 2.24660480e+04]
 [ 2.24715267e+04]
 [ 4.42219869e+01]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-8.91181839e+05]
 [-3.13981261e+06]
 [-5.30546515e+06]
 [-5.75243403e+06]
 [-5.59959909e+06]
 [-5.44612238e+06]
 [-5.29211921e+06]
 [-5.13770471e+06]
 [-4.98299497e+06]
 [-4.90561447e+06]
 [-4.82819852e+06]
 [-4.75076221e+06]
 [-4.67332306e+06]
 [-4.59588117e+06]
 [-4.51843242e+06]
 [-4.47972238e+06]
 [-4.44101432e+06]
 [-4.40230937e+06]
 [-4.12108535e+06]
 [-3.83827200e+06]
 [-3.55439800e+06]
 [-3.14729594e+06]
 [-2.73929498e+06]
 [-2.33114080e+06]
 [-2.08667969e+06]
 [-1.84174254e+06]
 [-1.59587330e+06]
 [-1.36510536e+06]
 [-1.13301291e+06]
 [-1.30622083e-03]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 1.14926216e+08]
 [ 4.02717507e+08]
 [ 6.75206751e+08]
 [ 7.26472510e+08]
 [ 7.00802455e+08]
 [ 6.75052575e+08]
 [ 6.49238207e+08]
 [ 6.23374504e+08]
 [ 5.97476569e+08]
 [ 5.84525537e+08]
 [ 5.71570903e+08]
 [ 5.58614583e+08]
 [ 5.45658770e+08]
 [ 5.32703489e+08]
 [ 5.19748240e+08]
 [ 5.13272715e+08]
 [ 5.06797657e+08]
 [ 5.00323208e+08]
 [ 4.53333046e+08]
 [ 4.06177051e+08]
 [ 3.58921849e+08]
 [ 2.91284760e+08]
 [ 2.23619645e+08]
 [ 1.56025381e+08]
 [ 1.15568889e+08]
 [ 7.51304537e+07]
 [ 3.47063783e+07]
 [-2.99474152e+06]
 [-4.06352160e+07]
 [ 8.29202003e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1855711.8551235 ]
 [3927530.66483384]
 [6456761.51466833]
 [9737869.78602055]
 [9737803.77153031]
 [9737737.42886747]
 [9737669.54001697]
 [9737601.37324373]
 [9737531.50752031]
 [9737513.21183135]
 [9737475.50517404]
 [9737436.70889006]
 [9737397.52086205]
 [9737361.45153277]
 [9737330.14155254]
 [9737308.47229439]
 [9737292.8174501 ]
 [9737277.16265618]
 [9738099.409351  ]
 [9737985.90984436]
 [9737872.30054492]
 [9737880.79032585]
 [9737777.52276103]
 [9737671.86788876]
 [9737854.30547585]
 [9737937.94366328]
 [9738068.27067168]
 [9738380.16543206]
 [9738289.00420843]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.07132402e+05]
 [4.40340815e+05]
 [3.74007941e+05]
 [3.08202522e+05]
 [2.43048288e+05]
 [1.78739406e+05]
 [1.15565982e+05]
 [8.45315421e+04]
 [5.39547966e+04]
 [2.39210541e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.45516309e+01]
 [3.98115372e+01]
 [4.34953393e+01]
 [4.63937960e+01]
 [4.97404360e+01]
 [5.24960104e+01]
 [5.48573979e+01]
 [5.61328799e+01]
 [5.73226763e+01]
 [5.84390433e+01]
 [5.94233329e+01]
 [6.03585452e+01]
 [6.12500000e+01]]",
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[4316168.78894653],
tcc.tower_mass,intermediate,kg,[1693588.22799536],
tcc.turbine_cost,output,USD,[5261168.78894653],
tcc.turbine_cost_kW,output,USD/kW,[350.74458593],
tcc.turbine_mass_tcc,output,kg,[1693588.22799536],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[4316168.78894653],
tcc.tower_cost_external,intermediate,USD,[4316168.78894653],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[268.45247085 310.03947622 338.86585084 361.4033748  369.39018242
 370.74238099 367.34393292 328.50519684 284.48824982 234.2493628
 238.82520341 243.16377663 247.29093133]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[34.55163088 39.81153716 43.49533926 46.39379595 49.74043597 52.49601038
 54.85739789 56.13287989 57.32267634 58.43904327 59.42333292 60.35854516
 61.25      ]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[ 7.51071408  8.06216026  8.42690921  8.70315879  9.0115967   9.25784921
  9.46377824  9.57316657  9.67409133  9.76783921  9.84975565  9.92696144
 10.        ]",
towerse.outer_diameter_full,output,m,"[11.         11.         11.         11.         10.48571257  9.97142513
  9.4571377   8.30442513  7.15171257  5.999       5.999       5.999
  5.999     ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[268.45247085 310.03947622 338.86585084 361.4033748  369.39018242
 370.74238099 367.34393292 328.50519684 284.48824982 234.2493628
 238.82520341 243.16377663 247.29093133]",
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.Pz_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.qdyn_global,intermediate,Pa,"[34.55163088 39.81153716 43.49533926 46.39379595 49.74043597 52.49601038
 54.85739789 56.13287989 57.32267634 58.43904327 59.42333292 60.35854516
 61.25      ]",
towerse.lc:Px,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Pz,intermediate,N/m,"[-268.45247085 -310.03947622 -338.86585084 -361.4033748  -369.39018242
 -370.74238099 -367.34393292 -328.50519684 -284.48824982 -234.2493628
 -238.82520341 -243.16377663 -247.29093133]",
towerse.lc:qdyn,intermediate,Pa,"[34.55163088 39.81153716 43.49533926 46.39379595 49.74043597 52.49601038
 54.85739789 56.13287989 57.32267634 58.43904327 59.42333292 60.35854516
 61.25      ]",
towerse.z_full,output,m,"[  0.          12.07132867  24.14265734  36.21398601  53.45874126
  70.7034965   87.94825175  98.2951049  108.64195804 118.98881119
 128.64587413 138.30293706 147.96      ]",
towerse.t_full,output,m,"[0.055      0.055      0.055      0.05114284 0.05114284 0.05114284
 0.04114284 0.04114284 0.04114284 0.035      0.035      0.035     ]",
towerse.tower_height,intermediate,m,[147.96],
towerse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
