variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[1.83671271 1.83671271 1.83671271 3.40780895 3.40780895 3.40780895
 3.33533208 3.33533208 3.33533208 3.12046105 3.12046105 3.12046105
 2.91683468 2.91683468 2.91683468 2.76446944 2.76446944 2.76446944]",
fixedse.section_Asx,output,m**2,"[1.04484787 1.04484787 1.04484787 1.94290987 1.94290987 1.94290987
 1.90138864 1.90138864 1.90138864 1.7783449  1.7783449  1.7783449
 1.66181368 1.66181368 1.66181368 1.57466445 1.57466445 1.57466445]",
fixedse.section_Asy,output,m**2,"[1.04484787 1.04484787 1.04484787 1.94290987 1.94290987 1.94290987
 1.90138864 1.90138864 1.90138864 1.7783449  1.7783449  1.7783449
 1.66181368 1.66181368 1.66181368 1.57466445 1.57466445 1.57466445]",
fixedse.section_Ixx,output,kg*m**2,"[22.70801577 22.70801577 22.70801577 41.73392403 41.73392403 41.73392403
 40.86431006 40.86431006 40.86431006 38.28158757 38.28158757 38.28158757
 35.82768672 35.82768672 35.82768672 33.98749963 33.98749963 33.98749963]",
fixedse.section_Iyy,output,kg*m**2,"[22.70801577 22.70801577 22.70801577 41.73392403 41.73392403 41.73392403
 40.86431006 40.86431006 40.86431006 38.28158757 38.28158757 38.28158757
 35.82768672 35.82768672 35.82768672 33.98749963 33.98749963 33.98749963]",
fixedse.section_J0,output,kg*m**2,"[45.41603154 45.41603154 45.41603154 83.46784806 83.46784806 83.46784806
 81.72862011 81.72862011 81.72862011 76.56317513 76.56317513 76.56317513
 71.65537343 71.65537343 71.65537343 67.97499926 67.97499926 67.97499926]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [215074.03703686]
 [198385.21636611]
 [181824.40881455]
 [165393.70619294]
 [149096.63154741]
 [132938.19513974]
 [116924.97472565]
 [ 85368.99861158]
 [ 54517.47521521]
 [ 24494.41918693]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[35.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.25655503 2.25655503 2.25655503 1.24649911 1.24649911 1.24649911
 0.47120486 0.47120485 0.47120485 0.39473201 0.33825077 0.28176954]",
fixedse.tower_Asx,intermediate,m**2,"[1.28443197 1.28443197 1.28443197 0.70852207 0.70852207 0.70852207
 0.26755987 0.26755987 0.26755987 0.22413167 0.19208035 0.16002908]",
fixedse.tower_Asy,intermediate,m**2,"[1.28443197 1.28443197 1.28443197 0.70852207 0.70852207 0.70852207
 0.26755987 0.26755987 0.26755987 0.22413167 0.19208035 0.16002908]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[27.82823539 27.82823539 27.82823539 15.46568349 15.46568349 15.46568349
  5.87354767  5.87354743  5.8735472   4.2864551   2.69716754  1.55910054]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[27.82823539 27.82823539 27.82823539 15.46568349 15.46568349 15.46568349
  5.87354767  5.87354743  5.8735472   4.2864551   2.69716754  1.55910054]",
fixedse.tower_J0,intermediate,kg*m**2,"[55.65647079 55.65647079 55.65647079 30.93136698 30.93136698 30.93136698
 11.74709534 11.74709487 11.74709439  8.5729102   5.39433508  3.11820108]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.          9.99999987  9.99999973  9.9999996   8.66634179  7.33268398
  5.99902617]",
fixedse.tower_t_full,intermediate,m,"[0.06758611 0.06758611 0.06758611 0.03722012 0.03722012 0.03722012
 0.01403738 0.01403738 0.01403738 0.01259871 0.01259871 0.01259871]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-1.97682673e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.82365912e+05]
 [ 4.26821436e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1250000. 1250000. 2500000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2313788.15240416],
fixedse.turbine_cg,intermediate,m,[-2.74179099e+00 -3.53985394e-02  9.91790224e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.14360405e+10 3.12916163e+10 2.85376223e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[      0.        ]
 [      0.        ]
 [      0.        ]
 [ -63274.56439359]
 [ -63567.52330231]
 [ -64449.93152909]
 [ -65932.48512338]
 [ -68033.35918761]
 [ -70778.76561157]
 [ -74203.80686152]
 [ -83285.5171611 ]
 [ -95797.25155813]
 [-112544.89763032]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70956885]
 [-1561.06145229]
 [-1593.43536463]
 [-1387.28575678]
 [-1188.9556963 ]
 [ -992.62718863]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-33863516.14596913]
 [-32458626.10775689]
 [-30740526.99723835]
 [-30201446.99545111]
 [-29661397.31574825]
 [-29119396.54329975]
 [-28583678.97037865]
 [-28043963.21548394]
 [-27499156.84972477]
 [-26443692.4848849 ]
 [-25352598.92290341]
 [-24213227.36708811]
 [-23283838.77752291]
 [-22540149.26769633]
 [-21796459.75787001]
 [-21444038.87779497]
 [-21091617.9977201 ]
 [-20739197.11764488]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -3085993.24210624]
 [-10374258.88246019]
 [-13498970.08338707]
 [  2912285.16535151]
 [  2912312.70851558]
 [  2912340.73139331]
 [  2912363.12590909]
 [  2912392.7117901 ]
 [  2912423.30460759]
 [  2912920.68661267]
 [  2913061.78322935]
 [  2913220.94470604]
 [  2913166.56996357]
 [  2912943.76367859]
 [  2913017.67426415]
 [  2912496.19234717]
 [  2912514.00998906]
 [  2912531.61309516]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -560.15304497]
 [-2159.07432498]
 [-4236.15532877]
 [-3355.03215925]
 [-3355.02655466]
 [-3355.02053064]
 [-3355.01515775]
 [-3355.00815004]
 [-3355.00058784]
 [-3354.90896986]
 [-3354.8700446 ]
 [-3354.82354858]
 [-3354.81913145]
 [-3354.85320849]
 [-3354.82099926]
 [-3354.94308381]
 [-3354.93431748]
 [-3354.92531081]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -3427.11730423]
 [ -26916.9999343 ]
 [ -83456.92455284]
 [-102545.97084899]
 [-108128.59045855]
 [-113710.30657433]
 [-119291.11583093]
 [-124870.96806922]
 [-130449.85538668]
 [-141604.40016997]
 [-152754.61823017]
 [-163900.59230808]
 [-175042.4280254 ]
 [-186179.54339454]
 [-197311.6376031 ]
 [-202876.05372122]
 [-208439.14236685]
 [-214000.90598863]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[2.63422380e+07]
 [1.74102357e+08]
 [4.22643572e+08]
 [5.01311171e+08]
 [4.96395248e+08]
 [4.91475545e+08]
 [4.86552220e+08]
 [4.81625457e+08]
 [4.76695490e+08]
 [4.66824517e+08]
 [4.56941911e+08]
 [4.47049755e+08]
 [4.37149572e+08]
 [4.27241030e+08]
 [4.17324011e+08]
 [4.12363504e+08]
 [4.07401135e+08]
 [4.02437046e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 925629.44779025]
 [2091175.45104528]
 [3798751.85759869]
 [6490313.40277784]
 [6490300.4542923 ]
 [6490287.48256725]
 [6490289.66268805]
 [6490276.51544723]
 [6490263.27013941]
 [6490296.37034927]
 [6490268.68419908]
 [6490240.06369881]
 [6490254.51622017]
 [6490228.43560741]
 [6490207.5662552 ]
 [6490220.40834521]
 [6490209.97367807]
 [6490199.5390446 ]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.          9.99999987  9.99999973  9.9999996   8.66634179  7.33268398
  5.99902617]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.05494147 0.05494147 0.05494147 0.10242662 0.10242662 0.10242662
 0.10022594 0.10022594 0.10022594 0.09370742 0.09370742 0.09370742
 0.087538   0.087538   0.087538   0.08292675 0.08292675 0.08292675
 0.06758611 0.06758611 0.06758611 0.03722012 0.03722012 0.03722012
 0.01403738 0.01403738 0.01403738 0.01259871 0.01259871 0.01259871]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[182.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[1.83671271 1.83671271 1.83671271 3.40780895 3.40780895 3.40780895
 3.33533208 3.33533208 3.33533208 3.12046105 3.12046105 3.12046105
 2.91683468 2.91683468 2.91683468 2.76446944 2.76446944 2.76446944
 2.25655503 2.25655503 2.25655503 1.24649911 1.24649911 1.24649911
 0.47120486 0.47120485 0.47120485 0.39473201 0.33825077 0.28176954]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.04484787 1.04484787 1.04484787 1.94290987 1.94290987 1.94290987
 1.90138864 1.90138864 1.90138864 1.7783449  1.7783449  1.7783449
 1.66181368 1.66181368 1.66181368 1.57466445 1.57466445 1.57466445
 1.28443197 1.28443197 1.28443197 0.70852207 0.70852207 0.70852207
 0.26755987 0.26755987 0.26755987 0.22413167 0.19208035 0.16002908]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.04484787 1.04484787 1.04484787 1.94290987 1.94290987 1.94290987
 1.90138864 1.90138864 1.90138864 1.7783449  1.7783449  1.7783449
 1.66181368 1.66181368 1.66181368 1.57466445 1.57466445 1.57466445
 1.28443197 1.28443197 1.28443197 0.70852207 0.70852207 0.70852207
 0.26755987 0.26755987 0.26755987 0.22413167 0.19208035 0.16002908]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[22.70801577 22.70801577 22.70801577 41.73392403 41.73392403 41.73392403
 40.86431006 40.86431006 40.86431006 38.28158757 38.28158757 38.28158757
 35.82768672 35.82768672 35.82768672 33.98749963 33.98749963 33.98749963
 27.82823539 27.82823539 27.82823539 15.46568349 15.46568349 15.46568349
  5.87354767  5.87354743  5.8735472   4.2864551   2.69716754  1.55910054]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[22.70801577 22.70801577 22.70801577 41.73392403 41.73392403 41.73392403
 40.86431006 40.86431006 40.86431006 38.28158757 38.28158757 38.28158757
 35.82768672 35.82768672 35.82768672 33.98749963 33.98749963 33.98749963
 27.82823539 27.82823539 27.82823539 15.46568349 15.46568349 15.46568349
  5.87354767  5.87354743  5.8735472   4.2864551   2.69716754  1.55910054]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[45.41603154 45.41603154 45.41603154 83.46784806 83.46784806 83.46784806
 81.72862011 81.72862011 81.72862011 76.56317513 76.56317513 76.56317513
 71.65537343 71.65537343 71.65537343 67.97499926 67.97499926 67.97499926
 55.65647079 55.65647079 55.65647079 30.93136698 30.93136698 30.93136698
 11.74709534 11.74709487 11.74709439  8.5729102   5.39433508  3.11820108]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-3.38635161e+07]
 [-3.24586261e+07]
 [-3.07405270e+07]
 [-3.02014470e+07]
 [-2.96613973e+07]
 [-2.91193965e+07]
 [-2.85836790e+07]
 [-2.80439632e+07]
 [-2.74991568e+07]
 [-2.64436925e+07]
 [-2.53525989e+07]
 [-2.42132274e+07]
 [-2.32838388e+07]
 [-2.25401493e+07]
 [-2.17964598e+07]
 [-2.14440389e+07]
 [-2.10916180e+07]
 [-2.07391971e+07]
 [-1.76694779e+07]
 [-1.55739973e+07]
 [-1.34770648e+07]
 [-1.18122066e+07]
 [-1.01458649e+07]
 [-8.47805920e+06]
 [-8.09021823e+06]
 [-7.70184433e+06]
 [-7.31310676e+06]
 [-7.00645369e+06]
 [-6.74235187e+06]
 [ 1.00117177e-08]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-3.08599324e+06]
 [-1.03742589e+07]
 [-1.34989701e+07]
 [ 2.91228517e+06]
 [ 2.91231271e+06]
 [ 2.91234073e+06]
 [ 2.91236313e+06]
 [ 2.91239271e+06]
 [ 2.91242330e+06]
 [ 2.91292069e+06]
 [ 2.91306178e+06]
 [ 2.91322094e+06]
 [ 2.91316657e+06]
 [ 2.91294376e+06]
 [ 2.91301767e+06]
 [ 2.91249619e+06]
 [ 2.91251401e+06]
 [ 2.91253161e+06]
 [ 2.91576518e+06]
 [ 2.91661239e+06]
 [ 2.91736699e+06]
 [ 2.91719654e+06]
 [ 2.91832780e+06]
 [ 2.91922058e+06]
 [ 2.91387228e+06]
 [ 2.91406004e+06]
 [ 2.91419393e+06]
 [ 2.91379940e+06]
 [ 2.91358109e+06]
 [ 1.31576181e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[ -560.15304497]
 [-2159.07432498]
 [-4236.15532877]
 [-3355.03215925]
 [-3355.02655466]
 [-3355.02053064]
 [-3355.01515775]
 [-3355.00815004]
 [-3355.00058784]
 [-3354.90896986]
 [-3354.8700446 ]
 [-3354.82354858]
 [-3354.81913145]
 [-3354.85320849]
 [-3354.82099926]
 [-3354.94308381]
 [-3354.93431748]
 [-3354.92531081]
 [-3353.90628655]
 [-3353.32404568]
 [-3352.65329167]
 [-3352.06532303]
 [-3350.24415091]
 [-3348.15605431]
 [-3352.78165376]
 [-3351.85710699]
 [-3350.87503263]
 [-3350.8340292 ]
 [-3350.19153885]
 [    4.74812365]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-3.42711730e+03]
 [-2.69169999e+04]
 [-8.34569246e+04]
 [-1.02545971e+05]
 [-1.08128590e+05]
 [-1.13710307e+05]
 [-1.19291116e+05]
 [-1.24870968e+05]
 [-1.30449855e+05]
 [-1.41604400e+05]
 [-1.52754618e+05]
 [-1.63900592e+05]
 [-1.75042428e+05]
 [-1.86179543e+05]
 [-1.97311638e+05]
 [-2.02876054e+05]
 [-2.08439142e+05]
 [-2.14000906e+05]
 [-2.54234315e+05]
 [-2.94377927e+05]
 [-3.34443796e+05]
 [-3.91462061e+05]
 [-4.48138261e+05]
 [-5.04543978e+05]
 [-5.38218273e+05]
 [-5.71545573e+05]
 [-6.04538187e+05]
 [-6.34985135e+05]
 [-6.64887332e+05]
 [-1.19910952e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 2.63422380e+07]
 [ 1.74102357e+08]
 [ 4.22643572e+08]
 [ 5.01311171e+08]
 [ 4.96395248e+08]
 [ 4.91475545e+08]
 [ 4.86552220e+08]
 [ 4.81625457e+08]
 [ 4.76695490e+08]
 [ 4.66824517e+08]
 [ 4.56941911e+08]
 [ 4.47049755e+08]
 [ 4.37149572e+08]
 [ 4.27241030e+08]
 [ 4.17324011e+08]
 [ 4.12363504e+08]
 [ 4.07401135e+08]
 [ 4.02437046e+08]
 [ 3.66420644e+08]
 [ 3.30325314e+08]
 [ 2.94207215e+08]
 [ 2.42534818e+08]
 [ 1.90765552e+08]
 [ 1.39029214e+08]
 [ 1.08040956e+08]
 [ 7.70131180e+07]
 [ 4.59743267e+07]
 [ 1.70137059e+07]
 [-1.19282296e+07]
 [ 3.32290301e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[9.25629448e+05]
 [2.09117545e+06]
 [3.79875186e+06]
 [6.49031340e+06]
 [6.49030045e+06]
 [6.49028748e+06]
 [6.49028966e+06]
 [6.49027652e+06]
 [6.49026327e+06]
 [6.49029637e+06]
 [6.49026868e+06]
 [6.49024006e+06]
 [6.49025452e+06]
 [6.49022844e+06]
 [6.49020757e+06]
 [6.49022041e+06]
 [6.49020997e+06]
 [6.49019954e+06]
 [6.49029175e+06]
 [6.49021597e+06]
 [6.49013996e+06]
 [6.49046003e+06]
 [6.49035070e+06]
 [6.49024128e+06]
 [6.49104786e+06]
 [6.49098047e+06]
 [6.49091299e+06]
 [6.49109162e+06]
 [6.49127068e+06]
 [2.77614731e-09]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.15074037e+05]
 [1.98385216e+05]
 [1.81824409e+05]
 [1.65393706e+05]
 [1.49096632e+05]
 [1.32938195e+05]
 [1.16924975e+05]
 [8.53689986e+04]
 [5.45174752e+04]
 [2.44944192e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[65.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-50.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3551578.16684516],
tcc.tower_mass,intermediate,kg,[1330926.15240416],
tcc.turbine_cost,output,USD,[4496578.16684516],
tcc.turbine_cost_kW,output,USD/kW,[299.77187779],
tcc.turbine_mass_tcc,output,kg,[1330926.15240416],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3551578.16684516],
tcc.tower_cost_external,intermediate,USD,[3551578.16684516],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70956885 1561.06145229 1593.43536463
 1387.28575678 1188.9556963   992.62718863]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.          9.99999987  9.99999973  9.9999996   8.66634179  7.33268398
  5.99902617]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70956885 1561.06145229 1593.43536463
 1387.28575678 1188.9556963   992.62718863]",
