variables,type,units,values,description
fixedse.mono.cylinder_I_base,intermediate,kg*m**2,"[3.03136577e+09 3.03136577e+09 4.79890464e+07 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
fixedse.tower_mass,intermediate,kg,[1341961.21803888],
fixedse.tower_cost,intermediate,USD,[3603437.87734998],
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.25650526e+10 5.88608222e+12 2.25650526e+10 5.88608222e+12
  1.52133333e+10 1.24226667e+11]
 [2.04901053e+10 4.24064551e+12 2.04901053e+10 4.24064551e+12
  1.40933333e+10 1.24226667e+11]
 [1.84151579e+10 2.94918412e+12 1.84151579e+10 2.94918412e+12
  1.29733333e+10 1.24226667e+11]
 [1.63402105e+10 1.96745111e+12 1.63402105e+10 1.96745111e+12
  1.18533333e+10 1.24226667e+11]
 [1.42652632e+10 1.25119959e+12 1.42652632e+10 1.25119959e+12
  1.07333333e+10 1.24226667e+11]
 [1.21903158e+10 7.56182634e+11 1.21903158e+10 7.56182634e+11
  9.61333333e+09 1.24226667e+11]
 [1.01153684e+10 4.38153333e+11 1.01153684e+10 4.38153333e+11
  8.49333333e+09 1.24226667e+11]
 [8.04042105e+09 2.52864774e+11 8.04042105e+09 2.52864774e+11
  7.37333333e+09 1.24226667e+11]
 [5.96547368e+09 1.56070041e+11 5.96547368e+09 1.56070041e+11
  6.25333333e+09 1.24226667e+11]
 [3.89052632e+09 1.03522222e+11 3.89052632e+09 1.03522222e+11
  5.13333333e+09 1.24226667e+11]]",
fixedse.section_A,output,m**2,"[2.52996808 2.5274492  2.52493031 3.80649032 3.80648453 3.80647874
 2.95216422 2.94585581 2.93954741 2.67857259 2.67857193 2.67857128
 2.53827129 2.53827131 2.53827134 2.55956217 2.55957007 2.55957798]",
fixedse.section_Asx,output,m**2,"[1.43973012 1.43830082 1.43687152 2.16944946 2.16944618 2.1694429
 1.68085179 1.67727228 1.67369276 1.52464226 1.52464189 1.52464151
 1.44454455 1.44454456 1.44454458 1.4566977  1.45670218 1.45670667]",
fixedse.section_Asy,output,m**2,"[1.43973012 1.43830082 1.43687152 2.16944946 2.16944618 2.1694429
 1.68085179 1.67727228 1.67369276 1.52464226 1.52464189 1.52464151
 1.44454455 1.44454456 1.44454458 1.4566977  1.45670218 1.45670667]",
fixedse.section_Ixx,output,kg*m**2,"[37.75190356 37.63925911 37.52683896 56.15438884 56.15413269 56.15387655
 43.64437501 43.36519495 43.08720801 39.22904194 39.2290131  39.22898426
 37.20069875 37.20069982 37.20070089 37.50880168 37.50914904 37.5094964 ]",
fixedse.section_Iyy,output,kg*m**2,"[37.75190356 37.63925911 37.52683896 56.15438884 56.15413269 56.15387655
 43.64437501 43.36519495 43.08720801 39.22904194 39.2290131  39.22898426
 37.20069875 37.20069982 37.20070089 37.50880168 37.50914904 37.5094964 ]",
fixedse.section_J0,output,kg*m**2,"[ 75.50380713  75.27851823  75.05367792 112.30877767 112.30826539
 112.3077531   87.28875002  86.7303899   86.17441602  78.45808387
  78.45802619  78.45796852  74.40139749  74.40139963  74.40140178
  75.01760336  75.01829808  75.0189928 ]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [311498.54869554]
 [278134.93961948]
 [245058.54783278]
 [212283.10666939]
 [179832.15784286]
 [147740.07664219]
 [116053.60352768]
 [ 84833.98919294]
 [ 54159.90737295]
 [ 24131.35174114]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[45.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          26.91142191]
 [  0.           0.          38.82284382]
 [  0.           0.          50.73426573]
 [  0.           0.          67.75058275]
 [  0.           0.          84.76689977]
 [  0.           0.         101.78321678]
 [  0.           0.         111.99300699]
 [  0.           0.         122.2027972 ]
 [  0.           0.         132.41258741]
 [  0.           0.         141.94172494]
 [  0.           0.         151.47086247]
 [  0.           0.         161.        ]]",
fixedse.tower_A,intermediate,m**2,"[1.98835988 1.98344399 1.97852809 1.35028675 1.33250843 1.31473011
 0.70213209 0.70218204 0.70223198 0.47970052 0.40713177 0.33456302]",
fixedse.tower_Asx,intermediate,m**2,"[1.13086865 1.12807915 1.12528964 0.76743565 0.75734719 0.74725873
 0.39877943 0.39880777 0.39883611 0.27239906 0.23121863 0.19003829]",
fixedse.tower_Asy,intermediate,m**2,"[1.13086865 1.12807915 1.12528964 0.76743565 0.75734719 0.74725873
 0.39877943 0.39880777 0.39883611 0.27239906 0.23121863 0.19003829]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[29.15061807 28.93494545 28.72033925 19.35834692 18.60374123 17.86900506
  9.44654095  9.44855699  9.45057331  5.58588465  3.41496907  1.89503086]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[29.15061807 28.93494545 28.72033925 19.35834692 18.60374123 17.86900506
  9.44654095  9.44855699  9.45057331  5.58588465  3.41496907  1.89503086]",
fixedse.tower_J0,intermediate,kg*m**2,"[58.30123615 57.8698909  57.4406785  38.71669384 37.20748245 35.73801013
 18.8930819  18.89711397 18.90114661 11.1717693   6.82993814  3.79006172]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.89769236 10.87091774 10.84414312 10.81736849 10.67636556 10.53536262
 10.39435969 10.39509767 10.39583565 10.39657363  8.93646618  7.47635873
  6.01625128]",
fixedse.tower_t_full,intermediate,m,"[0.05461922 0.05461922 0.05461922 0.03750843 0.03750843 0.03750843
 0.02013326 0.02013326 0.02013326 0.01478534 0.01478534 0.01478534]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[140.88269746]
 [162.09908039]
 [177.00140715]
 [188.74179772]
 [202.30885152]
 [213.4863284 ]
 [223.06839248]
 [228.24515821]
 [233.07475239]
 [237.60675409]
 [241.60291793]
 [245.40010252]
 [249.0198496 ]]",
fixedse.tower_bending_height,intermediate,m,[146.],
fixedse.turbine_F,intermediate,N,"[[ 4.47571522e+06]
 [-6.00480233e+03]
 [-2.03915330e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-3.67984318e+05]
 [ 6.57202237e+08]
 [ 1.19362040e+07]]",
fixedse.transition_piece_I,output,kg*m**2,"[1484496.79837557 1484496.79837557 2968993.59675113       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2365910.21803888],
fixedse.turbine_cg,intermediate,m,[-2.81579812e+00 -4.55341519e-02  1.01830773e+02],
fixedse.turbine_I,intermediate,kg*m**2,"[3.27845742e+10 3.25634812e+10 3.78276597e+08 2.77344567e+02
 4.89364270e+06 2.10348122e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[      0.        ]
 [      0.        ]
 [      0.        ]
 [ -47663.43475184]
 [ -48351.37972582]
 [ -50438.4131012 ]
 [ -53994.49943877]
 [ -58896.99073731]
 [ -65514.25814655]
 [ -74074.21619485]
 [ -85244.86453047]
 [ -99230.77532203]
 [-116702.07233949]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[-1077.3069767 ]
 [-1241.83731481]
 [-1357.98676105]
 [-1449.49834174]
 [-1537.87564524]
 [-1604.58994997]
 [-1656.32780421]
 [-1698.03668963]
 [-1737.17956646]
 [-1774.11603898]
 [-1522.00432534]
 [-1284.32462561]
 [-1053.55538707]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-37828656.22998656]
 [-35895426.23648818]
 [-33728189.04635931]
 [-32599244.41283764]
 [-31465722.58740186]
 [-30322891.08713745]
 [-29383922.84006815]
 [-28427555.39695095]
 [-27447754.01116933]
 [-26501936.36165787]
 [-25514610.60193279]
 [-24475380.64933098]
 [-23635652.99500638]
 [-22988483.6900722 ]
 [-22341314.3851377 ]
 [-22015015.53085479]
 [-21688715.68700205]
 [-21362414.85357685]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -6443241.44661825]
 [-17248157.73720891]
 [-18755743.0434745 ]
 [  4476478.4909036 ]
 [  4476617.67145812]
 [  4476759.56582664]
 [  4476700.55916478]
 [  4476858.22173096]
 [  4477026.86537626]
 [  4477122.0401431 ]
 [  4477332.78640942]
 [  4477570.79075227]
 [  4477478.03787344]
 [  4477073.39504706]
 [  4477169.03642782]
 [  4476483.54197824]
 [  4476506.62648034]
 [  4476529.43388746]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[-1167.19212128]
 [-3743.24431115]
 [-6701.8023043 ]
 [-6004.70540432]
 [-6004.67548865]
 [-6004.64132717]
 [-6004.64040871]
 [-6004.59445407]
 [-6004.54137886]
 [-6004.50004087]
 [-6004.42535821]
 [-6004.33669906]
 [-6004.3293402 ]
 [-6004.41262959]
 [-6004.3582038 ]
 [-6004.55690265]
 [-6004.54221165]
 [-6004.52716007]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -8139.05003458]
 [ -50390.45141314]
 [-136899.26535445]
 [-175767.21338153]
 [-195758.91346011]
 [-215745.36383737]
 [-235726.48258839]
 [-255699.84309349]
 [-275665.25617327]
 [-295622.56821927]
 [-315570.80565678]
 [-335510.16371532]
 [-355440.91066984]
 [-375362.03033206]
 [-395272.86494395]
 [-405224.84154043]
 [-415174.34600763]
 [-425121.38286053]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[7.00347793e+07]
 [3.42896951e+08]
 [7.01997037e+08]
 [8.11416093e+08]
 [7.96324091e+08]
 [7.81213310e+08]
 [7.66081943e+08]
 [7.50928391e+08]
 [7.35755025e+08]
 [7.20562805e+08]
 [7.05352949e+08]
 [6.90128437e+08]
 [6.74891620e+08]
 [6.59641874e+08]
 [6.44378543e+08]
 [6.36743641e+08]
 [6.29106132e+08]
 [6.21466208e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 1879988.79457071]
 [ 4150072.64264773]
 [ 7283895.44854647]
 [11937537.89278028]
 [11937493.24331996]
 [11937448.41293863]
 [11937750.28297724]
 [11937705.60537353]
 [11937659.84532774]
 [11937746.63127181]
 [11937693.46890353]
 [11937637.97393408]
 [11937655.60172044]
 [11937605.79379744]
 [11937567.4077604 ]
 [11937517.99934574]
 [11937498.80258918]
 [11937479.60595411]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-60.         -50.         -40.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          26.91142191
  38.82284382  50.73426573  67.75058275  84.76689977 101.78321678
 111.99300699 122.2027972  132.41258741 141.94172494 151.47086247
 161.        ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[11.         10.98912218 10.97824436 10.96736654 10.96735002 10.9673335
 10.96731698 10.94407859 10.9208402  10.8976018  10.89759915 10.8975965
 10.89759385 10.89759395 10.89759405 10.89759416 10.89762758 10.89766101
 10.89769236 10.87091774 10.84414312 10.81736849 10.67636556 10.53536262
 10.39435969 10.39509767 10.39583565 10.39657363  8.93646618  7.47635873
  6.01625128]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.06888634 0.06888634 0.06888634 0.10424053 0.10424053 0.10424053
 0.08075696 0.08075696 0.08075696 0.07361777 0.07361777 0.07361777
 0.06973678 0.06973678 0.06973678 0.07032544 0.07032544 0.07032544
 0.05461922 0.05461922 0.05461922 0.03750843 0.03750843 0.03750843
 0.02013326 0.02013326 0.02013326 0.01478534 0.01478534 0.01478534]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[191.],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[2.52996808 2.5274492  2.52493031 3.80649032 3.80648453 3.80647874
 2.95216422 2.94585581 2.93954741 2.67857259 2.67857193 2.67857128
 2.53827129 2.53827131 2.53827134 2.55956217 2.55957007 2.55957798
 1.98835988 1.98344399 1.97852809 1.35028675 1.33250843 1.31473011
 0.70213209 0.70218204 0.70223198 0.47970052 0.40713177 0.33456302]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.43973012 1.43830082 1.43687152 2.16944946 2.16944618 2.1694429
 1.68085179 1.67727228 1.67369276 1.52464226 1.52464189 1.52464151
 1.44454455 1.44454456 1.44454458 1.4566977  1.45670218 1.45670667
 1.13086865 1.12807915 1.12528964 0.76743565 0.75734719 0.74725873
 0.39877943 0.39880777 0.39883611 0.27239906 0.23121863 0.19003829]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.43973012 1.43830082 1.43687152 2.16944946 2.16944618 2.1694429
 1.68085179 1.67727228 1.67369276 1.52464226 1.52464189 1.52464151
 1.44454455 1.44454456 1.44454458 1.4566977  1.45670218 1.45670667
 1.13086865 1.12807915 1.12528964 0.76743565 0.75734719 0.74725873
 0.39877943 0.39880777 0.39883611 0.27239906 0.23121863 0.19003829]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[37.75190356 37.63925911 37.52683896 56.15438884 56.15413269 56.15387655
 43.64437501 43.36519495 43.08720801 39.22904194 39.2290131  39.22898426
 37.20069875 37.20069982 37.20070089 37.50880168 37.50914904 37.5094964
 29.15061807 28.93494545 28.72033925 19.35834692 18.60374123 17.86900506
  9.44654095  9.44855699  9.45057331  5.58588465  3.41496907  1.89503086]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[37.75190356 37.63925911 37.52683896 56.15438884 56.15413269 56.15387655
 43.64437501 43.36519495 43.08720801 39.22904194 39.2290131  39.22898426
 37.20069875 37.20069982 37.20070089 37.50880168 37.50914904 37.5094964
 29.15061807 28.93494545 28.72033925 19.35834692 18.60374123 17.86900506
  9.44654095  9.44855699  9.45057331  5.58588465  3.41496907  1.89503086]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[ 75.50380713  75.27851823  75.05367792 112.30877767 112.30826539
 112.3077531   87.28875002  86.7303899   86.17441602  78.45808387
  78.45802619  78.45796852  74.40139749  74.40139963  74.40140178
  75.01760336  75.01829808  75.0189928   58.30123615  57.8698909
  57.4406785   38.71669384  37.20748245  35.73801013  18.8930819
  18.89711397  18.90114661  11.1717693    6.82993814   3.79006172]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-3.78286562e+07]
 [-3.58954262e+07]
 [-3.37281890e+07]
 [-3.25992444e+07]
 [-3.14657226e+07]
 [-3.03228911e+07]
 [-2.93839228e+07]
 [-2.84275554e+07]
 [-2.74477540e+07]
 [-2.65019364e+07]
 [-2.55146106e+07]
 [-2.44753806e+07]
 [-2.36356530e+07]
 [-2.29884837e+07]
 [-2.23413144e+07]
 [-2.20150155e+07]
 [-2.16887157e+07]
 [-2.13624149e+07]
 [-1.85638408e+07]
 [-1.67430565e+07]
 [-1.49250962e+07]
 [-1.31439593e+07]
 [-1.13844470e+07]
 [-9.64676779e+06]
 [-9.08196426e+06]
 [-8.51664945e+06]
 [-7.95088702e+06]
 [-7.58468148e+06]
 [-7.27238466e+06]
 [-2.18278728e-10]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-6.44324145e+06]
 [-1.72481577e+07]
 [-1.87557430e+07]
 [ 4.47647849e+06]
 [ 4.47661767e+06]
 [ 4.47675957e+06]
 [ 4.47670056e+06]
 [ 4.47685822e+06]
 [ 4.47702687e+06]
 [ 4.47712204e+06]
 [ 4.47733279e+06]
 [ 4.47757079e+06]
 [ 4.47747804e+06]
 [ 4.47707340e+06]
 [ 4.47716904e+06]
 [ 4.47648354e+06]
 [ 4.47650663e+06]
 [ 4.47652943e+06]
 [ 4.48087962e+06]
 [ 4.48195109e+06]
 [ 4.48290323e+06]
 [ 4.48406281e+06]
 [ 4.48545391e+06]
 [ 4.48654855e+06]
 [ 4.47957890e+06]
 [ 4.47984876e+06]
 [ 4.48004652e+06]
 [ 4.47863010e+06]
 [ 4.47826838e+06]
 [ 2.07619712e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[-1167.19212128]
 [-3743.24431115]
 [-6701.8023043 ]
 [-6004.70540432]
 [-6004.67548865]
 [-6004.64132717]
 [-6004.64040871]
 [-6004.59445407]
 [-6004.54137886]
 [-6004.50004087]
 [-6004.42535821]
 [-6004.33669906]
 [-6004.3293402 ]
 [-6004.41262959]
 [-6004.3582038 ]
 [-6004.55690265]
 [-6004.54221165]
 [-6004.52716007]
 [-6002.82593104]
 [-6001.89455023]
 [-6000.83410363]
 [-5999.0625794 ]
 [-5996.21846409]
 [-5992.92384158]
 [-5999.62581436]
 [-5998.09736759]
 [-5996.47716707]
 [-5998.0011173 ]
 [-5996.93688569]
 [    7.59934817]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-8.13905003e+03]
 [-5.03904514e+04]
 [-1.36899265e+05]
 [-1.75767213e+05]
 [-1.95758913e+05]
 [-2.15745364e+05]
 [-2.35726483e+05]
 [-2.55699843e+05]
 [-2.75665256e+05]
 [-2.95622568e+05]
 [-3.15570806e+05]
 [-3.35510164e+05]
 [-3.55440911e+05]
 [-3.75362030e+05]
 [-3.95272865e+05]
 [-4.05224842e+05]
 [-4.15174346e+05]
 [-4.25121383e+05]
 [-4.96119409e+05]
 [-5.66938870e+05]
 [-6.37593988e+05]
 [-7.38138934e+05]
 [-8.38136473e+05]
 [-9.37667996e+05]
 [-9.97166602e+05]
 [-1.05627523e+06]
 [-1.11502449e+06]
 [-1.16943160e+06]
 [-1.22301844e+06]
 [-1.77255912e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 7.00347793e+07]
 [ 3.42896951e+08]
 [ 7.01997037e+08]
 [ 8.11416093e+08]
 [ 7.96324091e+08]
 [ 7.81213310e+08]
 [ 7.66081943e+08]
 [ 7.50928391e+08]
 [ 7.35755025e+08]
 [ 7.20562805e+08]
 [ 7.05352949e+08]
 [ 6.90128437e+08]
 [ 6.74891620e+08]
 [ 6.59641874e+08]
 [ 6.44378543e+08]
 [ 6.36743641e+08]
 [ 6.29106132e+08]
 [ 6.21466208e+08]
 [ 5.66774337e+08]
 [ 5.11947417e+08]
 [ 4.57058107e+08]
 [ 3.78519151e+08]
 [ 2.99883078e+08]
 [ 2.21307477e+08]
 [ 1.74262834e+08]
 [ 1.27210954e+08]
 [ 8.01837069e+07]
 [ 3.63282214e+07]
 [-7.50110363e+06]
 [ 4.84285432e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 1879988.79457071]
 [ 4150072.64264773]
 [ 7283895.44854647]
 [11937537.89278028]
 [11937493.24331996]
 [11937448.41293863]
 [11937750.28297724]
 [11937705.60537353]
 [11937659.84532774]
 [11937746.63127181]
 [11937693.46890353]
 [11937637.97393408]
 [11937655.60172044]
 [11937605.79379744]
 [11937567.4077604 ]
 [11937517.99934574]
 [11937498.80258918]
 [11937479.60595411]
 [11937747.1420989 ]
 [11937612.97312956]
 [11937477.92403455]
 [11937868.00106682]
 [11937688.9548575 ]
 [11937507.548245  ]
 [11938272.41863022]
 [11938151.15948911]
 [11938029.81060826]
 [11938699.37109935]
 [11939008.80531139]
 [       0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.11498549e+05]
 [2.78134940e+05]
 [2.45058548e+05]
 [2.12283107e+05]
 [1.79832158e+05]
 [1.47740077e+05]
 [1.16053604e+05]
 [8.48339892e+04]
 [5.41599074e+04]
 [2.41313517e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.40882697e+02]
 [1.62099080e+02]
 [1.77001407e+02]
 [1.88741798e+02]
 [2.02308852e+02]
 [2.13486328e+02]
 [2.23068392e+02]
 [2.28245158e+02]
 [2.33074752e+02]
 [2.37606754e+02]
 [2.41602918e+02]
 [2.45400103e+02]
 [2.49019850e+02]]",
fixedse.monopile_height,intermediate,m,[75.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-60.],
fixedse.soil.d0,intermediate,m,[11.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[837000.],
tcc.controls_cost,output,USD,[423000.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[1260000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3603437.87734998],
tcc.tower_mass,intermediate,kg,[1341961.21803888],
tcc.turbine_cost,output,USD,[4863437.87734998],
tcc.turbine_cost_kW,output,USD/kW,[243.17189387],
tcc.turbine_mass_tcc,output,kg,[1341961.21803888],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3603437.87734998],
tcc.tower_cost_external,intermediate,USD,[3603437.87734998],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[1077.3069767  1241.83731481 1357.98676105 1449.49834174 1537.87564524
 1604.58994997 1656.32780421 1698.03668963 1737.17956646 1774.11603898
 1522.00432534 1284.32462561 1053.55538707]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[140.88269746 162.09908039 177.00140715 188.74179772 202.30885152
 213.4863284  223.06839248 228.24515821 233.07475239 237.60675409
 241.60291793 245.40010252 249.0198496 ]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          26.91142191  38.82284382  50.73426573  67.75058275
  84.76689977 101.78321678 111.99300699 122.2027972  132.41258741
 141.94172494 151.47086247 161.        ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          26.91142191  38.82284382  50.73426573  67.75058275
  84.76689977 101.78321678 111.99300699 122.2027972  132.41258741
 141.94172494 151.47086247 161.        ]",
towerse.wind_reference_height,intermediate,m,[161.],
towerse.env.windLoads.U,intermediate,m/s,"[15.16616521 16.26811482 16.99946732 17.55419818 18.17416204 18.66946993
 19.08384903 19.30401917 19.5071835  19.69592329 19.86085959 20.01632405
 20.16340794]",
