variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[4.96516632 4.96516632 4.96516632 6.58854811 6.58854811 6.58854811
 6.58854811 6.58854811 6.58854811 5.86392083 5.86392083 5.86392083
 5.27547361 5.27547361 5.27547361 4.83569745 4.83569745 4.83569745]",
fixedse.section_Asx,output,m**2,"[2.83737031 2.83737031 2.83737031 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.3556148  3.3556148  3.3556148
 3.016127   3.016127   3.016127   2.76284156 2.76284156 2.76284156]",
fixedse.section_Asy,output,m**2,"[2.83737031 2.83737031 2.83737031 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.3556148  3.3556148  3.3556148
 3.016127   3.016127   3.016127   2.76284156 2.76284156 2.76284156]",
fixedse.section_Ixx,output,kg*m**2,"[60.23110832 60.23110832 60.23110832 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74170522 70.74170522 70.74170522
 63.87361594 63.87361594 63.87361594 58.70711792 58.70711792 58.70711792]",
fixedse.section_Iyy,output,kg*m**2,"[60.23110832 60.23110832 60.23110832 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74170522 70.74170522 70.74170522
 63.87361594 63.87361594 63.87361594 58.70711792 58.70711792 58.70711792]",
fixedse.section_J0,output,kg*m**2,"[120.46221664 120.46221664 120.46221664 158.25692568 158.25692568
 158.25692568 158.25692568 158.25692568 158.25692568 141.48341044
 141.48341044 141.48341044 127.74723188 127.74723188 127.74723188
 117.41423584 117.41423584 117.41423584]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [606065.5236982 ]
 [522520.87758442]
 [439444.75201437]
 [356941.79458363]
 [275206.47150374]
 [194558.23848618]
 [115502.97888821]
 [ 84492.305674  ]
 [ 53928.02600694]
 [ 23893.4954951 ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[75.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[3.6619009  3.6619009  3.6619009  1.64808509 1.64808509 1.64808509
 0.540889   0.540889   0.540889   0.39472352 0.3382431  0.28176268]",
fixedse.tower_Asx,intermediate,m**2,"[2.08854905 2.08854905 2.08854905 0.93730027 0.93730027 0.93730027
 0.30715626 0.30715626 0.30715626 0.22412684 0.19207599 0.16002519]",
fixedse.tower_Asy,intermediate,m**2,"[2.08854905 2.08854905 2.08854905 0.93730027 0.93730027 0.93730027
 0.30715626 0.30715626 0.30715626 0.22412684 0.19207599 0.16002519]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[44.77647565 44.77647565 44.77647565 20.39905705 20.39905705 20.39905705
  6.73935434  6.73935434  6.73935434  4.28635948  2.69709786  1.55905255]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[44.77647565 44.77647565 44.77647565 20.39905705 20.39905705 20.39905705
  6.73935434  6.73935434  6.73935434  4.28635948  2.69709786  1.55905255]",
fixedse.tower_J0,intermediate,kg*m**2,"[89.55295129 89.55295129 89.55295129 40.7981141  40.7981141  40.7981141
 13.47870869 13.47870869 13.47870869  8.57271897  5.39419571  3.11810511]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.tower_t_full,intermediate,m,"[0.11014967 0.11014967 0.11014967 0.04927097 0.04927097 0.04927097
 0.01611666 0.01611666 0.01611666 0.01259845 0.01259845 0.01259845]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.54156119e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.80102153e+05]
 [ 4.24912101e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1250000. 1250000. 2500000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2889675.75593395],
fixedse.turbine_cg,intermediate,m,[-2.19537555e+00 -2.83439140e-02  8.59864222e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.24592083e+10 3.23147841e+10 2.99351652e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-10649.0248982 ]
 [-11433.68047893]
 [-13913.64689071]
 [-18484.29060266]
 [-25921.2568732 ]
 [-37508.26520196]
 [-55196.80811561]
 [-64659.46441983]
 [-75920.48624405]
 [-89398.02287441]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.28433325]
 [-1188.95291972]
 [ -992.62302317]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-71608969.72190899]
 [-67811145.23262818]
 [-63960608.07452876]
 [-59669900.98597158]
 [-55365727.32734624]
 [-51032469.90504859]
 [-46649681.09407951]
 [-42188418.37979001]
 [-37606394.00241446]
 [-35913539.09859414]
 [-34186490.12378363]
 [-32418622.54721936]
 [-30926056.89708709]
 [-29580997.98349654]
 [-28235939.06990544]
 [-27619473.28119707]
 [-27003007.49248839]
 [-26386541.70377922]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -7748708.53827312]
 [-15580790.42736386]
 [-12743432.48041843]
 [  2913827.63900728]
 [  2914514.21046665]
 [  2915187.41996965]
 [  2915857.44737771]
 [  2916539.93966667]
 [  2917259.38795378]
 [  2914089.18820486]
 [  2914225.90983179]
 [  2914373.03200845]
 [  2914159.75375687]
 [  2913956.63410349]
 [  2914031.51946719]
 [  2912944.53295832]
 [  2912962.54714982]
 [  2912980.34241901]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[  530.300898  ]
 [  642.21537488]
 [ -909.58811166]
 [-3355.25747086]
 [-3355.27218137]
 [-3355.25579311]
 [-3355.20767403]
 [-3355.12623704]
 [-3355.00813913]
 [-3355.01262507]
 [-3354.98324904]
 [-3354.95000488]
 [-3354.93599437]
 [-3354.9237232 ]
 [-3354.89157603]
 [-3354.97982541]
 [-3354.97107806]
 [-3354.96208676]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  10932.91082327]
 [  32213.16090038]
 [  35499.34555078]
 [  12565.61024464]
 [ -15438.75512045]
 [ -43436.09549503]
 [ -71420.7058862 ]
 [ -99388.49434905]
 [-127337.04102449]
 [-138511.16000347]
 [-149681.8823925 ]
 [-160849.20444229]
 [-172013.19942387]
 [-183173.46801172]
 [-194330.0386298 ]
 [-199907.16452505]
 [-205483.31215029]
 [-211058.49616375]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[9.38515229e+07]
 [3.41628800e+08]
 [5.72830489e+08]
 [6.01793530e+08]
 [5.76940324e+08]
 [5.51989258e+08]
 [5.26968151e+08]
 [5.01903977e+08]
 [4.76823172e+08]
 [4.66802689e+08]
 [4.56783535e+08]
 [4.46767149e+08]
 [4.36754663e+08]
 [4.26744511e+08]
 [4.16736586e+08]
 [4.11735437e+08]
 [4.06734844e+08]
 [4.01734940e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1289024.68199321]
 [2703990.37622579]
 [4383165.17669898]
 [6490369.6562311 ]
 [6490316.34914177]
 [6490262.8756256 ]
 [6490209.04167321]
 [6490154.59327916]
 [6490099.17092397]
 [6490099.98019947]
 [6490076.35130683]
 [6490052.24531017]
 [6490078.04280445]
 [6490054.8858834 ]
 [6490034.01764767]
 [6490052.98938775]
 [6490042.55525931]
 [6490032.12116441]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-90.         -80.         -70.         -60.         -51.66666667
 -43.33333333 -35.         -26.66666667 -18.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.14995535 0.14995535 0.14995535 0.2        0.2        0.2
 0.2        0.2        0.2        0.17759745 0.17759745 0.17759745
 0.15948132 0.15948132 0.15948132 0.14598637 0.14598637 0.14598637
 0.11014967 0.11014967 0.11014967 0.04927097 0.04927097 0.04927097
 0.01611666 0.01611666 0.01611666 0.01259845 0.01259845 0.01259845]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[222.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[4.96516632 4.96516632 4.96516632 6.58854811 6.58854811 6.58854811
 6.58854811 6.58854811 6.58854811 5.86392083 5.86392083 5.86392083
 5.27547361 5.27547361 5.27547361 4.83569745 4.83569745 4.83569745
 3.6619009  3.6619009  3.6619009  1.64808509 1.64808509 1.64808509
 0.540889   0.540889   0.540889   0.39472352 0.3382431  0.28176268]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[2.83737031 2.83737031 2.83737031 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.3556148  3.3556148  3.3556148
 3.016127   3.016127   3.016127   2.76284156 2.76284156 2.76284156
 2.08854905 2.08854905 2.08854905 0.93730027 0.93730027 0.93730027
 0.30715626 0.30715626 0.30715626 0.22412684 0.19207599 0.16002519]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[2.83737031 2.83737031 2.83737031 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.3556148  3.3556148  3.3556148
 3.016127   3.016127   3.016127   2.76284156 2.76284156 2.76284156
 2.08854905 2.08854905 2.08854905 0.93730027 0.93730027 0.93730027
 0.30715626 0.30715626 0.30715626 0.22412684 0.19207599 0.16002519]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[60.23110832 60.23110832 60.23110832 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74170522 70.74170522 70.74170522
 63.87361594 63.87361594 63.87361594 58.70711792 58.70711792 58.70711792
 44.77647565 44.77647565 44.77647565 20.39905705 20.39905705 20.39905705
  6.73935434  6.73935434  6.73935434  4.28635948  2.69709786  1.55905255]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[60.23110832 60.23110832 60.23110832 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74170522 70.74170522 70.74170522
 63.87361594 63.87361594 63.87361594 58.70711792 58.70711792 58.70711792
 44.77647565 44.77647565 44.77647565 20.39905705 20.39905705 20.39905705
  6.73935434  6.73935434  6.73935434  4.28635948  2.69709786  1.55905255]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[120.46221664 120.46221664 120.46221664 158.25692568 158.25692568
 158.25692568 158.25692568 158.25692568 158.25692568 141.48341044
 141.48341044 141.48341044 127.74723188 127.74723188 127.74723188
 117.41423584 117.41423584 117.41423584  89.55295129  89.55295129
  89.55295129  40.7981141   40.7981141   40.7981141   13.47870869
  13.47870869  13.47870869   8.57271897   5.39419571   3.11810511]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-7.16089697e+07]
 [-6.78111452e+07]
 [-6.39606081e+07]
 [-5.96699010e+07]
 [-5.53657273e+07]
 [-5.10324699e+07]
 [-4.66496811e+07]
 [-4.21884184e+07]
 [-3.76063940e+07]
 [-3.59135391e+07]
 [-3.41864901e+07]
 [-3.24186225e+07]
 [-3.09260569e+07]
 [-2.95809980e+07]
 [-2.82359391e+07]
 [-2.76194733e+07]
 [-2.70030075e+07]
 [-2.63865417e+07]
 [-2.20192266e+07]
 [-1.86261501e+07]
 [-1.52316219e+07]
 [-1.30370554e+07]
 [-1.08410054e+07]
 [-8.64349149e+06]
 [-8.20050075e+06]
 [-7.75697707e+06]
 [-7.31308972e+06]
 [-7.00644291e+06]
 [-6.74234679e+06]
 [-1.23400241e-08]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-7.74870854e+06]
 [-1.55807904e+07]
 [-1.27434325e+07]
 [ 2.91382764e+06]
 [ 2.91451421e+06]
 [ 2.91518742e+06]
 [ 2.91585745e+06]
 [ 2.91653994e+06]
 [ 2.91725939e+06]
 [ 2.91408919e+06]
 [ 2.91422591e+06]
 [ 2.91437303e+06]
 [ 2.91415975e+06]
 [ 2.91395663e+06]
 [ 2.91403152e+06]
 [ 2.91294453e+06]
 [ 2.91296255e+06]
 [ 2.91298034e+06]
 [ 2.91799034e+06]
 [ 2.91884038e+06]
 [ 2.91959679e+06]
 [ 2.91779396e+06]
 [ 2.91891874e+06]
 [ 2.91980538e+06]
 [ 2.91375433e+06]
 [ 2.91393971e+06]
 [ 2.91407187e+06]
 [ 2.91349522e+06]
 [ 2.91331848e+06]
 [ 1.09655230e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[  530.300898  ]
 [  642.21537488]
 [ -909.58811166]
 [-3355.25747086]
 [-3355.27218137]
 [-3355.25579311]
 [-3355.20767403]
 [-3355.12623704]
 [-3355.00813913]
 [-3355.01262507]
 [-3354.98324904]
 [-3354.95000488]
 [-3354.93599437]
 [-3354.9237232 ]
 [-3354.89157603]
 [-3354.97982541]
 [-3354.97107806]
 [-3354.96208676]
 [-3354.17860372]
 [-3353.60155081]
 [-3352.9335658 ]
 [-3352.66948044]
 [-3350.86155105]
 [-3348.78636215]
 [-3353.16388489]
 [-3352.2469451 ]
 [-3351.27211678]
 [-3351.57563175]
 [-3350.83179871]
 [    4.21368876]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[ 1.09329108e+04]
 [ 3.22131609e+04]
 [ 3.54993456e+04]
 [ 1.25656102e+04]
 [-1.54387551e+04]
 [-4.34360955e+04]
 [-7.14207059e+04]
 [-9.93884943e+04]
 [-1.27337041e+05]
 [-1.38511160e+05]
 [-1.49681882e+05]
 [-1.60849204e+05]
 [-1.72013199e+05]
 [-1.83173468e+05]
 [-1.94330039e+05]
 [-1.99907165e+05]
 [-2.05483312e+05]
 [-2.11058496e+05]
 [-2.51396615e+05]
 [-2.91665896e+05]
 [-3.31882375e+05]
 [-3.89165168e+05]
 [-4.46159838e+05]
 [-5.02947320e+05]
 [-5.36887400e+05]
 [-5.70519726e+05]
 [-6.03858995e+05]
 [-6.34647393e+05]
 [-6.64877029e+05]
 [-1.06415769e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 9.38515229e+07]
 [ 3.41628800e+08]
 [ 5.72830489e+08]
 [ 6.01793530e+08]
 [ 5.76940324e+08]
 [ 5.51989258e+08]
 [ 5.26968151e+08]
 [ 5.01903977e+08]
 [ 4.76823172e+08]
 [ 4.66802689e+08]
 [ 4.56783535e+08]
 [ 4.46767149e+08]
 [ 4.36754663e+08]
 [ 4.26744511e+08]
 [ 4.16736586e+08]
 [ 4.11735437e+08]
 [ 4.06734844e+08]
 [ 4.01734940e+08]
 [ 3.65494647e+08]
 [ 3.29267707e+08]
 [ 2.93106694e+08]
 [ 2.41499081e+08]
 [ 1.89861168e+08]
 [ 1.38312620e+08]
 [ 1.07464087e+08]
 [ 7.65831978e+07]
 [ 4.56957410e+07]
 [ 1.68751703e+07]
 [-1.19324552e+07]
 [ 2.76935206e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1289024.68199321]
 [2703990.37622579]
 [4383165.17669898]
 [6490369.6562311 ]
 [6490316.34914177]
 [6490262.8756256 ]
 [6490209.04167321]
 [6490154.59327916]
 [6490099.17092397]
 [6490099.98019947]
 [6490076.35130683]
 [6490052.24531017]
 [6490078.04280445]
 [6490054.8858834 ]
 [6490034.01764767]
 [6490052.98938775]
 [6490042.55525931]
 [6490032.12116441]
 [6490142.92820285]
 [6490067.23065334]
 [6489991.39195127]
 [6490331.52527934]
 [6490222.53039245]
 [6490113.4654945 ]
 [6490883.12183292]
 [6490816.07162849]
 [6490748.94214876]
 [6491091.64513279]
 [6491270.71698807]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [6.06065524e+05]
 [5.22520878e+05]
 [4.39444752e+05]
 [3.56941795e+05]
 [2.75206472e+05]
 [1.94558238e+05]
 [1.15502979e+05]
 [8.44923057e+04]
 [5.39280260e+04]
 [2.38934955e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[105.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-90.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[4813643.7484258],
tcc.tower_mass,intermediate,kg,[1906813.75593395],
tcc.turbine_cost,output,USD,[5758643.7484258],
tcc.turbine_cost_kW,output,USD/kW,[383.90958323],
tcc.turbine_mass_tcc,output,kg,[1906813.75593395],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[4813643.7484258],
tcc.tower_cost_external,intermediate,USD,[4813643.7484258],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
