variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[4.96517161 4.96517161 4.96517161 6.58854811 6.58854811 6.58854811
 6.58854811 6.58854811 6.58854811 5.8639247  5.8639247  5.8639247
 5.27548062 5.27548062 5.27548062 4.83570161 4.83570161 4.83570161]",
fixedse.section_Asx,output,m**2,"[2.83737336 2.83737336 2.83737336 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.35561704 3.35561704 3.35561704
 3.01613104 3.01613104 3.01613104 2.76284395 2.76284395 2.76284395]",
fixedse.section_Asy,output,m**2,"[2.83737336 2.83737336 2.83737336 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.35561704 3.35561704 3.35561704
 3.01613104 3.01613104 3.01613104 2.76284395 2.76284395 2.76284395]",
fixedse.section_Ixx,output,kg*m**2,"[60.23117057 60.23117057 60.23117057 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74175024 70.74175024 70.74175024
 63.87369805 63.87369805 63.87369805 58.70716693 58.70716693 58.70716693]",
fixedse.section_Iyy,output,kg*m**2,"[60.23117057 60.23117057 60.23117057 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74175024 70.74175024 70.74175024
 63.87369805 63.87369805 63.87369805 58.70716693 58.70716693 58.70716693]",
fixedse.section_J0,output,kg*m**2,"[120.46234113 120.46234113 120.46234113 158.25692568 158.25692568
 158.25692568 158.25692568 158.25692568 158.25692568 141.48350048
 141.48350048 141.48350048 127.74739611 127.74739611 127.74739611
 117.41433385 117.41433385 117.41433385]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [606065.5236982 ]
 [522520.87758442]
 [439444.75201437]
 [356941.79458363]
 [275206.47150374]
 [194558.23848618]
 [115502.97888821]
 [ 84492.305674  ]
 [ 53928.02600694]
 [ 23893.4954951 ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[75.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[3.66192549 3.66192549 3.66192549 1.64811746 1.64811746 1.64811746
 0.54090492 0.54090492 0.54090492 0.39472802 0.33826209 0.28179615]",
fixedse.tower_Asx,intermediate,m**2,"[2.08856315 2.08856315 2.08856315 0.93731872 0.93731872 0.93731872
 0.3071653  0.3071653  0.3071653  0.2241294  0.19208677 0.16004418]",
fixedse.tower_Asy,intermediate,m**2,"[2.08856315 2.08856315 2.08856315 0.93731872 0.93731872 0.93731872
 0.3071653  0.3071653  0.3071653  0.2241294  0.19208677 0.16004418]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[44.77676968 44.77676968 44.77676968 20.39945371 20.39945371 20.39945371
  6.73955202  6.73955202  6.73955202  4.28656176  2.69758702  1.5596284 ]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[44.77676968 44.77676968 44.77676968 20.39945371 20.39945371 20.39945371
  6.73955202  6.73955202  6.73955202  4.28656176  2.69758702  1.5596284 ]",
fixedse.tower_J0,intermediate,kg*m**2,"[89.55353935 89.55353935 89.55353935 40.79890743 40.79890743 40.79890743
 13.47910405 13.47910405 13.47910405  8.57312351  5.39517404  3.1192568 ]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666667  7.33333333
  6.        ]",
fixedse.tower_t_full,intermediate,m,"[0.11015042 0.11015042 0.11015042 0.04927194 0.04927194 0.04927194
 0.01611713 0.01611713 0.01611713 0.01259836 0.01259836 0.01259836]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.54158898e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.80101540e+05]
 [ 4.24912041e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1250000. 1250000. 2500000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2889703.90843728],
fixedse.turbine_cg,intermediate,m,[-2.19535416e+00 -2.83436379e-02  8.59862530e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.24593896e+10 3.23149654e+10 2.99352421e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-10649.0248982 ]
 [-11433.68047893]
 [-13913.64689071]
 [-18484.29060266]
 [-25921.2568732 ]
 [-37508.26520196]
 [-55196.80811561]
 [-64659.46441983]
 [-75920.48624405]
 [-89398.02287441]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.34045863]
 [-1189.05983894]
 [ -992.78218559]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-71609264.39954862]
 [-67811435.69661051]
 [-63960894.3248539 ]
 [-59670187.23629697]
 [-55366013.57767176]
 [-51032756.15537424]
 [-46649967.34440516]
 [-42188704.63011567]
 [-37606680.25274011]
 [-35913824.45511425]
 [-34186774.58649746]
 [-32418906.11612756]
 [-30926338.67838357]
 [-29581277.97717947]
 [-28236217.27597681]
 [-27619750.9765217 ]
 [-27003284.67706907]
 [-26386818.37761597]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -7748713.1866049 ]
 [-15580793.10639508]
 [-12743429.42219919]
 [  2913827.63823646]
 [  2914514.20978549]
 [  2915187.41937338]
 [  2915857.44686126]
 [  2916539.93922397]
 [  2917259.38757805]
 [  2914089.18917383]
 [  2914225.91079809]
 [  2914373.03296651]
 [  2914159.755984  ]
 [  2913956.63637924]
 [  2914031.52175071]
 [  2912944.53353279]
 [  2912962.54771968]
 [  2912980.34298445]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[  530.30354427]
 [  642.22013719]
 [ -909.5842884 ]
 [-3355.25747134]
 [-3355.27218208]
 [-3355.25579405]
 [-3355.20767521]
 [-3355.12623847]
 [-3355.00814083]
 [-3355.01262573]
 [-3354.98324975]
 [-3354.95000566]
 [-3354.93599501]
 [-3354.92372377]
 [-3354.89157663]
 [-3354.97982575]
 [-3354.97107841]
 [-3354.96208711]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  10932.95001525]
 [  32213.27945611]
 [  35499.5297584 ]
 [  12565.80770274]
 [ -15438.55804448]
 [ -43435.89881781]
 [ -71420.50958151]
 [ -99388.29834769]
 [-127336.84521403]
 [-138510.96422463]
 [-149681.68661772]
 [-160849.0086412 ]
 [-172013.00356345]
 [-183173.27205706]
 [-194329.84254374]
 [-199906.96835806]
 [-205483.11589049]
 [-211058.29979888]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[9.38516206e+07]
 [3.41628971e+08]
 [5.72830601e+08]
 [6.01793610e+08]
 [5.76940402e+08]
 [5.51989332e+08]
 [5.26968221e+08]
 [5.01904042e+08]
 [4.76823232e+08]
 [4.66802747e+08]
 [4.56783590e+08]
 [4.46767201e+08]
 [4.36754713e+08]
 [4.26744559e+08]
 [4.16736631e+08]
 [4.11735480e+08]
 [4.06734885e+08]
 [4.01734980e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1289024.95936392]
 [2703990.83369278]
 [4383165.59806484]
 [6490369.65978725]
 [6490316.35269785]
 [6490262.87918164]
 [6490209.0452292 ]
 [6490154.59683507]
 [6490099.17447982]
 [6490099.98384956]
 [6490076.35495999]
 [6490052.24896669]
 [6490078.04650597]
 [6490054.88958926]
 [6490034.02135468]
 [6490052.99369253]
 [6490042.55956434]
 [6490032.12546966]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-90.         -80.         -70.         -60.         -51.66666667
 -43.33333333 -35.         -26.66666667 -18.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666667  7.33333333
  6.        ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.14995551 0.14995551 0.14995551 0.2        0.2        0.2
 0.2        0.2        0.2        0.17759757 0.17759757 0.17759757
 0.15948153 0.15948153 0.15948153 0.1459865  0.1459865  0.1459865
 0.11015042 0.11015042 0.11015042 0.04927194 0.04927194 0.04927194
 0.01611713 0.01611713 0.01611713 0.01259836 0.01259836 0.01259836]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[222.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[4.96517161 4.96517161 4.96517161 6.58854811 6.58854811 6.58854811
 6.58854811 6.58854811 6.58854811 5.8639247  5.8639247  5.8639247
 5.27548062 5.27548062 5.27548062 4.83570161 4.83570161 4.83570161
 3.66192549 3.66192549 3.66192549 1.64811746 1.64811746 1.64811746
 0.54090492 0.54090492 0.54090492 0.39472802 0.33826209 0.28179615]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[2.83737336 2.83737336 2.83737336 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.35561704 3.35561704 3.35561704
 3.01613104 3.01613104 3.01613104 2.76284395 2.76284395 2.76284395
 2.08856315 2.08856315 2.08856315 0.93731872 0.93731872 0.93731872
 0.3071653  0.3071653  0.3071653  0.2241294  0.19208677 0.16004418]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[2.83737336 2.83737336 2.83737336 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.35561704 3.35561704 3.35561704
 3.01613104 3.01613104 3.01613104 2.76284395 2.76284395 2.76284395
 2.08856315 2.08856315 2.08856315 0.93731872 0.93731872 0.93731872
 0.3071653  0.3071653  0.3071653  0.2241294  0.19208677 0.16004418]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[60.23117057 60.23117057 60.23117057 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74175024 70.74175024 70.74175024
 63.87369805 63.87369805 63.87369805 58.70716693 58.70716693 58.70716693
 44.77676968 44.77676968 44.77676968 20.39945371 20.39945371 20.39945371
  6.73955202  6.73955202  6.73955202  4.28656176  2.69758702  1.5596284 ]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[60.23117057 60.23117057 60.23117057 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74175024 70.74175024 70.74175024
 63.87369805 63.87369805 63.87369805 58.70716693 58.70716693 58.70716693
 44.77676968 44.77676968 44.77676968 20.39945371 20.39945371 20.39945371
  6.73955202  6.73955202  6.73955202  4.28656176  2.69758702  1.5596284 ]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[120.46234113 120.46234113 120.46234113 158.25692568 158.25692568
 158.25692568 158.25692568 158.25692568 158.25692568 141.48350048
 141.48350048 141.48350048 127.74739611 127.74739611 127.74739611
 117.41433385 117.41433385 117.41433385  89.55353935  89.55353935
  89.55353935  40.79890743  40.79890743  40.79890743  13.47910405
  13.47910405  13.47910405   8.57312351   5.39517404   3.1192568 ]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-7.16092644e+07]
 [-6.78114357e+07]
 [-6.39608943e+07]
 [-5.96701872e+07]
 [-5.53660136e+07]
 [-5.10327562e+07]
 [-4.66499673e+07]
 [-4.21887046e+07]
 [-3.76066803e+07]
 [-3.59138245e+07]
 [-3.41867746e+07]
 [-3.24189061e+07]
 [-3.09263387e+07]
 [-2.95812780e+07]
 [-2.82362173e+07]
 [-2.76197510e+07]
 [-2.70032847e+07]
 [-2.63868184e+07]
 [-2.20194806e+07]
 [-1.86263815e+07]
 [-1.52318306e+07]
 [-1.30372215e+07]
 [-1.08411289e+07]
 [-8.64357237e+06]
 [-8.20056904e+06]
 [-7.75703278e+06]
 [-7.31313285e+06]
 [-7.00648271e+06]
 [-6.74237228e+06]
 [-1.78260962e-08]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-7.74871319e+06]
 [-1.55807931e+07]
 [-1.27434294e+07]
 [ 2.91382764e+06]
 [ 2.91451421e+06]
 [ 2.91518742e+06]
 [ 2.91585745e+06]
 [ 2.91653994e+06]
 [ 2.91725939e+06]
 [ 2.91408919e+06]
 [ 2.91422591e+06]
 [ 2.91437303e+06]
 [ 2.91415976e+06]
 [ 2.91395664e+06]
 [ 2.91403152e+06]
 [ 2.91294453e+06]
 [ 2.91296255e+06]
 [ 2.91298034e+06]
 [ 2.91799037e+06]
 [ 2.91884041e+06]
 [ 2.91959683e+06]
 [ 2.91779405e+06]
 [ 2.91891883e+06]
 [ 2.91980547e+06]
 [ 2.91375437e+06]
 [ 2.91393974e+06]
 [ 2.91407190e+06]
 [ 2.91349521e+06]
 [ 2.91331853e+06]
 [ 1.09666185e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[  530.30354427]
 [  642.22013719]
 [ -909.5842884 ]
 [-3355.25747134]
 [-3355.27218208]
 [-3355.25579405]
 [-3355.20767521]
 [-3355.12623847]
 [-3355.00814083]
 [-3355.01262573]
 [-3354.98324975]
 [-3354.95000566]
 [-3354.93599501]
 [-3354.92372377]
 [-3354.89157663]
 [-3354.97982575]
 [-3354.97107841]
 [-3354.96208711]
 [-3354.17860193]
 [-3353.60154947]
 [-3352.93356489]
 [-3352.66945955]
 [-3350.8615312 ]
 [-3348.7863434 ]
 [-3353.16386821]
 [-3352.24692971]
 [-3351.27210274]
 [-3351.57569437]
 [-3350.83181686]
 [    4.21384943]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[ 1.09329500e+04]
 [ 3.22132795e+04]
 [ 3.54995298e+04]
 [ 1.25658077e+04]
 [-1.54385580e+04]
 [-4.34358988e+04]
 [-7.14205096e+04]
 [-9.93882983e+04]
 [-1.27336845e+05]
 [-1.38510964e+05]
 [-1.49681687e+05]
 [-1.60849009e+05]
 [-1.72013004e+05]
 [-1.83173272e+05]
 [-1.94329843e+05]
 [-1.99906968e+05]
 [-2.05483116e+05]
 [-2.11058300e+05]
 [-2.51396417e+05]
 [-2.91665697e+05]
 [-3.31882174e+05]
 [-3.89164966e+05]
 [-4.46159638e+05]
 [-5.02947125e+05]
 [-5.36887213e+05]
 [-5.70519554e+05]
 [-6.03858848e+05]
 [-6.34647282e+05]
 [-6.64877032e+05]
 [-1.06393038e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 9.38516206e+07]
 [ 3.41628971e+08]
 [ 5.72830601e+08]
 [ 6.01793610e+08]
 [ 5.76940402e+08]
 [ 5.51989332e+08]
 [ 5.26968221e+08]
 [ 5.01904042e+08]
 [ 4.76823232e+08]
 [ 4.66802747e+08]
 [ 4.56783590e+08]
 [ 4.46767201e+08]
 [ 4.36754713e+08]
 [ 4.26744559e+08]
 [ 4.16736631e+08]
 [ 4.11735480e+08]
 [ 4.06734885e+08]
 [ 4.01734980e+08]
 [ 3.65494676e+08]
 [ 3.29267725e+08]
 [ 2.93106702e+08]
 [ 2.41499076e+08]
 [ 1.89861153e+08]
 [ 1.38312601e+08]
 [ 1.07464069e+08]
 [ 7.65831826e+07]
 [ 4.56957303e+07]
 [ 1.68751651e+07]
 [-1.19324531e+07]
 [ 2.76892588e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1289024.95936392]
 [2703990.83369278]
 [4383165.59806484]
 [6490369.65978725]
 [6490316.35269785]
 [6490262.87918164]
 [6490209.0452292 ]
 [6490154.59683507]
 [6490099.17447982]
 [6490099.98384956]
 [6490076.35495999]
 [6490052.24896669]
 [6490078.04650597]
 [6490054.88958926]
 [6490034.02135468]
 [6490052.99369253]
 [6490042.55956434]
 [6490032.12546966]
 [6490142.9305792 ]
 [6490067.23303078]
 [6489991.39433076]
 [6490331.52081746]
 [6490222.52595089]
 [6490113.46107469]
 [6490883.09565431]
 [6490816.04551484]
 [6490748.91610244]
 [6491091.63670209]
 [6491270.63142715]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [6.06065524e+05]
 [5.22520878e+05]
 [4.39444752e+05]
 [3.56941795e+05]
 [2.75206472e+05]
 [1.94558238e+05]
 [1.15502979e+05]
 [8.44923057e+04]
 [5.39280260e+04]
 [2.38934955e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[105.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-90.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[4813711.4159376],
tcc.tower_mass,intermediate,kg,[1906841.90843728],
tcc.turbine_cost,output,USD,[5758711.4159376],
tcc.turbine_cost_kW,output,USD/kW,[383.9140944],
tcc.turbine_mass_tcc,output,kg,[1906841.90843728],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[4813711.4159376],
tcc.tower_cost_external,intermediate,USD,[4813711.4159376],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.34045863 1189.05983894  992.78218559]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666667  7.33333333
  6.        ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.34045863 1189.05983894  992.78218559]",
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
