variables,type,units,values,description
rotorse.xu_te,output,,"[-1.35447417e-05 -7.30098243e-06 -4.21113420e-03  1.07474000e-01
  1.18955014e-01  1.37027837e-01  1.54493451e-01  1.92167598e-01
  1.94510736e-01  1.94773769e-01  1.94346056e-01  1.93006006e-01
  1.60675225e-01  1.58441930e-01  1.56173824e-01  1.53519525e-01
  1.51392221e-01  1.49883026e-01  8.97471736e-02  6.54710053e-02
  6.61501959e-02  6.63608876e-02  6.62270859e-02  6.56832142e-02
 -2.48704497e-02 -5.20134805e-02 -4.80470226e-02 -4.42011374e-02
 -3.68400243e-02 -1.69175212e-02]",x-position of midpoint of trailing-edge panel on upper surface for strain calculation
rotorse.xl_te,output,,"[-1.35447417e-05 -7.30098243e-06 -4.21113420e-03  5.59431344e-03
  3.45309858e-02  5.14830638e-02  6.90980883e-02  1.23978659e-01
  1.26321797e-01  1.26584830e-01  1.26230834e-01  1.26066800e-01
  1.04613889e-01  1.03521425e-01  1.02533724e-01  1.00929456e-01
  9.87736453e-02  9.72405735e-02  4.17347792e-02  1.82479622e-02
  1.93523688e-02  2.00337918e-02  2.03590875e-02  2.00253381e-02
 -2.48704497e-02 -5.20134805e-02 -4.80470226e-02 -4.42011374e-02
 -3.68400243e-02 -1.69175212e-02]",x-position of midpoint of trailing-edge panel on lower surface for strain calculation
rotorse.yu_te,output,,"[-2.49980353 -2.49980415 -2.48983408  2.7415787   3.1030998   3.53990519
  3.90841591  4.08207301  4.07301919  4.05044199  4.02180357  3.95877061
  3.87665954  3.76368218  3.61389321  3.45893386  3.33220969  3.23111026
  3.12562482  3.00375479  2.83949806  2.63761228  2.45083264  2.28003213
 -1.02754122 -0.94742095 -0.88267936 -0.84206151 -0.84417236 -0.50426837]",y-position of midpoint of trailing-edge panel on upper surface for strain calculation
rotorse.yl_te,output,,"[-2.49980353 -2.49980415 -2.48983408  2.75529798  3.1133204   3.55007995
  3.91810006  4.08933005  4.08027623  4.05769903  4.0290642   3.96598066
  3.88275339  3.76983576  3.62013291  3.46524742  3.33857986  3.23752515
  3.13181258  3.01002789  2.84584493  2.6440347   2.45731326  2.28654257
 -1.02754122 -0.94742095 -0.88267936 -0.84206151 -0.84417236 -0.50426837]",y-position of midpoint of trailing-edge panel on lower surface for strain calculation
rotorse.rs.tip_pos.dx_tip,intermediate,m,[23.75179259],deflection at tip in blade x-direction
rotorse.rs.tip_pos.dy_tip,intermediate,m,[-6.07095869],deflection at tip in blade y-direction
rotorse.rs.tip_pos.dz_tip,intermediate,m,[-0.00262077],deflection at tip in blade z-direction
rotorse.rs.tip_pos.3d_curv_tip,intermediate,deg,[4.],total coning angle including precone and curvature
rotorse.rs.tot_loads_gust.aeroloads_Px,intermediate,N/m,"[  567.45726705   645.396613     731.59814019  2068.76634517
  3267.00377604  4825.52722148  6448.68757628  7507.26315135
  8525.38082054  9716.13888402 11003.12819194 12286.64261978
 11568.08650956 12538.43297086 13372.77657315 14146.55820243
 15210.66426941 16320.80069322 15948.00807807 16270.31524343
 16820.26635525 17174.87118526 17538.22382598 17958.65080648
 18099.8728019  18040.88165112 17999.61246085 17721.39844839
 17414.84688637  9199.88570327]",distributed loads in blade-aligned x-direction
rotorse.rs.tot_loads_gust.aeroloads_Py,intermediate,N/m,"[  121.05017984   206.61225678   273.60427785 -2306.04081896
 -2861.148499   -3237.23427352 -3578.16126784 -3965.58081059
 -4179.98737936 -4546.01509671 -4918.8994507  -5189.57973993
 -4136.3051879  -4197.68973148 -4256.5745824  -4345.45371531
 -4570.41142301 -4794.19135858 -4271.88091312 -4078.3214853
 -4003.2861828  -3932.24036051 -3860.12341051 -3821.49017978
 -3743.14258676 -3766.45873398 -3654.00528861 -3463.92384233
 -3304.757309   -1692.90597352]",distributed loads in blade-aligned y-direction
rotorse.rs.tot_loads_gust.aeroloads_Pz,intermediate,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]",distributed loads in blade-aligned z-direction
rotorse.rs.tot_loads_gust.aeroloads_Omega,intermediate,rpm,[6.73769998],rotor rotation speed
rotorse.rs.tot_loads_gust.aeroloads_pitch,intermediate,deg,[4.84632672],pitch angle
rotorse.rs.3d_curv,output,deg,"[4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4. 4. 4. 4. 4.]",total cone angle from precone and curvature
rotorse.stall_check.aoa_along_span,intermediate,deg,"[65.52410647 15.36480118  4.81219531  0.99681774  2.58388076  4.46240826
  5.32790564  5.33046922  4.98096538  4.67695029  4.47528138  4.51237664
  4.55437955  4.76892801  4.99908855  5.11536787  5.14315243  5.14938126
  4.96099827  5.17720775  5.48527785  5.74055693  5.9906722   6.16183912
  6.14146479  6.04960329  5.94104855  5.81692275  5.53840796  6.39041891]",Angle of attack along blade span
rotorse.total_bc.inner_blade_cost,intermediate,USD,[966306.87223512],Total cost (variable and fixed) for the blade inner portion.
tcc.main_bearing_mass,intermediate,kg,[30785.64283173],
tcc.bedplate_mass,intermediate,kg,[40686.9261128],
tcc.blade_mass,intermediate,kg,[79267.02689016],
tcc.blade_cost_external,intermediate,USD,[966306.87223512],
tcc.brake_mass,intermediate,kg,[35916.88606995],
tcc.converter_mass,intermediate,kg,[15877.6],
tcc.cover_mass,intermediate,kg,[18115.28091561],
tcc.gearbox_mass,intermediate,kg,[0.],
tcc.generator_mass,intermediate,kg,[372695.31823082],
tcc.generator_cost_external,intermediate,USD,[5080269.60391365],
tcc.hss_mass,intermediate,kg,[0.],
tcc.hub_cost,output,USD,[117876.62442171],
tcc.hub_mass,intermediate,kg,[30224.77549275],
tcc.pitch_system_cost,output,USD,[1301670.25808171],
tcc.pitch_system_mass,intermediate,kg,[58899.10670053],
tcc.spinner_cost,output,USD,[62083.79240841],
tcc.spinner_mass,intermediate,kg,[5593.13445121],
tcc.hvac_mass,intermediate,kg,[12508.37496801],
tcc.lss_mass,intermediate,kg,[21455.50702769],
tcc.lss_cost,output,USD,[255320.53362953],
tcc.main_bearing_cost,output,USD,[138535.39274281],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[130213.07875799],
tcc.generator_cost,output,USD,[5080269.60391365],
tcc.bedplate_cost,output,USD,[117992.08572713],
tcc.yaw_system_cost,output,USD,[224191.13620299],
tcc.yaw_mass,intermediate,kg,[27010.98026542],
tcc.converter_cost,output,USD,[298498.88],
tcc.hvac_cost,output,USD,[1551038.49603365],
tcc.cover_cost,output,USD,[103257.10121898],
tcc.elec_cost,output,USD,[837000.],
tcc.controls_cost,output,USD,[423000.],
tcc.platforms_mass,intermediate,kg,[41472.],
tcc.platforms_cost,output,USD,[709171.2],
tcc.transformer_cost,output,USD,[755948.],
tcc.transformer_mass,intermediate,kg,[40210.],
tcc.blade_cost,output,USD,[966306.87223512],
tcc.rotor_cost,output,USD,[4380551.29161719],
tcc.rotor_mass_tcc,output,kg,[332518.09731496],
tcc.nacelle_cost,output,USD,[10762970.90096954],
tcc.nacelle_mass_tcc,output,kg,[687520.15925378],
tcc.tower_cost,output,USD,[4211409.73093051],
tcc.tower_mass,intermediate,kg,[1622383.18647455],
tcc.turbine_cost,output,USD,[19354931.92351724],
tcc.turbine_cost_kW,output,USD/kW,[967.74659618],
tcc.turbine_mass_tcc,output,kg,[2642421.44304328],
tcc.hub_system_cost,output,USD,[1481630.67491182],
tcc.hub_system_mass_tcc,output,kg,[94717.01664448],
tcc.tower_parts_cost,output,USD,[4211409.73093051],
tcc.tower_cost_external,intermediate,USD,[4211409.73093051],
tcons.rated_Omega,intermediate,rpm,[6.73769998],rotor rotation speed at rated
tcons.tower_freq,intermediate,Hz,[0.34237596],
tcons.tip_deflection,intermediate,m,[22.80267503],
tcons.Rtip,intermediate,m,[134.64285714],
tcons.ref_axis_blade,intermediate,m,"[[  0.           0.           0.        ]
 [  0.           0.           4.47044367]
 [  0.           0.           8.94088637]
 [  0.           0.          13.41133002]
 [  0.           0.          17.88177388]
 [  0.           0.          22.35221707]
 [  0.           0.          26.82265979]
 [  0.           0.          31.29310292]
 [  0.           0.          35.76354712]
 [  0.           0.          40.23399014]
 [  0.           0.          44.70443332]
 [  0.           0.          49.174877  ]
 [  0.           0.          53.64531966]
 [  0.           0.          58.11576334]
 [  0.           0.          62.58620723]
 [  0.           0.          67.05665059]
 [  0.           0.          71.52709335]
 [  0.           0.          75.99753722]
 [  0.           0.          80.46798004]
 [  0.           0.          84.93842337]
 [  0.           0.          89.40886704]
 [  0.           0.          93.87931006]
 [  0.           0.          98.34975306]
 [  0.           0.         102.82019703]
 [  0.           0.         107.29064072]
 [  0.           0.         111.76108387]
 [  0.           0.         116.23152771]
 [  0.           0.         120.70197049]
 [  0.           0.         125.17241344]
 [  0.           0.         129.64285714]]",
tcons.ref_axis_tower,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          49.36020979]
 [  0.           0.          98.44622378]
 [  0.           0.         127.89783217]
 [  0.           0.         155.386     ]]",
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[1147.44031768 1322.29988617 1448.87039375 1550.63571096 1670.42828645
 1770.8662642  1858.213977   1881.2272358  1900.08223315 1915.31700832
 1624.79153013 1354.82746554 1096.40808493]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[148.37100111 170.01322181 185.34430772 197.46839856 211.51347968
 223.10507323 233.05310837 238.43101595 243.45012568 248.16143333
 252.31677284 256.26605784 260.0315099 ]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          26.45340326  37.90680653  49.36020979  65.72221445
  82.08421911  98.44622378 108.26342657 118.08062937 127.89783217
 137.06055478 146.22327739 155.386     ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          26.45340326  37.90680653  49.36020979  65.72221445
  82.08421911  98.44622378 108.26342657 118.08062937 127.89783217
 137.06055478 146.22327739 155.386     ]",
towerse.env.Uref,intermediate,m/s,[20.69234073],
towerse.wind_reference_height,intermediate,m,[161.],
towerse.env.windLoads.U,intermediate,m/s,"[15.56400878 16.66051041 17.39548652 17.95542774 18.58300649 19.08541801
 19.50627773 19.73005646 19.93663946 20.12862449 20.29644677 20.45467095
 20.60439858]",
towerse.d_full,output,m,"[11.         11.         11.         11.         11.         11.
 11.         10.88330366 10.76660733 10.64991099  9.09994066  7.54997033
  6.        ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.      0.    155.386],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[1147.44031768 1322.29988617 1448.87039375 1550.63571096 1670.42828645
 1770.8662642  1858.213977   1881.2272358  1900.08223315 1915.31700832
 1624.79153013 1354.82746554 1096.40808493]",
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.Pz_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.qdyn_global,intermediate,Pa,"[148.37100111 170.01322181 185.34430772 197.46839856 211.51347968
 223.10507323 233.05310837 238.43101595 243.45012568 248.16143333
 252.31677284 256.26605784 260.0315099 ]",
towerse.lc:Px,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Pz,intermediate,N/m,"[-1147.44031768 -1322.29988617 -1448.87039375 -1550.63571096
 -1670.42828645 -1770.8662642  -1858.213977   -1881.2272358
 -1900.08223315 -1915.31700832 -1624.79153013 -1354.82746554
 -1096.40808493]",
towerse.lc:qdyn,intermediate,Pa,"[148.37100111 170.01322181 185.34430772 197.46839856 211.51347968
 223.10507323 233.05310837 238.43101595 243.45012568 248.16143333
 252.31677284 256.26605784 260.0315099 ]",
towerse.member.gc.d,intermediate,m,[11.         11.         11.         10.64991099  6.        ],
towerse.member.gc.t,intermediate,m,[0.0680305  0.04703455 0.02524518 0.0131534 ],
towerse.member.s,output,,[0.         0.24475524 0.59440559 0.8041958  1.        ],
towerse.member.height,output,m,[140.386],
towerse.tower_outer_diameter,output,m,[11.         11.         11.         10.64991099  6.        ],
towerse.tower_wall_thickness,output,m,[0.0680305  0.04703455 0.02524518 0.0131534 ],
towerse.member.E,output,Pa,[2.e+11 2.e+11 2.e+11 2.e+11],
towerse.member.G,output,Pa,[7.93e+10 7.93e+10 7.93e+10 7.93e+10],
towerse.member.sigma_y,output,Pa,[3.45e+08 3.45e+08 3.45e+08 3.45e+08],
towerse.member.rho,output,kg/m**3,[7800. 7800. 7800. 7800.],
towerse.member.unit_cost,output,USD/kg,[0.7 0.7 0.7 0.7],
towerse.member.outfitting_factor,output,,[1.07 1.07 1.07 1.07],
towerse.nodes_xyz,output,m,"[[  0.           0.          15.        ]
 [  0.           0.          26.45340326]
 [  0.           0.          37.90680653]
 [  0.           0.          49.36020979]
 [  0.           0.          65.72221445]
 [  0.           0.          82.08421911]
 [  0.           0.          98.44622378]
 [  0.           0.         108.26342657]
 [  0.           0.         118.08062937]
 [  0.           0.         127.89783217]
 [  0.           0.         137.06055478]
 [  0.           0.         146.22327739]
 [  0.           0.         155.386     ]]",
towerse.z_full,output,m,"[  0.          11.45340326  22.90680653  34.36020979  50.72221445
  67.08421911  83.44622378  93.26342657 103.08062937 112.89783217
 122.06055478 131.22327739 140.386     ]",
towerse.tower_s,intermediate,,[0.         0.24475524 0.59440559 0.8041958  1.        ],
towerse.t_full,output,m,"[0.0680305  0.0680305  0.0680305  0.04703455 0.04703455 0.04703455
 0.02524518 0.02524518 0.02524518 0.0131534  0.0131534  0.0131534 ]",
towerse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
towerse.G_full,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
towerse.sigma_y_full,output,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
towerse.rho_full,output,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
towerse.outfitting_full,output,,[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07],
towerse.member.unit_cost_full,output,USD/kg,[0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7],
towerse.tower_height,intermediate,m,[140.386],
towerse.section_A,output,m**2,"[2.49997547 2.49997547 2.49997547 1.73173878 1.73173878 1.73173878
 0.92638554 0.91648248 0.90657942 0.43604044 0.36750816 0.29897588]",
towerse.section_Asx,output,m**2,"[1.42260907 1.42260907 1.42260907 0.98458389 0.98458389 0.98458389
 0.52623209 0.52061245 0.51499281 0.24758493 0.20869503 0.16980519]",
towerse.section_Asy,output,m**2,"[1.42260907 1.42260907 1.42260907 0.98458389 0.98458389 0.98458389
 0.52623209 0.52061245 0.51499281 0.24758493 0.20869503 0.16980519]",
towerse.section_Ixx,output,kg*m**2,"[37.3473164  37.3473164  37.3473164  25.96951499 25.96951499 25.96951499
 13.79950513 13.36167075 12.93319688  5.30087427  3.173719    1.70874214]",
towerse.section_Iyy,output,kg*m**2,"[37.3473164  37.3473164  37.3473164  25.96951499 25.96951499 25.96951499
 13.79950513 13.36167075 12.93319688  5.30087427  3.173719    1.70874214]",
towerse.section_J0,output,kg*m**2,"[74.69463281 74.69463281 74.69463281 51.93902999 51.93902999 51.93902999
 27.59901026 26.7233415  25.86639376 10.60174854  6.347438    3.41748427]",
towerse.section_rho,output,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
towerse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
towerse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
towerse.post.cylinder_Fz,intermediate,N,"[[-21103420.34003556]
 [-18897571.81519628]
 [-16690428.75608867]
 [-14497035.95467447]
 [-12301859.46427322]
 [-10105162.06176574]
 [ -9391356.47945086]
 [ -8684783.74077251]
 [ -7985481.64459637]
 [ -7663825.97623519]
 [ -7392743.36316094]
 [ -7172088.14450691]]",
towerse.post.cylinder_Vx,intermediate,N,"[[4525902.55511955]
 [4526896.62220807]
 [4527803.46190726]
 [4529020.73916931]
 [4530434.73059262]
 [4531590.18096582]
 [4527697.25944421]
 [4527945.04762884]
 [4528137.04421402]
 [4526761.63554263]
 [4526663.39953233]
 [4526500.69485177]]",
towerse.post.cylinder_Vy,intermediate,N,"[[18885.18135503]
 [18891.81302484]
 [18898.08207848]
 [18906.88743452]
 [18917.8565183 ]
 [18927.74145926]
 [18899.69658349]
 [18902.50499078]
 [18905.09909988]
 [18894.43073292]
 [18895.20220936]
 [18896.30890683]]",
towerse.post.cylinder_Mxx,intermediate,N*m,"[[-3919108.1943678 ]
 [-3700603.25409066]
 [-3481104.80728285]
 [-3165869.04049608]
 [-2849084.70636209]
 [-2531681.21732011]
 [-2341267.37524648]
 [-2150438.88035089]
 [-1959336.60853116]
 [-1780486.14294535]
 [-1600427.80422465]
 [-1418389.47867104]]",
towerse.post.cylinder_Myy,intermediate,N*m,"[[ 5.87449153e+08]
 [ 5.35275851e+08]
 [ 4.82960706e+08]
 [ 4.08000280e+08]
 [ 3.32853995e+08]
 [ 2.57663567e+08]
 [ 2.12579155e+08]
 [ 1.67471368e+08]
 [ 1.22361512e+08]
 [ 8.02481273e+07]
 [ 3.80956656e+07]
 [-4.08414251e+06]]",
towerse.post.cylinder_Mzz,intermediate,N*m,"[[12653607.41613696]
 [12653466.71722686]
 [12653325.91236103]
 [12653657.66080252]
 [12653455.53453259]
 [12653253.25035677]
 [12653860.37072714]
 [12653754.88396791]
 [12653648.36769541]
 [12655042.33005978]
 [12655447.7586151 ]
 [12656066.10571206]]",
towerse.qdyn,output,Pa,"[[148.37100111]
 [170.01322181]
 [185.34430772]
 [197.46839856]
 [211.51347968]
 [223.10507323]
 [233.05310837]
 [238.43101595]
 [243.45012568]
 [248.16143333]
 [252.31677284]
 [256.26605784]
 [260.0315099 ]]",
towerse.hub_height,intermediate,m,[161.],
towerse.foundation_height,intermediate,m,[15.],
towerse.rna_mass,intermediate,kg,[1020038.25656874],
towerse.rna_I,intermediate,kg*m**2,"[5.80547952e+08 3.77629500e+08 3.58172167e+08 7.49566627e+02
 9.60518740e+06 2.46798707e+05]",
towerse.rna_cg,intermediate,m,[-6.93595625 -0.11986836  4.61685938],
towerse.tower.rna_F,intermediate,N,"[[ 4525332.42260015]
 [   18881.561774  ]
 [-7172088.1445069 ]]",
towerse.tower.rna_M,intermediate,N*m,"[[-1418386.070173  ]
 [-4084178.94487187]
 [12652119.76117449]]",
towerse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.Pz,output,N/m,"[[-1147.44031768]
 [-1322.29988617]
 [-1448.87039375]
 [-1550.63571096]
 [-1670.42828645]
 [-1770.8662642 ]
 [-1858.213977  ]
 [-1881.2272358 ]
 [-1900.08223315]
 [-1915.31700832]
 [-1624.79153013]
 [-1354.82746554]
 [-1096.40808493]]",
towerse.tower_mass,output,kg,[1622383.18647455],
towerse.tower_center_of_mass,output,m,[49.9855705],
towerse.tower_I_base,output,kg*m**2,"[6.00518332e+09 6.00518332e+09 4.75128135e+07 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
af_3d.cl,intermediate,,"[[[[-3.25260652e-19]]

  [[ 3.46944695e-18]]

  [[-1.38777878e-17]]

  ...

  [[ 3.38271078e-17]]

  [[-1.73472348e-18]]

  [[-3.57786717e-18]]]


 [[[-3.25260652e-19]]

  [[ 3.46944695e-18]]

  [[-1.38777878e-17]]

  ...

  [[ 3.38271078e-17]]

  [[-1.73472348e-18]]

  [[-3.57786717e-18]]]


 [[[ 2.73078505e-06]]

  [[ 2.98091593e-03]]

  [[ 6.06291339e-03]]

  ...

  [[-6.92034637e-03]]

  [[-3.91267001e-03]]

  [[ 2.73078505e-06]]]


 ...


 [[[ 9.21676640e-03]]

  [[ 2.51471281e-01]]

  [[ 4.27156974e-01]]

  ...

  [[-3.71288339e-01]]

  [[-2.06675555e-01]]

  [[ 9.21676640e-03]]]


 [[[ 3.09216345e-03]]

  [[ 2.32480415e-01]]

  [[ 4.50210209e-01]]

  ...

  [[-4.32384247e-01]]

  [[-2.18147196e-01]]

  [[ 3.09218622e-03]]]


 [[[-1.53642952e-08]]

  [[ 2.24280087e-01]]

  [[ 4.60935912e-01]]

  ...

  [[-4.60935912e-01]]

  [[-2.24280087e-01]]

  [[ 1.53642952e-08]]]]","4D array with the lift coefficients of the airfoils. Dimension 0 is along the blade span for n_span stations, dimension 1 is along the angles of attack, dimension 2 is along the Reynolds number, dimension 3 is along the number of tabs, which may describe multiple sets at the same station, for example in presence of a flap."
af_3d.cd,intermediate,,"[[[[0.5       ]]

  [[0.5       ]]

  [[0.5       ]]

  ...

  [[0.5       ]]

  [[0.5       ]]

  [[0.5       ]]]


 [[[0.5       ]]

  [[0.5       ]]

  [[0.5       ]]

  ...

  [[0.5       ]]

  [[0.5       ]]

  [[0.5       ]]]


 [[[0.49137702]]

  [[0.49043419]]

  [[0.48892981]]

  ...

  [[0.48965496]]

  [[0.49070562]]

  [[0.49137702]]]


 ...


 [[[0.0181314 ]]

  [[0.02483905]]

  [[0.04066577]]

  ...

  [[0.040122  ]]

  [[0.02443972]]

  [[0.0181314 ]]]


 [[[0.01948591]]

  [[0.02537717]]

  [[0.04093476]]

  ...

  [[0.04032334]]

  [[0.02497146]]

  [[0.01948591]]]


 [[[0.0198    ]]

  [[0.02572598]]

  [[0.04114402]]

  ...

  [[0.04047996]]

  [[0.02538511]]

  [[0.0198    ]]]]","4D array with the drag coefficients of the airfoils. Dimension 0 is along the blade span for n_span stations, dimension 1 is along the angles of attack, dimension 2 is along the Reynolds number, dimension 3 is along the number of tabs, which may describe multiple sets at the same station, for example in presence of a flap."
af_3d.cm,intermediate,,"[[[[-4.06575815e-20]]

  [[-3.90312782e-18]]

  [[ 8.67361738e-19]]

  ...

  [[-1.73472348e-18]]

  [[ 3.03576608e-18]]

  [[-3.38813179e-21]]]


 [[[-4.06575815e-20]]

  [[-3.90312782e-18]]

  [[ 8.67361738e-19]]

  ...

  [[-1.73472348e-18]]

  [[ 3.03576608e-18]]

  [[-3.38813179e-21]]]


 [[[ 4.36640486e-06]]

  [[ 1.62642880e-03]]

  [[ 3.08066092e-03]]

  ...

  [[-3.62633011e-03]]

  [[-1.91565467e-03]]

  [[ 4.36640486e-06]]]


 ...


 [[[ 2.63288849e-05]]

  [[ 1.38197125e-01]]

  [[ 2.18248197e-01]]

  ...

  [[-2.19142237e-01]]

  [[-1.37131107e-01]]

  [[ 2.63288849e-05]]]


 [[[ 8.41607132e-06]]

  [[ 1.20935538e-01]]

  [[ 2.27726470e-01]]

  ...

  [[-2.27946656e-01]]

  [[-1.20522643e-01]]

  [[ 8.42749206e-06]]]


 [[[-7.71299959e-09]]

  [[ 1.12680187e-01]]

  [[ 2.31783829e-01]]

  ...

  [[-2.31710912e-01]]

  [[-1.12584318e-01]]

  [[ 7.70271560e-09]]]]","4D array with the moment coefficients of the airfoils. Dimension 0 is along the blade span for n_span stations, dimension 1 is along the angles of attack, dimension 2 is along the Reynolds number, dimension 3 is along the number of tabs, which may describe multiple sets at the same station, for example in presence of a flap."
af_3d.r_blade,intermediate,m,"[  5.           9.47044367  13.94088637  18.41133002  22.88177388
  27.35221707  31.82265979  36.29310292  40.76354712  45.23399014
  49.70443332  54.174877    58.64531966  63.11576334  67.58620723
  72.05665059  76.52709335  80.99753722  85.46798004  89.93842337
  94.40886704  98.87931006 103.34975306 107.82019703 112.29064072
 116.76108387 121.23152771 125.70197049 130.17241344 134.64285714]",1D array of the dimensional spanwise grid defined along the rotor (hub radius to blade tip projected on the plane)
af_3d.rotor_radius,intermediate,m,[134.64285714],"Scalar of the rotor radius, defined ignoring prebend and sweep curvatures, and cone and uptilt angles."
af_3d.r_thick,intermediate,,"[1.         1.         0.99101587 0.43258416 0.4        0.4
 0.39394548 0.35       0.35       0.35       0.35       0.34702777
 0.30061553 0.3        0.3        0.3        0.3        0.3
 0.26396806 0.25       0.25       0.25       0.25       0.25
 0.23767926 0.21       0.21       0.21       0.17698155 0.17      ]",1D array of the relative thicknesses of the blade defined along span.
af_3d.chord,intermediate,m,"[5.         5.         5.00260989 5.2480683  5.68201728 6.23616503
 6.72749243 7.         7.         7.         6.98183684 6.87665127
 6.68776951 6.4039089  6.04770743 5.69841438 5.41172253 5.15989218
 4.90713585 4.65624341 4.39302948 4.10244436 3.84568831 3.62340492
 3.39079802 3.13728849 2.90194672 2.65905396 2.40367374 1.19      ]",1D array of the chord values defined along blade span.
blade.compute_coord_xy_dim.chord,intermediate,m,"[5.         5.         5.00260989 5.2480683  5.68201728 6.23616503
 6.72749243 7.         7.         7.         6.98183684 6.87665127
 6.68776951 6.4039089  6.04770743 5.69841438 5.41172253 5.15989218
 4.90713585 4.65624341 4.39302948 4.10244436 3.84568831 3.62340492
 3.39079802 3.13728849 2.90194672 2.65905396 2.40367374 1.19      ]",1D array of the chord values defined along blade span.
blade.compute_coord_xy_dim.pitch_axis,intermediate,,"[0.5        0.5        0.49663095 0.28721906 0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275
 0.275      0.275      0.275      0.275      0.275      0.275     ]","1D array of the chordwise position of the pitch axis (0-LE, 1-TE), defined along blade span."
blade.compute_coord_xy_dim.twist,intermediate,rad,"[ 0.          0.71108204  0.71010059  0.62110926  0.48126332  0.35494216
  0.26821741  0.21192099  0.18140141  0.15852501  0.13658278  0.11252435
  0.08642306  0.06482777  0.04778457  0.03510491  0.02572079  0.01779535
  0.00639055 -0.0069435  -0.01885381 -0.02725267 -0.03545553 -0.04197126
 -0.04408781 -0.04456735 -0.04574229 -0.04908141 -0.05272335 -0.06340223]",1D array of the twist values defined along blade span. The twist is defined positive for negative rotations around the z axis (the same as in BeamDyn).
