variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.25650526e+10 5.88608222e+12 2.25650526e+10 5.88608222e+12
  1.52133333e+10 1.24226667e+11]
 [2.04901053e+10 4.24064551e+12 2.04901053e+10 4.24064551e+12
  1.40933333e+10 1.24226667e+11]
 [1.84151579e+10 2.94918412e+12 1.84151579e+10 2.94918412e+12
  1.29733333e+10 1.24226667e+11]
 [1.63402105e+10 1.96745111e+12 1.63402105e+10 1.96745111e+12
  1.18533333e+10 1.24226667e+11]
 [1.42652632e+10 1.25119959e+12 1.42652632e+10 1.25119959e+12
  1.07333333e+10 1.24226667e+11]
 [1.21903158e+10 7.56182634e+11 1.21903158e+10 7.56182634e+11
  9.61333333e+09 1.24226667e+11]
 [1.01153684e+10 4.38153333e+11 1.01153684e+10 4.38153333e+11
  8.49333333e+09 1.24226667e+11]
 [8.04042105e+09 2.52864774e+11 8.04042105e+09 2.52864774e+11
  7.37333333e+09 1.24226667e+11]
 [5.96547368e+09 1.56070041e+11 5.96547368e+09 1.56070041e+11
  6.25333333e+09 1.24226667e+11]
 [3.89052632e+09 1.03522222e+11 3.89052632e+09 1.03522222e+11
  5.13333333e+09 1.24226667e+11]]",
fixedse.section_A,output,m**2,"[2.00961126 2.00961126 2.00961126 4.13369245 4.13369245 4.13369245
 3.74084074 3.74084074 3.74084074 3.40660276 3.40660276 3.40660276
 3.15120613 3.15120613 3.15120613 2.92981807 2.92981807 2.92981807]",
fixedse.section_Asx,output,m**2,"[1.14292771 1.14292771 1.14292771 2.35679012 2.35679012 2.35679012
 2.13180973 2.13180973 2.13180973 1.94056937 1.94056937 1.94056937
 1.79454524 1.79454524 1.79454524 1.66803898 1.66803898 1.66803898]",
fixedse.section_Asy,output,m**2,"[1.14292771 1.14292771 1.14292771 2.35679012 2.35679012 2.35679012
 2.13180973 2.13180973 2.13180973 1.94056937 1.94056937 1.94056937
 1.79454524 1.79454524 1.79454524 1.66803898 1.66803898 1.66803898]",
fixedse.section_Ixx,output,kg*m**2,"[30.09501838 30.09501838 30.09501838 61.25128231 61.25128231 61.25128231
 55.5394701  55.5394701  55.5394701  50.66179012 50.66179012 50.66179012
 46.92347655 46.92347655 46.92347655 43.67510592 43.67510592 43.67510592]",
fixedse.section_Iyy,output,kg*m**2,"[30.09501838 30.09501838 30.09501838 61.25128231 61.25128231 61.25128231
 55.5394701  55.5394701  55.5394701  50.66179012 50.66179012 50.66179012
 46.92347655 46.92347655 46.92347655 43.67510592 43.67510592 43.67510592]",
fixedse.section_J0,output,kg*m**2,"[ 60.19003676  60.19003676  60.19003676 122.50256463 122.50256463
 122.50256463 111.07894019 111.07894019 111.07894019 101.32358023
 101.32358023 101.32358023  93.8469531   93.8469531   93.8469531
  87.35021183  87.35021183  87.35021183]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [408895.04657894]
 [358832.00706253]
 [309169.72463927]
 [259944.9735049 ]
 [211222.19496991]
 [163098.61556212]
 [115712.26631898]
 [ 84622.50374015]
 [ 54016.71506028]
 [ 23984.69667347]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[55.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          26.91142191]
 [  0.           0.          38.82284382]
 [  0.           0.          50.73426573]
 [  0.           0.          67.75058275]
 [  0.           0.          84.76689977]
 [  0.           0.         101.78321678]
 [  0.           0.         111.99300699]
 [  0.           0.         122.2027972 ]
 [  0.           0.         132.41258741]
 [  0.           0.         141.94172494]
 [  0.           0.         151.47086247]
 [  0.           0.         161.        ]]",
fixedse.tower_A,intermediate,m**2,"[2.38355553 2.38355553 2.38355553 1.2571969  1.2571969  1.2571969
 0.5421961  0.53879596 0.53539582 0.4942364  0.41510149 0.33596658]",
fixedse.tower_Asx,intermediate,m**2,"[1.35617924 1.35617924 1.35617924 0.71440272 0.71440272 0.71440272
 0.30786193 0.30593245 0.30400298 0.28064638 0.23573985 0.19083342]",
fixedse.tower_Asy,intermediate,m**2,"[1.35617924 1.35617924 1.35617924 0.71440272 0.71440272 0.71440272
 0.30786193 0.30593245 0.30400298 0.28064638 0.23573985 0.19083342]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[35.62874802 35.62874802 35.62874802 18.89755566 18.89755566 18.89755566
  8.12773476  7.97578348  7.82573796  6.15358961  3.64575613  1.93291908]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[35.62874802 35.62874802 35.62874802 18.89755566 18.89755566 18.89755566
  8.12773476  7.97578348  7.82573796  6.15358961  3.64575613  1.93291908]",
fixedse.tower_J0,intermediate,kg*m**2,"[71.25749604 71.25749604 71.25749604 37.79511132 37.79511132 37.79511132
 16.25546952 15.95156696 15.65147593 12.30717923  7.29151226  3.86583817]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[11.         11.         11.         11.         11.         11.
 11.         10.93132612 10.86265223 10.79397835  9.19598557  7.59799278
  6.        ]",
fixedse.tower_t_full,intermediate,m,"[0.06484353 0.06484353 0.06484353 0.03410559 0.03410559 0.03410559
 0.01472894 0.01472894 0.01472894 0.01473193 0.01473193 0.01473193]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[140.88269746]
 [162.09908039]
 [177.00140715]
 [188.74179772]
 [202.30885152]
 [213.4863284 ]
 [223.06839248]
 [228.24515821]
 [233.07475239]
 [237.60675409]
 [241.60291793]
 [245.40010252]
 [249.0198496 ]]",
fixedse.tower_bending_height,intermediate,m,[146.],
fixedse.turbine_F,intermediate,N,"[[ 4.47571522e+06]
 [-6.00480233e+03]
 [-2.08339041e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-3.67477966e+05]
 [ 6.56141823e+08]
 [ 1.19362040e+07]]",
fixedse.transition_piece_I,output,kg*m**2,[1512500. 1512500. 3025000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2410187.21612315],
fixedse.turbine_cg,intermediate,m,[-2.76406974e+00 -4.46976544e-02  9.85037874e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.23431524e+10 3.21220594e+10 3.81659545e+08 2.77344567e+02
 4.89364270e+06 2.10348122e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[      0.        ]
 [      0.        ]
 [      0.        ]
 [ -30974.55430283]
 [ -31871.91514184]
 [ -34620.99320849]
 [ -39398.548849  ]
 [ -46516.76572879]
 [ -56446.05467055]
 [ -69875.24006445]
 [ -81254.77857179]
 [ -95051.02579361]
 [-111836.96771038]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[-1087.91232654]
 [-1257.85457037]
 [-1379.70562857]
 [-1477.23653007]
 [-1591.68750927]
 [-1687.42135496]
 [-1770.54616793]
 [-1802.20947864]
 [-1830.34115229]
 [-1855.39892747]
 [-1570.37255897]
 [-1305.37171441]
 [-1050.81572903]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-42552661.39009771]
 [-41015522.26984145]
 [-39325059.10978992]
 [-37588596.52244963]
 [-35843109.00264456]
 [-34078993.04801062]
 [-32435679.920862  ]
 [-30750174.21350313]
 [-29006856.27887943]
 [-27888928.69925832]
 [-26729461.08117523]
 [-25519532.85444582]
 [-24531555.98472282]
 [-23728110.11077019]
 [-22924664.23681796]
 [-22551164.31262495]
 [-22177664.38843149]
 [-21804164.46423825]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -5571013.06618581]
 [-17017591.36756716]
 [-20911118.21609765]
 [  4477160.09500305]
 [  4477469.03003798]
 [  4477783.67323456]
 [  4477924.88778492]
 [  4478274.66135226]
 [  4478655.52719871]
 [  4477764.59263194]
 [  4477976.16918587]
 [  4478212.40397041]
 [  4478019.30777695]
 [  4477573.30294974]
 [  4477667.35078331]
 [  4476656.11382393]
 [  4476678.78175588]
 [  4476701.17680225]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -563.44260029]
 [-2218.14577881]
 [-5073.73396325]
 [-6004.71182828]
 [-6004.66704574]
 [-6004.61010534]
 [-6004.56110702]
 [-6004.47403027]
 [-6004.36764783]
 [-6004.46625701]
 [-6004.39805793]
 [-6004.31850406]
 [-6004.32169422]
 [-6004.38424783]
 [-6004.33084632]
 [-6004.56381015]
 [-6004.54940958]
 [-6004.53465423]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -2669.15771389]
 [ -23376.54870646]
 [ -82723.47414235]
 [-124626.80862511]
 [-154621.68050993]
 [-184606.59385878]
 [-214580.47233461]
 [-244541.10156684]
 [-274488.09871383]
 [-294445.75150785]
 [-314396.67536578]
 [-334341.08878006]
 [-354279.27275102]
 [-374210.17515119]
 [-394133.35495024]
 [-404092.54603567]
 [-414049.64723182]
 [-424004.67102132]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[5.64217014e+07]
 [3.20166081e+08]
 [7.20980440e+08]
 [8.49683452e+08]
 [8.26927066e+08]
 [8.04127729e+08]
 [7.81289882e+08]
 [7.58417140e+08]
 [7.35517584e+08]
 [7.20242771e+08]
 [7.04959722e+08]
 [6.89671142e+08]
 [6.74379014e+08]
 [6.59081737e+08]
 [6.43778338e+08]
 [6.36126289e+08]
 [6.28472838e+08]
 [6.20818165e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 1698934.72765237]
 [ 3840129.27887983]
 [ 6980993.9057098 ]
 [11937636.14404918]
 [11937572.89962795]
 [11937509.32718126]
 [11937575.42241617]
 [11937509.28586925]
 [11937441.45200702]
 [11937485.82979904]
 [11937436.42414332]
 [11937385.18310046]
 [11937423.11716424]
 [11937375.91629408]
 [11937337.53171883]
 [11937381.90634549]
 [11937362.71400707]
 [11937343.52173041]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-70.         -60.         -50.         -40.         -35.
 -30.         -25.         -20.         -15.         -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          26.91142191
  38.82284382  50.73426573  67.75058275  84.76689977 101.78321678
 111.99300699 122.2027972  132.41258741 141.94172494 151.47086247
 161.        ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[11.         11.         11.         11.         11.         11.
 11.         11.         11.         11.         11.         11.
 11.         11.         11.         11.         11.         11.
 11.         11.         11.         11.         11.         11.
 11.         10.93132612 10.86265223 10.79397835  9.19598557  7.59799278
  6.        ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.05461948 0.05461948 0.05461948 0.11295212 0.11295212 0.11295212
 0.1021159  0.1021159  0.1021159  0.09291356 0.09291356 0.09291356
 0.08589244 0.08589244 0.08589244 0.07981361 0.07981361 0.07981361
 0.06484353 0.06484353 0.06484353 0.03410559 0.03410559 0.03410559
 0.01472894 0.01472894 0.01472894 0.01473193 0.01473193 0.01473193]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[201.],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[2.00961126 2.00961126 2.00961126 4.13369245 4.13369245 4.13369245
 3.74084074 3.74084074 3.74084074 3.40660276 3.40660276 3.40660276
 3.15120613 3.15120613 3.15120613 2.92981807 2.92981807 2.92981807
 2.38355553 2.38355553 2.38355553 1.2571969  1.2571969  1.2571969
 0.5421961  0.53879596 0.53539582 0.4942364  0.41510149 0.33596658]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.14292771 1.14292771 1.14292771 2.35679012 2.35679012 2.35679012
 2.13180973 2.13180973 2.13180973 1.94056937 1.94056937 1.94056937
 1.79454524 1.79454524 1.79454524 1.66803898 1.66803898 1.66803898
 1.35617924 1.35617924 1.35617924 0.71440272 0.71440272 0.71440272
 0.30786193 0.30593245 0.30400298 0.28064638 0.23573985 0.19083342]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.14292771 1.14292771 1.14292771 2.35679012 2.35679012 2.35679012
 2.13180973 2.13180973 2.13180973 1.94056937 1.94056937 1.94056937
 1.79454524 1.79454524 1.79454524 1.66803898 1.66803898 1.66803898
 1.35617924 1.35617924 1.35617924 0.71440272 0.71440272 0.71440272
 0.30786193 0.30593245 0.30400298 0.28064638 0.23573985 0.19083342]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[30.09501838 30.09501838 30.09501838 61.25128231 61.25128231 61.25128231
 55.5394701  55.5394701  55.5394701  50.66179012 50.66179012 50.66179012
 46.92347655 46.92347655 46.92347655 43.67510592 43.67510592 43.67510592
 35.62874802 35.62874802 35.62874802 18.89755566 18.89755566 18.89755566
  8.12773476  7.97578348  7.82573796  6.15358961  3.64575613  1.93291908]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[30.09501838 30.09501838 30.09501838 61.25128231 61.25128231 61.25128231
 55.5394701  55.5394701  55.5394701  50.66179012 50.66179012 50.66179012
 46.92347655 46.92347655 46.92347655 43.67510592 43.67510592 43.67510592
 35.62874802 35.62874802 35.62874802 18.89755566 18.89755566 18.89755566
  8.12773476  7.97578348  7.82573796  6.15358961  3.64575613  1.93291908]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[ 60.19003676  60.19003676  60.19003676 122.50256463 122.50256463
 122.50256463 111.07894019 111.07894019 111.07894019 101.32358023
 101.32358023 101.32358023  93.8469531   93.8469531   93.8469531
  87.35021183  87.35021183  87.35021183  71.25749604  71.25749604
  71.25749604  37.79511132  37.79511132  37.79511132  16.25546952
  15.95156696  15.65147593  12.30717923   7.29151226   3.86583817]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-4.25526614e+07]
 [-4.10155223e+07]
 [-3.93250591e+07]
 [-3.75885965e+07]
 [-3.58431090e+07]
 [-3.40789930e+07]
 [-3.24356799e+07]
 [-3.07501742e+07]
 [-2.90068563e+07]
 [-2.78889287e+07]
 [-2.67294611e+07]
 [-2.55195329e+07]
 [-2.45315560e+07]
 [-2.37281101e+07]
 [-2.29246642e+07]
 [-2.25511643e+07]
 [-2.21776644e+07]
 [-2.18041645e+07]
 [-1.86454663e+07]
 [-1.64599847e+07]
 [-1.42727826e+07]
 [-1.26123919e+07]
 [-1.09502156e+07]
 [-9.28626891e+06]
 [-8.84537003e+06]
 [-8.40654633e+06]
 [-7.97007572e+06]
 [-7.59245246e+06]
 [-7.27373511e+06]
 [ 9.40053724e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-5.57101307e+06]
 [-1.70175914e+07]
 [-2.09111182e+07]
 [ 4.47716010e+06]
 [ 4.47746903e+06]
 [ 4.47778367e+06]
 [ 4.47792489e+06]
 [ 4.47827466e+06]
 [ 4.47865553e+06]
 [ 4.47776459e+06]
 [ 4.47797617e+06]
 [ 4.47821240e+06]
 [ 4.47801931e+06]
 [ 4.47757330e+06]
 [ 4.47766735e+06]
 [ 4.47665611e+06]
 [ 4.47667878e+06]
 [ 4.47670118e+06]
 [ 4.48208106e+06]
 [ 4.48314215e+06]
 [ 4.48408293e+06]
 [ 4.48323428e+06]
 [ 4.48465695e+06]
 [ 4.48578912e+06]
 [ 4.47867317e+06]
 [ 4.47890239e+06]
 [ 4.47906487e+06]
 [ 4.47872338e+06]
 [ 4.47831860e+06]
 [ 2.08554675e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[ -563.44260029]
 [-2218.14577881]
 [-5073.73396325]
 [-6004.71182828]
 [-6004.66704574]
 [-6004.61010534]
 [-6004.56110702]
 [-6004.47403027]
 [-6004.36764783]
 [-6004.46625701]
 [-6004.39805793]
 [-6004.31850406]
 [-6004.32169422]
 [-6004.38424783]
 [-6004.33084632]
 [-6004.56381015]
 [-6004.54940958]
 [-6004.53465423]
 [-6002.80361303]
 [-6001.89074941]
 [-6000.85355268]
 [-6000.16839914]
 [-5997.40310375]
 [-5994.25590703]
 [-6000.92529417]
 [-5999.55445021]
 [-5998.09178327]
 [-5997.49589839]
 [-5996.68288473]
 [    7.6447179 ]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-2.66915771e+03]
 [-2.33765487e+04]
 [-8.27234741e+04]
 [-1.24626809e+05]
 [-1.54621681e+05]
 [-1.84606594e+05]
 [-2.14580472e+05]
 [-2.44541102e+05]
 [-2.74488099e+05]
 [-2.94445752e+05]
 [-3.14396675e+05]
 [-3.34341089e+05]
 [-3.54279273e+05]
 [-3.74210175e+05]
 [-3.94133355e+05]
 [-4.04092546e+05]
 [-4.14049647e+05]
 [-4.24004671e+05]
 [-4.95075503e+05]
 [-5.66009487e+05]
 [-6.36827325e+05]
 [-7.37653359e+05]
 [-8.37922276e+05]
 [-9.37740053e+05]
 [-9.97376869e+05]
 [-1.05652528e+06]
 [-1.11519473e+06]
 [-1.16947736e+06]
 [-1.22301919e+06]
 [-1.75838520e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 5.64217014e+07]
 [ 3.20166081e+08]
 [ 7.20980440e+08]
 [ 8.49683452e+08]
 [ 8.26927066e+08]
 [ 8.04127729e+08]
 [ 7.81289882e+08]
 [ 7.58417140e+08]
 [ 7.35517584e+08]
 [ 7.20242771e+08]
 [ 7.04959722e+08]
 [ 6.89671142e+08]
 [ 6.74379014e+08]
 [ 6.59081737e+08]
 [ 6.43778338e+08]
 [ 6.36126289e+08]
 [ 6.28472838e+08]
 [ 6.20818165e+08]
 [ 5.66055906e+08]
 [ 5.11234111e+08]
 [ 4.56421699e+08]
 [ 3.78063504e+08]
 [ 2.99594083e+08]
 [ 2.21177589e+08]
 [ 1.74208341e+08]
 [ 1.27200779e+08]
 [ 8.01877016e+07]
 [ 3.63284122e+07]
 [-7.50093340e+06]
 [ 4.79702545e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 1698934.72765237]
 [ 3840129.27887983]
 [ 6980993.9057098 ]
 [11937636.14404918]
 [11937572.89962795]
 [11937509.32718126]
 [11937575.42241617]
 [11937509.28586925]
 [11937441.45200702]
 [11937485.82979904]
 [11937436.42414332]
 [11937385.18310046]
 [11937423.11716424]
 [11937375.91629408]
 [11937337.53171883]
 [11937381.90634549]
 [11937362.71400707]
 [11937343.52173041]
 [11937519.16806661]
 [11937381.59629495]
 [11937243.55926619]
 [11937913.10693452]
 [11937714.26078915]
 [11937515.20744501]
 [11938782.56134081]
 [11938675.61395807]
 [11938567.89372798]
 [11938631.8126136 ]
 [11938957.76164899]
 [       0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [4.08895047e+05]
 [3.58832007e+05]
 [3.09169725e+05]
 [2.59944974e+05]
 [2.11222195e+05]
 [1.63098616e+05]
 [1.15712266e+05]
 [8.46225037e+04]
 [5.40167151e+04]
 [2.39846967e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.40882697e+02]
 [1.62099080e+02]
 [1.77001407e+02]
 [1.88741798e+02]
 [2.02308852e+02]
 [2.13486328e+02]
 [2.23068392e+02]
 [2.28245158e+02]
 [2.33074752e+02]
 [2.37606754e+02]
 [2.41602918e+02]
 [2.45400103e+02]
 [2.49019850e+02]]",
fixedse.monopile_height,intermediate,m,[85.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-70.],
fixedse.soil.d0,intermediate,m,[11.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[837000.],
tcc.controls_cost,output,USD,[423000.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[1260000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3719639.66699154],
tcc.tower_mass,intermediate,kg,[1386238.21612315],
tcc.turbine_cost,output,USD,[4979639.66699154],
tcc.turbine_cost_kW,output,USD/kW,[248.98198335],
tcc.turbine_mass_tcc,output,kg,[1386238.21612315],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3719639.66699154],
tcc.tower_cost_external,intermediate,USD,[3719639.66699154],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[1087.91232654 1257.85457037 1379.70562857 1477.23653007 1591.68750927
 1687.42135496 1770.54616793 1802.20947864 1830.34115229 1855.39892747
 1570.37255897 1305.37171441 1050.81572903]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[140.88269746 162.09908039 177.00140715 188.74179772 202.30885152
 213.4863284  223.06839248 228.24515821 233.07475239 237.60675409
 241.60291793 245.40010252 249.0198496 ]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          26.91142191  38.82284382  50.73426573  67.75058275
  84.76689977 101.78321678 111.99300699 122.2027972  132.41258741
 141.94172494 151.47086247 161.        ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          26.91142191  38.82284382  50.73426573  67.75058275
  84.76689977 101.78321678 111.99300699 122.2027972  132.41258741
 141.94172494 151.47086247 161.        ]",
towerse.wind_reference_height,intermediate,m,[161.],
towerse.env.windLoads.U,intermediate,m/s,"[15.16616521 16.26811482 16.99946732 17.55419818 18.17416204 18.66946993
 19.08384903 19.30401917 19.5071835  19.69592329 19.86085959 20.01632405
 20.16340794]",
towerse.outer_diameter_full,output,m,"[11.         11.         11.         11.         11.         11.
 11.         10.93132612 10.86265223 10.79397835  9.19598557  7.59799278
  6.        ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.   0. 161.],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[1087.91232654 1257.85457037 1379.70562857 1477.23653007 1591.68750927
 1687.42135496 1770.54616793 1802.20947864 1830.34115229 1855.39892747
 1570.37255897 1305.37171441 1050.81572903]",
