variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.25650526e+10 5.88608222e+12 2.25650526e+10 5.88608222e+12
  1.52133333e+10 1.24226667e+11]
 [2.04901053e+10 4.24064551e+12 2.04901053e+10 4.24064551e+12
  1.40933333e+10 1.24226667e+11]
 [1.84151579e+10 2.94918412e+12 1.84151579e+10 2.94918412e+12
  1.29733333e+10 1.24226667e+11]
 [1.63402105e+10 1.96745111e+12 1.63402105e+10 1.96745111e+12
  1.18533333e+10 1.24226667e+11]
 [1.42652632e+10 1.25119959e+12 1.42652632e+10 1.25119959e+12
  1.07333333e+10 1.24226667e+11]
 [1.21903158e+10 7.56182634e+11 1.21903158e+10 7.56182634e+11
  9.61333333e+09 1.24226667e+11]
 [1.01153684e+10 4.38153333e+11 1.01153684e+10 4.38153333e+11
  8.49333333e+09 1.24226667e+11]
 [8.04042105e+09 2.52864774e+11 8.04042105e+09 2.52864774e+11
  7.37333333e+09 1.24226667e+11]
 [5.96547368e+09 1.56070041e+11 5.96547368e+09 1.56070041e+11
  6.25333333e+09 1.24226667e+11]
 [3.89052632e+09 1.03522222e+11 3.89052632e+09 1.03522222e+11
  5.13333333e+09 1.24226667e+11]]",
fixedse.section_A,output,m**2,"[2.48972526 2.48972526 2.48972526 3.17011983 3.17011983 3.17011983
 2.85192468 2.85192468 2.85192468 2.68788856 2.68788856 2.68788856
 2.32534236 2.32534236 2.32534236 2.31781154 2.31781154 2.31781154]",
fixedse.section_Asx,output,m**2,"[1.41675951 1.41675951 1.41675951 1.80535612 1.80535612 1.80535612
 1.62354497 1.62354497 1.62354497 1.52987197 1.52987197 1.52987197
 1.32296935 1.32296935 1.32296935 1.31867345 1.31867345 1.31867345]",
fixedse.section_Asy,output,m**2,"[1.41675951 1.41675951 1.41675951 1.80535612 1.80535612 1.80535612
 1.62354497 1.62354497 1.62354497 1.52987197 1.52987197 1.52987197
 1.32296935 1.32296935 1.32296935 1.31867345 1.31867345 1.31867345]",
fixedse.section_Ixx,output,kg*m**2,"[37.19608579 37.19608579 37.19608579 47.20065442 47.20065442 47.20065442
 42.53046241 42.53046241 42.53046241 40.11699952 40.11699952 40.11699952
 34.76866046 34.76866046 34.76866046 34.65735742 34.65735742 34.65735742]",
fixedse.section_Iyy,output,kg*m**2,"[37.19608579 37.19608579 37.19608579 47.20065442 47.20065442 47.20065442
 42.53046241 42.53046241 42.53046241 40.11699952 40.11699952 40.11699952
 34.76866046 34.76866046 34.76866046 34.65735742 34.65735742 34.65735742]",
fixedse.section_J0,output,kg*m**2,"[74.39217158 74.39217158 74.39217158 94.40130883 94.40130883 94.40130883
 85.06092482 85.06092482 85.06092482 80.23399905 80.23399905 80.23399905
 69.53732093 69.53732093 69.53732093 69.31471484 69.31471484 69.31471484]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [215074.03703686]
 [198385.21636611]
 [181824.40881455]
 [165393.70619294]
 [149096.63154741]
 [132938.19513974]
 [116924.97472565]
 [ 85368.99861158]
 [ 54517.47521521]
 [ 24494.41918693]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[35.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          26.91142191]
 [  0.           0.          38.82284382]
 [  0.           0.          50.73426573]
 [  0.           0.          67.75058275]
 [  0.           0.          84.76689977]
 [  0.           0.         101.78321678]
 [  0.           0.         111.99300699]
 [  0.           0.         122.2027972 ]
 [  0.           0.         132.41258741]
 [  0.           0.         141.94172494]
 [  0.           0.         151.47086247]
 [  0.           0.         161.        ]]",
fixedse.tower_A,intermediate,m**2,"[1.92167069 1.92167069 1.92167069 1.48194046 1.48194046 1.48194046
 0.96549471 0.8815966  0.79769849 0.40681281 0.36787946 0.3289461 ]",
fixedse.tower_Asx,intermediate,m**2,"[1.09280433 1.09280433 1.09280433 0.84232438 0.84232438 0.84232438
 0.54851743 0.50090832 0.45329933 0.23105289 0.20895952 0.18686619]",
fixedse.tower_Asy,intermediate,m**2,"[1.09280433 1.09280433 1.09280433 0.84232438 0.84232438 0.84232438
 0.54851743 0.50090832 0.45329933 0.23105289 0.20895952 0.18686619]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[28.7906289  28.7906289  28.7906289  22.25101867 22.25101867 22.25101867
 13.34587241 10.1603244   7.5268791   3.14705678  2.32722139  1.66377978]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[28.7906289  28.7906289  28.7906289  22.25101867 22.25101867 22.25101867
 13.34587241 10.1603244   7.5268791   3.14705678  2.32722139  1.66377978]",
fixedse.tower_J0,intermediate,kg*m**2,"[57.5812578  57.5812578  57.5812578  44.50203734 44.50203734 44.50203734
 26.69174481 20.32064881 15.0537582   6.29411355  4.65444278  3.32755956]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[11.         11.         11.         11.         11.         11.
 11.         10.08621432  9.17242863  8.25864295  7.50576196  6.75288098
  6.        ]",
fixedse.tower_t_full,intermediate,m,"[0.05221787 0.05221787 0.05221787 0.04022495 0.04022495 0.04022495
 0.0273133  0.0273133  0.0273133  0.01538374 0.01538374 0.01538374]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[140.88269746]
 [162.09908039]
 [177.00140715]
 [188.74179772]
 [202.30885152]
 [213.4863284 ]
 [223.06839248]
 [228.24515821]
 [233.07475239]
 [237.60675409]
 [241.60291793]
 [245.40010252]
 [249.0198496 ]]",
fixedse.tower_bending_height,intermediate,m,[146.],
fixedse.turbine_F,intermediate,N,"[[ 4.47571522e+06]
 [-6.00480233e+03]
 [-2.11350793e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-3.68870264e+05]
 [ 6.56868744e+08]
 [ 1.19362040e+07]]",
fixedse.transition_piece_I,output,kg*m**2,[1512500. 1512500. 3025000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2442304.64767979],
fixedse.turbine_cg,intermediate,m,[-2.72772095e+00 -4.41098597e-02  1.01332953e+02],
fixedse.turbine_I,intermediate,kg*m**2,"[3.33068032e+10 3.30857102e+10 3.80965763e+08 2.77344567e+02
 4.89364270e+06 2.10348122e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[      0.        ]
 [      0.        ]
 [      0.        ]
 [ -76069.22818689]
 [ -76419.81487525]
 [ -77475.80310771]
 [ -79250.00595527]
 [ -81764.21915156]
 [ -85049.92502601]
 [ -89149.36708317]
 [-100022.09247963]
 [-115010.75107985]
 [-135096.15327474]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[-1087.91232654]
 [-1257.85457037]
 [-1379.70562857]
 [-1477.23653007]
 [-1591.68750927]
 [-1687.42135496]
 [-1770.54616793]
 [-1639.93264396]
 [-1508.10723361]
 [-1376.01241212]
 [-1269.40654985]
 [-1161.33937212]
 [-1050.81572903]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-35414483.81795654]
 [-33510108.56662063]
 [-31229190.65830939]
 [-30699253.10274222]
 [-30168155.10734782]
 [-29634722.20729988]
 [-29138315.61258535]
 [-28637124.0823938 ]
 [-28129839.81127432]
 [-27132390.51787062]
 [-26092269.9563337 ]
 [-24994277.19250812]
 [-24178488.63212817]
 [-23585608.72633967]
 [-22992728.82055113]
 [-22697248.91116783]
 [-22401769.00178429]
 [-22106289.09240036]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -6006337.00652629]
 [-16177844.24538733]
 [-17596756.36713351]
 [  4476045.24454812]
 [  4476082.1064193 ]
 [  4476119.64246109]
 [  4476127.38914089]
 [  4476168.0457428 ]
 [  4476210.28325243]
 [  4476797.57911485]
 [  4476996.69312529]
 [  4477225.12700224]
 [  4477088.82083781]
 [  4476724.33914037]
 [  4476817.88455081]
 [  4476299.11528959]
 [  4476321.68946738]
 [  4476343.99295508]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[-1611.86617547]
 [-4989.97416699]
 [-8205.74059538]
 [-6004.73684353]
 [-6004.72612537]
 [-6004.71470393]
 [-6004.71059336]
 [-6004.69717773]
 [-6004.68272666]
 [-6004.52696382]
 [-6004.45208085]
 [-6004.3617364 ]
 [-6004.3787723 ]
 [-6004.47017158]
 [-6004.41683783]
 [-6004.58939599]
 [-6004.57500205]
 [-6004.56025467]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[ -12808.23963852]
 [ -74157.14118547]
 [-187716.86729009]
 [-225577.11485701]
 [-235570.46295882]
 [-245561.97305603]
 [-255551.74557196]
 [-265539.391262  ]
 [-275524.9033757 ]
 [-295489.00770123]
 [-315443.83557564]
 [-335389.60918525]
 [-355326.45732323]
 [-375252.15286894]
 [-395165.92505815]
 [-405118.68426661]
 [-415068.48097627]
 [-425015.30854284]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[6.52800580e+07]
 [3.21989559e+08]
 [6.60927017e+08]
 [7.71696671e+08]
 [7.64166585e+08]
 [7.56630935e+08]
 [7.49089497e+08]
 [7.41542301e+08]
 [7.33989677e+08]
 [7.18866594e+08]
 [7.03723696e+08]
 [6.88563949e+08]
 [6.73388180e+08]
 [6.58194760e+08]
 [6.42983272e+08]
 [6.35372271e+08]
 [6.27757460e+08]
 [6.20139033e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 1870744.43999115]
 [ 4135462.33667578]
 [ 7271124.52885663]
 [11937687.00300311]
 [11937661.83498241]
 [11937636.61195607]
 [11937768.30786557]
 [11937742.1015834 ]
 [11937715.6428118 ]
 [11937779.4903471 ]
 [11937723.61950582]
 [11937665.35904524]
 [11937822.13492285]
 [11937769.31478063]
 [11937730.92767489]
 [11937697.37774622]
 [11937678.18439355]
 [11937658.99110267]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          26.91142191
  38.82284382  50.73426573  67.75058275  84.76689977 101.78321678
 111.99300699 122.2027972  132.41258741 141.94172494 151.47086247
 161.        ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[11.         11.         11.         11.         11.         11.
 11.         11.         11.         11.         11.         11.
 11.         11.         11.         11.         11.         11.
 11.         11.         11.         11.         11.         11.
 11.         10.08621432  9.17242863  8.25864295  7.50576196  6.75288098
  6.        ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.06774983 0.06774983 0.06774983 0.08641208 0.08641208 0.08641208
 0.07767645 0.07767645 0.07767645 0.07317854 0.07317854 0.07317854
 0.06325065 0.06325065 0.06325065 0.06304462 0.06304462 0.06304462
 0.05221787 0.05221787 0.05221787 0.04022495 0.04022495 0.04022495
 0.0273133  0.0273133  0.0273133  0.01538374 0.01538374 0.01538374]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[181.],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[2.48972526 2.48972526 2.48972526 3.17011983 3.17011983 3.17011983
 2.85192468 2.85192468 2.85192468 2.68788856 2.68788856 2.68788856
 2.32534236 2.32534236 2.32534236 2.31781154 2.31781154 2.31781154
 1.92167069 1.92167069 1.92167069 1.48194046 1.48194046 1.48194046
 0.96549471 0.8815966  0.79769849 0.40681281 0.36787946 0.3289461 ]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.41675951 1.41675951 1.41675951 1.80535612 1.80535612 1.80535612
 1.62354497 1.62354497 1.62354497 1.52987197 1.52987197 1.52987197
 1.32296935 1.32296935 1.32296935 1.31867345 1.31867345 1.31867345
 1.09280433 1.09280433 1.09280433 0.84232438 0.84232438 0.84232438
 0.54851743 0.50090832 0.45329933 0.23105289 0.20895952 0.18686619]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.41675951 1.41675951 1.41675951 1.80535612 1.80535612 1.80535612
 1.62354497 1.62354497 1.62354497 1.52987197 1.52987197 1.52987197
 1.32296935 1.32296935 1.32296935 1.31867345 1.31867345 1.31867345
 1.09280433 1.09280433 1.09280433 0.84232438 0.84232438 0.84232438
 0.54851743 0.50090832 0.45329933 0.23105289 0.20895952 0.18686619]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[37.19608579 37.19608579 37.19608579 47.20065442 47.20065442 47.20065442
 42.53046241 42.53046241 42.53046241 40.11699952 40.11699952 40.11699952
 34.76866046 34.76866046 34.76866046 34.65735742 34.65735742 34.65735742
 28.7906289  28.7906289  28.7906289  22.25101867 22.25101867 22.25101867
 13.34587241 10.1603244   7.5268791   3.14705678  2.32722139  1.66377978]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[37.19608579 37.19608579 37.19608579 47.20065442 47.20065442 47.20065442
 42.53046241 42.53046241 42.53046241 40.11699952 40.11699952 40.11699952
 34.76866046 34.76866046 34.76866046 34.65735742 34.65735742 34.65735742
 28.7906289  28.7906289  28.7906289  22.25101867 22.25101867 22.25101867
 13.34587241 10.1603244   7.5268791   3.14705678  2.32722139  1.66377978]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[74.39217158 74.39217158 74.39217158 94.40130883 94.40130883 94.40130883
 85.06092482 85.06092482 85.06092482 80.23399905 80.23399905 80.23399905
 69.53732093 69.53732093 69.53732093 69.31471484 69.31471484 69.31471484
 57.5812578  57.5812578  57.5812578  44.50203734 44.50203734 44.50203734
 26.69174481 20.32064881 15.0537582   6.29411355  4.65444278  3.32755956]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-3.54144838e+07]
 [-3.35101086e+07]
 [-3.12291907e+07]
 [-3.06992531e+07]
 [-3.01681551e+07]
 [-2.96347222e+07]
 [-2.91383156e+07]
 [-2.86371241e+07]
 [-2.81298398e+07]
 [-2.71323905e+07]
 [-2.60922700e+07]
 [-2.49942772e+07]
 [-2.41784886e+07]
 [-2.35856087e+07]
 [-2.29927288e+07]
 [-2.26972489e+07]
 [-2.24017690e+07]
 [-2.21062891e+07]
 [-1.93684129e+07]
 [-1.76037531e+07]
 [-1.58373729e+07]
 [-1.38844633e+07]
 [-1.19297681e+07]
 [-9.97330247e+06]
 [-9.20183260e+06]
 [-8.49612212e+06]
 [-7.85725739e+06]
 [-7.54713641e+06]
 [-7.26651903e+06]
 [ 1.38243195e-08]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-6.00633701e+06]
 [-1.61778442e+07]
 [-1.75967564e+07]
 [ 4.47604524e+06]
 [ 4.47608211e+06]
 [ 4.47611964e+06]
 [ 4.47612739e+06]
 [ 4.47616805e+06]
 [ 4.47621028e+06]
 [ 4.47679758e+06]
 [ 4.47699669e+06]
 [ 4.47722513e+06]
 [ 4.47708882e+06]
 [ 4.47672434e+06]
 [ 4.47681788e+06]
 [ 4.47629912e+06]
 [ 4.47632169e+06]
 [ 4.47634399e+06]
 [ 4.48007061e+06]
 [ 4.48112595e+06]
 [ 4.48206493e+06]
 [ 4.48403385e+06]
 [ 4.48545246e+06]
 [ 4.48658032e+06]
 [ 4.48034675e+06]
 [ 4.48022579e+06]
 [ 4.48003762e+06]
 [ 4.47796087e+06]
 [ 4.47783614e+06]
 [ 1.87291402e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[-1611.86617547]
 [-4989.97416699]
 [-8205.74059538]
 [-6004.73684353]
 [-6004.72612537]
 [-6004.71470393]
 [-6004.71059336]
 [-6004.69717773]
 [-6004.68272666]
 [-6004.52696382]
 [-6004.45208085]
 [-6004.3617364 ]
 [-6004.3787723 ]
 [-6004.47017158]
 [-6004.41683783]
 [-6004.58939599]
 [-6004.57500205]
 [-6004.56025467]
 [-6002.92318015]
 [-6002.00789347]
 [-6000.96936859]
 [-5998.71273966]
 [-5995.94936161]
 [-5992.80636418]
 [-5998.71594658]
 [-5997.67409789]
 [-5996.35433251]
 [-5998.81338009]
 [-5996.45422456]
 [    9.06935791]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-1.28082396e+04]
 [-7.41571412e+04]
 [-1.87716867e+05]
 [-2.25577115e+05]
 [-2.35570463e+05]
 [-2.45561973e+05]
 [-2.55551746e+05]
 [-2.65539391e+05]
 [-2.75524903e+05]
 [-2.95489008e+05]
 [-3.15443836e+05]
 [-3.35389609e+05]
 [-3.55326457e+05]
 [-3.75252153e+05]
 [-3.95165925e+05]
 [-4.05118684e+05]
 [-4.15068481e+05]
 [-4.25015309e+05]
 [-4.96002963e+05]
 [-5.66797995e+05]
 [-6.37413723e+05]
 [-7.37914741e+05]
 [-8.37954328e+05]
 [-9.37644775e+05]
 [-9.97342398e+05]
 [-1.05675357e+06]
 [-1.11576896e+06]
 [-1.17010083e+06]
 [-1.22304721e+06]
 [-2.34425853e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 6.52800580e+07]
 [ 3.21989559e+08]
 [ 6.60927017e+08]
 [ 7.71696671e+08]
 [ 7.64166585e+08]
 [ 7.56630935e+08]
 [ 7.49089497e+08]
 [ 7.41542301e+08]
 [ 7.33989677e+08]
 [ 7.18866594e+08]
 [ 7.03723696e+08]
 [ 6.88563949e+08]
 [ 6.73388180e+08]
 [ 6.58194760e+08]
 [ 6.42983272e+08]
 [ 6.35372271e+08]
 [ 6.27757460e+08]
 [ 6.20139033e+08]
 [ 5.65579197e+08]
 [ 5.10852123e+08]
 [ 4.56032343e+08]
 [ 3.77577921e+08]
 [ 2.99063697e+08]
 [ 2.20648674e+08]
 [ 1.73728916e+08]
 [ 1.26832545e+08]
 [ 7.99633988e+07]
 [ 3.62306121e+07]
 [-7.50493386e+06]
 [ 4.84119887e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 1870744.43999115]
 [ 4135462.33667578]
 [ 7271124.52885663]
 [11937687.00300311]
 [11937661.83498241]
 [11937636.61195607]
 [11937768.30786557]
 [11937742.1015834 ]
 [11937715.6428118 ]
 [11937779.4903471 ]
 [11937723.61950582]
 [11937665.35904524]
 [11937822.13492285]
 [11937769.31478063]
 [11937730.92767489]
 [11937697.37774622]
 [11937678.18439355]
 [11937658.99110267]
 [11937858.98267264]
 [11937721.30567471]
 [11937583.050802  ]
 [11937812.84104266]
 [11937614.43528718]
 [11937415.85473397]
 [11937759.06382856]
 [11937775.31775103]
 [11937807.40246833]
 [11939111.9053338 ]
 [11939292.77930379]
 [       0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.15074037e+05]
 [1.98385216e+05]
 [1.81824409e+05]
 [1.65393706e+05]
 [1.49096632e+05]
 [1.32938195e+05]
 [1.16924975e+05]
 [8.53689986e+04]
 [5.45174752e+04]
 [2.44944192e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.40882697e+02]
 [1.62099080e+02]
 [1.77001407e+02]
 [1.88741798e+02]
 [2.02308852e+02]
 [2.13486328e+02]
 [2.23068392e+02]
 [2.28245158e+02]
 [2.33074752e+02]
 [2.37606754e+02]
 [2.41602918e+02]
 [2.45400103e+02]
 [2.49019850e+02]]",
fixedse.monopile_height,intermediate,m,[65.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-50.],
fixedse.soil.d0,intermediate,m,[11.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[837000.],
tcc.controls_cost,output,USD,[423000.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[1260000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3759048.53056645],
tcc.tower_mass,intermediate,kg,[1418355.64767979],
tcc.turbine_cost,output,USD,[5019048.53056645],
tcc.turbine_cost_kW,output,USD/kW,[250.95242653],
tcc.turbine_mass_tcc,output,kg,[1418355.64767979],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3759048.53056645],
tcc.tower_cost_external,intermediate,USD,[3759048.53056645],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[1087.91232654 1257.85457037 1379.70562857 1477.23653007 1591.68750927
 1687.42135496 1770.54616793 1639.93264396 1508.10723361 1376.01241212
 1269.40654985 1161.33937212 1050.81572903]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[140.88269746 162.09908039 177.00140715 188.74179772 202.30885152
 213.4863284  223.06839248 228.24515821 233.07475239 237.60675409
 241.60291793 245.40010252 249.0198496 ]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          26.91142191  38.82284382  50.73426573  67.75058275
  84.76689977 101.78321678 111.99300699 122.2027972  132.41258741
 141.94172494 151.47086247 161.        ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          26.91142191  38.82284382  50.73426573  67.75058275
  84.76689977 101.78321678 111.99300699 122.2027972  132.41258741
 141.94172494 151.47086247 161.        ]",
towerse.wind_reference_height,intermediate,m,[161.],
towerse.env.windLoads.U,intermediate,m/s,"[15.16616521 16.26811482 16.99946732 17.55419818 18.17416204 18.66946993
 19.08384903 19.30401917 19.5071835  19.69592329 19.86085959 20.01632405
 20.16340794]",
towerse.outer_diameter_full,output,m,"[11.         11.         11.         11.         11.         11.
 11.         10.08621432  9.17242863  8.25864295  7.50576196  6.75288098
  6.        ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.   0. 161.],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[1087.91232654 1257.85457037 1379.70562857 1477.23653007 1591.68750927
 1687.42135496 1770.54616793 1639.93264396 1508.10723361 1376.01241212
 1269.40654985 1161.33937212 1050.81572903]",
