variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[2.06997398 2.06997398 2.06997398 4.28229463 4.28229463 4.28229463
 4.00666586 4.00666586 4.00666586 3.72093612 3.72093612 3.72093612
 3.43880539 3.43880539 3.43880539 3.22218331 3.22218331 3.22218331]",
fixedse.section_Asx,output,m**2,"[1.17792341 1.17792341 1.17792341 2.44462519 2.44462519 2.44462519
 2.28634236 2.28634236 2.28634236 2.12240285 2.12240285 2.12240285
 1.96067019 1.96067019 1.96067019 1.83658517 1.83658517 1.83658517]",
fixedse.section_Asy,output,m**2,"[1.17792341 1.17792341 1.17792341 2.44462519 2.44462519 2.44462519
 2.28634236 2.28634236 2.28634236 2.12240285 2.12240285 2.12240285
 1.96067019 1.96067019 1.96067019 1.83658517 1.83658517 1.83658517]",
fixedse.section_Ixx,output,kg*m**2,"[25.55600842 25.55600842 25.55600842 52.16485535 52.16485535 52.16485535
 48.88941043 48.88941043 48.88941043 45.48200135 45.48200135 45.48200135
 42.10559631 42.10559631 42.10559631 39.50513224 39.50513224 39.50513224]",
fixedse.section_Iyy,output,kg*m**2,"[25.55600842 25.55600842 25.55600842 52.16485535 52.16485535 52.16485535
 48.88941043 48.88941043 48.88941043 45.48200135 45.48200135 45.48200135
 42.10559631 42.10559631 42.10559631 39.50513224 39.50513224 39.50513224]",
fixedse.section_J0,output,kg*m**2,"[ 51.11201684  51.11201684  51.11201684 104.3297107  104.3297107
 104.3297107   97.77882087  97.77882087  97.77882087  90.96400269
  90.96400269  90.96400269  84.21119261  84.21119261  84.21119261
  79.01026447  79.01026447  79.01026447]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [311498.54869554]
 [278134.93961948]
 [245058.54783278]
 [212283.10666939]
 [179832.15784286]
 [147740.07664219]
 [116053.60352768]
 [ 84833.98919294]
 [ 54159.90737295]
 [ 24131.35174114]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[45.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.62017454 2.62017454 2.62017454 1.37359027 1.37359027 1.37359027
 0.49354584 0.49354584 0.49354584 0.39472935 0.33824809 0.28176684]",
fixedse.tower_Asx,intermediate,m**2,"[1.49216749 1.49216749 1.49216749 0.78089655 0.78089655 0.78089655
 0.28025381 0.28025381 0.28025381 0.22413015 0.19207883 0.16002755]",
fixedse.tower_Asy,intermediate,m**2,"[1.49216749 1.49216749 1.49216749 0.78089655 0.78089655 0.78089655
 0.28025381 0.28025381 0.28025381 0.22413015 0.19207883 0.16002755]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[32.2415982  32.2415982  32.2415982  17.02955803 17.02955803 17.02955803
  6.15120705  6.15120705  6.15120705  4.28642259  2.69713754  1.55907547]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[32.2415982  32.2415982  32.2415982  17.02955803 17.02955803 17.02955803
  6.15120705  6.15120705  6.15120705  4.28642259  2.69713754  1.55907547]",
fixedse.tower_J0,intermediate,kg*m**2,"[64.48319641 64.48319641 64.48319641 34.05911605 34.05911605 34.05911605
 12.30241409 12.30241409 12.30241409  8.57284518  5.39427507  3.11815094]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.tower_t_full,intermediate,m,"[0.07856372 0.07856372 0.07856372 0.04103072 0.04103072 0.04103072
 0.01470391 0.01470391 0.01470391 0.01259863 0.01259863 0.01259863]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.13314410e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.81539125e+05]
 [ 4.26129804e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1250000. 1250000. 2500000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2473192.68608872],
fixedse.turbine_cg,intermediate,m,[-2.56507450e+00 -3.31169996e-02  9.50522165e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.17503110e+10 3.16058868e+10 2.89266071e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-39780.22436066]
 [-40357.70972737]
 [-42109.65455506]
 [-45095.48338688]
 [-49417.69395582]
 [-55228.02852878]
 [-62738.3516545 ]
 [-72239.16932548]
 [-84130.76656805]
 [-98975.27954542]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.28433325]
 [-1188.95291972]
 [ -992.62302317]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-40596433.24848018]
 [-39013123.16983811]
 [-37232900.99663504]
 [-36008839.96969874]
 [-34780935.38383324]
 [-33545213.47190894]
 [-32367708.92760598]
 [-31173485.69409099]
 [-29957283.3780814 ]
 [-28785863.59729719]
 [-27579146.34671094]
 [-26328314.51629323]
 [-25288231.77014028]
 [-24411458.23569038]
 [-23534684.70124058]
 [-23123913.41402715]
 [-22713142.126814  ]
 [-22302370.83960081]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -3662959.68378213]
 [-11451512.10398028]
 [-14004479.64130401]
 [  2912682.72889488]
 [  2912787.89669789]
 [  2912894.6266152 ]
 [  2912949.93861894]
 [  2913064.24276675]
 [  2913184.39942692]
 [  2913238.30277508]
 [  2913378.32712373]
 [  2913532.7207616 ]
 [  2913439.23639248]
 [  2913222.88480369]
 [  2913297.02508251]
 [  2912621.39364294]
 [  2912639.25745304]
 [  2912656.90547208]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -394.75525034]
 [-1520.34013611]
 [-3249.14322512]
 [-3355.02300747]
 [-3355.00840999]
 [-3354.99126579]
 [-3354.97731849]
 [-3354.95418003]
 [-3354.92751919]
 [-3354.90713361]
 [-3354.87117419]
 [-3354.82921427]
 [-3354.82578536]
 [-3354.84551843]
 [-3354.81337299]
 [-3354.94104521]
 [-3354.93229576]
 [-3354.92330524]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -1931.35841223]
 [ -16317.23172   ]
 [ -55264.49586368]
 [ -73667.9383748 ]
 [ -84838.34660855]
 [ -96006.0612182 ]
 [-107170.9238438 ]
 [-118332.50128991]
 [-129490.69844268]
 [-140645.4501192 ]
 [-151796.38340658]
 [-162943.57141581]
 [-174087.09755482]
 [-185226.39528443]
 [-196361.26381984]
 [-201927.30582387]
 [-207492.16337628]
 [-213055.84233906]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[3.23425678e+07]
 [1.97419791e+08]
 [4.54305997e+08]
 [5.26357644e+08]
 [5.16492426e+08]
 [5.06613482e+08]
 [4.96721841e+08]
 [4.86818423e+08]
 [4.76905021e+08]
 [4.66982721e+08]
 [4.57052434e+08]
 [4.47116128e+08]
 [4.37175157e+08]
 [4.27228854e+08]
 [4.17277106e+08]
 [4.12300581e+08]
 [4.07322873e+08]
 [4.02344121e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 978508.54642968]
 [2182376.75963252]
 [3888880.7764383 ]
 [6490286.71845355]
 [6490263.32128796]
 [6490239.85082456]
 [6490260.34016627]
 [6490236.28476262]
 [6490211.88799269]
 [6490234.03727089]
 [6490208.26872742]
 [6490181.72393467]
 [6490201.72469195]
 [6490176.96840134]
 [6490156.09938117]
 [6490172.88995757]
 [6490162.45544343]
 [6490152.0209629 ]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-60.         -50.         -40.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.06196274 0.06196274 0.06196274 0.12905781 0.12905781 0.12905781
 0.12064825 0.12064825 0.12064825 0.11194578 0.11194578 0.11194578
 0.1033681  0.1033681  0.1033681  0.09679228 0.09679228 0.09679228
 0.07856372 0.07856372 0.07856372 0.04103072 0.04103072 0.04103072
 0.01470391 0.01470391 0.01470391 0.01259863 0.01259863 0.01259863]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[192.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[2.06997398 2.06997398 2.06997398 4.28229463 4.28229463 4.28229463
 4.00666586 4.00666586 4.00666586 3.72093612 3.72093612 3.72093612
 3.43880539 3.43880539 3.43880539 3.22218331 3.22218331 3.22218331
 2.62017454 2.62017454 2.62017454 1.37359027 1.37359027 1.37359027
 0.49354584 0.49354584 0.49354584 0.39472935 0.33824809 0.28176684]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.17792341 1.17792341 1.17792341 2.44462519 2.44462519 2.44462519
 2.28634236 2.28634236 2.28634236 2.12240285 2.12240285 2.12240285
 1.96067019 1.96067019 1.96067019 1.83658517 1.83658517 1.83658517
 1.49216749 1.49216749 1.49216749 0.78089655 0.78089655 0.78089655
 0.28025381 0.28025381 0.28025381 0.22413015 0.19207883 0.16002755]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.17792341 1.17792341 1.17792341 2.44462519 2.44462519 2.44462519
 2.28634236 2.28634236 2.28634236 2.12240285 2.12240285 2.12240285
 1.96067019 1.96067019 1.96067019 1.83658517 1.83658517 1.83658517
 1.49216749 1.49216749 1.49216749 0.78089655 0.78089655 0.78089655
 0.28025381 0.28025381 0.28025381 0.22413015 0.19207883 0.16002755]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[25.55600842 25.55600842 25.55600842 52.16485535 52.16485535 52.16485535
 48.88941043 48.88941043 48.88941043 45.48200135 45.48200135 45.48200135
 42.10559631 42.10559631 42.10559631 39.50513224 39.50513224 39.50513224
 32.2415982  32.2415982  32.2415982  17.02955803 17.02955803 17.02955803
  6.15120705  6.15120705  6.15120705  4.28642259  2.69713754  1.55907547]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[25.55600842 25.55600842 25.55600842 52.16485535 52.16485535 52.16485535
 48.88941043 48.88941043 48.88941043 45.48200135 45.48200135 45.48200135
 42.10559631 42.10559631 42.10559631 39.50513224 39.50513224 39.50513224
 32.2415982  32.2415982  32.2415982  17.02955803 17.02955803 17.02955803
  6.15120705  6.15120705  6.15120705  4.28642259  2.69713754  1.55907547]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[ 51.11201684  51.11201684  51.11201684 104.3297107  104.3297107
 104.3297107   97.77882087  97.77882087  97.77882087  90.96400269
  90.96400269  90.96400269  84.21119261  84.21119261  84.21119261
  79.01026447  79.01026447  79.01026447  64.48319641  64.48319641
  64.48319641  34.05911605  34.05911605  34.05911605  12.30241409
  12.30241409  12.30241409   8.57284518   5.39427507   3.11815094]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-4.05964332e+07]
 [-3.90131232e+07]
 [-3.72329010e+07]
 [-3.60088400e+07]
 [-3.47809354e+07]
 [-3.35452135e+07]
 [-3.23677089e+07]
 [-3.11734857e+07]
 [-2.99572834e+07]
 [-2.87858636e+07]
 [-2.75791463e+07]
 [-2.63283145e+07]
 [-2.52882318e+07]
 [-2.44114582e+07]
 [-2.35346847e+07]
 [-2.31239134e+07]
 [-2.27131421e+07]
 [-2.23023708e+07]
 [-1.88969113e+07]
 [-1.64656905e+07]
 [-1.40330179e+07]
 [-1.22005211e+07]
 [-1.03665410e+07]
 [-8.53109683e+06]
 [-8.12557465e+06]
 [-7.71951955e+06]
 [-7.31310077e+06]
 [-7.00644966e+06]
 [-6.74234984e+06]
 [ 1.15833245e-08]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-3.66295968e+06]
 [-1.14515121e+07]
 [-1.40044796e+07]
 [ 2.91268273e+06]
 [ 2.91278790e+06]
 [ 2.91289463e+06]
 [ 2.91294994e+06]
 [ 2.91306424e+06]
 [ 2.91318440e+06]
 [ 2.91323830e+06]
 [ 2.91337833e+06]
 [ 2.91353272e+06]
 [ 2.91343924e+06]
 [ 2.91322288e+06]
 [ 2.91329703e+06]
 [ 2.91262139e+06]
 [ 2.91263926e+06]
 [ 2.91265691e+06]
 [ 2.91649166e+06]
 [ 2.91734000e+06]
 [ 2.91809500e+06]
 [ 2.91751198e+06]
 [ 2.91864120e+06]
 [ 2.91953199e+06]
 [ 2.91385274e+06]
 [ 2.91403973e+06]
 [ 2.91417306e+06]
 [ 2.91370669e+06]
 [ 2.91350105e+06]
 [ 1.24894593e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[ -394.75525034]
 [-1520.34013611]
 [-3249.14322512]
 [-3355.02300747]
 [-3355.00840999]
 [-3354.99126579]
 [-3354.97731849]
 [-3354.95418003]
 [-3354.92751919]
 [-3354.90713361]
 [-3354.87117419]
 [-3354.82921427]
 [-3354.82578536]
 [-3354.84551843]
 [-3354.81337299]
 [-3354.94104521]
 [-3354.93229576]
 [-3354.92330524]
 [-3353.89890034]
 [-3353.31855659]
 [-3352.64915715]
 [-3352.17964347]
 [-3350.3633226 ]
 [-3348.28008452]
 [-3352.90469888]
 [-3351.98283707]
 [-3351.00332216]
 [-3351.09452162]
 [-3350.41643532]
 [    4.56039507]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-1.93135841e+03]
 [-1.63172317e+04]
 [-5.52644959e+04]
 [-7.36679384e+04]
 [-8.48383466e+04]
 [-9.60060612e+04]
 [-1.07170924e+05]
 [-1.18332501e+05]
 [-1.29490698e+05]
 [-1.40645450e+05]
 [-1.51796383e+05]
 [-1.62943571e+05]
 [-1.74087098e+05]
 [-1.85226395e+05]
 [-1.96361264e+05]
 [-2.01927306e+05]
 [-2.07492163e+05]
 [-2.13055842e+05]
 [-2.53306505e+05]
 [-2.93476992e+05]
 [-3.33580705e+05]
 [-3.90674570e+05]
 [-4.47450832e+05]
 [-5.03984636e+05]
 [-5.37751531e+05]
 [-5.71185477e+05]
 [-6.04299617e+05]
 [-6.34866501e+05]
 [-6.64883713e+05]
 [-1.15171516e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 3.23425678e+07]
 [ 1.97419791e+08]
 [ 4.54305997e+08]
 [ 5.26357644e+08]
 [ 5.16492426e+08]
 [ 5.06613482e+08]
 [ 4.96721841e+08]
 [ 4.86818423e+08]
 [ 4.76905021e+08]
 [ 4.66982721e+08]
 [ 4.57052434e+08]
 [ 4.47116128e+08]
 [ 4.37175157e+08]
 [ 4.27228854e+08]
 [ 4.17277106e+08]
 [ 4.12300581e+08]
 [ 4.07322873e+08]
 [ 4.02344121e+08]
 [ 3.66234347e+08]
 [ 3.30076307e+08]
 [ 2.93924942e+08]
 [ 2.42247921e+08]
 [ 1.90502293e+08]
 [ 1.38814057e+08]
 [ 1.07866563e+08]
 [ 7.68824713e+07]
 [ 4.58894172e+07]
 [ 1.69714819e+07]
 [-1.19295176e+07]
 [ 3.15417940e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 978508.54642968]
 [2182376.75963252]
 [3888880.7764383 ]
 [6490286.71845355]
 [6490263.32128796]
 [6490239.85082456]
 [6490260.34016627]
 [6490236.28476262]
 [6490211.88799269]
 [6490234.03727089]
 [6490208.26872742]
 [6490181.72393467]
 [6490201.72469195]
 [6490176.96840134]
 [6490156.09938117]
 [6490172.88995757]
 [6490162.45544343]
 [6490152.0209629 ]
 [6490241.11902457]
 [6490165.36990707]
 [6490089.42281203]
 [6490411.2769356 ]
 [6490302.07415741]
 [6490192.78665755]
 [6490989.97551291]
 [6490922.70650501]
 [6490855.35049063]
 [6491091.62501608]
 [6491270.69360972]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.11498549e+05]
 [2.78134940e+05]
 [2.45058548e+05]
 [2.12283107e+05]
 [1.79832158e+05]
 [1.47740077e+05]
 [1.16053604e+05]
 [8.48339892e+04]
 [5.41599074e+04]
 [2.41313517e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[75.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-60.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3901074.3504004],
tcc.tower_mass,intermediate,kg,[1490330.68608872],
tcc.turbine_cost,output,USD,[4846074.3504004],
tcc.turbine_cost_kW,output,USD/kW,[323.07162336],
tcc.turbine_mass_tcc,output,kg,[1490330.68608872],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3901074.3504004],
tcc.tower_cost_external,intermediate,USD,[3901074.3504004],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
