variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[3.50290327 3.50290327 3.50290327 6.31101392 6.31101392 6.31101392
 5.51147116 5.51147116 5.51147116 4.84975335 4.84975335 4.84975335
 4.4487129  4.4487129  4.4487129  4.09270403 4.09270403 4.09270403]",
fixedse.section_Asx,output,m**2,"[1.9974023  1.9974023  1.9974023  3.61400325 3.61400325 3.61400325
 3.15219899 3.15219899 3.15219899 2.77093132 2.77093132 2.77093132
 2.54025945 2.54025945 2.54025945 2.335736   2.335736   2.335736  ]",
fixedse.section_Asy,output,m**2,"[1.9974023  1.9974023  1.9974023  3.61400325 3.61400325 3.61400325
 3.15219899 3.15219899 3.15219899 2.77093132 2.77093132 2.77093132
 2.54025945 2.54025945 2.54025945 2.335736   2.335736   2.335736  ]",
fixedse.section_Ixx,output,kg*m**2,"[42.87372832 42.87372832 42.87372832 75.92554042 75.92554042 75.92554042
 66.63425833 66.63425833 66.63425833 58.8726919  58.8726919  58.8726919
 54.13702203 54.13702203 54.13702203 49.91306139 49.91306139 49.91306139]",
fixedse.section_Iyy,output,kg*m**2,"[42.87372832 42.87372832 42.87372832 75.92554042 75.92554042 75.92554042
 66.63425833 66.63425833 66.63425833 58.8726919  58.8726919  58.8726919
 54.13702203 54.13702203 54.13702203 49.91306139 49.91306139 49.91306139]",
fixedse.section_J0,output,kg*m**2,"[ 85.74745664  85.74745664  85.74745664 151.85108083 151.85108083
 151.85108083 133.26851666 133.26851666 133.26851665 117.74538381
 117.74538381 117.74538381 108.27404407 108.27404407 108.27404407
  99.82612278  99.82612278  99.82612278]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [507132.40218069]
 [440340.81547589]
 [374007.94143019]
 [308202.52162486]
 [243048.28777994]
 [178739.40619334]
 [115565.98197544]
 [ 84531.54207917]
 [ 53954.79657467]
 [ 23921.05412328]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[65.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[3.21719664 3.21719664 3.21719664 1.54432671 1.54432671 1.54432671
 0.52467997 0.52451177 0.52434357 0.3944174  0.33808296 0.28174852]",
fixedse.tower_Asx,intermediate,m**2,"[1.83372967 1.83372967 1.83372967 0.87816592 0.87816592 0.87816592
 0.29794527 0.29784982 0.29775437 0.22395315 0.19198513 0.16001717]",
fixedse.tower_Asy,intermediate,m**2,"[1.83372967 1.83372967 1.83372967 0.87816592 0.87816592 0.87816592
 0.29794527 0.29784982 0.29775437 0.22395315 0.19198513 0.16001717]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[39.44518699 39.44518699 39.44518699 19.12671198 19.12671198 19.12671198
  6.53592727  6.52964345  6.52336366  4.27583771  2.69291811  1.55861447]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[39.44518699 39.44518699 39.44518699 19.12671198 19.12671198 19.12671198
  6.53592727  6.52964345  6.52336366  4.27583771  2.69291811  1.55861447]",
fixedse.tower_J0,intermediate,kg*m**2,"[78.89037398 78.89037398 78.89037397 38.25342396 38.25342396 38.25342396
 13.07185454 13.0592869  13.04672732  8.55167542  5.38583622  3.11722894]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.          9.99679973  9.99359947  9.9903992   8.66026614  7.33013307
  6.        ]",
fixedse.tower_t_full,intermediate,m,"[0.096641   0.096641   0.096641   0.04615456 0.04615456 0.04615456
 0.01563544 0.01563544 0.01563544 0.01259927 0.01259927 0.01259927]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.37339169e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.80597536e+05]
 [ 4.25335139e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[1249999.99999934 1249999.99999934 2499999.99999868       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2718189.82655094],
fixedse.turbine_cg,intermediate,m,[-2.33387802e+00 -3.01320829e-02  8.94653817e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.21881011e+10 3.20436769e+10 2.95209074e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-16559.12275638]
 [-17361.27209703]
 [-19858.38615316]
 [-24325.85696077]
 [-31281.03302773]
 [-41477.85456518]
 [-56075.57314941]
 [-65556.51476364]
 [-76900.86867591]
 [-90542.73003851]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.9981594 ]
 [-1070.12742488]
 [-1170.96499655]
 [-1251.15492823]
 [-1344.74637367]
 [-1422.65663272]
 [-1490.05546077]
 [-1526.163267  ]
 [-1559.93750745]
 [-1591.70482277]
 [-1386.26296244]
 [-1188.54660831]
 [ -992.7821857 ]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-58896511.77744148]
 [-56217163.16452366]
 [-53455846.89568235]
 [-50125739.80997048]
 [-46784745.16074432]
 [-43420767.37825669]
 [-40426804.76204254]
 [-37376240.54664662]
 [-34243854.35352661]
 [-32806646.04494179]
 [-31335076.02279167]
 [-29822278.74029963]
 [-28538619.04872009]
 [-27404354.85380957]
 [-26270090.65889903]
 [-25748343.4173696 ]
 [-25226596.17584005]
 [-24704848.93431005]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -6105692.24134605]
 [-14357927.18070691]
 [-13603501.43865598]
 [  2913588.80790205]
 [  2914015.83021369]
 [  2914439.32128056]
 [  2914545.025784  ]
 [  2914984.36442472]
 [  2915449.06653648]
 [  2913708.56422608]
 [  2913846.26729926]
 [  2913995.26657311]
 [  2913851.66366023]
 [  2913646.60799812]
 [  2913721.15448857]
 [  2912805.13355869]
 [  2912823.07721472]
 [  2912840.80329619]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[   97.56346672]
 [ -138.19791652]
 [-1541.51564527]
 [-3355.14856935]
 [-3355.13682798]
 [-3355.10868488]
 [-3355.0644332 ]
 [-3355.00076279]
 [-3354.91630765]
 [-3354.96879995]
 [-3354.93734834]
 [-3354.90142132]
 [-3354.89053931]
 [-3354.88817354]
 [-3354.85606245]
 [-3354.96315203]
 [-3354.95441333]
 [-3354.94543196]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[   4069.92608461]
 [  11610.22190773]
 [   3588.62498303]
 [ -16285.76325736]
 [ -38665.1467473 ]
 [ -61038.42165879]
 [ -83403.39000567]
 [-105757.2651634 ]
 [-128098.96104009]
 [-139265.46374371]
 [-150428.41372181]
 [-161587.84086667]
 [-172743.81995465]
 [-183895.92659801]
 [-195044.11365979]
 [-200616.98584798]
 [-206188.80416703]
 [-211759.57973853]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[6.44498000e+07]
 [2.84041228e+08]
 [5.31708692e+08]
 [5.76399901e+08]
 [5.56578531e+08]
 [5.36708148e+08]
 [5.16797288e+08]
 [4.96851064e+08]
 [4.76883129e+08]
 [4.66900581e+08]
 [4.56915336e+08]
 [4.46929080e+08]
 [4.36943077e+08]
 [4.26956302e+08]
 [4.16968660e+08]
 [4.11976230e+08]
 [4.06983629e+08]
 [4.01990994e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1182643.75812387]
 [2527628.17586713]
 [4219597.77045017]
 [6490268.35326679]
 [6490225.16238762]
 [6490181.83087638]
 [6490219.89701974]
 [6490175.43335764]
 [6490130.12972567]
 [6490152.99952917]
 [6490128.74354894]
 [6490103.9078287 ]
 [6490123.74861871]
 [6490100.13130713]
 [6490079.26277981]
 [6490100.43686549]
 [6490090.00258456]
 [6490079.56833731]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-80.         -70.         -60.         -50.         -43.33333333
 -36.66666667 -30.         -23.33333333 -16.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.          9.99679973  9.99359947  9.9903992   8.66026614  7.33013307
  6.        ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.10531556 0.10531556 0.10531556 0.19140743 0.19140743 0.19140743
 0.16673866 0.16673866 0.16673866 0.14641711 0.14641711 0.14641711
 0.13414234 0.13414234 0.13414234 0.12327176 0.12327176 0.12327176
 0.096641   0.096641   0.096641   0.04615456 0.04615456 0.04615456
 0.01563544 0.01563544 0.01563544 0.01259927 0.01259927 0.01259927]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[212.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[3.50290327 3.50290327 3.50290327 6.31101392 6.31101392 6.31101392
 5.51147116 5.51147116 5.51147116 4.84975335 4.84975335 4.84975335
 4.4487129  4.4487129  4.4487129  4.09270403 4.09270403 4.09270403
 3.21719664 3.21719664 3.21719664 1.54432671 1.54432671 1.54432671
 0.52467997 0.52451177 0.52434357 0.3944174  0.33808296 0.28174852]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.9974023  1.9974023  1.9974023  3.61400325 3.61400325 3.61400325
 3.15219899 3.15219899 3.15219899 2.77093132 2.77093132 2.77093132
 2.54025945 2.54025945 2.54025945 2.335736   2.335736   2.335736
 1.83372967 1.83372967 1.83372967 0.87816592 0.87816592 0.87816592
 0.29794527 0.29784982 0.29775437 0.22395315 0.19198513 0.16001717]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.9974023  1.9974023  1.9974023  3.61400325 3.61400325 3.61400325
 3.15219899 3.15219899 3.15219899 2.77093132 2.77093132 2.77093132
 2.54025945 2.54025945 2.54025945 2.335736   2.335736   2.335736
 1.83372967 1.83372967 1.83372967 0.87816592 0.87816592 0.87816592
 0.29794527 0.29784982 0.29775437 0.22395315 0.19198513 0.16001717]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[42.87372832 42.87372832 42.87372832 75.92554042 75.92554042 75.92554042
 66.63425833 66.63425833 66.63425833 58.8726919  58.8726919  58.8726919
 54.13702203 54.13702203 54.13702203 49.91306139 49.91306139 49.91306139
 39.44518699 39.44518699 39.44518699 19.12671198 19.12671198 19.12671198
  6.53592727  6.52964345  6.52336366  4.27583771  2.69291811  1.55861447]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[42.87372832 42.87372832 42.87372832 75.92554042 75.92554042 75.92554042
 66.63425833 66.63425833 66.63425833 58.8726919  58.8726919  58.8726919
 54.13702203 54.13702203 54.13702203 49.91306139 49.91306139 49.91306139
 39.44518699 39.44518699 39.44518699 19.12671198 19.12671198 19.12671198
  6.53592727  6.52964345  6.52336366  4.27583771  2.69291811  1.55861447]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[ 85.74745664  85.74745664  85.74745664 151.85108083 151.85108083
 151.85108083 133.26851666 133.26851666 133.26851665 117.74538381
 117.74538381 117.74538381 108.27404407 108.27404407 108.27404407
  99.82612278  99.82612278  99.82612278  78.89037398  78.89037398
  78.89037397  38.25342396  38.25342396  38.25342396  13.07185454
  13.0592869   13.04672732   8.55167542   5.38583622   3.11722894]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-5.88965118e+07]
 [-5.62171632e+07]
 [-5.34558469e+07]
 [-5.01257398e+07]
 [-4.67847452e+07]
 [-4.34207674e+07]
 [-4.04268048e+07]
 [-3.73762405e+07]
 [-3.42438544e+07]
 [-3.28066460e+07]
 [-3.13350760e+07]
 [-2.98222787e+07]
 [-2.85386190e+07]
 [-2.74043549e+07]
 [-2.62700907e+07]
 [-2.57483434e+07]
 [-2.52265962e+07]
 [-2.47048489e+07]
 [-2.07481419e+07]
 [-1.77656735e+07]
 [-1.47817533e+07]
 [-1.27240483e+07]
 [-1.06648599e+07]
 [-8.60420747e+06]
 [-8.17404499e+06]
 [-7.74348550e+06]
 [-7.31270122e+06]
 [-7.00629417e+06]
 [-6.74232949e+06]
 [ 1.89174898e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-6.10569224e+06]
 [-1.43579272e+07]
 [-1.36035014e+07]
 [ 2.91358881e+06]
 [ 2.91401583e+06]
 [ 2.91443932e+06]
 [ 2.91454503e+06]
 [ 2.91498436e+06]
 [ 2.91544907e+06]
 [ 2.91370856e+06]
 [ 2.91384627e+06]
 [ 2.91399527e+06]
 [ 2.91385166e+06]
 [ 2.91364661e+06]
 [ 2.91372115e+06]
 [ 2.91280513e+06]
 [ 2.91282308e+06]
 [ 2.91284080e+06]
 [ 2.91740550e+06]
 [ 2.91825478e+06]
 [ 2.91901044e+06]
 [ 2.91773224e+06]
 [ 2.91885864e+06]
 [ 2.91974676e+06]
 [ 2.91380089e+06]
 [ 2.91398635e+06]
 [ 2.91411842e+06]
 [ 2.91357184e+06]
 [ 2.91338505e+06]
 [ 1.15260341e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[   97.56346672]
 [ -138.19791652]
 [-1541.51564527]
 [-3355.14856935]
 [-3355.13682798]
 [-3355.10868488]
 [-3355.0644332 ]
 [-3355.00076279]
 [-3354.91630765]
 [-3354.96879995]
 [-3354.93734834]
 [-3354.90142132]
 [-3354.89053931]
 [-3354.88817354]
 [-3354.85606245]
 [-3354.96315203]
 [-3354.95441333]
 [-3354.94543196]
 [-3354.05773017]
 [-3353.47980813]
 [-3352.81166313]
 [-3352.47462036]
 [-3350.66392756]
 [-3348.58612679]
 [-3353.0675483 ]
 [-3352.14917283]
 [-3351.17265532]
 [-3351.41405087]
 [-3350.68969622]
 [    4.3347964 ]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[ 4.06992608e+03]
 [ 1.16102219e+04]
 [ 3.58862498e+03]
 [-1.62857633e+04]
 [-3.86651467e+04]
 [-6.10384217e+04]
 [-8.34033900e+04]
 [-1.05757265e+05]
 [-1.28098961e+05]
 [-1.39265464e+05]
 [-1.50428414e+05]
 [-1.61587841e+05]
 [-1.72743820e+05]
 [-1.83895927e+05]
 [-1.95044114e+05]
 [-2.00616986e+05]
 [-2.06188804e+05]
 [-2.11759580e+05]
 [-2.52064221e+05]
 [-2.92296418e+05]
 [-3.32471233e+05]
 [-3.89685571e+05]
 [-4.46602855e+05]
 [-5.03302052e+05]
 [-5.37182851e+05]
 [-5.70747795e+05]
 [-6.04010723e+05]
 [-6.34723492e+05]
 [-6.64879366e+05]
 [-1.09493921e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 6.44498000e+07]
 [ 2.84041228e+08]
 [ 5.31708692e+08]
 [ 5.76399901e+08]
 [ 5.56578531e+08]
 [ 5.36708148e+08]
 [ 5.16797288e+08]
 [ 4.96851064e+08]
 [ 4.76883129e+08]
 [ 4.66900581e+08]
 [ 4.56915336e+08]
 [ 4.46929080e+08]
 [ 4.36943077e+08]
 [ 4.26956302e+08]
 [ 4.16968660e+08]
 [ 4.11976230e+08]
 [ 4.06983629e+08]
 [ 4.01990994e+08]
 [ 3.65794972e+08]
 [ 3.29588952e+08]
 [ 2.93426360e+08]
 [ 2.41785290e+08]
 [ 1.90102113e+08]
 [ 1.38498648e+08]
 [ 1.07612802e+08]
 [ 7.66934826e+07]
 [ 4.57670358e+07]
 [ 1.69106498e+07]
 [-1.19313746e+07]
 [ 2.91137928e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1.18264376e+06]
 [2.52762818e+06]
 [4.21959777e+06]
 [6.49026835e+06]
 [6.49022516e+06]
 [6.49018183e+06]
 [6.49021990e+06]
 [6.49017543e+06]
 [6.49013013e+06]
 [6.49015300e+06]
 [6.49012874e+06]
 [6.49010391e+06]
 [6.49012375e+06]
 [6.49010013e+06]
 [6.49007926e+06]
 [6.49010044e+06]
 [6.49009000e+06]
 [6.49007957e+06]
 [6.49017864e+06]
 [6.49010292e+06]
 [6.49002705e+06]
 [6.49035851e+06]
 [6.49024944e+06]
 [6.49014030e+06]
 [6.49091741e+06]
 [6.49085070e+06]
 [6.49078388e+06]
 [6.49109274e+06]
 [6.49127148e+06]
 [2.77528204e-09]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.07132402e+05]
 [4.40340815e+05]
 [3.74007941e+05]
 [3.08202522e+05]
 [2.43048288e+05]
 [1.78739406e+05]
 [1.15565982e+05]
 [8.45315421e+04]
 [5.39547966e+04]
 [2.39210541e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[95.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-80.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[4437866.28983402],
tcc.tower_mass,intermediate,kg,[1735327.82655094],
tcc.turbine_cost,output,USD,[5382866.28983402],
tcc.turbine_cost_kW,output,USD/kW,[358.85775266],
tcc.turbine_mass_tcc,output,kg,[1735327.82655094],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[4437866.28983402],
tcc.tower_cost_external,intermediate,USD,[4437866.28983402],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.9981594  1070.12742488 1170.96499655 1251.15492823 1344.74637367
 1422.65663272 1490.05546077 1526.163267   1559.93750745 1591.70482277
 1386.26296244 1188.54660831  992.7821857 ]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.          9.99679973  9.99359947  9.9903992   8.66026614  7.33013307
  6.        ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.9981594  1070.12742488 1170.96499655 1251.15492823 1344.74637367
 1422.65663272 1490.05546077 1526.163267   1559.93750745 1591.70482277
 1386.26296244 1188.54660831  992.7821857 ]",
