variables,type,units,values,description
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.t_full,output,m,"[0.075 0.075 0.075 0.075 0.075 0.075 0.075 0.075 0.075 0.075 0.075 0.075
 0.075 0.075 0.075 0.075 0.075 0.075]",
fixedse.sigma_y_full,output,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [311498.54869554]
 [278134.93961948]
 [245058.54783278]
 [212283.10666939]
 [179832.15784286]
 [147740.07664219]
 [116053.60352768]
 [ 84833.98919294]
 [ 54159.90737295]
 [ 24131.35174114]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[45.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.78666667]
 [  0.           0.          40.57333333]
 [  0.           0.          53.36      ]
 [  0.           0.          71.62666667]
 [  0.           0.          89.89333333]
 [  0.           0.         108.16      ]
 [  0.           0.         119.12      ]
 [  0.           0.         130.08      ]
 [  0.           0.         141.04      ]
 [  0.           0.         148.34666667]
 [  0.           0.         155.65333333]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[0.8050274  0.8050274  0.8050274  0.57136386 0.57136386 0.57136386
 0.54314254 0.48669988 0.43025722 0.4020359  0.4020359  0.4020359 ]",
fixedse.tower_Asx,intermediate,m**2,"[0.45750053 0.45750053 0.45750053 0.32456837 0.32456837 0.32456837
 0.30855375 0.27652458 0.2444955  0.22848101 0.22848101 0.22848101]",
fixedse.tower_Asy,intermediate,m**2,"[0.45750053 0.45750053 0.45750053 0.32456837 0.32456837 0.32456837
 0.30855375 0.27652458 0.2444955  0.22848101 0.22848101 0.22848101]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[7.25411758 7.25411758 7.25411758 5.15850002 5.15850002 5.15850002
 4.43125589 3.18837762 2.20278177 1.79714065 1.79714065 1.79714065]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[7.25411758 7.25411758 7.25411758 5.15850002 5.15850002 5.15850002
 4.43125589 3.18837762 2.20278177 1.79714065 1.79714065 1.79714065]",
fixedse.tower_J0,intermediate,kg*m**2,"[14.50823516 14.50823516 14.50823516 10.31700005 10.31700005 10.31700005
  8.86251179  6.37675525  4.40556353  3.59428131  3.59428131  3.59428131]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[8.51863396 8.51863396 8.51863396 8.51863396 8.51863396 8.51863396
 8.51863396 7.6790893  6.83954465 6.         6.         6.
 6.        ]",
fixedse.tower_t_full,intermediate,m,"[0.02820639 0.02820639 0.02820639 0.02       0.02       0.02
 0.02       0.02       0.02       0.02       0.02       0.02      ]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[34.55163088]
 [40.06151764]
 [43.87169507]
 [46.85311244]
 [50.28339437]
 [53.10082219]
 [55.51146029]
 [56.81237873]
 [58.0252708 ]
 [59.16281108]
 [59.88434715]
 [60.57935867]
 [61.25      ]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[  3787067.18771607]
 [    22429.54651138]
 [-15599910.06522317]]",
fixedse.turbine_M,intermediate,N*m,"[[-4.83439966e+06]
 [ 5.56110341e+08]
 [ 9.73654846e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[ 907089.05602145  907089.05602145 1814178.1120429        0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[45.],
fixedse.turbine_mass,intermediate,kg,[1629988.37877047],
fixedse.turbine_cg,intermediate,m,[-4.28385483e+00 -5.79511400e-02  1.24581891e+02],
fixedse.turbine_I,intermediate,kg*m**2,"[2.96601705e+10 2.95544340e+10 2.64237815e+08 8.52611923e+02
 1.94199094e+07 1.70683998e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-29069.68507225]
 [-29496.59604729]
 [-30792.37154451]
 [-33002.9408802 ]
 [-36205.80484448]
 [-40515.42263667]
 [-46090.4507879 ]
 [-53146.30144285]
 [-61976.51807142]
 [-72988.80330741]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[-201.34569279]
 [-236.66947186]
 [-260.83840442]
 [-279.65218829]
 [-301.16642678]
 [-318.72519287]
 [-333.67446442]
 [-305.42464858]
 [-273.64295226]
 [-237.66700775]
 [-241.01750595]
 [-244.23967215]
 [-247.34415233]]",
fixedse.z_full,output,m,"[ 0.         15.         30.         45.         48.33333333 51.66666667
 55.         58.33333333 61.66666667 65.         68.33333333 71.66666667
 75.         78.33333333 81.66666667 85.         86.66666667 88.33333333
 90.        ]",
fixedse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.G_full,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.rho_full,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-30387935.2018899 ]
 [-27945535.95736747]
 [-25287294.29211489]
 [-24647904.5417772 ]
 [-24005672.3571054 ]
 [-23357654.70532976]
 [-22700704.88180817]
 [-22031359.47213757]
 [-21345704.39278083]
 [-20639208.36997512]
 [-19906500.33153259]
 [-19141052.15567262]
 [-18477865.24200666]
 [-17935109.85433516]
 [-17392354.46666334]
 [-17120976.77282738]
 [-16849599.07899186]
 [-16578221.38515626]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -1229233.40437991]
 [ -9193563.60191038]
 [-23850360.0362806 ]
 [  3787799.11301987]
 [  3788000.3228715 ]
 [  3788204.54144712]
 [  3788414.73427541]
 [  3788634.24791962]
 [  3788867.01107069]
 [  3789117.78829561]
 [  3789392.54204407]
 [  3789698.98759438]
 [  3789685.49366981]
 [  3789225.15157243]
 [  3789361.76522551]
 [  3788264.72570921]
 [  3788297.70440418]
 [  3788330.29125627]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[  -9940.93673252]
 [ -74576.7950793 ]
 [-196503.58756298]
 [  22435.43442269]
 [  22437.07647286]
 [  22438.75073792]
 [  22440.48171392]
 [  22442.29724779]
 [  22444.23022949]
 [  22446.32074277]
 [  22448.61914017]
 [  22451.19075742]
 [  22451.13833268]
 [  22447.39105946]
 [  22448.57356435]
 [  22439.49757352]
 [  22439.78613283]
 [  22440.07233383]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -64386.36961687]
 [ -928481.05843273]
 [-5064566.74243366]
 [-5738998.66824669]
 [-5662307.78768781]
 [-5585268.9787261 ]
 [-5507909.46225088]
 [-5430256.72570234]
 [-5352338.75653036]
 [-5274184.31474466]
 [-5195823.26151709]
 [-5117286.96807819]
 [-5038608.78180809]
 [-4959793.45865379]
 [-4880836.69676415]
 [-4841327.98472873]
 [-4801792.04498072]
 [-4762231.00408227]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[8.00414964e+06]
 [1.15396420e+08]
 [6.22913438e+08]
 [7.03094142e+08]
 [6.90231943e+08]
 [6.77327433e+08]
 [6.64384172e+08]
 [6.51405732e+08]
 [6.38395725e+08]
 [6.25357837e+08]
 [6.12295864e+08]
 [5.99213761e+08]
 [5.86115694e+08]
 [5.73002345e+08]
 [5.59873299e+08]
 [5.53305657e+08]
 [5.46735104e+08]
 [5.40161909e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1316548.76420174]
 [3011783.10046099]
 [5573337.39195839]
 [9738007.18933936]
 [9737970.29993063]
 [9737933.2468098 ]
 [9737895.8601864 ]
 [9737857.9585248 ]
 [9737819.34202332]
 [9737779.78488663]
 [9737739.02572057]
 [9737696.75469146]
 [9737652.59522655]
 [9737614.33563912]
 [9737583.02403083]
 [9737551.7126239 ]
 [9737536.05699595]
 [9737520.40141834]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-75.         -60.         -45.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.78666667
  40.57333333  53.36        71.62666667  89.89333333 108.16
 119.12       130.08       141.04       148.34666667 155.65333333
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[8.51863396 8.51863396 8.51863396 8.51863396 8.51863396 8.51863396
 8.51863396 8.51863396 8.51863396 8.51863396 8.51863396 8.51863396
 8.51863396 8.51863396 8.51863396 8.51863396 8.51863396 8.51863396
 8.51863396 8.51863396 8.51863396 8.51863396 8.51863396 8.51863396
 8.51863396 7.6790893  6.83954465 6.         6.         6.
 6.        ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.075      0.075      0.075      0.075      0.075      0.075
 0.075      0.075      0.075      0.075      0.075      0.075
 0.075      0.075      0.075      0.075      0.075      0.075
 0.02820639 0.02820639 0.02820639 0.02       0.02       0.02
 0.02       0.02       0.02       0.02       0.02       0.02      ]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[192.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[2.12874829 2.12874829 2.12874829 2.12874829 2.12874829 2.12874829
 2.12874829 2.12874829 2.12874829 2.12874829 2.12874829 2.12874829
 2.12874829 2.12874829 2.12874829 2.12874829 2.12874829 2.12874829
 0.8050274  0.8050274  0.8050274  0.57136386 0.57136386 0.57136386
 0.54314254 0.48669988 0.43025722 0.4020359  0.4020359  0.4020359 ]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.2128446  1.2128446  1.2128446  1.2128446  1.2128446  1.2128446
 1.2128446  1.2128446  1.2128446  1.2128446  1.2128446  1.2128446
 1.2128446  1.2128446  1.2128446  1.2128446  1.2128446  1.2128446
 0.45750053 0.45750053 0.45750053 0.32456837 0.32456837 0.32456837
 0.30855375 0.27652458 0.2444955  0.22848101 0.22848101 0.22848101]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.2128446  1.2128446  1.2128446  1.2128446  1.2128446  1.2128446
 1.2128446  1.2128446  1.2128446  1.2128446  1.2128446  1.2128446
 1.2128446  1.2128446  1.2128446  1.2128446  1.2128446  1.2128446
 0.45750053 0.45750053 0.45750053 0.32456837 0.32456837 0.32456837
 0.30855375 0.27652458 0.2444955  0.22848101 0.22848101 0.22848101]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[18.97262328 18.97262328 18.97262328 18.97262328 18.97262328 18.97262328
 18.97262328 18.97262328 18.97262328 18.97262328 18.97262328 18.97262328
 18.97262328 18.97262328 18.97262328 18.97262328 18.97262328 18.97262328
  7.25411758  7.25411758  7.25411758  5.15850002  5.15850002  5.15850002
  4.43125589  3.18837762  2.20278177  1.79714065  1.79714065  1.79714065]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[18.97262328 18.97262328 18.97262328 18.97262328 18.97262328 18.97262328
 18.97262328 18.97262328 18.97262328 18.97262328 18.97262328 18.97262328
 18.97262328 18.97262328 18.97262328 18.97262328 18.97262328 18.97262328
  7.25411758  7.25411758  7.25411758  5.15850002  5.15850002  5.15850002
  4.43125589  3.18837762  2.20278177  1.79714065  1.79714065  1.79714065]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[37.94524656 37.94524656 37.94524656 37.94524656 37.94524656 37.94524656
 37.94524656 37.94524656 37.94524656 37.94524656 37.94524656 37.94524656
 37.94524656 37.94524656 37.94524656 37.94524656 37.94524656 37.94524656
 14.50823516 14.50823516 14.50823516 10.31700005 10.31700005 10.31700005
  8.86251179  6.37675525  4.40556353  3.59428131  3.59428131  3.59428131]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-3.03879352e+07]
 [-2.79455360e+07]
 [-2.52872943e+07]
 [-2.46479045e+07]
 [-2.40056724e+07]
 [-2.33576547e+07]
 [-2.27007049e+07]
 [-2.20313595e+07]
 [-2.13457044e+07]
 [-2.06392084e+07]
 [-1.99065003e+07]
 [-1.91410522e+07]
 [-1.84778652e+07]
 [-1.79351099e+07]
 [-1.73923545e+07]
 [-1.71209768e+07]
 [-1.68495991e+07]
 [-1.65782214e+07]
 [-1.48089617e+07]
 [-1.40188370e+07]
 [-1.32283357e+07]
 [-1.24251357e+07]
 [-1.16215710e+07]
 [-1.08176530e+07]
 [-1.03587844e+07]
 [-9.94730521e+06]
 [-9.58346890e+06]
 [-9.35692884e+06]
 [-9.13050678e+06]
 [-5.06406650e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-1.22923340e+06]
 [-9.19356360e+06]
 [-2.38503600e+07]
 [ 3.78779911e+06]
 [ 3.78800032e+06]
 [ 3.78820454e+06]
 [ 3.78841473e+06]
 [ 3.78863425e+06]
 [ 3.78886701e+06]
 [ 3.78911779e+06]
 [ 3.78939254e+06]
 [ 3.78969899e+06]
 [ 3.78968549e+06]
 [ 3.78922515e+06]
 [ 3.78936177e+06]
 [ 3.78826473e+06]
 [ 3.78829770e+06]
 [ 3.78833029e+06]
 [ 3.79171940e+06]
 [ 3.79343467e+06]
 [ 3.79496370e+06]
 [ 3.79710976e+06]
 [ 3.79932488e+06]
 [ 3.80100045e+06]
 [ 3.79559606e+06]
 [ 3.79505449e+06]
 [ 3.79437773e+06]
 [ 3.79168233e+06]
 [ 3.79165547e+06]
 [ 4.52755540e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[-9.94093673e+03]
 [-7.45767951e+04]
 [-1.96503588e+05]
 [ 2.24354344e+04]
 [ 2.24370765e+04]
 [ 2.24387507e+04]
 [ 2.24404817e+04]
 [ 2.24422972e+04]
 [ 2.24442302e+04]
 [ 2.24463207e+04]
 [ 2.24486191e+04]
 [ 2.24511908e+04]
 [ 2.24511383e+04]
 [ 2.24473911e+04]
 [ 2.24485736e+04]
 [ 2.24394976e+04]
 [ 2.24397861e+04]
 [ 2.24400723e+04]
 [ 2.24687943e+04]
 [ 2.24844036e+04]
 [ 2.24988650e+04]
 [ 2.25201253e+04]
 [ 2.25440734e+04]
 [ 2.25646676e+04]
 [ 2.25151625e+04]
 [ 2.25127459e+04]
 [ 2.25100567e+04]
 [ 2.24836644e+04]
 [ 2.24866899e+04]
 [ 5.83600646e+01]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-6.43863696e+04]
 [-9.28481058e+05]
 [-5.06456674e+06]
 [-5.73899867e+06]
 [-5.66230779e+06]
 [-5.58526898e+06]
 [-5.50790946e+06]
 [-5.43025673e+06]
 [-5.35233876e+06]
 [-5.27418431e+06]
 [-5.19582326e+06]
 [-5.11728697e+06]
 [-5.03860878e+06]
 [-4.95979346e+06]
 [-4.88083670e+06]
 [-4.84132798e+06]
 [-4.80179204e+06]
 [-4.76223100e+06]
 [-4.45558962e+06]
 [-4.14249652e+06]
 [-3.82426025e+06]
 [-3.36008408e+06]
 [-2.88568207e+06]
 [-2.40461479e+06]
 [-2.11452417e+06]
 [-1.82279728e+06]
 [-1.52873647e+06]
 [-1.33140074e+06]
 [-1.13300931e+06]
 [-5.75704900e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 8.00414964e+06]
 [ 1.15396420e+08]
 [ 6.22913438e+08]
 [ 7.03094142e+08]
 [ 6.90231943e+08]
 [ 6.77327433e+08]
 [ 6.64384172e+08]
 [ 6.51405732e+08]
 [ 6.38395725e+08]
 [ 6.25357837e+08]
 [ 6.12295864e+08]
 [ 5.99213761e+08]
 [ 5.86115694e+08]
 [ 5.73002345e+08]
 [ 5.59873299e+08]
 [ 5.53305657e+08]
 [ 5.46735104e+08]
 [ 5.40161909e+08]
 [ 4.89385943e+08]
 [ 4.37909981e+08]
 [ 3.85904858e+08]
 [ 3.10689635e+08]
 [ 2.34589373e+08]
 [ 1.58054853e+08]
 [ 1.12139833e+08]
 [ 6.62272130e+07]
 [ 2.03413772e+07]
 [-1.01817912e+07]
 [-4.06232385e+07]
 [ 4.46669142e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1316548.76420174]
 [3011783.10046099]
 [5573337.39195839]
 [9738007.18933936]
 [9737970.29993063]
 [9737933.2468098 ]
 [9737895.8601864 ]
 [9737857.9585248 ]
 [9737819.34202332]
 [9737779.78488663]
 [9737739.02572057]
 [9737696.75469146]
 [9737652.59522655]
 [9737614.33563912]
 [9737583.02403083]
 [9737551.7126239 ]
 [9737536.05699595]
 [9737520.40141834]
 [9738927.95374524]
 [9738807.61665384]
 [9738687.05396756]
 [9739391.94517891]
 [9739219.24661072]
 [9739046.47576753]
 [9738994.47989688]
 [9739162.40130854]
 [9739387.91904449]
 [9739476.11681775]
 [9739406.89068818]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.11498549e+05]
 [2.78134940e+05]
 [2.45058548e+05]
 [2.12283107e+05]
 [1.79832158e+05]
 [1.47740077e+05]
 [1.16053604e+05]
 [8.48339892e+04]
 [5.41599074e+04]
 [2.41313517e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.45516309e+01]
 [4.00615176e+01]
 [4.38716951e+01]
 [4.68531124e+01]
 [5.02833944e+01]
 [5.31008222e+01]
 [5.55114603e+01]
 [5.68123787e+01]
 [5.80252708e+01]
 [5.91628111e+01]
 [5.98843472e+01]
 [6.05793587e+01]
 [6.12500000e+01]]",
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[2009607.28793592],
tcc.tower_mass,intermediate,kg,[678653.89535084],
tcc.turbine_cost,output,USD,[2954607.28793592],
tcc.turbine_cost_kW,output,USD/kW,[196.9738192],
tcc.turbine_mass_tcc,output,kg,[678653.89535084],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[2009607.28793592],
tcc.tower_cost_external,intermediate,USD,[2009607.28793592],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[201.34569279 236.66947186 260.83840442 279.65218829 301.16642678
 318.72519287 333.67446442 305.42464858 273.64295226 237.66700775
 241.01750595 244.23967215 247.34415233]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[34.55163088 40.06151764 43.87169507 46.85311244 50.28339437 53.10082219
 55.51146029 56.81237873 58.0252708  59.16281108 59.88434715 60.57935867
 61.25      ]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.78666667  40.57333333  53.36        71.62666667
  89.89333333 108.16       119.12       130.08       141.04
 148.34666667 155.65333333 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.78666667  40.57333333  53.36        71.62666667
  89.89333333 108.16       119.12       130.08       141.04
 148.34666667 155.65333333 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[ 7.51071408  8.08743219  8.4632888   8.746135    9.06064776  9.31102679
  9.52002918  9.63093474  9.73319762  9.82814045  9.8878897   9.94510309
 10.        ]",
towerse.outer_diameter_full,output,m,"[8.51863396 8.51863396 8.51863396 8.51863396 8.51863396 8.51863396
 8.51863396 7.6790893  6.83954465 6.         6.         6.
 6.        ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08641975 0.17283951 0.25925926 0.38271605 0.50617284
 0.62962963 0.7037037  0.77777778 0.85185185 0.90123457 0.95061728
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[201.34569279 236.66947186 260.83840442 279.65218829 301.16642678
 318.72519287 333.67446442 305.42464858 273.64295226 237.66700775
 241.01750595 244.23967215 247.34415233]",
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.Pz_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.qdyn_global,intermediate,Pa,"[34.55163088 40.06151764 43.87169507 46.85311244 50.28339437 53.10082219
 55.51146029 56.81237873 58.0252708  59.16281108 59.88434715 60.57935867
 61.25      ]",
towerse.lc:Px,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Pz,intermediate,N/m,"[-201.34569279 -236.66947186 -260.83840442 -279.65218829 -301.16642678
 -318.72519287 -333.67446442 -305.42464858 -273.64295226 -237.66700775
 -241.01750595 -244.23967215 -247.34415233]",
towerse.lc:qdyn,intermediate,Pa,"[34.55163088 40.06151764 43.87169507 46.85311244 50.28339437 53.10082219
 55.51146029 56.81237873 58.0252708  59.16281108 59.88434715 60.57935867
 61.25      ]",
towerse.z_full,output,m,"[  0.          12.78666667  25.57333333  38.36        56.62666667
  74.89333333  93.16       104.12       115.08       126.04
 133.34666667 140.65333333 147.96      ]",
towerse.t_full,output,m,"[0.02820639 0.02820639 0.02820639 0.02       0.02       0.02
 0.02       0.02       0.02       0.02       0.02       0.02      ]",
towerse.tower_height,intermediate,m,[147.96],
towerse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
