variables,type,units,values,description
fixedse.tower_mass,intermediate,kg,[1594456.52783286],
fixedse.tower_cost,intermediate,USD,[4179002.44316881],
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.25650526e+10 5.88608222e+12 2.25650526e+10 5.88608222e+12
  1.52133333e+10 1.24226667e+11]
 [2.04901053e+10 4.24064551e+12 2.04901053e+10 4.24064551e+12
  1.40933333e+10 1.24226667e+11]
 [1.84151579e+10 2.94918412e+12 1.84151579e+10 2.94918412e+12
  1.29733333e+10 1.24226667e+11]
 [1.63402105e+10 1.96745111e+12 1.63402105e+10 1.96745111e+12
  1.18533333e+10 1.24226667e+11]
 [1.42652632e+10 1.25119959e+12 1.42652632e+10 1.25119959e+12
  1.07333333e+10 1.24226667e+11]
 [1.21903158e+10 7.56182634e+11 1.21903158e+10 7.56182634e+11
  9.61333333e+09 1.24226667e+11]
 [1.01153684e+10 4.38153333e+11 1.01153684e+10 4.38153333e+11
  8.49333333e+09 1.24226667e+11]
 [8.04042105e+09 2.52864774e+11 8.04042105e+09 2.52864774e+11
  7.37333333e+09 1.24226667e+11]
 [5.96547368e+09 1.56070041e+11 5.96547368e+09 1.56070041e+11
  6.25333333e+09 1.24226667e+11]
 [3.89052632e+09 1.03522222e+11 3.89052632e+09 1.03522222e+11
  5.13333333e+09 1.24226667e+11]]",
fixedse.section_A,output,m**2,"[3.72623056 3.72623056 3.72623056 5.60112257 5.60112257 5.60112257
 4.787798   4.787798   4.787798   4.61039135 4.61039135 4.61039135
 4.33406094 4.33405821 4.33405547 4.39238556 4.39238556 4.39238556]",
fixedse.section_Asx,output,m**2,"[2.12344694 2.12344694 2.12344694 3.19916297 3.19916297 3.19916297
 2.73188254 2.73188254 2.73188254 2.63008797 2.63008797 2.63008797
 2.47162376 2.47162221 2.47162066 2.50506131 2.50506131 2.50506131]",
fixedse.section_Asy,output,m**2,"[2.12344694 2.12344694 2.12344694 3.19916297 3.19916297 3.19916297
 2.73188254 2.73188254 2.73188254 2.63008797 2.63008797 2.63008797
 2.47162376 2.47162221 2.47162066 2.50506131 2.50506131 2.50506131]",
fixedse.section_Ixx,output,kg*m**2,"[55.32660474 55.32660474 55.32660474 82.38375452 82.38375452 82.38375452
 70.71062681 70.71062681 70.71062681 68.15135088 68.15135088 68.15135087
 64.15563085 64.15550922 64.15538759 64.99972979 64.99972979 64.99972979]",
fixedse.section_Iyy,output,kg*m**2,"[55.32660474 55.32660474 55.32660474 82.38375452 82.38375452 82.38375452
 70.71062681 70.71062681 70.71062681 68.15135088 68.15135088 68.15135087
 64.15563085 64.15550922 64.15538759 64.99972979 64.99972979 64.99972979]",
fixedse.section_J0,output,kg*m**2,"[110.65320948 110.65320948 110.65320949 164.76750903 164.76750904
 164.76750904 141.42125363 141.42125362 141.42125361 136.30270176
 136.30270175 136.30270175 128.31126171 128.31101844 128.31077518
 129.99945959 129.99945958 129.99945958]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [606065.5236982 ]
 [522520.87758442]
 [439444.75201437]
 [356941.79458363]
 [275206.47150374]
 [194558.23848618]
 [115502.97888821]
 [ 84492.305674  ]
 [ 53928.02600694]
 [ 23893.4954951 ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[75.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          26.91142191]
 [  0.           0.          38.82284382]
 [  0.           0.          50.73426573]
 [  0.           0.          67.75058275]
 [  0.           0.          84.76689977]
 [  0.           0.         101.78321678]
 [  0.           0.         111.99300699]
 [  0.           0.         122.2027972 ]
 [  0.           0.         132.41258741]
 [  0.           0.         141.94172494]
 [  0.           0.         151.47086247]
 [  0.           0.         161.        ]]",
fixedse.tower_A,intermediate,m**2,"[3.02089486 3.02089486 3.02089486 1.32512257 1.32478508 1.32444759
 0.54800469 0.54798398 0.54796327 0.50189749 0.42168038 0.34146327]",
fixedse.tower_Asx,intermediate,m**2,"[1.72007419 1.72007419 1.72007419 0.75305871 0.7528672  0.75267568
 0.31116118 0.31114943 0.31113768 0.28499278 0.23947213 0.19395158]",
fixedse.tower_Asy,intermediate,m**2,"[1.72007419 1.72007419 1.72007419 0.75305871 0.7528672  0.75267568
 0.31116118 0.31114943 0.31113768 0.28499278 0.23947213 0.19395158]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[45.01216372 45.01216372 45.01216372 19.90672423 19.89151825 19.87632002
  8.25327502  8.25233926  8.25140358  6.48051708  3.84339612  2.04078672]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[45.01216372 45.01216372 45.01216372 19.90672423 19.89151825 19.87632002
  8.25327502  8.25233926  8.25140358  6.48051708  3.84339612  2.04078672]",
fixedse.tower_J0,intermediate,kg*m**2,"[90.02432743 90.02432743 90.02432743 39.81344845 39.7830365  39.75264004
 16.50655004 16.50467853 16.50280716 12.96103416  7.68679225  4.08157345]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.99997937 10.99997937 10.99997937 10.99997937 10.99718733 10.99439529
 10.99160325 10.99118839 10.99077354 10.99035868  9.36595543  7.74155218
  6.11714893]",
fixedse.tower_t_full,intermediate,m,"[0.08231371 0.08231371 0.08231371 0.03595902 0.03595902 0.03595902
 0.014852   0.014852   0.014852   0.0146906  0.0146906  0.0146906 ]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[140.88269746]
 [162.09908039]
 [177.00140715]
 [188.74179772]
 [202.30885152]
 [213.4863284 ]
 [223.06839248]
 [228.24515821]
 [233.07475239]
 [237.60675409]
 [241.60291793]
 [245.40010252]
 [249.0198496 ]]",
fixedse.tower_bending_height,intermediate,m,[146.],
fixedse.turbine_F,intermediate,N,"[[ 4.47571522e+06]
 [-6.00480233e+03]
 [-2.28771336e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-3.66088382e+05]
 [ 6.55088224e+08]
 [ 1.19362040e+07]]",
fixedse.transition_piece_I,output,kg*m**2,"[1512494.32587125 1512494.32587125 3024988.65174249       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2618405.52783286],
fixedse.turbine_cg,intermediate,m,[-2.54426806e+00 -4.11432508e-02  9.26729031e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.25779252e+10 3.23568322e+10 3.87908482e+08 2.77344567e+02
 4.89364270e+06 2.10348122e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[      0.        ]
 [      0.        ]
 [      0.        ]
 [ -12880.31577875]
 [ -13828.80642071]
 [ -16822.65508876]
 [ -22342.34180506]
 [ -31311.24963038]
 [ -45218.65965684]
 [ -66402.12306717]
 [ -77726.55423271]
 [ -91204.25089226]
 [-107343.10390266]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[-1087.9101825 ]
 [-1257.85200065]
 [-1379.70273922]
 [-1477.23337715]
 [-1591.21450023]
 [-1686.40519596]
 [-1768.92642143]
 [-1814.10854256]
 [-1856.51044572]
 [-1896.5192274 ]
 [-1602.54352637]
 [-1330.37816844]
 [-1070.56788637]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-60415602.39734229]
 [-57565431.92576435]
 [-54651503.89526626]
 [-50971109.38597128]
 [-47274452.72482058]
 [-43542677.7311504 ]
 [-40269559.4911621 ]
 [-36902076.46211078]
 [-33389843.57368495]
 [-31976544.83842399]
 [-30522322.59750461]
 [-29019233.08072998]
 [-27737084.95450826]
 [-26632053.58173893]
 [-25527022.97508827]
 [-24967071.65195636]
 [-24407120.32882465]
 [-23847169.0056916 ]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -9857958.53987734]
 [-21747665.98952673]
 [-19934548.16517882]
 [  4478183.70747895]
 [  4479058.3894661 ]
 [  4479924.52310917]
 [  4480165.47218213]
 [  4481088.13191006]
 [  4482101.60108578]
 [  4478514.73331423]
 [  4478722.08233404]
 [  4478950.43419274]
 [  4478732.67361621]
 [  4478295.86937033]
 [  4478390.35935701]
 [  4477105.76321533]
 [  4477128.56616965]
 [  4477151.09366701]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[  322.98132359]
 [   32.31203054]
 [-2432.45034401]
 [-6004.97302841]
 [-6004.9529833 ]
 [-6004.88624444]
 [-6004.77206581]
 [-6004.60107218]
 [-6004.36441035]
 [-6004.54897337]
 [-6004.4899467 ]
 [-6004.42244677]
 [-6004.40679424]
 [-6004.42617884]
 [-6004.37276718]
 [-6004.56343149]
 [-6004.54900079]
 [-6004.53421225]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  10691.48666997]
 [  29637.04571706]
 [  21099.44955362]
 [ -22130.21109332]
 [ -72204.89588862]
 [-122262.68003716]
 [-172295.98895978]
 [-222295.73127328]
 [-272258.56179649]
 [-292234.39448536]
 [-312204.46692172]
 [-332168.85976336]
 [-352127.86312068]
 [-372080.92420489]
 [-392027.91411829]
 [-401999.60177968]
 [-411969.95429059]
 [-421939.00255903]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[1.22116762e+08]
 [4.76880463e+08]
 [8.52260368e+08]
 [9.26451583e+08]
 [8.88385075e+08]
 [8.50197302e+08]
 [8.11909946e+08]
 [7.73536425e+08]
 [7.35112700e+08]
 [7.19751029e+08]
 [7.04389814e+08]
 [6.89031181e+08]
 [6.73677254e+08]
 [6.58326356e+08]
 [6.42977486e+08]
 [6.35306631e+08]
 [6.27637045e+08]
 [6.19968897e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 2155339.72742485]
 [ 4615836.20496474]
 [ 7729886.08884014]
 [11937672.87080661]
 [11937573.94362745]
 [11937474.58098021]
 [11937573.09312811]
 [11937470.16956519]
 [11937364.28054337]
 [11937294.24197844]
 [11937248.09248884]
 [11937200.60706619]
 [11937211.94137041]
 [11937167.40639734]
 [11937129.02372509]
 [11937078.86594854]
 [11937059.67458469]
 [11937040.48328258]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-90.         -80.         -70.         -60.         -51.66666667
 -43.33333333 -35.         -26.66666667 -18.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          26.91142191
  38.82284382  50.73426573  67.75058275  84.76689977 101.78321678
 111.99300699 122.2027972  132.41258741 141.94172494 151.47086247
 161.        ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[11.         11.         11.         11.         11.         11.
 11.         11.         11.         11.         11.         11.
 11.         10.99999312 10.99998624 10.99997937 10.99997937 10.99997937
 10.99997937 10.99997937 10.99997937 10.99997937 10.99718733 10.99439529
 10.99160325 10.99118839 10.99077354 10.99035868  9.36595543  7.74155218
  6.11714893]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.10171332 0.10171332 0.10171332 0.15362318 0.15362318 0.15362318
 0.13104314 0.13104314 0.13104314 0.12613047 0.12613047 0.12613047
 0.11848742 0.11848742 0.11848742 0.12009992 0.12009992 0.12009992
 0.08231371 0.08231371 0.08231371 0.03595902 0.03595902 0.03595902
 0.014852   0.014852   0.014852   0.0146906  0.0146906  0.0146906 ]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[221.],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[3.72623056 3.72623056 3.72623056 5.60112257 5.60112257 5.60112257
 4.787798   4.787798   4.787798   4.61039135 4.61039135 4.61039135
 4.33406094 4.33405821 4.33405547 4.39238556 4.39238556 4.39238556
 3.02089486 3.02089486 3.02089486 1.32512257 1.32478508 1.32444759
 0.54800469 0.54798398 0.54796327 0.50189749 0.42168038 0.34146327]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[2.12344694 2.12344694 2.12344694 3.19916297 3.19916297 3.19916297
 2.73188254 2.73188254 2.73188254 2.63008797 2.63008797 2.63008797
 2.47162376 2.47162221 2.47162066 2.50506131 2.50506131 2.50506131
 1.72007419 1.72007419 1.72007419 0.75305871 0.7528672  0.75267568
 0.31116118 0.31114943 0.31113768 0.28499278 0.23947213 0.19395158]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[2.12344694 2.12344694 2.12344694 3.19916297 3.19916297 3.19916297
 2.73188254 2.73188254 2.73188254 2.63008797 2.63008797 2.63008797
 2.47162376 2.47162221 2.47162066 2.50506131 2.50506131 2.50506131
 1.72007419 1.72007419 1.72007419 0.75305871 0.7528672  0.75267568
 0.31116118 0.31114943 0.31113768 0.28499278 0.23947213 0.19395158]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[55.32660474 55.32660474 55.32660474 82.38375452 82.38375452 82.38375452
 70.71062681 70.71062681 70.71062681 68.15135088 68.15135088 68.15135087
 64.15563085 64.15550922 64.15538759 64.99972979 64.99972979 64.99972979
 45.01216372 45.01216372 45.01216372 19.90672423 19.89151825 19.87632002
  8.25327502  8.25233926  8.25140358  6.48051708  3.84339612  2.04078672]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[55.32660474 55.32660474 55.32660474 82.38375452 82.38375452 82.38375452
 70.71062681 70.71062681 70.71062681 68.15135088 68.15135088 68.15135087
 64.15563085 64.15550922 64.15538759 64.99972979 64.99972979 64.99972979
 45.01216372 45.01216372 45.01216372 19.90672423 19.89151825 19.87632002
  8.25327502  8.25233926  8.25140358  6.48051708  3.84339612  2.04078672]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[110.65320948 110.65320948 110.65320949 164.76750903 164.76750904
 164.76750904 141.42125363 141.42125362 141.42125361 136.30270176
 136.30270175 136.30270175 128.31126171 128.31101844 128.31077518
 129.99945959 129.99945958 129.99945958  90.02432743  90.02432743
  90.02432743  39.81344845  39.7830365   39.75264004  16.50655004
  16.50467853  16.50280716  12.96103416   7.68679225   4.08157345]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-6.04156024e+07]
 [-5.75654319e+07]
 [-5.46515039e+07]
 [-5.09711094e+07]
 [-4.72744527e+07]
 [-4.35426777e+07]
 [-4.02695595e+07]
 [-3.69020765e+07]
 [-3.33898436e+07]
 [-3.19765448e+07]
 [-3.05223226e+07]
 [-2.90192331e+07]
 [-2.77370850e+07]
 [-2.66320536e+07]
 [-2.55270230e+07]
 [-2.49670717e+07]
 [-2.44071203e+07]
 [-2.38471690e+07]
 [-2.01077929e+07]
 [-1.73416333e+07]
 [-1.45737532e+07]
 [-1.28249527e+07]
 [-1.10748098e+07]
 [-9.32334428e+06]
 [-8.87792255e+06]
 [-8.43187156e+06]
 [-7.98539416e+06]
 [-7.60186948e+06]
 [-7.27801123e+06]
 [ 1.51339918e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-9.85795854e+06]
 [-2.17476660e+07]
 [-1.99345482e+07]
 [ 4.47818371e+06]
 [ 4.47905839e+06]
 [ 4.47992452e+06]
 [ 4.48016547e+06]
 [ 4.48108813e+06]
 [ 4.48210160e+06]
 [ 4.47851473e+06]
 [ 4.47872208e+06]
 [ 4.47895043e+06]
 [ 4.47873267e+06]
 [ 4.47829587e+06]
 [ 4.47839036e+06]
 [ 4.47710576e+06]
 [ 4.47712857e+06]
 [ 4.47715109e+06]
 [ 4.48340268e+06]
 [ 4.48446271e+06]
 [ 4.48540291e+06]
 [ 4.48295180e+06]
 [ 4.48436913e+06]
 [ 4.48549657e+06]
 [ 4.47848600e+06]
 [ 4.47873031e+06]
 [ 4.47890865e+06]
 [ 4.47856468e+06]
 [ 4.47818377e+06]
 [ 1.97679882e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[  322.98132359]
 [   32.31203054]
 [-2432.45034401]
 [-6004.97302841]
 [-6004.9529833 ]
 [-6004.88624444]
 [-6004.77206581]
 [-6004.60107218]
 [-6004.36441035]
 [-6004.54897337]
 [-6004.4899467 ]
 [-6004.42244677]
 [-6004.40679424]
 [-6004.42617884]
 [-6004.37276718]
 [-6004.56343149]
 [-6004.54900079]
 [-6004.53421225]
 [-6003.05818697]
 [-6002.14988248]
 [-6001.11497858]
 [-6000.91915256]
 [-5998.16129579]
 [-5995.02012281]
 [-6001.25524592]
 [-5999.87407094]
 [-5998.41023709]
 [-5997.86622895]
 [-5997.06263626]
 [    7.30291637]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[ 1.06914867e+04]
 [ 2.96370457e+04]
 [ 2.10994496e+04]
 [-2.21302111e+04]
 [-7.22048959e+04]
 [-1.22262680e+05]
 [-1.72295989e+05]
 [-2.22295731e+05]
 [-2.72258562e+05]
 [-2.92234394e+05]
 [-3.12204467e+05]
 [-3.32168860e+05]
 [-3.52127863e+05]
 [-3.72080924e+05]
 [-3.92027914e+05]
 [-4.01999602e+05]
 [-4.11969954e+05]
 [-4.21939003e+05]
 [-4.93120842e+05]
 [-5.64187286e+05]
 [-6.35162720e+05]
 [-7.36243081e+05]
 [-8.36766568e+05]
 [-9.36841311e+05]
 [-9.96629479e+05]
 [-1.05593480e+06]
 [-1.11477823e+06]
 [-1.16924724e+06]
 [-1.22301261e+06]
 [-1.61956698e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 1.22116762e+08]
 [ 4.76880463e+08]
 [ 8.52260368e+08]
 [ 9.26451583e+08]
 [ 8.88385075e+08]
 [ 8.50197302e+08]
 [ 8.11909946e+08]
 [ 7.73536425e+08]
 [ 7.35112700e+08]
 [ 7.19751029e+08]
 [ 7.04389814e+08]
 [ 6.89031181e+08]
 [ 6.73677254e+08]
 [ 6.58326356e+08]
 [ 6.42977486e+08]
 [ 6.35306631e+08]
 [ 6.27637045e+08]
 [ 6.19968897e+08]
 [ 5.65138773e+08]
 [ 5.10311653e+08]
 [ 4.55553456e+08]
 [ 3.77342528e+08]
 [ 2.99023985e+08]
 [ 2.20758788e+08]
 [ 1.73877419e+08]
 [ 1.26956201e+08]
 [ 8.00289146e+07]
 [ 3.62488331e+07]
 [-7.50300309e+06]
 [ 4.38389906e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 2155339.72742485]
 [ 4615836.20496474]
 [ 7729886.08884014]
 [11937672.87080661]
 [11937573.94362745]
 [11937474.58098021]
 [11937573.09312811]
 [11937470.16956519]
 [11937364.28054337]
 [11937294.24197844]
 [11937248.09248884]
 [11937200.60706619]
 [11937211.94137041]
 [11937167.40639734]
 [11937129.02372509]
 [11937078.86594854]
 [11937059.67458469]
 [11937040.48328258]
 [11937343.49452527]
 [11937206.01228578]
 [11937068.16362432]
 [11937859.68435243]
 [11937661.35897854]
 [11937462.78649767]
 [11938765.41209357]
 [11938643.10960399]
 [11938520.62772274]
 [11938599.34278353]
 [11938918.15237648]
 [       0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [6.06065524e+05]
 [5.22520878e+05]
 [4.39444752e+05]
 [3.56941795e+05]
 [2.75206472e+05]
 [1.94558238e+05]
 [1.15502979e+05]
 [8.44923057e+04]
 [5.39280260e+04]
 [2.38934955e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.40882697e+02]
 [1.62099080e+02]
 [1.77001407e+02]
 [1.88741798e+02]
 [2.02308852e+02]
 [2.13486328e+02]
 [2.23068392e+02]
 [2.28245158e+02]
 [2.33074752e+02]
 [2.37606754e+02]
 [2.41602918e+02]
 [2.45400103e+02]
 [2.49019850e+02]]",
fixedse.monopile_height,intermediate,m,[105.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-90.],
fixedse.soil.d0,intermediate,m,[11.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[837000.],
tcc.controls_cost,output,USD,[423000.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[1260000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[4179002.44316881],
tcc.tower_mass,intermediate,kg,[1594456.52783286],
tcc.turbine_cost,output,USD,[5439002.44316881],
tcc.turbine_cost_kW,output,USD/kW,[271.95012216],
tcc.turbine_mass_tcc,output,kg,[1594456.52783286],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[4179002.44316881],
tcc.tower_cost_external,intermediate,USD,[4179002.44316881],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[1087.9101825  1257.85200065 1379.70273922 1477.23337715 1591.21450023
 1686.40519596 1768.92642143 1814.10854256 1856.51044572 1896.5192274
 1602.54352637 1330.37816844 1070.56788637]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[140.88269746 162.09908039 177.00140715 188.74179772 202.30885152
 213.4863284  223.06839248 228.24515821 233.07475239 237.60675409
 241.60291793 245.40010252 249.0198496 ]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          26.91142191  38.82284382  50.73426573  67.75058275
  84.76689977 101.78321678 111.99300699 122.2027972  132.41258741
 141.94172494 151.47086247 161.        ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          26.91142191  38.82284382  50.73426573  67.75058275
  84.76689977 101.78321678 111.99300699 122.2027972  132.41258741
 141.94172494 151.47086247 161.        ]",
towerse.wind_reference_height,intermediate,m,[161.],
towerse.env.windLoads.U,intermediate,m/s,"[15.16616521 16.26811482 16.99946732 17.55419818 18.17416204 18.66946993
 19.08384903 19.30401917 19.5071835  19.69592329 19.86085959 20.01632405
 20.16340794]",
towerse.outer_diameter_full,output,m,"[10.99997937 10.99997937 10.99997937 10.99997937 10.99718733 10.99439529
 10.99160325 10.99118839 10.99077354 10.99035868  9.36595543  7.74155218
  6.11714893]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.   0. 161.],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
