variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[1.83669063 1.83669063 1.83669063 3.41131891 3.41131891 3.41131891
 3.33911173 3.33911173 3.33911173 3.12176219 3.12176219 3.12176219
 2.91506178 2.91506178 2.91506178 2.76053174 2.76053174 2.76053174]",
fixedse.section_Asx,output,m**2,"[1.04483528 1.04483528 1.04483528 1.94492091 1.94492091 1.94492091
 1.90355373 1.90355373 1.90355373 1.77908974 1.77908974 1.77908974
 1.66079939 1.66079939 1.66079939 1.5724127  1.5724127  1.5724127 ]",
fixedse.section_Asy,output,m**2,"[1.04483528 1.04483528 1.04483528 1.94492091 1.94492091 1.94492091
 1.90355373 1.90355373 1.90355373 1.77908974 1.77908974 1.77908974
 1.66079939 1.66079939 1.66079939 1.5724127  1.5724127  1.5724127 ]",
fixedse.section_Ixx,output,kg*m**2,"[22.70774578 22.70774578 22.70774578 41.77601839 41.77601839 41.77601839
 40.90967953 40.90967953 40.90967953 38.29724776 38.29724776 38.29724776
 35.80629438 35.80629438 35.80629438 33.93989635 33.93989635 33.93989635]",
fixedse.section_Iyy,output,kg*m**2,"[22.70774578 22.70774578 22.70774578 41.77601839 41.77601839 41.77601839
 40.90967953 40.90967953 40.90967953 38.29724776 38.29724776 38.29724776
 35.80629438 35.80629438 35.80629438 33.93989635 33.93989635 33.93989635]",
fixedse.section_J0,output,kg*m**2,"[45.41549155 45.41549155 45.41549155 83.55203679 83.55203679 83.55203679
 81.81935907 81.81935907 81.81935907 76.59449552 76.59449552 76.59449552
 71.61258876 71.61258876 71.61258876 67.87979269 67.87979269 67.87979269]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [215074.03703686]
 [198385.21636611]
 [181824.40881455]
 [165393.70619294]
 [149096.63154741]
 [132938.19513974]
 [116924.97472565]
 [ 85368.99861158]
 [ 54517.47521521]
 [ 24494.41918693]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[35.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.25575408 2.25575408 2.25575408 1.24679944 1.24679944 1.24679944
 0.47130221 0.47130221 0.47130221 0.39473642 0.33826934 0.28180226]",
fixedse.tower_Asx,intermediate,m**2,"[1.28397463 1.28397463 1.28397463 0.70869306 0.70869306 0.70869306
 0.26761519 0.26761519 0.26761519 0.22413417 0.19209089 0.16004765]",
fixedse.tower_Asy,intermediate,m**2,"[1.28397463 1.28397463 1.28397463 0.70869306 0.70869306 0.70869306
 0.26761519 0.26761519 0.26761519 0.22413417 0.19209089 0.16004765]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[27.81849224 27.81849224 27.81849224 15.46938187 15.46938187 15.46938187
  5.87475786  5.87475786  5.87475786  4.28665332  2.69764604  1.55966365]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[27.81849224 27.81849224 27.81849224 15.46938187 15.46938187 15.46938187
  5.87475786  5.87475786  5.87475786  4.28665332  2.69764604  1.55966365]",
fixedse.tower_J0,intermediate,kg*m**2,"[55.63698447 55.63698447 55.63698447 30.93876375 30.93876375 30.93876375
 11.74951573 11.74951573 11.74951573  8.57330664  5.39529208  3.1193273 ]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666799  7.33333598
  6.00000397]",
fixedse.tower_t_full,intermediate,m,"[0.06756196 0.06756196 0.06756196 0.03722912 0.03722912 0.03722912
 0.01404029 0.01404029 0.01404029 0.01259863 0.01259863 0.01259863]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-1.97675121e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.82364442e+05]
 [ 4.26821924e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[1250000.         1250000.         2499999.99999999       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2313710.86620587],
fixedse.turbine_cg,intermediate,m,[-2.74188257e+00 -3.53997218e-02  9.91851228e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.14367703e+10 3.12923461e+10 2.85374472e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[      0.        ]
 [      0.        ]
 [      0.        ]
 [ -63274.56439359]
 [ -63567.52330231]
 [ -64449.93152908]
 [ -65932.48512338]
 [ -68033.3591876 ]
 [ -70778.76561157]
 [ -74203.80686152]
 [ -83285.5171611 ]
 [ -95797.25155812]
 [-112544.89763031]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.34068127]
 [-1189.06026307]
 [ -992.78281695]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-33863647.14330275]
 [-32458773.95971974]
 [-30740691.70383034]
 [-30201164.22440616]
 [-29660667.06706608]
 [-29118218.81698088]
 [-28582019.38680919]
 [-28041821.7746647 ]
 [-27496533.55165601]
 [-26440737.39322488]
 [-25349312.03765241]
 [-24209608.68824621]
 [-23280672.17303506]
 [-22537434.73756288]
 [-21794197.3020904 ]
 [-21442278.42182432]
 [-21090359.54155839]
 [-20738440.66129239]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -3085956.51820104]
 [-10374213.62341846]
 [-13499002.82478023]
 [  2912285.40446259]
 [  2912312.94268912]
 [  2912340.96046589]
 [  2912363.37406388]
 [  2912392.95338463]
 [  2912423.53895747]
 [  2912920.62995576]
 [  2913061.70364116]
 [  2913220.83448519]
 [  2913165.63464498]
 [  2912942.9262398 ]
 [  2913016.83612596]
 [  2912495.38107926]
 [  2912513.19832964]
 [  2912530.80105086]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -560.14217046]
 [-2159.04903628]
 [-4236.135367  ]
 [-3355.03211966]
 [-3355.02651612]
 [-3355.02049322]
 [-3355.01511713]
 [-3355.00811099]
 [-3355.00055059]
 [-3354.90899596]
 [-3354.87007689]
 [-3354.82358949]
 [-3354.81935703]
 [-3354.85340724]
 [-3354.82119846]
 [-3354.94328717]
 [-3354.93452107]
 [-3354.92551463]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -3427.03588324]
 [ -26916.59268202]
 [ -83456.22578845]
 [-102545.27675606]
 [-108127.89686612]
 [-113709.61471993]
 [-119290.42693549]
 [-124870.28362782]
 [-130449.17694726]
 [-141603.73819128]
 [-152753.97539335]
 [-163899.97144704]
 [-175041.83108314]
 [-186178.96601346]
 [-197311.07537517]
 [-202875.49727695]
 [-208438.58868496]
 [-214000.35198201]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[2.63418318e+07]
 [1.74101096e+08]
 [4.22642908e+08]
 [5.01311142e+08]
 [4.96395229e+08]
 [4.91475540e+08]
 [4.86552236e+08]
 [4.81625500e+08]
 [4.76695566e+08]
 [4.66824671e+08]
 [4.56942152e+08]
 [4.47050090e+08]
 [4.37150000e+08]
 [4.27241537e+08]
 [4.17324585e+08]
 [4.12364104e+08]
 [4.07401753e+08]
 [4.02437675e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 925624.04567085]
 [2091166.09419296]
 [3798742.55387677]
 [6490312.64699585]
 [6490299.70109919]
 [6490286.73198694]
 [6490288.82491079]
 [6490275.68074297]
 [6490262.43861926]
 [6490296.00089043]
 [6490268.31758403]
 [6490239.70031713]
 [6490254.8278263 ]
 [6490228.74404429]
 [6490207.87469244]
 [6490221.26180747]
 [6490210.8271383 ]
 [6490200.3925026 ]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666799  7.33333598
  6.00000397]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.0549408  0.0549408  0.0549408  0.10253323 0.10253323 0.10253323
 0.10034068 0.10034068 0.10034068 0.09374686 0.09374686 0.09374686
 0.08748432 0.08748432 0.08748432 0.08280763 0.08280763 0.08280763
 0.06756196 0.06756196 0.06756196 0.03722912 0.03722912 0.03722912
 0.01404029 0.01404029 0.01404029 0.01259863 0.01259863 0.01259863]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[182.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[1.83669063 1.83669063 1.83669063 3.41131891 3.41131891 3.41131891
 3.33911173 3.33911173 3.33911173 3.12176219 3.12176219 3.12176219
 2.91506178 2.91506178 2.91506178 2.76053174 2.76053174 2.76053174
 2.25575408 2.25575408 2.25575408 1.24679944 1.24679944 1.24679944
 0.47130221 0.47130221 0.47130221 0.39473642 0.33826934 0.28180226]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.04483528 1.04483528 1.04483528 1.94492091 1.94492091 1.94492091
 1.90355373 1.90355373 1.90355373 1.77908974 1.77908974 1.77908974
 1.66079939 1.66079939 1.66079939 1.5724127  1.5724127  1.5724127
 1.28397463 1.28397463 1.28397463 0.70869306 0.70869306 0.70869306
 0.26761519 0.26761519 0.26761519 0.22413417 0.19209089 0.16004765]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.04483528 1.04483528 1.04483528 1.94492091 1.94492091 1.94492091
 1.90355373 1.90355373 1.90355373 1.77908974 1.77908974 1.77908974
 1.66079939 1.66079939 1.66079939 1.5724127  1.5724127  1.5724127
 1.28397463 1.28397463 1.28397463 0.70869306 0.70869306 0.70869306
 0.26761519 0.26761519 0.26761519 0.22413417 0.19209089 0.16004765]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[22.70774578 22.70774578 22.70774578 41.77601839 41.77601839 41.77601839
 40.90967953 40.90967953 40.90967953 38.29724776 38.29724776 38.29724776
 35.80629438 35.80629438 35.80629438 33.93989635 33.93989635 33.93989635
 27.81849224 27.81849224 27.81849224 15.46938187 15.46938187 15.46938187
  5.87475786  5.87475786  5.87475786  4.28665332  2.69764604  1.55966365]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[22.70774578 22.70774578 22.70774578 41.77601839 41.77601839 41.77601839
 40.90967953 40.90967953 40.90967953 38.29724776 38.29724776 38.29724776
 35.80629438 35.80629438 35.80629438 33.93989635 33.93989635 33.93989635
 27.81849224 27.81849224 27.81849224 15.46938187 15.46938187 15.46938187
  5.87475786  5.87475786  5.87475786  4.28665332  2.69764604  1.55966365]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[45.41549155 45.41549155 45.41549155 83.55203679 83.55203679 83.55203679
 81.81935907 81.81935907 81.81935907 76.59449552 76.59449552 76.59449552
 71.61258876 71.61258876 71.61258876 67.87979269 67.87979269 67.87979269
 55.63698447 55.63698447 55.63698447 30.93876375 30.93876375 30.93876375
 11.74951573 11.74951573 11.74951573  8.57330664  5.39529208  3.1193273 ]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-3.38636471e+07]
 [-3.24587740e+07]
 [-3.07406917e+07]
 [-3.02011642e+07]
 [-2.96606671e+07]
 [-2.91182188e+07]
 [-2.85820194e+07]
 [-2.80418218e+07]
 [-2.74965336e+07]
 [-2.64407374e+07]
 [-2.53493120e+07]
 [-2.42096087e+07]
 [-2.32806722e+07]
 [-2.25374347e+07]
 [-2.17941973e+07]
 [-2.14422784e+07]
 [-2.10903595e+07]
 [-2.07384407e+07]
 [-1.76694610e+07]
 [-1.55747200e+07]
 [-1.34785272e+07]
 [-1.18132726e+07]
 [-1.01465346e+07]
 [-8.47833255e+06]
 [-8.09041451e+06]
 [-7.70196355e+06]
 [-7.31314892e+06]
 [-7.00649258e+06]
 [-6.74237679e+06]
 [-8.84756446e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-3.08595652e+06]
 [-1.03742136e+07]
 [-1.34990028e+07]
 [ 2.91228540e+06]
 [ 2.91231294e+06]
 [ 2.91234096e+06]
 [ 2.91236337e+06]
 [ 2.91239295e+06]
 [ 2.91242354e+06]
 [ 2.91292063e+06]
 [ 2.91306170e+06]
 [ 2.91322083e+06]
 [ 2.91316563e+06]
 [ 2.91294293e+06]
 [ 2.91301684e+06]
 [ 2.91249538e+06]
 [ 2.91251320e+06]
 [ 2.91253080e+06]
 [ 2.91576391e+06]
 [ 2.91661112e+06]
 [ 2.91736573e+06]
 [ 2.91719821e+06]
 [ 2.91832947e+06]
 [ 2.91922225e+06]
 [ 2.91387260e+06]
 [ 2.91406036e+06]
 [ 2.91419424e+06]
 [ 2.91379932e+06]
 [ 2.91358108e+06]
 [ 1.31583433e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[ -560.14217046]
 [-2159.04903628]
 [-4236.135367  ]
 [-3355.03211966]
 [-3355.02651612]
 [-3355.02049322]
 [-3355.01511713]
 [-3355.00811099]
 [-3355.00055059]
 [-3354.90899596]
 [-3354.87007689]
 [-3354.82358949]
 [-3354.81935703]
 [-3354.85340724]
 [-3354.82119846]
 [-3354.94328717]
 [-3354.93452107]
 [-3354.92551463]
 [-3353.90648298]
 [-3353.32424426]
 [-3352.65349321]
 [-3352.06416298]
 [-3350.24299761]
 [-3348.15490944]
 [-3352.78146595]
 [-3351.85692848]
 [-3350.87486386]
 [-3350.83462037]
 [-3350.19198773]
 [    4.74795293]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-3.42703588e+03]
 [-2.69165927e+04]
 [-8.34562258e+04]
 [-1.02545277e+05]
 [-1.08127897e+05]
 [-1.13709615e+05]
 [-1.19290427e+05]
 [-1.24870284e+05]
 [-1.30449177e+05]
 [-1.41603738e+05]
 [-1.52753975e+05]
 [-1.63899971e+05]
 [-1.75041831e+05]
 [-1.86178966e+05]
 [-1.97311075e+05]
 [-2.02875497e+05]
 [-2.08438589e+05]
 [-2.14000352e+05]
 [-2.54233722e+05]
 [-2.94377248e+05]
 [-3.34442980e+05]
 [-3.91461030e+05]
 [-4.48137123e+05]
 [-5.04542848e+05]
 [-5.38217231e+05]
 [-5.71544695e+05]
 [-6.04537555e+05]
 [-6.34984784e+05]
 [-6.64887328e+05]
 [-1.19878353e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 2.63418318e+07]
 [ 1.74101096e+08]
 [ 4.22642908e+08]
 [ 5.01311142e+08]
 [ 4.96395229e+08]
 [ 4.91475540e+08]
 [ 4.86552236e+08]
 [ 4.81625500e+08]
 [ 4.76695566e+08]
 [ 4.66824671e+08]
 [ 4.56942152e+08]
 [ 4.47050090e+08]
 [ 4.37150000e+08]
 [ 4.27241537e+08]
 [ 4.17324585e+08]
 [ 4.12364104e+08]
 [ 4.07401753e+08]
 [ 4.02437675e+08]
 [ 3.66421288e+08]
 [ 3.30325883e+08]
 [ 2.94207625e+08]
 [ 2.42534949e+08]
 [ 1.90765503e+08]
 [ 1.39029076e+08]
 [ 1.08040816e+08]
 [ 7.70129977e+07]
 [ 4.59742430e+07]
 [ 1.70136646e+07]
 [-1.19282282e+07]
 [ 3.32234595e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 925624.04567085]
 [2091166.09419296]
 [3798742.55387677]
 [6490312.64699585]
 [6490299.70109919]
 [6490286.73198694]
 [6490288.82491079]
 [6490275.68074297]
 [6490262.43861926]
 [6490296.00089043]
 [6490268.31758403]
 [6490239.70031713]
 [6490254.8278263 ]
 [6490228.74404429]
 [6490207.87469244]
 [6490221.26180747]
 [6490210.8271383 ]
 [6490200.3925026 ]
 [6490291.97629043]
 [6490216.19800093]
 [6490140.18946237]
 [6490459.9163012 ]
 [6490350.58658296]
 [6490241.16316081]
 [6491047.60091063]
 [6490980.21391109]
 [6490912.73573615]
 [6491091.60793673]
 [6491270.59738339]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.15074037e+05]
 [1.98385216e+05]
 [1.81824409e+05]
 [1.65393706e+05]
 [1.49096632e+05]
 [1.32938195e+05]
 [1.16924975e+05]
 [8.53689986e+04]
 [5.45174752e+04]
 [2.44944192e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[65.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-50.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3551415.12708833],
tcc.tower_mass,intermediate,kg,[1330848.86620587],
tcc.turbine_cost,output,USD,[4496415.12708833],
tcc.turbine_cost_kW,output,USD/kW,[299.76100847],
tcc.turbine_mass_tcc,output,kg,[1330848.86620587],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3551415.12708833],
tcc.tower_cost_external,intermediate,USD,[3551415.12708833],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.34068127 1189.06026307  992.78281695]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666799  7.33333598
  6.00000397]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.34068127 1189.06026307  992.78281695]",
