variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[4.96516533 4.96516533 4.96516533 6.58854811 6.58854811 6.58854811
 6.58854811 6.58854811 6.58854811 5.86392029 5.86392029 5.86392029
 5.2754724  5.2754724  5.2754724  4.8356965  4.8356965  4.8356965 ]",
fixedse.section_Asx,output,m**2,"[2.83736974 2.83736974 2.83736974 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.35561449 3.35561449 3.35561449
 3.0161263  3.0161263  3.0161263  2.76284101 2.76284101 2.76284101]",
fixedse.section_Asy,output,m**2,"[2.83736974 2.83736974 2.83736974 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.35561449 3.35561449 3.35561449
 3.0161263  3.0161263  3.0161263  2.76284101 2.76284101 2.76284101]",
fixedse.section_Ixx,output,kg*m**2,"[60.23109666 60.23109666 60.23109666 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74169892 70.74169892 70.74169892
 63.87360174 63.87360174 63.87360174 58.70710672 58.70710672 58.70710672]",
fixedse.section_Iyy,output,kg*m**2,"[60.23109666 60.23109666 60.23109666 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74169892 70.74169892 70.74169892
 63.87360174 63.87360174 63.87360174 58.70710672 58.70710672 58.70710672]",
fixedse.section_J0,output,kg*m**2,"[120.46219332 120.46219332 120.46219332 158.25692568 158.25692568
 158.25692568 158.25692568 158.25692568 158.25692568 141.48339785
 141.48339785 141.48339785 127.74720348 127.74720348 127.74720348
 117.41421344 117.41421344 117.41421344]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [606065.5236982 ]
 [522520.87758442]
 [439444.75201437]
 [356941.79458363]
 [275206.47150374]
 [194558.23848618]
 [115502.97888821]
 [ 84492.305674  ]
 [ 53928.02600694]
 [ 23893.4954951 ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[75.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[3.66189843 3.66189843 3.66189843 1.648086   1.648086   1.648086
 0.54089246 0.54089246 0.54089246 0.39472352 0.3382431  0.28176268]",
fixedse.tower_Asx,intermediate,m**2,"[2.08854764 2.08854764 2.08854764 0.93730078 0.93730078 0.93730078
 0.30715822 0.30715822 0.30715822 0.22412684 0.19207599 0.16002519]",
fixedse.tower_Asy,intermediate,m**2,"[2.08854764 2.08854764 2.08854764 0.93730078 0.93730078 0.93730078
 0.30715822 0.30715822 0.30715822 0.22412684 0.19207599 0.16002519]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[44.7764462  44.7764462  44.7764462  20.39906813 20.39906813 20.39906813
  6.7393973   6.7393973   6.7393973   4.28635948  2.69709785  1.55905255]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[44.7764462  44.7764462  44.7764462  20.39906813 20.39906813 20.39906813
  6.7393973   6.7393973   6.7393973   4.28635948  2.69709785  1.55905255]",
fixedse.tower_J0,intermediate,kg*m**2,"[89.5528924  89.5528924  89.5528924  40.79813626 40.79813626 40.79813626
 13.4787946  13.4787946  13.4787946   8.57271896  5.39419571  3.1181051 ]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.tower_t_full,intermediate,m,"[0.1101496  0.1101496  0.1101496  0.04927099 0.04927099 0.04927099
 0.01611676 0.01611676 0.01611676 0.01259845 0.01259845 0.01259845]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.54156159e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.80102130e+05]
 [ 4.24912098e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[1250000.         1250000.         2499999.99999999       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2889676.2625162],
fixedse.turbine_cg,intermediate,m,[-2.19537516e+00 -2.83439090e-02  8.59864406e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.24592185e+10 3.23147943e+10 2.99351665e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-10649.0248982 ]
 [-11433.68047893]
 [-13913.64689071]
 [-18484.29060266]
 [-25921.2568732 ]
 [-37508.26520196]
 [-55196.80811561]
 [-64659.46441983]
 [-75920.48624405]
 [-89398.02287441]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.28433325]
 [-1188.95291972]
 [ -992.62302317]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-71608970.28737687]
 [-67811146.56421556]
 [-63960610.17223573]
 [-59669903.08367874]
 [-55365729.42505339]
 [-51032472.00275587]
 [-46649683.1917868 ]
 [-42188420.47749729]
 [-37606396.10012174]
 [-35913541.32398815]
 [-34186492.47686395]
 [-32418625.02798488]
 [-30926059.76091304]
 [-29581001.23038179]
 [-28235942.69985011]
 [-27619477.03882895]
 [-27003011.37780805]
 [-26386545.71678466]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -7748707.81931836]
 [-15580790.30433682]
 [-12743433.44546125]
 [  2913827.63921131]
 [  2914514.2106746 ]
 [  2915187.42018199]
 [  2915857.44759596]
 [  2916539.93989155]
 [  2917259.3881877 ]
 [  2914089.18813907]
 [  2914225.90977249]
 [  2914373.03195333]
 [  2914159.7533357 ]
 [  2913956.63366073]
 [  2914031.51902493]
 [  2912944.53282924]
 [  2912962.54701484]
 [  2912980.34228807]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[  530.30108648]
 [  642.21589958]
 [ -909.58754657]
 [-3355.25747092]
 [-3355.27218146]
 [-3355.25579322]
 [-3355.20767417]
 [-3355.1262372 ]
 [-3355.00813932]
 [-3355.01262515]
 [-3354.98324912]
 [-3354.95000497]
 [-3354.93599447]
 [-3354.9237233 ]
 [-3354.89157613]
 [-3354.97982545]
 [-3354.9710781 ]
 [-3354.9620868 ]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  10932.9114395 ]
 [  32213.16830841]
 [  35499.36223971]
 [  12565.62903038]
 [ -15438.73635722]
 [ -43436.07675721]
 [ -71420.68717572]
 [ -99388.47566682]
 [-127337.02237039]
 [-138511.14135995]
 [-149681.86375888]
 [-160849.18581779]
 [-172013.18080758]
 [-183173.44940191]
 [-194330.02002464]
 [-199907.14592135]
 [-205483.29354759]
 [-211058.47756158]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[9.38515073e+07]
 [3.41628778e+08]
 [5.72830484e+08]
 [6.01793532e+08]
 [5.76940327e+08]
 [5.51989260e+08]
 [5.26968154e+08]
 [5.01903979e+08]
 [4.76823175e+08]
 [4.66802691e+08]
 [4.56783537e+08]
 [4.46767151e+08]
 [4.36754666e+08]
 [4.26744514e+08]
 [4.16736588e+08]
 [4.11735440e+08]
 [4.06734846e+08]
 [4.01734942e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1289024.62051936]
 [2703990.27493074]
 [4383165.08370472]
 [6490369.65625705]
 [6490316.34916771]
 [6490262.87565157]
 [6490209.04169917]
 [6490154.59330511]
 [6490099.17094993]
 [6490099.98026375]
 [6490076.35137136]
 [6490052.24537485]
 [6490078.04296322]
 [6490054.88604253]
 [6490034.01780775]
 [6490052.98955785]
 [6490042.55542926]
 [6490032.12133414]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-90.         -80.         -70.         -60.         -51.66666667
 -43.33333333 -35.         -26.66666667 -18.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.14995531 0.14995531 0.14995531 0.2        0.2        0.2
 0.2        0.2        0.2        0.17759743 0.17759743 0.17759743
 0.15948128 0.15948128 0.15948128 0.14598634 0.14598634 0.14598634
 0.1101496  0.1101496  0.1101496  0.04927099 0.04927099 0.04927099
 0.01611676 0.01611676 0.01611676 0.01259845 0.01259845 0.01259845]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[222.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[4.96516533 4.96516533 4.96516533 6.58854811 6.58854811 6.58854811
 6.58854811 6.58854811 6.58854811 5.86392029 5.86392029 5.86392029
 5.2754724  5.2754724  5.2754724  4.8356965  4.8356965  4.8356965
 3.66189843 3.66189843 3.66189843 1.648086   1.648086   1.648086
 0.54089246 0.54089246 0.54089246 0.39472352 0.3382431  0.28176268]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[2.83736974 2.83736974 2.83736974 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.35561449 3.35561449 3.35561449
 3.0161263  3.0161263  3.0161263  2.76284101 2.76284101 2.76284101
 2.08854764 2.08854764 2.08854764 0.93730078 0.93730078 0.93730078
 0.30715822 0.30715822 0.30715822 0.22412684 0.19207599 0.16002519]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[2.83736974 2.83736974 2.83736974 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.35561449 3.35561449 3.35561449
 3.0161263  3.0161263  3.0161263  2.76284101 2.76284101 2.76284101
 2.08854764 2.08854764 2.08854764 0.93730078 0.93730078 0.93730078
 0.30715822 0.30715822 0.30715822 0.22412684 0.19207599 0.16002519]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[60.23109666 60.23109666 60.23109666 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74169892 70.74169892 70.74169892
 63.87360174 63.87360174 63.87360174 58.70710672 58.70710672 58.70710672
 44.7764462  44.7764462  44.7764462  20.39906813 20.39906813 20.39906813
  6.7393973   6.7393973   6.7393973   4.28635948  2.69709785  1.55905255]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[60.23109666 60.23109666 60.23109666 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74169892 70.74169892 70.74169892
 63.87360174 63.87360174 63.87360174 58.70710672 58.70710672 58.70710672
 44.7764462  44.7764462  44.7764462  20.39906813 20.39906813 20.39906813
  6.7393973   6.7393973   6.7393973   4.28635948  2.69709785  1.55905255]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[120.46219332 120.46219332 120.46219332 158.25692568 158.25692568
 158.25692568 158.25692568 158.25692568 158.25692568 141.48339785
 141.48339785 141.48339785 127.74720348 127.74720348 127.74720348
 117.41421344 117.41421344 117.41421344  89.5528924   89.5528924
  89.5528924   40.79813626  40.79813626  40.79813626  13.4787946
  13.4787946   13.4787946    8.57271896   5.39419571   3.1181051 ]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-7.16089703e+07]
 [-6.78111466e+07]
 [-6.39606102e+07]
 [-5.96699031e+07]
 [-5.53657294e+07]
 [-5.10324720e+07]
 [-4.66496832e+07]
 [-4.21884205e+07]
 [-3.76063961e+07]
 [-3.59135413e+07]
 [-3.41864925e+07]
 [-3.24186250e+07]
 [-3.09260598e+07]
 [-2.95810012e+07]
 [-2.82359427e+07]
 [-2.76194770e+07]
 [-2.70030114e+07]
 [-2.63865457e+07]
 [-2.20192331e+07]
 [-1.86261592e+07]
 [-1.52316335e+07]
 [-1.30370658e+07]
 [-1.08410147e+07]
 [-8.64349967e+06]
 [-8.20050619e+06]
 [-7.75697979e+06]
 [-7.31308972e+06]
 [-7.00644291e+06]
 [-6.74234679e+06]
 [ 7.90168997e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-7.74870782e+06]
 [-1.55807903e+07]
 [-1.27434334e+07]
 [ 2.91382764e+06]
 [ 2.91451421e+06]
 [ 2.91518742e+06]
 [ 2.91585745e+06]
 [ 2.91653994e+06]
 [ 2.91725939e+06]
 [ 2.91408919e+06]
 [ 2.91422591e+06]
 [ 2.91437303e+06]
 [ 2.91415975e+06]
 [ 2.91395663e+06]
 [ 2.91403152e+06]
 [ 2.91294453e+06]
 [ 2.91296255e+06]
 [ 2.91298034e+06]
 [ 2.91799033e+06]
 [ 2.91884037e+06]
 [ 2.91959679e+06]
 [ 2.91779396e+06]
 [ 2.91891875e+06]
 [ 2.91980538e+06]
 [ 2.91375434e+06]
 [ 2.91393972e+06]
 [ 2.91407188e+06]
 [ 2.91349521e+06]
 [ 2.91331847e+06]
 [ 1.09655074e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[  530.30108648]
 [  642.21589958]
 [ -909.58754657]
 [-3355.25747092]
 [-3355.27218146]
 [-3355.25579322]
 [-3355.20767417]
 [-3355.1262372 ]
 [-3355.00813932]
 [-3355.01262515]
 [-3354.98324912]
 [-3354.95000497]
 [-3354.93599447]
 [-3354.9237233 ]
 [-3354.89157613]
 [-3354.97982545]
 [-3354.9710781 ]
 [-3354.9620868 ]
 [-3354.17860439]
 [-3353.60155161]
 [-3352.93356674]
 [-3352.66947907]
 [-3350.86154984]
 [-3348.7863611 ]
 [-3353.16387637]
 [-3352.24693689]
 [-3351.27210891]
 [-3351.57564483]
 [-3350.83181   ]
 [    4.21367933]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[ 1.09329114e+04]
 [ 3.22131683e+04]
 [ 3.54993622e+04]
 [ 1.25656290e+04]
 [-1.54387364e+04]
 [-4.34360768e+04]
 [-7.14206872e+04]
 [-9.93884757e+04]
 [-1.27337022e+05]
 [-1.38511141e+05]
 [-1.49681864e+05]
 [-1.60849186e+05]
 [-1.72013181e+05]
 [-1.83173449e+05]
 [-1.94330020e+05]
 [-1.99907146e+05]
 [-2.05483294e+05]
 [-2.11058478e+05]
 [-2.51396596e+05]
 [-2.91665877e+05]
 [-3.31882356e+05]
 [-3.89165148e+05]
 [-4.46159818e+05]
 [-5.02947299e+05]
 [-5.36887380e+05]
 [-5.70519709e+05]
 [-6.03858983e+05]
 [-6.34647387e+05]
 [-6.64877029e+05]
 [-1.06414575e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 9.38515073e+07]
 [ 3.41628778e+08]
 [ 5.72830484e+08]
 [ 6.01793532e+08]
 [ 5.76940327e+08]
 [ 5.51989260e+08]
 [ 5.26968154e+08]
 [ 5.01903979e+08]
 [ 4.76823175e+08]
 [ 4.66802691e+08]
 [ 4.56783537e+08]
 [ 4.46767151e+08]
 [ 4.36754666e+08]
 [ 4.26744514e+08]
 [ 4.16736588e+08]
 [ 4.11735440e+08]
 [ 4.06734846e+08]
 [ 4.01734942e+08]
 [ 3.65494648e+08]
 [ 3.29267708e+08]
 [ 2.93106695e+08]
 [ 2.41499081e+08]
 [ 1.89861166e+08]
 [ 1.38312617e+08]
 [ 1.07464084e+08]
 [ 7.65831950e+07]
 [ 4.56957390e+07]
 [ 1.68751693e+07]
 [-1.19324552e+07]
 [ 2.76923158e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1289024.62051936]
 [2703990.27493074]
 [4383165.08370472]
 [6490369.65625705]
 [6490316.34916771]
 [6490262.87565157]
 [6490209.04169917]
 [6490154.59330511]
 [6490099.17094993]
 [6490099.98026375]
 [6490076.35137136]
 [6490052.24537485]
 [6490078.04296322]
 [6490054.88604253]
 [6490034.01780775]
 [6490052.98955785]
 [6490042.55542926]
 [6490032.12133414]
 [6490142.92869598]
 [6490067.23114953]
 [6489991.39245039]
 [6490331.52546989]
 [6490222.53058144]
 [6490113.46568195]
 [6490883.11470937]
 [6490816.06452116]
 [6490748.93505817]
 [6491091.64513279]
 [6491270.71698808]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [6.06065524e+05]
 [5.22520878e+05]
 [4.39444752e+05]
 [3.56941795e+05]
 [2.75206472e+05]
 [1.94558238e+05]
 [1.15502979e+05]
 [8.44923057e+04]
 [5.39280260e+04]
 [2.38934955e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[105.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-90.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[4813644.87192822],
tcc.tower_mass,intermediate,kg,[1906814.2625162],
tcc.turbine_cost,output,USD,[5758644.87192822],
tcc.turbine_cost_kW,output,USD/kW,[383.90965813],
tcc.turbine_mass_tcc,output,kg,[1906814.2625162],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[4813644.87192822],
tcc.tower_cost_external,intermediate,USD,[4813644.87192822],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
