variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[2.06995107 2.06995107 2.06995107 4.28119875 4.28119875 4.28119875
 4.00654638 4.00654638 4.00654638 3.72203928 3.72203928 3.72203928
 3.43878515 3.43878515 3.43878515 3.22095602 3.22095602 3.22095602]",
fixedse.section_Asx,output,m**2,"[1.17791034 1.17791034 1.17791034 2.4439956  2.4439956  2.4439956
 2.28627377 2.28627377 2.28627377 2.12303552 2.12303552 2.12303552
 1.96065859 1.96065859 1.96065859 1.83588239 1.83588239 1.83588239]",
fixedse.section_Asy,output,m**2,"[1.17791034 1.17791034 1.17791034 2.4439956  2.4439956  2.4439956
 2.28627377 2.28627377 2.28627377 2.12303552 2.12303552 2.12303552
 1.96065859 1.96065859 1.96065859 1.83588239 1.83588239 1.83588239]",
fixedse.section_Ixx,output,kg*m**2,"[25.55572909 25.55572909 25.55572909 52.1518548  52.1518548  52.1518548
 48.88798811 48.88798811 48.88798811 45.49518018 45.49518018 45.49518018
 42.10535362 42.10535362 42.10535362 39.49037921 39.49037921 39.49037921]",
fixedse.section_Iyy,output,kg*m**2,"[25.55572909 25.55572909 25.55572909 52.1518548  52.1518548  52.1518548
 48.88798811 48.88798811 48.88798811 45.49518018 45.49518018 45.49518018
 42.10535362 42.10535362 42.10535362 39.49037921 39.49037921 39.49037921]",
fixedse.section_J0,output,kg*m**2,"[ 51.11145819  51.11145819  51.11145819 104.30370959 104.30370959
 104.30370959  97.77597622  97.77597622  97.77597622  90.99036035
  90.99036035  90.99036035  84.21070724  84.21070724  84.21070724
  78.98075842  78.98075842  78.98075842]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [311498.54869554]
 [278134.93961948]
 [245058.54783278]
 [212283.10666939]
 [179832.15784286]
 [147740.07664219]
 [116053.60352768]
 [ 84833.98919294]
 [ 54159.90737295]
 [ 24131.35174114]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[45.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.62006282 2.62006282 2.62006282 1.37370624 1.37370624 1.37370624
 0.49374913 0.49374823 0.49374734 0.39472757 0.33824707 0.28176656]",
fixedse.tower_Asx,intermediate,m**2,"[1.49210363 1.49210363 1.49210363 0.78096261 0.78096261 0.78096261
 0.28036932 0.28036881 0.28036831 0.22412915 0.19207825 0.16002739]",
fixedse.tower_Asy,intermediate,m**2,"[1.49210363 1.49210363 1.49210363 0.78096261 0.78096261 0.78096261
 0.28036932 0.28036881 0.28036831 0.22412915 0.19207825 0.16002739]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[32.24024524 32.24024524 32.24024524 17.03098398 17.03098398 17.03098398
  6.15372202  6.15368855  6.15365509  4.28636171  2.69711101  1.55906967]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[32.24024524 32.24024524 32.24024524 17.03098398 17.03098398 17.03098398
  6.15372202  6.15368855  6.15365509  4.28636171  2.69711101  1.55906967]",
fixedse.tower_J0,intermediate,kg*m**2,"[64.48049048 64.48049048 64.48049048 34.06196795 34.06196795 34.06196795
 12.30744404 12.30737711 12.30731018  8.57272342  5.39422201  3.11813934]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.          9.9999819   9.9999638   9.9999457   8.66629713  7.33264857
  5.999     ]",
fixedse.tower_t_full,intermediate,m,"[0.07856034 0.07856034 0.07856034 0.0410342  0.0410342  0.0410342
 0.01470999 0.01470999 0.01470999 0.01259864 0.01259864 0.01259864]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.13320684e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.81537403e+05]
 [ 4.26129506e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1250000. 1250000. 2500000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2473256.69617474],
fixedse.turbine_cg,intermediate,m,[-2.56500812e+00 -3.31161425e-02  9.50527374e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.17510131e+10 3.16065889e+10 2.89267644e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-39780.22436066]
 [-40357.70972737]
 [-42109.65455506]
 [-45095.48338688]
 [-49417.69395582]
 [-55228.02852878]
 [-62738.3516545 ]
 [-72239.16932548]
 [-84130.76656805]
 [-98975.27954542]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70650147]
 [-1561.05514082]
 [-1593.42564568]
 [-1387.27823787]
 [-1188.95001679]
 [ -992.62302317]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-40596455.35871194]
 [-39013162.80505367]
 [-37232958.15683446]
 [-36009176.50814591]
 [-34781551.30052846]
 [-33546108.76685217]
 [-32368634.61195591]
 [-31174441.76784825]
 [-29958269.84124593]
 [-28786568.76691506]
 [-27579570.22278228]
 [-26328457.09881804]
 [-25288379.52397193]
 [-24411611.16082876]
 [-23534842.79768566]
 [-23124227.95846039]
 [-22713613.11923555]
 [-22302998.28001097]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -3662925.29372436]
 [-11451481.59784246]
 [-14004528.17535736]
 [  2912682.58836165]
 [  2912787.75856146]
 [  2912894.49119958]
 [  2912949.99377096]
 [  2913064.29946373]
 [  2913184.45811887]
 [  2913238.67562634]
 [  2913378.69631647]
 [  2913533.08482266]
 [  2913439.23076423]
 [  2913222.87896271]
 [  2913297.01928207]
 [  2912621.15392399]
 [  2912639.01761612]
 [  2912656.66551821]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -394.74208255]
 [-1520.3042702 ]
 [-3249.10390076]
 [-3355.02302183]
 [-3355.00842431]
 [-3354.99127998]
 [-3354.97731184]
 [-3354.95417345]
 [-3354.92751261]
 [-3354.90708335]
 [-3354.87112568]
 [-3354.82916826]
 [-3354.82580317]
 [-3354.84553316]
 [-3354.81338796]
 [-3354.94110304]
 [-3354.93235372]
 [-3354.92336332]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -1931.26082256]
 [ -16316.66726948]
 [ -55263.29606575]
 [ -73666.60298163]
 [ -84837.01089265]
 [ -96004.72429429]
 [-107169.58467313]
 [-118331.15973866]
 [-129489.3543517 ]
 [-140644.10343035]
 [-151795.0358147 ]
 [-162942.22469296]
 [-174085.75328057]
 [-185225.05332272]
 [-196359.92404423]
 [-201925.96711677]
 [-207490.82491999]
 [-213054.50329757]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[3.23421518e+07]
 [1.97418712e+08]
 [4.54305794e+08]
 [5.26358089e+08]
 [5.16492860e+08]
 [5.06613900e+08]
 [4.96722238e+08]
 [4.86818799e+08]
 [4.76905376e+08]
 [4.66983056e+08]
 [4.57052758e+08]
 [4.47116446e+08]
 [4.37175474e+08]
 [4.27229169e+08]
 [4.17277419e+08]
 [4.12300892e+08]
 [4.07323180e+08]
 [4.02344423e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 978503.72059823]
 [2182368.47522058]
 [3888872.65358124]
 [6490286.90171507]
 [6490263.5039007 ]
 [6490240.03276981]
 [6490260.37882729]
 [6490236.32332919]
 [6490211.92645465]
 [6490233.86364537]
 [6490208.09655483]
 [6490181.55344518]
 [6490201.73179376]
 [6490176.97547972]
 [6490156.10645911]
 [6490173.1217226 ]
 [6490162.68720829]
 [6490152.25272754]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-60.         -50.         -40.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.          9.9999819   9.9999638   9.9999457   8.66629713  7.33264857
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.06196205 0.06196205 0.06196205 0.12902434 0.12902434 0.12902434
 0.12064461 0.12064461 0.12064461 0.11197935 0.11197935 0.11197935
 0.10336748 0.10336748 0.10336748 0.09675505 0.09675505 0.09675505
 0.07856034 0.07856034 0.07856034 0.0410342  0.0410342  0.0410342
 0.01470999 0.01470999 0.01470999 0.01259864 0.01259864 0.01259864]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[192.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[2.06995107 2.06995107 2.06995107 4.28119875 4.28119875 4.28119875
 4.00654638 4.00654638 4.00654638 3.72203928 3.72203928 3.72203928
 3.43878515 3.43878515 3.43878515 3.22095602 3.22095602 3.22095602
 2.62006282 2.62006282 2.62006282 1.37370624 1.37370624 1.37370624
 0.49374913 0.49374823 0.49374734 0.39472757 0.33824707 0.28176656]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.17791034 1.17791034 1.17791034 2.4439956  2.4439956  2.4439956
 2.28627377 2.28627377 2.28627377 2.12303552 2.12303552 2.12303552
 1.96065859 1.96065859 1.96065859 1.83588239 1.83588239 1.83588239
 1.49210363 1.49210363 1.49210363 0.78096261 0.78096261 0.78096261
 0.28036932 0.28036881 0.28036831 0.22412915 0.19207825 0.16002739]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.17791034 1.17791034 1.17791034 2.4439956  2.4439956  2.4439956
 2.28627377 2.28627377 2.28627377 2.12303552 2.12303552 2.12303552
 1.96065859 1.96065859 1.96065859 1.83588239 1.83588239 1.83588239
 1.49210363 1.49210363 1.49210363 0.78096261 0.78096261 0.78096261
 0.28036932 0.28036881 0.28036831 0.22412915 0.19207825 0.16002739]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[25.55572909 25.55572909 25.55572909 52.1518548  52.1518548  52.1518548
 48.88798811 48.88798811 48.88798811 45.49518018 45.49518018 45.49518018
 42.10535362 42.10535362 42.10535362 39.49037921 39.49037921 39.49037921
 32.24024524 32.24024524 32.24024524 17.03098398 17.03098398 17.03098398
  6.15372202  6.15368855  6.15365509  4.28636171  2.69711101  1.55906967]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[25.55572909 25.55572909 25.55572909 52.1518548  52.1518548  52.1518548
 48.88798811 48.88798811 48.88798811 45.49518018 45.49518018 45.49518018
 42.10535362 42.10535362 42.10535362 39.49037921 39.49037921 39.49037921
 32.24024524 32.24024524 32.24024524 17.03098398 17.03098398 17.03098398
  6.15372202  6.15368855  6.15365509  4.28636171  2.69711101  1.55906967]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[ 51.11145819  51.11145819  51.11145819 104.30370959 104.30370959
 104.30370959  97.77597622  97.77597622  97.77597622  90.99036035
  90.99036035  90.99036035  84.21070724  84.21070724  84.21070724
  78.98075842  78.98075842  78.98075842  64.48049048  64.48049048
  64.48049048  34.06196795  34.06196795  34.06196795  12.30744404
  12.30737711  12.30731018   8.57272342   5.39422201   3.11813934]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-4.05964554e+07]
 [-3.90131628e+07]
 [-3.72329582e+07]
 [-3.60091765e+07]
 [-3.47815513e+07]
 [-3.35461088e+07]
 [-3.23686346e+07]
 [-3.11744418e+07]
 [-2.99582698e+07]
 [-2.87865688e+07]
 [-2.75795702e+07]
 [-2.63284571e+07]
 [-2.52883795e+07]
 [-2.44116112e+07]
 [-2.35348428e+07]
 [-2.31242280e+07]
 [-2.27136131e+07]
 [-2.23029983e+07]
 [-1.88976419e+07]
 [-1.64665242e+07]
 [-1.40339547e+07]
 [-1.22013050e+07]
 [-1.03671719e+07]
 [-8.53157484e+06]
 [-8.12589178e+06]
 [-7.71967652e+06]
 [-7.31309833e+06]
 [-7.00644859e+06]
 [-6.74234961e+06]
 [-7.53789209e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-3.66292529e+06]
 [-1.14514816e+07]
 [-1.40045282e+07]
 [ 2.91268259e+06]
 [ 2.91278776e+06]
 [ 2.91289449e+06]
 [ 2.91294999e+06]
 [ 2.91306430e+06]
 [ 2.91318446e+06]
 [ 2.91323868e+06]
 [ 2.91337870e+06]
 [ 2.91353308e+06]
 [ 2.91343923e+06]
 [ 2.91322288e+06]
 [ 2.91329702e+06]
 [ 2.91262115e+06]
 [ 2.91263902e+06]
 [ 2.91265667e+06]
 [ 2.91649162e+06]
 [ 2.91733995e+06]
 [ 2.91809495e+06]
 [ 2.91751255e+06]
 [ 2.91864178e+06]
 [ 2.91953256e+06]
 [ 2.91385341e+06]
 [ 2.91404040e+06]
 [ 2.91417372e+06]
 [ 2.91370652e+06]
 [ 2.91350090e+06]
 [ 1.24883021e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[ -394.74208255]
 [-1520.3042702 ]
 [-3249.10390076]
 [-3355.02302183]
 [-3355.00842431]
 [-3354.99127998]
 [-3354.97731184]
 [-3354.95417345]
 [-3354.92751261]
 [-3354.90708335]
 [-3354.87112568]
 [-3354.82916826]
 [-3354.82580317]
 [-3354.84553316]
 [-3354.81338796]
 [-3354.94110304]
 [-3354.93235372]
 [-3354.92336332]
 [-3353.89892201]
 [-3353.31858148]
 [-3352.64918539]
 [-3352.17940166]
 [-3350.36308828]
 [-3348.27985822]
 [-3352.9041039 ]
 [-3351.98225978]
 [-3351.00276173]
 [-3351.09547646]
 [-3350.41724502]
 [    4.55973327]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-1.93126082e+03]
 [-1.63166673e+04]
 [-5.52632961e+04]
 [-7.36666030e+04]
 [-8.48370109e+04]
 [-9.60047243e+04]
 [-1.07169585e+05]
 [-1.18331160e+05]
 [-1.29489354e+05]
 [-1.40644103e+05]
 [-1.51795036e+05]
 [-1.62942225e+05]
 [-1.74085753e+05]
 [-1.85225053e+05]
 [-1.96359924e+05]
 [-2.01925967e+05]
 [-2.07490825e+05]
 [-2.13054503e+05]
 [-2.53305153e+05]
 [-2.93475617e+05]
 [-3.33579298e+05]
 [-3.90673112e+05]
 [-4.47449341e+05]
 [-5.03983131e+05]
 [-5.37750089e+05]
 [-5.71184250e+05]
 [-6.04298766e+05]
 [-6.34866082e+05]
 [-6.64883700e+05]
 [-1.15155473e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 3.23421518e+07]
 [ 1.97418712e+08]
 [ 4.54305794e+08]
 [ 5.26358089e+08]
 [ 5.16492860e+08]
 [ 5.06613900e+08]
 [ 4.96722238e+08]
 [ 4.86818799e+08]
 [ 4.76905376e+08]
 [ 4.66983056e+08]
 [ 4.57052758e+08]
 [ 4.47116446e+08]
 [ 4.37175474e+08]
 [ 4.27229169e+08]
 [ 4.17277419e+08]
 [ 4.12300892e+08]
 [ 4.07323180e+08]
 [ 4.02344423e+08]
 [ 3.66234589e+08]
 [ 3.30076477e+08]
 [ 2.93925027e+08]
 [ 2.42247878e+08]
 [ 1.90502148e+08]
 [ 1.38813833e+08]
 [ 1.07866326e+08]
 [ 7.68822631e+07]
 [ 4.58892713e+07]
 [ 1.69714095e+07]
 [-1.19295198e+07]
 [ 3.15390682e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 978503.72059823]
 [2182368.47522058]
 [3888872.65358124]
 [6490286.90171507]
 [6490263.5039007 ]
 [6490240.03276981]
 [6490260.37882729]
 [6490236.32332919]
 [6490211.92645465]
 [6490233.86364537]
 [6490208.09655483]
 [6490181.55344518]
 [6490201.73179376]
 [6490176.97547972]
 [6490156.10645911]
 [6490173.1217226 ]
 [6490162.68720829]
 [6490152.25272754]
 [6490241.16700795]
 [6490165.41788301]
 [6490089.47077203]
 [6490411.26215892]
 [6490302.05948782]
 [6490192.7721025 ]
 [6490989.47213616]
 [6490922.20661571]
 [6490854.85400092]
 [6491091.63130994]
 [6491270.69854988]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.11498549e+05]
 [2.78134940e+05]
 [2.45058548e+05]
 [2.12283107e+05]
 [1.79832158e+05]
 [1.47740077e+05]
 [1.16053604e+05]
 [8.48339892e+04]
 [5.41599074e+04]
 [2.41313517e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[75.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-60.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3901214.81669759],
tcc.tower_mass,intermediate,kg,[1490394.69617474],
tcc.turbine_cost,output,USD,[4846214.81669759],
tcc.turbine_cost_kW,output,USD/kW,[323.08098778],
tcc.turbine_mass_tcc,output,kg,[1490394.69617474],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3901214.81669759],
tcc.tower_cost_external,intermediate,USD,[3901214.81669759],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70650147 1561.05514082 1593.42564568
 1387.27823787 1188.95001679  992.62302317]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.          9.9999819   9.9999638   9.9999457   8.66629713  7.33264857
  5.999     ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70650147 1561.05514082 1593.42564568
 1387.27823787 1188.95001679  992.62302317]",
