variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[4.96516441 4.96516441 4.96516441 6.58854811 6.58854811 6.58854811
 6.58854811 6.58854811 6.58854811 5.86392027 5.86392027 5.86392027
 5.27547177 5.27547177 5.27547177 4.83569563 4.83569563 4.83569563]",
fixedse.section_Asx,output,m**2,"[2.83736922 2.83736922 2.83736922 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.35561448 3.35561448 3.35561448
 3.01612594 3.01612594 3.01612594 2.76284051 2.76284051 2.76284051]",
fixedse.section_Asy,output,m**2,"[2.83736922 2.83736922 2.83736922 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.35561448 3.35561448 3.35561448
 3.01612594 3.01612594 3.01612594 2.76284051 2.76284051 2.76284051]",
fixedse.section_Ixx,output,kg*m**2,"[60.23108592 60.23108592 60.23108592 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74169875 70.74169875 70.74169875
 63.87359432 63.87359432 63.87359432 58.70709652 58.70709652 58.70709652]",
fixedse.section_Iyy,output,kg*m**2,"[60.23108592 60.23108592 60.23108592 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74169875 70.74169875 70.74169875
 63.87359432 63.87359432 63.87359432 58.70709652 58.70709652 58.70709652]",
fixedse.section_J0,output,kg*m**2,"[120.46217185 120.46217185 120.46217185 158.25692568 158.25692568
 158.25692568 158.25692568 158.25692568 158.25692568 141.48339749
 141.48339749 141.48339749 127.74718865 127.74718865 127.74718865
 117.41419304 117.41419304 117.41419304]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [606065.5236982 ]
 [522520.87758442]
 [439444.75201437]
 [356941.79458363]
 [275206.47150374]
 [194558.23848618]
 [115502.97888821]
 [ 84492.305674  ]
 [ 53928.02600694]
 [ 23893.4954951 ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[75.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[3.66189649 3.66189649 3.66189649 1.64808612 1.64808612 1.64808612
 0.54089489 0.54089489 0.54089489 0.39472352 0.3382431  0.28176268]",
fixedse.tower_Asx,intermediate,m**2,"[2.08854652 2.08854652 2.08854652 0.93730085 0.93730085 0.93730085
 0.3071596  0.3071596  0.3071596  0.22412684 0.19207599 0.16002519]",
fixedse.tower_Asy,intermediate,m**2,"[2.08854652 2.08854652 2.08854652 0.93730085 0.93730085 0.93730085
 0.3071596  0.3071596  0.3071596  0.22412684 0.19207599 0.16002519]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[44.77642292 44.77642292 44.77642292 20.39906959 20.39906959 20.39906959
  6.73942745  6.73942745  6.73942745  4.28635948  2.69709785  1.55905255]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[44.77642292 44.77642292 44.77642292 20.39906959 20.39906959 20.39906959
  6.73942745  6.73942745  6.73942745  4.28635948  2.69709785  1.55905255]",
fixedse.tower_J0,intermediate,kg*m**2,"[89.55284583 89.55284583 89.55284583 40.79813918 40.79813918 40.79813918
 13.4788549  13.4788549  13.4788549   8.57271896  5.39419571  3.1181051 ]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.tower_t_full,intermediate,m,"[0.11014954 0.11014954 0.11014954 0.049271   0.049271   0.049271
 0.01611683 0.01611683 0.01611683 0.01259845 0.01259845 0.01259845]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.54156172e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.80102115e+05]
 [ 4.24912096e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1250000. 1250000. 2500000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2889676.34827055],
fixedse.turbine_cg,intermediate,m,[-2.19537510e+00 -2.83439082e-02  8.59864567e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.24592248e+10 3.23148006e+10 2.99351668e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-10649.0248982 ]
 [-11433.68047893]
 [-13913.64689071]
 [-18484.29060266]
 [-25921.2568732 ]
 [-37508.26520196]
 [-55196.80811561]
 [-64659.46441983]
 [-75920.48624405]
 [-89398.02287441]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.28433325]
 [-1188.95291972]
 [ -992.62302317]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-71608969.27714239]
 [-67811146.32010058]
 [-63960610.69424032]
 [-59669903.60568319]
 [-55365729.94705784]
 [-51032472.52476046]
 [-46649683.7137911 ]
 [-42188420.99950161]
 [-37606396.62212633]
 [-35913541.84599273]
 [-34186492.99886853]
 [-32418625.54998945]
 [-30926060.41060441]
 [-29581002.00775982]
 [-28235943.60491511]
 [-27619478.07157938]
 [-27003012.53824525]
 [-26386547.00490965]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -7748707.2992653 ]
 [-15580790.42167087]
 [-12743434.49442564]
 [  2913827.63940634]
 [  2914514.21087273]
 [  2915187.42038373]
 [  2915857.44780245]
 [  2916539.94010386]
 [  2917259.38840785]
 [  2914089.18822081]
 [  2914225.90985613]
 [  2914373.03203974]
 [  2914159.75323497]
 [  2913956.63355059]
 [  2914031.51890661]
 [  2912944.53266898]
 [  2912962.54685852]
 [  2912980.34212414]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[  530.30120088]
 [  642.21625459]
 [ -909.58714779]
 [-3355.25747097]
 [-3355.27218152]
 [-3355.2557933 ]
 [-3355.20767426]
 [-3355.1262373 ]
 [-3355.00813944]
 [-3355.0126252 ]
 [-3354.98324917]
 [-3354.95000502]
 [-3354.93599454]
 [-3354.92372336]
 [-3354.89157619]
 [-3354.97982549]
 [-3354.97107814]
 [-3354.96208684]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  10932.91108717]
 [  32213.17203638]
 [  35499.3724667 ]
 [  12565.64077209]
 [ -15438.72463028]
 [ -43436.06504682]
 [ -71420.67548313]
 [ -99388.46399275]
 [-127337.01071502]
 [-138511.12971173]
 [-149681.85211775]
 [-160849.17418365]
 [-172013.16918036]
 [-183173.43778114]
 [-194330.00840983]
 [-199907.13430923]
 [-205483.2819378 ]
 [-211058.46595374]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[9.38514915e+07]
 [3.41628756e+08]
 [5.72830479e+08]
 [6.01793535e+08]
 [5.76940329e+08]
 [5.51989263e+08]
 [5.26968156e+08]
 [5.01903981e+08]
 [4.76823177e+08]
 [4.66802693e+08]
 [4.56783539e+08]
 [4.46767153e+08]
 [4.36754668e+08]
 [4.26744516e+08]
 [4.16736590e+08]
 [4.11735441e+08]
 [4.06734848e+08]
 [4.01734944e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1289024.5897781 ]
 [2703990.22427624]
 [4383165.03719946]
 [6490369.65626373]
 [6490316.34917441]
 [6490262.87565822]
 [6490209.04170584]
 [6490154.59331176]
 [6490099.17095657]
 [6490099.98027124]
 [6490076.35137885]
 [6490052.24538236]
 [6490078.043039  ]
 [6490054.88611717]
 [6490034.01788162]
 [6490052.98962826]
 [6490042.55550051]
 [6490032.12140633]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-90.         -80.         -70.         -60.         -51.66666667
 -43.33333333 -35.         -26.66666667 -18.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.14995529 0.14995529 0.14995529 0.2        0.2        0.2
 0.2        0.2        0.2        0.17759743 0.17759743 0.17759743
 0.15948126 0.15948126 0.15948126 0.14598631 0.14598631 0.14598631
 0.11014954 0.11014954 0.11014954 0.049271   0.049271   0.049271
 0.01611683 0.01611683 0.01611683 0.01259845 0.01259845 0.01259845]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[222.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[4.96516441 4.96516441 4.96516441 6.58854811 6.58854811 6.58854811
 6.58854811 6.58854811 6.58854811 5.86392027 5.86392027 5.86392027
 5.27547177 5.27547177 5.27547177 4.83569563 4.83569563 4.83569563
 3.66189649 3.66189649 3.66189649 1.64808612 1.64808612 1.64808612
 0.54089489 0.54089489 0.54089489 0.39472352 0.3382431  0.28176268]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[2.83736922 2.83736922 2.83736922 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.35561448 3.35561448 3.35561448
 3.01612594 3.01612594 3.01612594 2.76284051 2.76284051 2.76284051
 2.08854652 2.08854652 2.08854652 0.93730085 0.93730085 0.93730085
 0.3071596  0.3071596  0.3071596  0.22412684 0.19207599 0.16002519]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[2.83736922 2.83736922 2.83736922 3.77459819 3.77459819 3.77459819
 3.77459819 3.77459819 3.77459819 3.35561448 3.35561448 3.35561448
 3.01612594 3.01612594 3.01612594 2.76284051 2.76284051 2.76284051
 2.08854652 2.08854652 2.08854652 0.93730085 0.93730085 0.93730085
 0.3071596  0.3071596  0.3071596  0.22412684 0.19207599 0.16002519]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[60.23108592 60.23108592 60.23108592 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74169875 70.74169875 70.74169875
 63.87359432 63.87359432 63.87359432 58.70709652 58.70709652 58.70709652
 44.77642292 44.77642292 44.77642292 20.39906959 20.39906959 20.39906959
  6.73942745  6.73942745  6.73942745  4.28635948  2.69709785  1.55905255]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[60.23108592 60.23108592 60.23108592 79.12846284 79.12846284 79.12846284
 79.12846284 79.12846284 79.12846284 70.74169875 70.74169875 70.74169875
 63.87359432 63.87359432 63.87359432 58.70709652 58.70709652 58.70709652
 44.77642292 44.77642292 44.77642292 20.39906959 20.39906959 20.39906959
  6.73942745  6.73942745  6.73942745  4.28635948  2.69709785  1.55905255]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[120.46217185 120.46217185 120.46217185 158.25692568 158.25692568
 158.25692568 158.25692568 158.25692568 158.25692568 141.48339749
 141.48339749 141.48339749 127.74718865 127.74718865 127.74718865
 117.41419304 117.41419304 117.41419304  89.55284583  89.55284583
  89.55284583  40.79813918  40.79813918  40.79813918  13.4788549
  13.4788549   13.4788549    8.57271896   5.39419571   3.1181051 ]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-7.16089693e+07]
 [-6.78111463e+07]
 [-6.39606107e+07]
 [-5.96699036e+07]
 [-5.53657299e+07]
 [-5.10324725e+07]
 [-4.66496837e+07]
 [-4.21884210e+07]
 [-3.76063966e+07]
 [-3.59135418e+07]
 [-3.41864930e+07]
 [-3.24186255e+07]
 [-3.09260604e+07]
 [-2.95810020e+07]
 [-2.82359436e+07]
 [-2.76194781e+07]
 [-2.70030125e+07]
 [-2.63865470e+07]
 [-2.20192361e+07]
 [-1.86261638e+07]
 [-1.52316397e+07]
 [-1.30370718e+07]
 [-1.08410206e+07]
 [-8.64350532e+06]
 [-8.20050996e+06]
 [-7.75698168e+06]
 [-7.31308972e+06]
 [-7.00644291e+06]
 [-6.74234679e+06]
 [ 7.90168997e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-7.74870730e+06]
 [-1.55807904e+07]
 [-1.27434345e+07]
 [ 2.91382764e+06]
 [ 2.91451421e+06]
 [ 2.91518742e+06]
 [ 2.91585745e+06]
 [ 2.91653994e+06]
 [ 2.91725939e+06]
 [ 2.91408919e+06]
 [ 2.91422591e+06]
 [ 2.91437303e+06]
 [ 2.91415975e+06]
 [ 2.91395663e+06]
 [ 2.91403152e+06]
 [ 2.91294453e+06]
 [ 2.91296255e+06]
 [ 2.91298034e+06]
 [ 2.91799033e+06]
 [ 2.91884037e+06]
 [ 2.91959679e+06]
 [ 2.91779396e+06]
 [ 2.91891875e+06]
 [ 2.91980539e+06]
 [ 2.91375435e+06]
 [ 2.91393973e+06]
 [ 2.91407189e+06]
 [ 2.91349521e+06]
 [ 2.91331847e+06]
 [ 1.09654979e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[  530.30120088]
 [  642.21625459]
 [ -909.58714779]
 [-3355.25747097]
 [-3355.27218152]
 [-3355.2557933 ]
 [-3355.20767426]
 [-3355.1262373 ]
 [-3355.00813944]
 [-3355.0126252 ]
 [-3354.98324917]
 [-3354.95000502]
 [-3354.93599454]
 [-3354.92372336]
 [-3354.89157619]
 [-3354.97982549]
 [-3354.97107814]
 [-3354.96208684]
 [-3354.17860481]
 [-3353.60155204]
 [-3352.93356718]
 [-3352.66947841]
 [-3350.8615491 ]
 [-3348.78636026]
 [-3353.16387   ]
 [-3352.24693075]
 [-3351.272103  ]
 [-3351.57565355]
 [-3350.83181753]
 [    4.21367304]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[ 1.09329111e+04]
 [ 3.22131720e+04]
 [ 3.54993725e+04]
 [ 1.25656408e+04]
 [-1.54387246e+04]
 [-4.34360650e+04]
 [-7.14206755e+04]
 [-9.93884640e+04]
 [-1.27337011e+05]
 [-1.38511130e+05]
 [-1.49681852e+05]
 [-1.60849174e+05]
 [-1.72013169e+05]
 [-1.83173438e+05]
 [-1.94330008e+05]
 [-1.99907134e+05]
 [-2.05483282e+05]
 [-2.11058466e+05]
 [-2.51396584e+05]
 [-2.91665865e+05]
 [-3.31882344e+05]
 [-3.89165136e+05]
 [-4.46159806e+05]
 [-5.02947286e+05]
 [-5.36887367e+05]
 [-5.70519697e+05]
 [-6.03858975e+05]
 [-6.34647383e+05]
 [-6.64877029e+05]
 [-1.06415204e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 9.38514915e+07]
 [ 3.41628756e+08]
 [ 5.72830479e+08]
 [ 6.01793535e+08]
 [ 5.76940329e+08]
 [ 5.51989263e+08]
 [ 5.26968156e+08]
 [ 5.01903981e+08]
 [ 4.76823177e+08]
 [ 4.66802693e+08]
 [ 4.56783539e+08]
 [ 4.46767153e+08]
 [ 4.36754668e+08]
 [ 4.26744516e+08]
 [ 4.16736590e+08]
 [ 4.11735441e+08]
 [ 4.06734848e+08]
 [ 4.01734944e+08]
 [ 3.65494650e+08]
 [ 3.29267710e+08]
 [ 2.93106696e+08]
 [ 2.41499081e+08]
 [ 1.89861165e+08]
 [ 1.38312615e+08]
 [ 1.07464082e+08]
 [ 7.65831933e+07]
 [ 4.56957378e+07]
 [ 1.68751687e+07]
 [-1.19324552e+07]
 [ 2.76928464e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1289024.5897781 ]
 [2703990.22427624]
 [4383165.03719946]
 [6490369.65626373]
 [6490316.34917441]
 [6490262.87565822]
 [6490209.04170584]
 [6490154.59331176]
 [6490099.17095657]
 [6490099.98027124]
 [6490076.35137885]
 [6490052.24538236]
 [6490078.043039  ]
 [6490054.88611717]
 [6490034.01788162]
 [6490052.98962826]
 [6490042.55550051]
 [6490032.12140633]
 [6490142.92902375]
 [6490067.23147361]
 [6489991.39277073]
 [6490331.5257203 ]
 [6490222.53083152]
 [6490113.46593171]
 [6490883.10985372]
 [6490816.05967332]
 [6490748.93021851]
 [6491091.64513278]
 [6491270.71698808]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [6.06065524e+05]
 [5.22520878e+05]
 [4.39444752e+05]
 [3.56941795e+05]
 [2.75206472e+05]
 [1.94558238e+05]
 [1.15502979e+05]
 [8.44923057e+04]
 [5.39280260e+04]
 [2.38934955e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[105.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-90.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[4813645.06946259],
tcc.tower_mass,intermediate,kg,[1906814.34827055],
tcc.turbine_cost,output,USD,[5758645.06946259],
tcc.turbine_cost_kW,output,USD/kW,[383.9096713],
tcc.turbine_mass_tcc,output,kg,[1906814.34827055],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[4813645.06946259],
tcc.tower_cost_external,intermediate,USD,[4813645.06946259],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
