variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[1.83682645 1.83682645 1.83682645 3.40191377 3.40191377 3.40191377
 3.3476913  3.3476913  3.3476913  3.12010481 3.12010481 3.12010481
 2.91664676 2.91664676 2.91664676 2.75343745 2.75343745 2.75343745]",
fixedse.section_Asx,output,m**2,"[1.04491273 1.04491273 1.04491273 1.93953223 1.93953223 1.93953223
 1.90846845 1.90846845 1.90846845 1.77814096 1.77814096 1.77814096
 1.66170617 1.66170617 1.66170617 1.56835594 1.56835594 1.56835594]",
fixedse.section_Asy,output,m**2,"[1.04491273 1.04491273 1.04491273 1.93953223 1.93953223 1.93953223
 1.90846845 1.90846845 1.90846845 1.77814096 1.77814096 1.77814096
 1.66170617 1.66170617 1.66170617 1.56835594 1.56835594 1.56835594]",
fixedse.section_Ixx,output,kg*m**2,"[22.70940635 22.70940635 22.70940635 41.66321978 41.66321978 41.66321978
 41.01265739 41.01265739 41.01265739 38.27729987 38.27729987 38.27729987
 35.8254192  35.8254192  35.82541921 33.85412696 33.85412694 33.85412692]",
fixedse.section_Iyy,output,kg*m**2,"[22.70940635 22.70940635 22.70940635 41.66321978 41.66321978 41.66321978
 41.01265739 41.01265739 41.01265739 38.27729987 38.27729987 38.27729987
 35.8254192  35.8254192  35.82541921 33.85412696 33.85412694 33.85412692]",
fixedse.section_J0,output,kg*m**2,"[45.4188127  45.4188127  45.4188127  83.32643956 83.32643956 83.32643956
 82.02531477 82.02531478 82.02531478 76.55459974 76.55459974 76.55459974
 71.65083841 71.65083841 71.65083841 67.70825393 67.70825389 67.70825384]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [215074.03703686]
 [198385.21636611]
 [181824.40881455]
 [165393.70619294]
 [149096.63154741]
 [132938.19513974]
 [116924.97472565]
 [ 85368.99861158]
 [ 54517.47521521]
 [ 24494.41918693]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[35.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.25603169 2.25603169 2.25603169 1.24726376 1.24726376 1.24726376
 0.47139567 0.47139567 0.47139567 0.39473192 0.3382503  0.28176868]",
fixedse.tower_Asx,intermediate,m**2,"[1.28413314 1.28413314 1.28413314 0.70895744 0.70895744 0.70895744
 0.26766829 0.26766829 0.26766829 0.22413162 0.19208008 0.1600286 ]",
fixedse.tower_Asy,intermediate,m**2,"[1.28413314 1.28413314 1.28413314 0.70895744 0.70895744 0.70895744
 0.26766829 0.26766829 0.26766829 0.22413162 0.19208008 0.1600286 ]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[27.82186919 27.82186919 27.82186919 15.4750998  15.4750998  15.4750998
  5.87591954  5.87591954  5.87591954  4.28645048  2.69715508  1.5590856 ]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[27.82186919 27.82186919 27.82186919 15.4750998  15.4750998  15.4750998
  5.87591954  5.87591954  5.87591954  4.28645048  2.69715508  1.5590856 ]",
fixedse.tower_J0,intermediate,kg*m**2,"[55.64373837 55.64373837 55.64373837 30.95019961 30.95019961 30.95019961
 11.75183908 11.75183908 11.75183908  8.57290097  5.39431015  3.1181712 ]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.tower_t_full,intermediate,m,"[0.06757033 0.06757033 0.06757033 0.03724304 0.03724304 0.03724304
 0.01404308 0.01404308 0.01404308 0.01259871 0.01259871 0.01259871]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-1.97702957e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.82362381e+05]
 [ 4.26820541e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[1249999.99839639 1249999.99839639 2499999.99679279       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2313994.97420816],
fixedse.turbine_cg,intermediate,m,[-2.74154593e+00 -3.53953755e-02  9.91793387e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.14377327e+10 3.12933085e+10 2.85381370e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[      0.        ]
 [      0.        ]
 [      0.        ]
 [ -63274.56439359]
 [ -63567.52330129]
 [ -64449.93152703]
 [ -65932.48512022]
 [ -68033.35918544]
 [ -70778.76561044]
 [ -74203.80686152]
 [ -83285.51716017]
 [ -95797.251556  ]
 [-112544.89762658]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.9981594 ]
 [-1070.12742488]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.28433325]
 [-1188.95291972]
 [ -992.62302317]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-33863555.17836499]
 [-32458578.18558834]
 [-30740392.12050542]
 [-30202063.65003568]
 [-29662765.50165007]
 [-29121516.2605199 ]
 [-28584223.09898333]
 [-28042931.75547254]
 [-27496549.80109877]
 [-26441176.28526423]
 [-25350173.57228823]
 [-24210892.86547887]
 [-23281552.2222266 ]
 [-22537910.6587128 ]
 [-21794269.09519866]
 [-21443254.58709253]
 [-21092240.07898633]
 [-20741225.57088035]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -3086188.82343914]
 [-10374511.8167522 ]
 [-13498826.67546191]
 [  2912284.75663183]
 [  2912312.30815765]
 [  2912340.33966001]
 [  2912364.32028464]
 [  2912393.88756904]
 [  2912424.46033227]
 [  2912920.29493221]
 [  2913061.38489808]
 [  2913220.53710785]
 [  2913166.25141296]
 [  2912943.51070516]
 [  2913017.42142834]
 [  2912494.08271605]
 [  2912511.89925012]
 [  2912529.50125975]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -560.1740947 ]
 [-2159.08437662]
 [-4236.08919732]
 [-3355.03222915]
 [-3355.02662301]
 [-3355.02059729]
 [-3355.01494373]
 [-3355.00794056]
 [-3355.0003835 ]
 [-3354.90907808]
 [-3354.87015544]
 [-3354.82366277]
 [-3354.81922292]
 [-3354.85328054]
 [-3354.82107173]
 [-3354.94364138]
 [-3354.93487572]
 [-3354.92586973]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -3427.248886  ]
 [ -26917.1562699 ]
 [ -83455.65064468]
 [-102543.729973  ]
 [-108126.34936976]
 [-113708.06320567]
 [-119288.86521402]
 [-124868.71511143]
 [-130447.60515792]
 [-141602.16903012]
 [-152752.40544944]
 [-163898.39713477]
 [-175040.24973526]
 [-186177.38171095]
 [-197309.49235614]
 [-202873.9169768 ]
 [-208437.00534409]
 [-213998.75971189]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[2.63443817e+07]
 [1.74109168e+08]
 [4.22647730e+08]
 [5.01312190e+08]
 [4.96396254e+08]
 [4.91476527e+08]
 [4.86553187e+08]
 [4.81626429e+08]
 [4.76696488e+08]
 [4.66825585e+08]
 [4.56943046e+08]
 [4.47050953e+08]
 [4.37150831e+08]
 [4.27242349e+08]
 [4.17325388e+08]
 [4.12364900e+08]
 [4.07402527e+08]
 [4.02438414e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 925657.32109834]
 [2091223.73185249]
 [3798799.87253312]
 [6490314.67907035]
 [6490301.72622398]
 [6490288.75009778]
 [6490287.07624024]
 [6490273.93902257]
 [6490260.70410012]
 [6490296.38430105]
 [6490268.69737352]
 [6490240.07598922]
 [6490254.49444411]
 [6490228.41349822]
 [6490207.5441483 ]
 [6490222.92891038]
 [6490212.49423548]
 [6490202.05959406]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.05494489 0.05494489 0.05494489 0.10224759 0.10224759 0.10224759
 0.10060115 0.10060115 0.10060115 0.09369662 0.09369662 0.09369662
 0.08753231 0.08753231 0.08753231 0.08259304 0.08259304 0.08259304
 0.06757033 0.06757033 0.06757033 0.03724304 0.03724304 0.03724304
 0.01404308 0.01404308 0.01404308 0.01259871 0.01259871 0.01259871]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[182.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[1.83682645 1.83682645 1.83682645 3.40191377 3.40191377 3.40191377
 3.3476913  3.3476913  3.3476913  3.12010481 3.12010481 3.12010481
 2.91664676 2.91664676 2.91664676 2.75343745 2.75343745 2.75343745
 2.25603169 2.25603169 2.25603169 1.24726376 1.24726376 1.24726376
 0.47139567 0.47139567 0.47139567 0.39473192 0.3382503  0.28176868]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.04491273 1.04491273 1.04491273 1.93953223 1.93953223 1.93953223
 1.90846845 1.90846845 1.90846845 1.77814096 1.77814096 1.77814096
 1.66170617 1.66170617 1.66170617 1.56835594 1.56835594 1.56835594
 1.28413314 1.28413314 1.28413314 0.70895744 0.70895744 0.70895744
 0.26766829 0.26766829 0.26766829 0.22413162 0.19208008 0.1600286 ]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.04491273 1.04491273 1.04491273 1.93953223 1.93953223 1.93953223
 1.90846845 1.90846845 1.90846845 1.77814096 1.77814096 1.77814096
 1.66170617 1.66170617 1.66170617 1.56835594 1.56835594 1.56835594
 1.28413314 1.28413314 1.28413314 0.70895744 0.70895744 0.70895744
 0.26766829 0.26766829 0.26766829 0.22413162 0.19208008 0.1600286 ]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[22.70940635 22.70940635 22.70940635 41.66321978 41.66321978 41.66321978
 41.01265739 41.01265739 41.01265739 38.27729987 38.27729987 38.27729987
 35.8254192  35.8254192  35.82541921 33.85412696 33.85412694 33.85412692
 27.82186919 27.82186919 27.82186919 15.4750998  15.4750998  15.4750998
  5.87591954  5.87591954  5.87591954  4.28645048  2.69715508  1.5590856 ]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[22.70940635 22.70940635 22.70940635 41.66321978 41.66321978 41.66321978
 41.01265739 41.01265739 41.01265739 38.27729987 38.27729987 38.27729987
 35.8254192  35.8254192  35.82541921 33.85412696 33.85412694 33.85412692
 27.82186919 27.82186919 27.82186919 15.4750998  15.4750998  15.4750998
  5.87591954  5.87591954  5.87591954  4.28645048  2.69715508  1.5590856 ]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[45.4188127  45.4188127  45.4188127  83.32643956 83.32643956 83.32643956
 82.02531477 82.02531478 82.02531478 76.55459974 76.55459974 76.55459974
 71.65083841 71.65083841 71.65083841 67.70825393 67.70825389 67.70825384
 55.64373837 55.64373837 55.64373837 30.95019961 30.95019961 30.95019961
 11.75183908 11.75183908 11.75183908  8.57290097  5.39431015  3.1181712 ]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-3.38635552e+07]
 [-3.24585782e+07]
 [-3.07403921e+07]
 [-3.02020637e+07]
 [-2.96627655e+07]
 [-2.91215163e+07]
 [-2.85842231e+07]
 [-2.80429318e+07]
 [-2.74965498e+07]
 [-2.64411763e+07]
 [-2.53501736e+07]
 [-2.42108929e+07]
 [-2.32815522e+07]
 [-2.25379107e+07]
 [-2.17942691e+07]
 [-2.14432546e+07]
 [-2.10922401e+07]
 [-2.07412256e+07]
 [-1.76719895e+07]
 [-1.55769921e+07]
 [-1.34805429e+07]
 [-1.18146760e+07]
 [-1.01473256e+07]
 [-8.47851118e+06]
 [-8.09051918e+06]
 [-7.70199425e+06]
 [-7.31310565e+06]
 [-7.00645264e+06]
 [-6.74235120e+06]
 [-1.90630089e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-3.08618882e+06]
 [-1.03745118e+07]
 [-1.34988267e+07]
 [ 2.91228476e+06]
 [ 2.91231231e+06]
 [ 2.91234034e+06]
 [ 2.91236432e+06]
 [ 2.91239389e+06]
 [ 2.91242446e+06]
 [ 2.91292029e+06]
 [ 2.91306138e+06]
 [ 2.91322054e+06]
 [ 2.91316625e+06]
 [ 2.91294351e+06]
 [ 2.91301742e+06]
 [ 2.91249408e+06]
 [ 2.91251190e+06]
 [ 2.91252950e+06]
 [ 2.91576513e+06]
 [ 2.91661235e+06]
 [ 2.91736695e+06]
 [ 2.91720030e+06]
 [ 2.91833155e+06]
 [ 2.91922433e+06]
 [ 2.91387277e+06]
 [ 2.91406053e+06]
 [ 2.91419441e+06]
 [ 2.91379909e+06]
 [ 2.91358083e+06]
 [ 1.31553779e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[ -560.1740947 ]
 [-2159.08437662]
 [-4236.08919732]
 [-3355.03222915]
 [-3355.02662301]
 [-3355.02059729]
 [-3355.01494373]
 [-3355.00794056]
 [-3355.0003835 ]
 [-3354.90907808]
 [-3354.87015544]
 [-3354.82366277]
 [-3354.81922292]
 [-3354.85328054]
 [-3354.82107173]
 [-3354.94364138]
 [-3354.93487572]
 [-3354.92586973]
 [-3353.90604164]
 [-3353.32380503]
 [-3352.65305725]
 [-3352.06327361]
 [-3350.2421215 ]
 [-3348.15404815]
 [-3352.7816039 ]
 [-3351.85707651]
 [-3350.87502189]
 [-3350.83548121]
 [-3350.19279448]
 [    4.74707012]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-3.42724889e+03]
 [-2.69171563e+04]
 [-8.34556506e+04]
 [-1.02543730e+05]
 [-1.08126349e+05]
 [-1.13708063e+05]
 [-1.19288865e+05]
 [-1.24868715e+05]
 [-1.30447605e+05]
 [-1.41602169e+05]
 [-1.52752405e+05]
 [-1.63898397e+05]
 [-1.75040250e+05]
 [-1.86177382e+05]
 [-1.97309492e+05]
 [-2.02873917e+05]
 [-2.08437005e+05]
 [-2.13998760e+05]
 [-2.54232024e+05]
 [-2.94375453e+05]
 [-3.34441096e+05]
 [-3.91459082e+05]
 [-4.48135254e+05]
 [-5.04541219e+05]
 [-5.38215840e+05]
 [-5.71543614e+05]
 [-6.04536859e+05]
 [-6.34984475e+05]
 [-6.64887311e+05]
 [-1.19885607e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 2.63443817e+07]
 [ 1.74109168e+08]
 [ 4.22647730e+08]
 [ 5.01312190e+08]
 [ 4.96396254e+08]
 [ 4.91476527e+08]
 [ 4.86553187e+08]
 [ 4.81626429e+08]
 [ 4.76696488e+08]
 [ 4.66825585e+08]
 [ 4.56943046e+08]
 [ 4.47050953e+08]
 [ 4.37150831e+08]
 [ 4.27242349e+08]
 [ 4.17325388e+08]
 [ 4.12364900e+08]
 [ 4.07402527e+08]
 [ 4.02438414e+08]
 [ 3.66421732e+08]
 [ 3.30326058e+08]
 [ 2.94207557e+08]
 [ 2.42534617e+08]
 [ 1.90765048e+08]
 [ 1.39028624e+08]
 [ 1.08040432e+08]
 [ 7.70127006e+07]
 [ 4.59740467e+07]
 [ 1.70135666e+07]
 [-1.19282339e+07]
 [ 3.32232137e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 9.25657321e+05]
 [ 2.09122373e+06]
 [ 3.79879987e+06]
 [ 6.49031468e+06]
 [ 6.49030173e+06]
 [ 6.49028875e+06]
 [ 6.49028708e+06]
 [ 6.49027394e+06]
 [ 6.49026070e+06]
 [ 6.49029638e+06]
 [ 6.49026870e+06]
 [ 6.49024008e+06]
 [ 6.49025449e+06]
 [ 6.49022841e+06]
 [ 6.49020754e+06]
 [ 6.49022293e+06]
 [ 6.49021249e+06]
 [ 6.49020206e+06]
 [ 6.49029199e+06]
 [ 6.49021621e+06]
 [ 6.49014020e+06]
 [ 6.49045972e+06]
 [ 6.49035039e+06]
 [ 6.49024097e+06]
 [ 6.49104734e+06]
 [ 6.49097995e+06]
 [ 6.49091248e+06]
 [ 6.49109162e+06]
 [ 6.49127068e+06]
 [-2.77612083e-09]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.15074037e+05]
 [1.98385216e+05]
 [1.81824409e+05]
 [1.65393706e+05]
 [1.49096632e+05]
 [1.32938195e+05]
 [1.16924975e+05]
 [8.53689986e+04]
 [5.45174752e+04]
 [2.44944192e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[65.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-50.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3552032.54182424],
tcc.tower_mass,intermediate,kg,[1331132.97420816],
tcc.turbine_cost,output,USD,[4497032.54182424],
tcc.turbine_cost_kW,output,USD/kW,[299.80216945],
tcc.turbine_mass_tcc,output,kg,[1331132.97420816],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3552032.54182424],
tcc.tower_cost_external,intermediate,USD,[3552032.54182424],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.9981594  1070.12742488 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
