variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[1.83680554 1.83680554 1.83680554 3.40185078 3.40185078 3.40185078
 3.34771288 3.34771288 3.34771288 3.11998944 3.11998944 3.11998944
 2.91656434 2.91656434 2.91656434 2.7534612  2.7534612  2.7534612 ]",
fixedse.section_Asx,output,m**2,"[1.04490081 1.04490081 1.04490081 1.93949615 1.93949615 1.93949615
 1.90848082 1.90848082 1.90848082 1.77807492 1.77807492 1.77807492
 1.66165901 1.66165901 1.66165901 1.56836952 1.56836952 1.56836952]",
fixedse.section_Asy,output,m**2,"[1.04490081 1.04490081 1.04490081 1.93949615 1.93949615 1.93949615
 1.90848082 1.90848082 1.90848082 1.77807492 1.77807492 1.77807492
 1.66165901 1.66165901 1.66165901 1.56836952 1.56836952 1.56836952]",
fixedse.section_Ixx,output,kg*m**2,"[22.70915074 22.70915074 22.70915074 41.66246433 41.66246433 41.66246433
 41.01291651 41.01291651 41.01291651 38.27591127 38.27591127 38.27591127
 35.82442471 35.82442471 35.82442471 33.85441411 33.85441411 33.85441411]",
fixedse.section_Iyy,output,kg*m**2,"[22.70915074 22.70915074 22.70915074 41.66246433 41.66246433 41.66246433
 41.01291651 41.01291651 41.01291651 38.27591127 38.27591127 38.27591127
 35.82442471 35.82442471 35.82442471 33.85441411 33.85441411 33.85441411]",
fixedse.section_J0,output,kg*m**2,"[45.41830148 45.41830148 45.41830148 83.32492866 83.32492866 83.32492866
 82.02583302 82.02583302 82.02583302 76.55182254 76.55182254 76.55182254
 71.64884942 71.64884942 71.64884942 67.70882823 67.70882823 67.70882823]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [215074.03703686]
 [198385.21636611]
 [181824.40881455]
 [165393.70619294]
 [149096.63154741]
 [132938.19513974]
 [116924.97472565]
 [ 85368.99861158]
 [ 54517.47521521]
 [ 24494.41918693]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[35.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.25604096 2.25604096 2.25604096 1.24727763 1.24727763 1.24727763
 0.47148028 0.47148028 0.47148028 0.39473641 0.33826931 0.28180221]",
fixedse.tower_Asx,intermediate,m**2,"[1.28413844 1.28413844 1.28413844 0.70896533 0.70896533 0.70896533
 0.26771636 0.26771636 0.26771636 0.22413416 0.19209087 0.16004762]",
fixedse.tower_Asy,intermediate,m**2,"[1.28413844 1.28413844 1.28413844 0.70896533 0.70896533 0.70896533
 0.26771636 0.26771636 0.26771636 0.22413416 0.19209087 0.16004762]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[27.82198203 27.82198203 27.82198203 15.47527056 15.47527056 15.47527056
  5.87697124  5.87697124  5.87697124  4.28665295  2.69764529  1.55966281]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[27.82198203 27.82198203 27.82198203 15.47527056 15.47527056 15.47527056
  5.87697124  5.87697124  5.87697124  4.28665295  2.69764529  1.55966281]",
fixedse.tower_J0,intermediate,kg*m**2,"[55.64396406 55.64396406 55.64396406 30.95054111 30.95054111 30.95054111
 11.75394248 11.75394248 11.75394248  8.57330591  5.39529059  3.11932561]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666752  7.33333503
  6.00000255]",
fixedse.tower_t_full,intermediate,m,"[0.06757061 0.06757061 0.06757061 0.03724346 0.03724346 0.03724346
 0.0140456  0.0140456  0.0140456  0.01259863 0.01259863 0.01259863]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-1.97706224e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.82361183e+05]
 [ 4.26820404e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[1249999.99999968 1249999.99999968 2499999.99999936       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2314027.97109842],
fixedse.turbine_cg,intermediate,m,[-2.74150683e+00 -3.53948708e-02  9.91792691e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.14380613e+10 3.12936371e+10 2.85382268e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[      0.        ]
 [      0.        ]
 [      0.        ]
 [ -63274.56439359]
 [ -63567.52330231]
 [ -64449.93152909]
 [ -65932.48512338]
 [ -68033.35918758]
 [ -70778.76561151]
 [ -74203.80686143]
 [ -83285.51716102]
 [ -95797.25155807]
 [-112544.89763027]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637368]
 [-1422.65663272]
 [-1490.05546077]
 [-1526.70959182]
 [-1561.06149956]
 [-1593.43543743]
 [-1387.3406018 ]
 [-1189.06011169]
 [ -992.78259162]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-33863690.88866773]
 [-32458729.79287091]
 [-30740559.6247678 ]
 [-30202239.19855307]
 [-29662949.09442247]
 [-29121707.89754672]
 [-28584411.95882652]
 [-28043117.83813272]
 [-27496733.10657578]
 [-26441388.95865573]
 [-25350415.6135943 ]
 [-24211164.27469885]
 [-23281844.63588943]
 [-22538224.07681884]
 [-21794603.51774818]
 [-21443586.0090074 ]
 [-21092568.50026697]
 [-20741550.99152588]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -3086154.97624959]
 [-10374472.71212105]
 [-13498863.57608701]
 [  2912284.75458243]
 [  2912312.30620923]
 [  2912340.33781997]
 [  2912364.32586176]
 [  2912393.8931493 ]
 [  2912424.46592084]
 [  2912920.27729533]
 [  2913061.36860698]
 [  2913220.52258455]
 [  2913166.24489117]
 [  2912943.49949671]
 [  2913017.41021343]
 [  2912494.09599146]
 [  2912511.91253024]
 [  2912529.51454905]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -560.16401652]
 [-2159.06126739]
 [-4236.07156392]
 [-3355.03222983]
 [-3355.0266237 ]
 [-3355.020598  ]
 [-3355.01494316]
 [-3355.00794003]
 [-3355.00038301]
 [-3354.90908266]
 [-3354.87015984]
 [-3354.82366688]
 [-3354.81922512]
 [-3354.85328368]
 [-3354.82107499]
 [-3354.94363808]
 [-3354.93487244]
 [-3354.92586648]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -3427.17392294]
 [ -26916.78557248]
 [ -83455.02725174]
 [-102543.11964437]
 [-108125.73898123]
 [-113707.45273495]
 [-119288.25462457]
 [-124868.10441073]
 [-130446.99435319]
 [-141601.55801817]
 [-152751.79398229]
 [-163897.78494795]
 [-175039.63655569]
 [-186176.7672896 ]
 [-197308.87642224]
 [-202873.30017335]
 [-208436.3876752 ]
 [-213998.14118118]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[2.63440057e+07]
 [1.74108038e+08]
 [4.22647273e+08]
 [5.01312368e+08]
 [4.96396430e+08]
 [4.91476702e+08]
 [4.86553361e+08]
 [4.81626602e+08]
 [4.76696660e+08]
 [4.66825754e+08]
 [4.56943212e+08]
 [4.47051115e+08]
 [4.37150987e+08]
 [4.27242499e+08]
 [4.17325532e+08]
 [4.12365040e+08]
 [4.07402664e+08]
 [4.02438547e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 925652.21769021]
 [2091214.89246739]
 [3798791.08352944]
 [6490314.69680958]
 [6490301.74391663]
 [6490288.76774339]
 [6490287.07628086]
 [6490273.93908096]
 [6490260.70417696]
 [6490296.41578718]
 [6490268.72860595]
 [6490240.10693338]
 [6490254.52126754]
 [6490228.44017368]
 [6490207.57082312]
 [6490222.93327906]
 [6490212.49860472]
 [6490202.06396379]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666752  7.33333503
  6.00000255]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.05494426 0.05494426 0.05494426 0.10224567 0.10224567 0.10224567
 0.1006018  0.1006018  0.1006018  0.09369312 0.09369312 0.09369312
 0.08752982 0.08752982 0.08752982 0.08259375 0.08259375 0.08259375
 0.06757061 0.06757061 0.06757061 0.03724346 0.03724346 0.03724346
 0.0140456  0.0140456  0.0140456  0.01259863 0.01259863 0.01259863]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[182.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[1.83680554 1.83680554 1.83680554 3.40185078 3.40185078 3.40185078
 3.34771288 3.34771288 3.34771288 3.11998944 3.11998944 3.11998944
 2.91656434 2.91656434 2.91656434 2.7534612  2.7534612  2.7534612
 2.25604096 2.25604096 2.25604096 1.24727763 1.24727763 1.24727763
 0.47148028 0.47148028 0.47148028 0.39473641 0.33826931 0.28180221]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.04490081 1.04490081 1.04490081 1.93949615 1.93949615 1.93949615
 1.90848082 1.90848082 1.90848082 1.77807492 1.77807492 1.77807492
 1.66165901 1.66165901 1.66165901 1.56836952 1.56836952 1.56836952
 1.28413844 1.28413844 1.28413844 0.70896533 0.70896533 0.70896533
 0.26771636 0.26771636 0.26771636 0.22413416 0.19209087 0.16004762]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.04490081 1.04490081 1.04490081 1.93949615 1.93949615 1.93949615
 1.90848082 1.90848082 1.90848082 1.77807492 1.77807492 1.77807492
 1.66165901 1.66165901 1.66165901 1.56836952 1.56836952 1.56836952
 1.28413844 1.28413844 1.28413844 0.70896533 0.70896533 0.70896533
 0.26771636 0.26771636 0.26771636 0.22413416 0.19209087 0.16004762]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[22.70915074 22.70915074 22.70915074 41.66246433 41.66246433 41.66246433
 41.01291651 41.01291651 41.01291651 38.27591127 38.27591127 38.27591127
 35.82442471 35.82442471 35.82442471 33.85441411 33.85441411 33.85441411
 27.82198203 27.82198203 27.82198203 15.47527056 15.47527056 15.47527056
  5.87697124  5.87697124  5.87697124  4.28665295  2.69764529  1.55966281]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[22.70915074 22.70915074 22.70915074 41.66246433 41.66246433 41.66246433
 41.01291651 41.01291651 41.01291651 38.27591127 38.27591127 38.27591127
 35.82442471 35.82442471 35.82442471 33.85441411 33.85441411 33.85441411
 27.82198203 27.82198203 27.82198203 15.47527056 15.47527056 15.47527056
  5.87697124  5.87697124  5.87697124  4.28665295  2.69764529  1.55966281]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[45.41830148 45.41830148 45.41830148 83.32492866 83.32492866 83.32492866
 82.02583302 82.02583302 82.02583302 76.55182254 76.55182254 76.55182254
 71.64884942 71.64884942 71.64884942 67.70882823 67.70882823 67.70882823
 55.64396406 55.64396406 55.64396406 30.95054111 30.95054111 30.95054111
 11.75394248 11.75394248 11.75394248  8.57330591  5.39529059  3.11932561]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-3.38636909e+07]
 [-3.24587298e+07]
 [-3.07405596e+07]
 [-3.02022392e+07]
 [-2.96629491e+07]
 [-2.91217079e+07]
 [-2.85844120e+07]
 [-2.80431178e+07]
 [-2.74967331e+07]
 [-2.64413890e+07]
 [-2.53504156e+07]
 [-2.42111643e+07]
 [-2.32818446e+07]
 [-2.25382241e+07]
 [-2.17946035e+07]
 [-2.14435860e+07]
 [-2.10925685e+07]
 [-2.07415510e+07]
 [-1.76723062e+07]
 [-1.55773000e+07]
 [-1.34808420e+07]
 [-1.18149567e+07]
 [-1.01475880e+07]
 [-8.47875525e+06]
 [-8.09069629e+06]
 [-7.70210441e+06]
 [-7.31314885e+06]
 [-7.00649251e+06]
 [-6.74237674e+06]
 [-2.41561793e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-3.08615498e+06]
 [-1.03744727e+07]
 [-1.34988636e+07]
 [ 2.91228475e+06]
 [ 2.91231231e+06]
 [ 2.91234034e+06]
 [ 2.91236433e+06]
 [ 2.91239389e+06]
 [ 2.91242447e+06]
 [ 2.91292028e+06]
 [ 2.91306137e+06]
 [ 2.91322052e+06]
 [ 2.91316624e+06]
 [ 2.91294350e+06]
 [ 2.91301741e+06]
 [ 2.91249410e+06]
 [ 2.91251191e+06]
 [ 2.91252951e+06]
 [ 2.91576520e+06]
 [ 2.91661242e+06]
 [ 2.91736702e+06]
 [ 2.91720038e+06]
 [ 2.91833164e+06]
 [ 2.91922441e+06]
 [ 2.91387307e+06]
 [ 2.91406083e+06]
 [ 2.91419471e+06]
 [ 2.91379904e+06]
 [ 2.91358085e+06]
 [ 1.31563810e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[ -560.16401652]
 [-2159.06126739]
 [-4236.07156392]
 [-3355.03222983]
 [-3355.0266237 ]
 [-3355.020598  ]
 [-3355.01494316]
 [-3355.00794003]
 [-3355.00038301]
 [-3354.90908266]
 [-3354.87015984]
 [-3354.82366688]
 [-3354.81922512]
 [-3354.85328368]
 [-3354.82107499]
 [-3354.94363808]
 [-3354.93487244]
 [-3354.92586648]
 [-3353.90602718]
 [-3353.32379186]
 [-3352.65304542]
 [-3352.06325097]
 [-3350.24210199]
 [-3348.15403191]
 [-3352.78129943]
 [-3351.8567796 ]
 [-3350.87473307]
 [-3350.83587903]
 [-3350.19307457]
 [    4.74704529]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-3.42717392e+03]
 [-2.69167856e+04]
 [-8.34550273e+04]
 [-1.02543120e+05]
 [-1.08125739e+05]
 [-1.13707453e+05]
 [-1.19288255e+05]
 [-1.24868104e+05]
 [-1.30446994e+05]
 [-1.41601558e+05]
 [-1.52751794e+05]
 [-1.63897785e+05]
 [-1.75039637e+05]
 [-1.86176767e+05]
 [-1.97308876e+05]
 [-2.02873300e+05]
 [-2.08436388e+05]
 [-2.13998141e+05]
 [-2.54231399e+05]
 [-2.94374820e+05]
 [-3.34440455e+05]
 [-3.91458425e+05]
 [-4.48134577e+05]
 [-5.04540517e+05]
 [-5.38215149e+05]
 [-5.71543004e+05]
 [-6.04536403e+05]
 [-6.34984211e+05]
 [-6.64887311e+05]
 [-1.19856604e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 2.63440057e+07]
 [ 1.74108038e+08]
 [ 4.22647273e+08]
 [ 5.01312368e+08]
 [ 4.96396430e+08]
 [ 4.91476702e+08]
 [ 4.86553361e+08]
 [ 4.81626602e+08]
 [ 4.76696660e+08]
 [ 4.66825754e+08]
 [ 4.56943212e+08]
 [ 4.47051115e+08]
 [ 4.37150987e+08]
 [ 4.27242499e+08]
 [ 4.17325532e+08]
 [ 4.12365040e+08]
 [ 4.07402664e+08]
 [ 4.02438547e+08]
 [ 3.66421840e+08]
 [ 3.30326140e+08]
 [ 2.94207612e+08]
 [ 2.42534632e+08]
 [ 1.90765023e+08]
 [ 1.39028559e+08]
 [ 1.08040354e+08]
 [ 7.70126274e+07]
 [ 4.59739939e+07]
 [ 1.70135408e+07]
 [-1.19282319e+07]
 [ 3.32183813e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 9.25652218e+05]
 [ 2.09121489e+06]
 [ 3.79879108e+06]
 [ 6.49031470e+06]
 [ 6.49030174e+06]
 [ 6.49028877e+06]
 [ 6.49028708e+06]
 [ 6.49027394e+06]
 [ 6.49026070e+06]
 [ 6.49029642e+06]
 [ 6.49026873e+06]
 [ 6.49024011e+06]
 [ 6.49025452e+06]
 [ 6.49022844e+06]
 [ 6.49020757e+06]
 [ 6.49022293e+06]
 [ 6.49021250e+06]
 [ 6.49020206e+06]
 [ 6.49029200e+06]
 [ 6.49021622e+06]
 [ 6.49014021e+06]
 [ 6.49045973e+06]
 [ 6.49035040e+06]
 [ 6.49024098e+06]
 [ 6.49104712e+06]
 [ 6.49097973e+06]
 [ 6.49091225e+06]
 [ 6.49109161e+06]
 [ 6.49127060e+06]
 [-2.77714871e-09]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.15074037e+05]
 [1.98385216e+05]
 [1.81824409e+05]
 [1.65393706e+05]
 [1.49096632e+05]
 [1.32938195e+05]
 [1.16924975e+05]
 [8.53689986e+04]
 [5.45174752e+04]
 [2.44944192e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[65.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-50.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3552111.19562842],
tcc.tower_mass,intermediate,kg,[1331165.97109842],
tcc.turbine_cost,output,USD,[4497111.19562842],
tcc.turbine_cost_kW,output,USD/kW,[299.80741304],
tcc.turbine_mass_tcc,output,kg,[1331165.97109842],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3552111.19562842],
tcc.tower_cost_external,intermediate,USD,[3552111.19562842],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637368
 1422.65663272 1490.05546077 1526.70959182 1561.06149956 1593.43543743
 1387.3406018  1189.06011169  992.78259162]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666752  7.33333503
  6.00000255]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
