variables,type,units,values,description
fixedse.nodes_xyz,output,m,"[[ 0.00000000e+00  0.00000000e+00 -2.00000000e+01]
 [ 0.00000000e+00  0.00000000e+00 -1.83333333e+01]
 [ 0.00000000e+00  0.00000000e+00 -1.66666667e+01]
 [ 0.00000000e+00  0.00000000e+00 -1.50000000e+01]
 [ 0.00000000e+00  0.00000000e+00 -1.33333333e+01]
 [ 0.00000000e+00  0.00000000e+00 -1.16666667e+01]
 [ 0.00000000e+00  0.00000000e+00 -1.00000000e+01]
 [ 0.00000000e+00  0.00000000e+00 -8.33333333e+00]
 [ 0.00000000e+00  0.00000000e+00 -6.66666667e+00]
 [ 0.00000000e+00  0.00000000e+00 -5.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00 -3.33333333e+00]
 [ 0.00000000e+00  0.00000000e+00 -1.66666667e+00]
 [ 0.00000000e+00  0.00000000e+00  7.10542736e-15]
 [ 0.00000000e+00  0.00000000e+00  3.33333333e+00]
 [ 0.00000000e+00  0.00000000e+00  6.66666667e+00]
 [ 0.00000000e+00  0.00000000e+00  1.00000000e+01]
 [ 0.00000000e+00  0.00000000e+00  1.16666667e+01]
 [ 0.00000000e+00  0.00000000e+00  1.33333333e+01]
 [ 0.00000000e+00  0.00000000e+00  1.50000000e+01]]",
fixedse.section_A,output,m**2,"[15.09007375 15.00016204 14.91025033 14.81964875 14.7283573  14.63706584
 14.56913298 14.5245587  14.47998443 14.4191324  14.34200263 14.26487285
 14.162288   14.03424807 13.90620814 13.77524545 13.64136001 13.50747457]",
fixedse.section_Asx,output,m**2,"[8.59761239 8.54659665 8.49558098 8.44417396 8.39237559 8.3405773
 8.30203261 8.27674146 8.25145033 8.21692336 8.17316058 8.12939785
 8.07119226 7.99854387 7.92589568 7.85158935 7.7756249  7.69966068]",
fixedse.section_Asy,output,m**2,"[8.59761239 8.54659665 8.49558098 8.44417396 8.39237559 8.3405773
 8.30203261 8.27674146 8.25145033 8.21692336 8.17316058 8.12939785
 8.07119226 7.99854387 7.92589568 7.85158935 7.7756249  7.69966068]",
fixedse.section_Ixx,output,kg*m**2,"[950.36687013 933.48096786 916.79628155 900.18589174 883.65318937
 867.32416707 855.3046492  847.47867082 839.70057811 829.15910424
 815.92508424 802.83263968 785.63736809 764.52207627 743.78856516
 722.97309409 702.09830578 681.6292673 ]",
fixedse.section_Iyy,output,kg*m**2,"[950.36687013 933.48096786 916.79628155 900.18589174 883.65318937
 867.32416707 855.3046492  847.47867082 839.70057811 829.15910424
 815.92508424 802.83263968 785.63736809 764.52207627 743.78856516
 722.97309409 702.09830578 681.6292673 ]",
fixedse.section_J0,output,kg*m**2,"[1900.73374026 1866.96193572 1833.59256311 1800.37178348 1767.30637874
 1734.64833415 1710.60929839 1694.95734165 1679.40115622 1658.31820848
 1631.85016849 1605.66527936 1571.27473619 1529.04415254 1487.57713033
 1445.94618818 1404.19661157 1363.25853461]",
fixedse.section_rho,output,kg/m**3,"[2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400.
 2400. 2400. 2400. 2400. 2400. 2400.]",
fixedse.section_E,output,Pa,"[4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10
 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10]",
fixedse.section_G,output,Pa,"[1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10
 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10]",
fixedse.t_full,output,m,[0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2],
fixedse.sigma_y_full,output,Pa,"[40000000. 40000000. 40000000. 40000000. 40000000. 40000000. 40000000.
 40000000. 40000000. 40000000. 40000000. 40000000. 40000000. 40000000.
 40000000. 40000000. 40000000. 40000000.]",
fixedse.qdyn,output,Pa,"[[215074.03703686]
 [198385.21636611]
 [181824.40881455]
 [165393.70619294]
 [149096.63154741]
 [132938.19513974]
 [116924.97472565]
 [101065.22210814]
 [ 85368.99861158]
 [ 69848.34287425]
 [ 54517.47521521]
 [ 39393.04382481]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[35.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.78666667]
 [  0.           0.          40.57333333]
 [  0.           0.          53.36      ]
 [  0.           0.          71.62666667]
 [  0.           0.          89.89333333]
 [  0.           0.         108.16      ]
 [  0.           0.         119.12      ]
 [  0.           0.         130.08      ]
 [  0.           0.         141.04      ]
 [  0.           0.         148.34666667]
 [  0.           0.         155.65333333]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.65558827 2.65558827 2.65558827 2.3949104  2.3949104  2.3949104
 1.37879409 1.32750228 1.27621048 0.58119367 0.54953246 0.51787125]",
fixedse.tower_Asx,intermediate,m**2,"[1.51569087 1.51569087 1.51569087 1.36608684 1.36608684 1.36608684
 0.78478614 0.75568177 0.72657758 0.33033814 0.31237175 0.29440541]",
fixedse.tower_Asy,intermediate,m**2,"[1.51569087 1.51569087 1.51569087 1.36608684 1.36608684 1.36608684
 0.78478614 0.75568177 0.72657758 0.33033814 0.31237175 0.29440541]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[20.72022748 20.72022748 20.72022748 18.73271851 18.73271851 18.73271851
 10.4924027   9.36448925  8.32045214  3.47480941  2.93730529  2.45830204]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[20.72022748 20.72022748 20.72022748 18.73271851 18.73271851 18.73271851
 10.4924027   9.36448925  8.32045214  3.47480941  2.93730529  2.45830204]",
fixedse.tower_J0,intermediate,kg*m**2,"[41.44045495 41.44045495 41.44045495 37.46543702 37.46543702 37.46543702
 20.9848054  18.72897849 16.64090427  6.94961881  5.87461058  4.91660408]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[8.        8.        8.        8.        8.        8.        8.
 7.7097505 7.419501  7.1292515 6.752501  6.3757505 5.999    ]",
fixedse.tower_t_full,intermediate,m,"[0.1        0.1        0.1        0.09007059 0.09007059 0.09007059
 0.05257059 0.05257059 0.05257059 0.025      0.025      0.025     ]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[34.55163088]
 [40.06151764]
 [43.87169507]
 [46.85311244]
 [50.28339437]
 [53.10082219]
 [55.51146029]
 [56.81237873]
 [58.0252708 ]
 [59.16281108]
 [59.88434715]
 [60.57935867]
 [61.25      ]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 3.78706719e+06]
 [ 2.24295465e+04]
 [-3.10345314e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-4.60921325e+06]
 [ 5.35046892e+08]
 [ 9.73654846e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[ 5096380.98302623  5096380.98302623 10192761.96605245        0.
        0.                0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[-7.10542736e-15],
fixedse.turbine_mass,intermediate,kg,[3204001.64660546],
fixedse.turbine_cg,intermediate,m,[-2.17934769e+00 -2.94817841e-02  9.11403691e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.65873440e+10 3.64816075e+10 2.87432408e+08 8.52611923e+02
 1.94199094e+07 1.70683998e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[-315122.47176212]
 [-312880.39181029]
 [-313455.89069538]
 [-316802.63219282]
 [-322851.07210283]
 [-331683.06672919]
 [-343363.2517474 ]
 [-360266.90553592]
 [-380548.88292878]
 [-404497.61401738]
 [-430565.04450932]
 [-460837.88704961]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[-186.11554727]
 [-219.76188204]
 [-242.71624674]
 [-260.54450967]
 [-280.94779448]
 [-297.63929912]
 [-311.85803003]
 [-306.78210056]
 [-300.5386383 ]
 [-293.24738787]
 [-278.96514367]
 [-263.68724252]
 [-247.29093133]]",
fixedse.z_full,output,m,"[ 0.          1.66666667  3.33333333  5.          6.66666667  8.33333333
 10.         11.66666667 13.33333333 15.         16.66666667 18.33333333
 20.         23.33333333 26.66666667 30.         31.66666667 33.33333333
 35.        ]",
fixedse.E_full,output,Pa,"[4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10
 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10]",
fixedse.G_full,output,Pa,"[1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10
 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10]",
fixedse.rho_full,output,kg/m**3,"[2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400.
 2400. 2400. 2400. 2400. 2400. 2400.]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-49529312.97885504]
 [-48424199.36054944]
 [-47319376.76876707]
 [-46210357.04812921]
 [-45092641.87316395]
 [-43961585.11403175]
 [-42809611.40126988]
 [-41628707.9607346 ]
 [-40413062.62822815]
 [-39158540.90236952]
 [-37860563.87687726]
 [-36920828.44104026]
 [-35809787.88220766]
 [-34708792.17164294]
 [-33617841.30934629]
 [-33077502.90104187]
 [-32542416.17813464]
 [-32012581.17254668]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[3787089.26317359]
 [3787104.42429436]
 [3787119.77209604]
 [3787135.49613603]
 [3787151.78951652]
 [3787168.86161303]
 [3787187.0943439 ]
 [3787206.89752884]
 [3787228.25090367]
 [3787251.27334198]
 [3787276.13853191]
 [3787254.79248232]
 [3787286.34537634]
 [3787316.35795141]
 [3787345.91894818]
 [3787217.12649552]
 [3787223.68040048]
 [3787230.21452974]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[22429.69442778]
 [22429.81860996]
 [22429.9445311 ]
 [22430.07375983]
 [22430.2079022 ]
 [22430.34870405]
 [22430.49933023]
 [22430.66316078]
 [22430.84011907]
 [22431.03124986]
 [22431.23808433]
 [22431.07044101]
 [22431.33513502]
 [22431.59153231]
 [22431.84601528]
 [22430.78798961]
 [22430.84532669]
 [22430.90276406]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[-5192217.04761002]
 [-5154794.00368324]
 [-5117353.50071305]
 [-5079896.17977668]
 [-5042422.6986401 ]
 [-5004933.74097234]
 [-4967430.08552297]
 [-4929912.64154381]
 [-4892382.39781599]
 [-4854840.36383274]
 [-4817287.56112645]
 [-4779725.07096414]
 [-4704563.72372056]
 [-4629355.14141892]
 [-4554102.259153  ]
 [-4516462.14800137]
 [-4478811.94066158]
 [-4441151.69355079]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[6.33773455e+08]
 [6.27456138e+08]
 [6.21136707e+08]
 [6.14815245e+08]
 [6.08491838e+08]
 [6.02166576e+08]
 [5.95839561e+08]
 [5.89510908e+08]
 [5.83180744e+08]
 [5.76849195e+08]
 [5.70516390e+08]
 [5.64182463e+08]
 [5.51510360e+08]
 [5.38832775e+08]
 [5.26150098e+08]
 [5.19807216e+08]
 [5.13463191e+08]
 [5.07118036e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[9738470.83557856]
 [9738439.9613212 ]
 [9738408.90320022]
 [9738377.56482492]
 [9738345.76208853]
 [9738313.22249367]
 [9738276.97290472]
 [9738236.83741341]
 [9738195.31057282]
 [9738153.95941382]
 [9738112.48007653]
 [9738068.80756552]
 [9738041.80621036]
 [9738010.07722462]
 [9737978.17803809]
 [9737946.40050172]
 [9737937.42993488]
 [9737928.50434648]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-2.00000000e+01 -1.83333333e+01 -1.66666667e+01 -1.50000000e+01
 -1.33333333e+01 -1.16666667e+01 -1.00000000e+01 -8.33333333e+00
 -6.66666667e+00 -5.00000000e+00 -3.33333333e+00 -1.66666667e+00
  7.10542736e-15  3.33333333e+00  6.66666667e+00  1.00000000e+01
  1.16666667e+01  1.33333333e+01  1.50000000e+01  2.77866667e+01
  4.05733333e+01  5.33600000e+01  7.16266667e+01  8.98933333e+01
  1.08160000e+02  1.19120000e+02  1.30080000e+02  1.41040000e+02
  1.48346667e+02  1.55653333e+02  1.62960000e+02]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[22.71228762 22.57855031 22.44481299 22.31107567 22.17528608 22.03949649
 21.9037069  21.83740581 21.77110472 21.70480364 21.59007855 21.47535345
 21.36062836 21.170178   20.97972765 20.78927729 20.59013216 20.39098702
  8.          8.          8.          8.          8.          8.
  8.          7.7097505   7.419501    7.1292515   6.752501    6.3757505
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.2        0.2        0.2        0.2        0.2        0.2
 0.2        0.2        0.2        0.2        0.2        0.2
 0.2        0.2        0.2        0.2        0.2        0.2
 0.1        0.1        0.1        0.09007059 0.09007059 0.09007059
 0.05257059 0.05257059 0.05257059 0.025      0.025      0.025     ]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[182.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10
 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10
 2.0e+11 2.0e+11 2.0e+11 2.0e+11 2.0e+11 2.0e+11 2.0e+11 2.0e+11 2.0e+11
 2.0e+11 2.0e+11 2.0e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10
 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10
 1.70e+10 1.70e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400.
 2400. 2400. 2400. 2400. 2400. 2400. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07
 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07
 4.00e+07 4.00e+07 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[15.09007375 15.00016204 14.91025033 14.81964875 14.7283573  14.63706584
 14.56913298 14.5245587  14.47998443 14.4191324  14.34200263 14.26487285
 14.162288   14.03424807 13.90620814 13.77524545 13.64136001 13.50747457
  2.65558827  2.65558827  2.65558827  2.3949104   2.3949104   2.3949104
  1.37879409  1.32750228  1.27621048  0.58119367  0.54953246  0.51787125]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[8.59761239 8.54659665 8.49558098 8.44417396 8.39237559 8.3405773
 8.30203261 8.27674146 8.25145033 8.21692336 8.17316058 8.12939785
 8.07119226 7.99854387 7.92589568 7.85158935 7.7756249  7.69966068
 1.51569087 1.51569087 1.51569087 1.36608684 1.36608684 1.36608684
 0.78478614 0.75568177 0.72657758 0.33033814 0.31237175 0.29440541]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[8.59761239 8.54659665 8.49558098 8.44417396 8.39237559 8.3405773
 8.30203261 8.27674146 8.25145033 8.21692336 8.17316058 8.12939785
 8.07119226 7.99854387 7.92589568 7.85158935 7.7756249  7.69966068
 1.51569087 1.51569087 1.51569087 1.36608684 1.36608684 1.36608684
 0.78478614 0.75568177 0.72657758 0.33033814 0.31237175 0.29440541]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[950.36687013 933.48096786 916.79628155 900.18589174 883.65318937
 867.32416707 855.3046492  847.47867082 839.70057811 829.15910424
 815.92508424 802.83263968 785.63736809 764.52207627 743.78856516
 722.97309409 702.09830578 681.6292673   20.72022748  20.72022748
  20.72022748  18.73271851  18.73271851  18.73271851  10.4924027
   9.36448925   8.32045214   3.47480941   2.93730529   2.45830204]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[950.36687013 933.48096786 916.79628155 900.18589174 883.65318937
 867.32416707 855.3046492  847.47867082 839.70057811 829.15910424
 815.92508424 802.83263968 785.63736809 764.52207627 743.78856516
 722.97309409 702.09830578 681.6292673   20.72022748  20.72022748
  20.72022748  18.73271851  18.73271851  18.73271851  10.4924027
   9.36448925   8.32045214   3.47480941   2.93730529   2.45830204]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[1900.73374026 1866.96193572 1833.59256311 1800.37178348 1767.30637874
 1734.64833415 1710.60929839 1694.95734165 1679.40115622 1658.31820848
 1631.85016849 1605.66527936 1571.27473619 1529.04415254 1487.57713033
 1445.94618818 1404.19661157 1363.25853461   41.44045495   41.44045495
   41.44045495   37.46543702   37.46543702   37.46543702   20.9848054
   18.72897849   16.64090427    6.94961881    5.87461058    4.91660408]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-4.95293130e+07]
 [-4.84241994e+07]
 [-4.73193768e+07]
 [-4.62103570e+07]
 [-4.50926419e+07]
 [-4.39615851e+07]
 [-4.28096114e+07]
 [-4.16287080e+07]
 [-4.04130626e+07]
 [-3.91585409e+07]
 [-3.78605639e+07]
 [-3.69208284e+07]
 [-3.58097879e+07]
 [-3.47087922e+07]
 [-3.36178413e+07]
 [-3.30775029e+07]
 [-3.25424162e+07]
 [-3.20125812e+07]
 [-2.84334876e+07]
 [-2.58336360e+07]
 [-2.32334262e+07]
 [-1.98826929e+07]
 [-1.65316139e+07]
 [-1.31801996e+07]
 [-1.20210174e+07]
 [-1.09047848e+07]
 [-9.83161278e+06]
 [-9.50464630e+06]
 [-9.19545271e+06]
 [ 3.05590220e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[3.78708926e+06]
 [3.78710442e+06]
 [3.78711977e+06]
 [3.78713550e+06]
 [3.78715179e+06]
 [3.78716886e+06]
 [3.78718709e+06]
 [3.78720690e+06]
 [3.78722825e+06]
 [3.78725127e+06]
 [3.78727614e+06]
 [3.78725479e+06]
 [3.78728635e+06]
 [3.78731636e+06]
 [3.78734592e+06]
 [3.78721713e+06]
 [3.78722368e+06]
 [3.78723021e+06]
 [3.78887458e+06]
 [3.79071362e+06]
 [3.79235387e+06]
 [3.79622879e+06]
 [3.79857815e+06]
 [3.80034245e+06]
 [3.79210737e+06]
 [3.79223321e+06]
 [3.79222854e+06]
 [3.78867487e+06]
 [3.78856559e+06]
 [1.36092240e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[2.24296944e+04]
 [2.24298186e+04]
 [2.24299445e+04]
 [2.24300738e+04]
 [2.24302079e+04]
 [2.24303487e+04]
 [2.24304993e+04]
 [2.24306632e+04]
 [2.24308401e+04]
 [2.24310312e+04]
 [2.24312381e+04]
 [2.24310704e+04]
 [2.24313351e+04]
 [2.24315915e+04]
 [2.24318460e+04]
 [2.24307880e+04]
 [2.24308453e+04]
 [2.24309028e+04]
 [2.24451040e+04]
 [2.24617605e+04]
 [2.24772268e+04]
 [2.25144284e+04]
 [2.25399581e+04]
 [2.25619505e+04]
 [2.24821071e+04]
 [2.24863289e+04]
 [2.24899321e+04]
 [2.24500901e+04]
 [2.24512917e+04]
 [2.14319638e+01]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-5.19221705e+06]
 [-5.15479400e+06]
 [-5.11735350e+06]
 [-5.07989618e+06]
 [-5.04242270e+06]
 [-5.00493374e+06]
 [-4.96743009e+06]
 [-4.92991264e+06]
 [-4.89238240e+06]
 [-4.85484036e+06]
 [-4.81728756e+06]
 [-4.77972507e+06]
 [-4.70456372e+06]
 [-4.62935514e+06]
 [-4.55410226e+06]
 [-4.51646215e+06]
 [-4.47881194e+06]
 [-4.44115169e+06]
 [-4.14962049e+06]
 [-3.85381177e+06]
 [-3.55489828e+06]
 [-3.12371535e+06]
 [-2.69006968e+06]
 [-2.25649562e+06]
 [-1.99754396e+06]
 [-1.73831294e+06]
 [-1.47903617e+06]
 [-1.30612131e+06]
 [-1.13246938e+06]
 [-1.99257924e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 6.33773455e+08]
 [ 6.27456138e+08]
 [ 6.21136707e+08]
 [ 6.14815245e+08]
 [ 6.08491838e+08]
 [ 6.02166576e+08]
 [ 5.95839561e+08]
 [ 5.89510908e+08]
 [ 5.83180744e+08]
 [ 5.76849195e+08]
 [ 5.70516390e+08]
 [ 5.64182463e+08]
 [ 5.51510360e+08]
 [ 5.38832775e+08]
 [ 5.26150098e+08]
 [ 5.19807216e+08]
 [ 5.13463191e+08]
 [ 5.07118036e+08]
 [ 4.58144336e+08]
 [ 4.08700553e+08]
 [ 3.58933384e+08]
 [ 2.87438947e+08]
 [ 2.15766776e+08]
 [ 1.44197255e+08]
 [ 1.01433072e+08]
 [ 5.87073903e+07]
 [ 1.60515925e+07]
 [-1.23256794e+07]
 [-4.06695073e+07]
 [ 1.26532176e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[9738470.83557856]
 [9738439.9613212 ]
 [9738408.90320022]
 [9738377.56482492]
 [9738345.76208853]
 [9738313.22249367]
 [9738276.97290472]
 [9738236.83741341]
 [9738195.31057282]
 [9738153.95941382]
 [9738112.48007653]
 [9738068.80756552]
 [9738041.80621036]
 [9738010.07722462]
 [9737978.17803809]
 [9737946.40050172]
 [9737937.42993488]
 [9737928.50434648]
 [9737983.433418  ]
 [9737863.25960181]
 [9737743.02442474]
 [9737739.72578169]
 [9737567.90288127]
 [9737396.06831862]
 [9737722.29341469]
 [9737660.41463936]
 [9737597.6957399 ]
 [9738625.89846507]
 [9738672.53076507]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[2.15074037e+05]
 [1.98385216e+05]
 [1.81824409e+05]
 [1.65393706e+05]
 [1.49096632e+05]
 [1.32938195e+05]
 [1.16924975e+05]
 [1.01065222e+05]
 [8.53689986e+04]
 [6.98483429e+04]
 [5.45174752e+04]
 [3.93930438e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.45516309e+01]
 [4.00615176e+01]
 [4.38716951e+01]
 [4.68531124e+01]
 [5.02833944e+01]
 [5.31008222e+01]
 [5.55114603e+01]
 [5.68123787e+01]
 [5.80252708e+01]
 [5.91628111e+01]
 [5.98843472e+01]
 [6.05793587e+01]
 [6.12500000e+01]]",
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[5451594.70789884],
tcc.tower_mass,intermediate,kg,[2252667.16318583],
tcc.turbine_cost,output,USD,[6396594.70789884],
tcc.turbine_cost_kW,output,USD/kW,[426.43964719],
tcc.turbine_mass_tcc,output,kg,[2252667.16318583],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[5451594.70789884],
tcc.tower_cost_external,intermediate,USD,[5451594.70789884],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[186.11554727 219.76188204 242.71624674 260.54450967 280.94779448
 297.63929912 311.85803003 306.78210056 300.5386383  293.24738787
 278.96514367 263.68724252 247.29093133]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[34.55163088 40.06151764 43.87169507 46.85311244 50.28339437 53.10082219
 55.51146029 56.81237873 58.0252708  59.16281108 59.88434715 60.57935867
 61.25      ]",
