variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[3.50332244 3.50332244 3.50332244 6.31064074 6.31064074 6.31064074
 5.50908408 5.50908408 5.50908408 4.84801336 4.84801336 4.84801336
 4.44642188 4.44642188 4.44642188 4.0924375  4.0924375  4.0924375 ]",
fixedse.section_Asx,output,m**2,"[1.99764253 1.99764253 1.99764253 3.61378742 3.61378742 3.61378742
 3.15082211 3.15082211 3.15082211 2.76992986 2.76992986 2.76992986
 2.53894254 2.53894254 2.53894254 2.33558297 2.33558297 2.33558297]",
fixedse.section_Asy,output,m**2,"[1.99764253 1.99764253 1.99764253 3.61378742 3.61378742 3.61378742
 3.15082211 3.15082211 3.15082211 2.76992986 2.76992986 2.76992986
 2.53894254 2.53894254 2.53894254 2.33558297 2.33558297 2.33558297]",
fixedse.section_Ixx,output,kg*m**2,"[42.87874948 42.87874948 42.87874948 75.92122605 75.92122605 75.92122605
 66.60637636 66.60637636 66.60637636 58.85219701 58.85219701 58.85219701
 54.10989989 54.10989989 54.10989989 49.90989205 49.90989205 49.90989205]",
fixedse.section_Iyy,output,kg*m**2,"[42.87874948 42.87874948 42.87874948 75.92122605 75.92122605 75.92122605
 66.60637636 66.60637636 66.60637636 58.85219701 58.85219701 58.85219701
 54.10989989 54.10989989 54.10989989 49.90989205 49.90989205 49.90989205]",
fixedse.section_J0,output,kg*m**2,"[ 85.75749897  85.75749897  85.75749897 151.8424521  151.8424521
 151.8424521  133.21275272 133.21275272 133.21275272 117.70439403
 117.70439403 117.70439403 108.21979977 108.21979977 108.21979977
  99.81978409  99.81978409  99.81978409]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [507132.40218069]
 [440340.81547589]
 [374007.94143019]
 [308202.52162486]
 [243048.28777994]
 [178739.40619334]
 [115565.98197544]
 [ 84531.54207917]
 [ 53954.79657467]
 [ 23921.05412328]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[65.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[3.21741135 3.21741135 3.21741135 1.54545153 1.54545153 1.54545153
 0.52410505 0.52410505 0.52410505 0.39472566 0.33824493 0.28176421]",
fixedse.tower_Asx,intermediate,m**2,"[1.83385262 1.83385262 1.83385262 0.87880689 0.87880689 0.87880689
 0.2976185  0.2976185  0.2976185  0.22412806 0.19207703 0.16002605]",
fixedse.tower_Asy,intermediate,m**2,"[1.83385262 1.83385262 1.83385262 0.87880689 0.87880689 0.87880689
 0.2976185  0.2976185  0.2976185  0.22412806 0.19207703 0.16002605]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[39.44776811 39.44776811 39.44776811 19.14051381 19.14051381 19.14051381
  6.53088437  6.53088437  6.53088437  4.28638262  2.69711241  1.55906096]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[39.44776811 39.44776811 39.44776811 19.14051381 19.14051381 19.14051381
  6.53088437  6.53088437  6.53088437  4.28638262  2.69711241  1.55906096]",
fixedse.tower_J0,intermediate,kg*m**2,"[78.89553622 78.89553622 78.89553622 38.28102762 38.28102762 38.28102762
 13.06176873 13.06176873 13.06176873  8.57276524  5.39422481  3.11812191]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.tower_t_full,intermediate,m,"[0.09664752 0.09664752 0.09664752 0.04618834 0.04618834 0.04618834
 0.01561577 0.01561577 0.01561577 0.01259851 0.01259851 0.01259851]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.37384028e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.80590078e+05]
 [ 4.25333322e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1250000. 1250000. 2500000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2718642.50215988],
fixedse.turbine_cg,intermediate,m,[-2.33348941e+00 -3.01270656e-02  8.94593312e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.21895800e+10 3.20451557e+10 2.95224608e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-16559.12275638]
 [-17361.27209706]
 [-19858.38615323]
 [-24325.8569609 ]
 [-31281.03302822]
 [-41477.85456624]
 [-56075.57315139]
 [-65556.51476523]
 [-76900.86867692]
 [-90542.73003872]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.28433325]
 [-1188.95291972]
 [ -992.62302317]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-58894229.41069856]
 [-56214560.1767659 ]
 [-53452923.28690965]
 [-50123006.19883633]
 [-46782201.54724868]
 [-43418413.76239914]
 [-40425668.51008675]
 [-37376321.65859179]
 [-34245152.82937339]
 [-32808388.23167189]
 [-31337261.92040406]
 [-29824908.34879501]
 [-28541832.69565438]
 [-27408152.53918377]
 [-26274472.3827128 ]
 [-25752759.13773666]
 [-25231045.89276088]
 [-24709332.64778296]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -6106165.61459611]
 [-14358202.26914643]
 [-13603015.68415466]
 [  2913588.62405339]
 [  2914015.64716425]
 [  2914439.13904135]
 [  2914544.04208532]
 [  2914983.39028517]
 [  2915448.11049249]
 [  2913708.26495085]
 [  2913845.97834284]
 [  2913994.99079303]
 [  2913851.16417646]
 [  2913646.059459  ]
 [  2913720.6051232 ]
 [  2912805.24757962]
 [  2912823.1912469 ]
 [  2912840.91733788]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[   97.61233388]
 [ -138.12023159]
 [-1541.460535  ]
 [-3355.1485754 ]
 [-3355.13683725]
 [-3355.10869744]
 [-3355.06444973]
 [-3355.00078168]
 [-3354.91632731]
 [-3354.96880075]
 [-3354.93734795]
 [-3354.90141897]
 [-3354.89056217]
 [-3354.88820632]
 [-3354.85609645]
 [-3354.96311715]
 [-3354.95437866]
 [-3354.9453975 ]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[   4070.96091612]
 [  11613.03199851]
 [   3592.6361374 ]
 [ -16281.40478222]
 [ -38660.79015645]
 [ -61034.06741244]
 [ -83399.03818088]
 [-105752.91173374]
 [-128094.60074824]
 [-139261.09765858]
 [-150424.04024236]
 [-161583.45826561]
 [-172739.42623772]
 [-183891.51861941]
 [-195039.68801558]
 [-200612.54996168]
 [-206184.35784849]
 [-211755.12278723]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[6.44577350e+07]
 [2.84056491e+08]
 [5.31715088e+08]
 [5.76401401e+08]
 [5.56580067e+08]
 [5.36709717e+08]
 [5.16798872e+08]
 [4.96852622e+08]
 [4.76884622e+08]
 [4.66902025e+08]
 [4.56916725e+08]
 [4.46930405e+08]
 [4.36944330e+08]
 [4.26957471e+08]
 [4.16969733e+08]
 [4.11977252e+08]
 [4.06984600e+08]
 [4.01991913e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1182684.2769321 ]
 [2527695.75548806]
 [4219661.0380532 ]
 [6490268.35631342]
 [6490225.16534646]
 [6490181.83373911]
 [6490220.14141204]
 [6490175.67657115]
 [6490130.37139624]
 [6490153.22893437]
 [6490128.97173565]
 [6490104.13458877]
 [6490124.07967462]
 [6490100.46094526]
 [6490079.59241643]
 [6490100.55872091]
 [6490090.12443986]
 [6490079.69019242]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-80.         -70.         -60.         -50.         -43.33333333
 -36.66666667 -30.         -23.33333333 -16.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.1053283  0.1053283  0.1053283  0.19139589 0.19139589 0.19139589
 0.1666652  0.1666652  0.1666652  0.14636379 0.14636379 0.14636379
 0.13407231 0.13407231 0.13407231 0.12326363 0.12326363 0.12326363
 0.09664752 0.09664752 0.09664752 0.04618834 0.04618834 0.04618834
 0.01561577 0.01561577 0.01561577 0.01259851 0.01259851 0.01259851]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[212.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[3.50332244 3.50332244 3.50332244 6.31064074 6.31064074 6.31064074
 5.50908408 5.50908408 5.50908408 4.84801336 4.84801336 4.84801336
 4.44642188 4.44642188 4.44642188 4.0924375  4.0924375  4.0924375
 3.21741135 3.21741135 3.21741135 1.54545153 1.54545153 1.54545153
 0.52410505 0.52410505 0.52410505 0.39472566 0.33824493 0.28176421]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.99764253 1.99764253 1.99764253 3.61378742 3.61378742 3.61378742
 3.15082211 3.15082211 3.15082211 2.76992986 2.76992986 2.76992986
 2.53894254 2.53894254 2.53894254 2.33558297 2.33558297 2.33558297
 1.83385262 1.83385262 1.83385262 0.87880689 0.87880689 0.87880689
 0.2976185  0.2976185  0.2976185  0.22412806 0.19207703 0.16002605]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.99764253 1.99764253 1.99764253 3.61378742 3.61378742 3.61378742
 3.15082211 3.15082211 3.15082211 2.76992986 2.76992986 2.76992986
 2.53894254 2.53894254 2.53894254 2.33558297 2.33558297 2.33558297
 1.83385262 1.83385262 1.83385262 0.87880689 0.87880689 0.87880689
 0.2976185  0.2976185  0.2976185  0.22412806 0.19207703 0.16002605]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[42.87874948 42.87874948 42.87874948 75.92122605 75.92122605 75.92122605
 66.60637636 66.60637636 66.60637636 58.85219701 58.85219701 58.85219701
 54.10989989 54.10989989 54.10989989 49.90989205 49.90989205 49.90989205
 39.44776811 39.44776811 39.44776811 19.14051381 19.14051381 19.14051381
  6.53088437  6.53088437  6.53088437  4.28638262  2.69711241  1.55906096]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[42.87874948 42.87874948 42.87874948 75.92122605 75.92122605 75.92122605
 66.60637636 66.60637636 66.60637636 58.85219701 58.85219701 58.85219701
 54.10989989 54.10989989 54.10989989 49.90989205 49.90989205 49.90989205
 39.44776811 39.44776811 39.44776811 19.14051381 19.14051381 19.14051381
  6.53088437  6.53088437  6.53088437  4.28638262  2.69711241  1.55906096]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[ 85.75749897  85.75749897  85.75749897 151.8424521  151.8424521
 151.8424521  133.21275272 133.21275272 133.21275272 117.70439403
 117.70439403 117.70439403 108.21979977 108.21979977 108.21979977
  99.81978409  99.81978409  99.81978409  78.89553622  78.89553622
  78.89553622  38.28102762  38.28102762  38.28102762  13.06176873
  13.06176873  13.06176873   8.57276524   5.39422481   3.11812191]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-5.88942294e+07]
 [-5.62145602e+07]
 [-5.34529233e+07]
 [-5.01230062e+07]
 [-4.67822015e+07]
 [-4.34184138e+07]
 [-4.04256685e+07]
 [-3.73763217e+07]
 [-3.42451528e+07]
 [-3.28083882e+07]
 [-3.13372619e+07]
 [-2.98249083e+07]
 [-2.85418327e+07]
 [-2.74081525e+07]
 [-2.62744724e+07]
 [-2.57527591e+07]
 [-2.52310459e+07]
 [-2.47093326e+07]
 [-2.07524275e+07]
 [-1.77697609e+07]
 [-1.47856426e+07]
 [-1.27264539e+07]
 [-1.06657818e+07]
 [-8.60364579e+06]
 [-8.17393829e+06]
 [-7.74369786e+06]
 [-7.31309377e+06]
 [-7.00644538e+06]
 [-6.74234790e+06]
 [-1.49884727e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-6.10616561e+06]
 [-1.43582023e+07]
 [-1.36030157e+07]
 [ 2.91358862e+06]
 [ 2.91401565e+06]
 [ 2.91443914e+06]
 [ 2.91454404e+06]
 [ 2.91498339e+06]
 [ 2.91544811e+06]
 [ 2.91370826e+06]
 [ 2.91384598e+06]
 [ 2.91399499e+06]
 [ 2.91385116e+06]
 [ 2.91364606e+06]
 [ 2.91372061e+06]
 [ 2.91280525e+06]
 [ 2.91282319e+06]
 [ 2.91284092e+06]
 [ 2.91740681e+06]
 [ 2.91825608e+06]
 [ 2.91901175e+06]
 [ 2.91773647e+06]
 [ 2.91886285e+06]
 [ 2.91975097e+06]
 [ 2.91379873e+06]
 [ 2.91398469e+06]
 [ 2.91411726e+06]
 [ 2.91357276e+06]
 [ 2.91338542e+06]
 [ 1.15243301e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[   97.61233388]
 [ -138.12023159]
 [-1541.460535  ]
 [-3355.1485754 ]
 [-3355.13683725]
 [-3355.10869744]
 [-3355.06444973]
 [-3355.00078168]
 [-3354.91632731]
 [-3354.96880075]
 [-3354.93734795]
 [-3354.90141897]
 [-3354.89056217]
 [-3354.88820632]
 [-3354.85609645]
 [-3354.96311715]
 [-3354.95437866]
 [-3354.9453975 ]
 [-3354.0574341 ]
 [-3353.47952124]
 [-3352.81138608]
 [-3352.47324169]
 [-3350.66257338]
 [-3348.58479854]
 [-3353.0702464 ]
 [-3352.15166143]
 [-3351.17526944]
 [-3351.41356929]
 [-3350.69188296]
 [    4.33047697]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[ 4.07096092e+03]
 [ 1.16130320e+04]
 [ 3.59263614e+03]
 [-1.62814048e+04]
 [-3.86607902e+04]
 [-6.10340674e+04]
 [-8.33990382e+04]
 [-1.05752912e+05]
 [-1.28094601e+05]
 [-1.39261098e+05]
 [-1.50424040e+05]
 [-1.61583458e+05]
 [-1.72739426e+05]
 [-1.83891519e+05]
 [-1.95039688e+05]
 [-2.00612550e+05]
 [-2.06184358e+05]
 [-2.11755123e+05]
 [-2.52059683e+05]
 [-2.92291794e+05]
 [-3.32466516e+05]
 [-3.89680808e+05]
 [-4.46598302e+05]
 [-5.03297996e+05]
 [-5.37179087e+05]
 [-5.70744169e+05]
 [-6.04007419e+05]
 [-6.34721200e+05]
 [-6.64879281e+05]
 [-1.09365068e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 6.44577350e+07]
 [ 2.84056491e+08]
 [ 5.31715088e+08]
 [ 5.76401401e+08]
 [ 5.56580067e+08]
 [ 5.36709717e+08]
 [ 5.16798872e+08]
 [ 4.96852622e+08]
 [ 4.76884622e+08]
 [ 4.66902025e+08]
 [ 4.56916725e+08]
 [ 4.46930405e+08]
 [ 4.36944330e+08]
 [ 4.26957471e+08]
 [ 4.16969733e+08]
 [ 4.11977252e+08]
 [ 4.06984600e+08]
 [ 4.01991913e+08]
 [ 3.65795511e+08]
 [ 3.29589124e+08]
 [ 2.93426177e+08]
 [ 2.41784715e+08]
 [ 1.90101418e+08]
 [ 1.38498079e+08]
 [ 1.07612375e+08]
 [ 7.66931324e+07]
 [ 4.57667601e+07]
 [ 1.69104868e+07]
 [-1.19313780e+07]
 [ 2.91032880e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1182684.2769321 ]
 [2527695.75548806]
 [4219661.0380532 ]
 [6490268.35631342]
 [6490225.16534646]
 [6490181.83373911]
 [6490220.14141204]
 [6490175.67657115]
 [6490130.37139624]
 [6490153.22893437]
 [6490128.97173565]
 [6490104.13458877]
 [6490124.07967462]
 [6490100.46094526]
 [6490079.59241643]
 [6490100.55872091]
 [6490090.12443986]
 [6490079.69019242]
 [6490178.71237314]
 [6490102.99686261]
 [6490027.12045417]
 [6490358.14353604]
 [6490249.07956438]
 [6490139.94069309]
 [6490918.79416276]
 [6490851.67091239]
 [6490784.46580575]
 [6491091.63777396]
 [6491270.70837277]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.07132402e+05]
 [4.40340815e+05]
 [3.74007941e+05]
 [3.08202522e+05]
 [2.43048288e+05]
 [1.78739406e+05]
 [1.15565982e+05]
 [8.45315421e+04]
 [5.39547966e+04]
 [2.39210541e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[95.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-80.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[4438974.14957652],
tcc.tower_mass,intermediate,kg,[1735780.50215988],
tcc.turbine_cost,output,USD,[5383974.14957652],
tcc.turbine_cost_kW,output,USD/kW,[358.93160997],
tcc.turbine_mass_tcc,output,kg,[1735780.50215988],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[4438974.14957652],
tcc.tower_cost_external,intermediate,USD,[4438974.14957652],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
