variables,type,units,values,description
blade.ps.s_opt_layer_23,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_23_opt,input,m,"[0.         0.01457052 0.02520655 0.03932241 0.05404655 0.06381724
 0.06956897 0.06991379 0.07       0.07       0.06914345 0.06765379
 0.0663131  0.06519586 0.06372897 0.0610577  0.05828966 0.05368276
 0.04907586 0.04432414 0.03955172 0.03535862 0.03141379 0.02741103
 0.02335586 0.01965632 0.01661724 0.01381266 0.01211361 0.01      ]",
blade.ps.s_opt_layer_24,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_24_opt,input,m,"[0.         0.00359276 0.00519414 0.0052831  0.00561414 0.00616034
 0.00683207 0.00754241 0.00816483 0.00875793 0.0091131  0.00929241
 0.00937793 0.00932276 0.00925414 0.0091392  0.00902172 0.00885621
 0.00869069 0.00843264 0.00816138 0.00787724 0.00758759 0.0072569
 0.00688908 0.00643437 0.00581828 0.         0.         0.        ]",
blade.ps.s_opt_layer_25,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_25_opt,input,m,"[0.         0.04286948 0.06107448 0.0599331  0.05646414 0.05513345
 0.05450724 0.05209345 0.04894517 0.04555207 0.04223034 0.03896138
 0.03569241 0.03242345 0.02906966 0.02542368 0.02183195 0.01927103
 0.01671011 0.01539632 0.01426069 0.01299632 0.01167678 0.01006034
 0.00817529 0.00663782 0.00574586 0.         0.         0.        ]",
blade.ps.s_opt_layer_26,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_26_opt,input,m,"[0.         0.00359276 0.00519414 0.0052831  0.00561414 0.00616034
 0.00683207 0.00754241 0.00816483 0.00875793 0.0091131  0.00929241
 0.00937793 0.00932276 0.00925414 0.0091392  0.00902172 0.00885621
 0.00869069 0.00843264 0.00816138 0.00787724 0.00758759 0.0072569
 0.00688908 0.00643437 0.00581828 0.         0.         0.        ]",
blade.ps.s_opt_layer_27,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_27_opt,input,m,"[0.         0.04286948 0.06107448 0.0599331  0.05646414 0.05513345
 0.05450724 0.05209345 0.04894517 0.04555207 0.04223034 0.03896138
 0.03569241 0.03242345 0.02906966 0.02542368 0.02183195 0.01927103
 0.01671011 0.01539632 0.01426069 0.01299632 0.01167678 0.01006034
 0.00817529 0.00663782 0.00574586 0.         0.         0.        ]",
blade.ps.s_opt_layer_28,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_28_opt,input,m,"[0.    0.    0.006 0.006 0.006 0.006 0.006 0.006 0.006 0.006 0.006 0.006
 0.006 0.006 0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
 0.    0.    0.    0.    0.    0.   ]",
blade.ps.s_opt_layer_29,input,,"[0.         0.03448276 0.06896552 0.10344828 0.13793103 0.17241379
 0.20689655 0.24137931 0.27586207 0.31034483 0.34482759 0.37931034
 0.4137931  0.44827586 0.48275862 0.51724138 0.55172414 0.5862069
 0.62068966 0.65517241 0.68965517 0.72413793 0.75862069 0.79310345
 0.82758621 0.86206897 0.89655172 0.93103448 0.96551724 1.        ]",
blade.ps.layer_29_opt,input,m,"[0.         0.         0.015      0.015      0.015      0.01499552
 0.01499    0.01499    0.01345207 0.01140149 0.00953333 0.0078
 0.0061954  0.00478391 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",
high_level_tower_props.tower_ref_axis_user,input,m,"[[  0.   0.  15.]
 [  0.   0.  50.]
 [  0.   0.  70.]
 [  0.   0.  90.]
 [  0.   0. 116.]]","2D array of the coordinates (x,y,z) of the tower reference axis. The coordinate system is the global coordinate system of OpenFAST: it is placed at tower base with x pointing downwind, y pointing on the side and z pointing vertically upwards. A standard tower configuration will have zero x and y values and positive z values."
high_level_tower_props.distance_tt_hub,input,m,[3.37],Vertical distance from tower top to hub center.
high_level_tower_props.hub_height_user,input,m,[119.],Height of the hub specified by the user.
hub.diameter,output,m,[4.8],
materials.rho_fiber,output,kg/m**3,[   0. 2600. 2600. 2600.    0.    0.    0.    0.],1D array of the density of the fibers of the materials.
materials.rho,output,kg/m**3,[1100.  1845.  1845.  1915.5  110.  1150.  8500.  1100. ],"1D array of the density of the materials. For composites, this is the density of the laminate."
materials.rho_area_dry,output,kg/m**2,[0.    1.112 1.112 1.858 0.    0.    0.    0.   ],1D array of the dry aerial density of the composite fabrics. Non-composite materials are kept at 0.
materials.ply_t_from_yaml,output,m,[0.00051 0.      0.      0.      0.0025  0.      0.      0.     ],1D array of the ply thicknesses of the materials. Non-composite materials are kept at 0.
materials.fvf_from_yaml,output,,[0. 0. 0. 0. 0. 0. 0. 0.],1D array of the non-dimensional fiber volume fraction of the composite materials. Non-composite materials are kept at 0.
materials.fwf_from_yaml,output,,[0. 0. 0. 0. 0. 0. 0. 0.],1D array of the non-dimensional fiber weight- fraction of the composite materials. Non-composite materials are kept at 0.
materials.name,output,Unavailable,"['paint', 'triax', 'biax', 'uniax', 'balsa', 'resin', 'steel', 'adhesive']",1D array of names of materials.
materials.component_id,output,Unavailable,[ 0.  2.  3.  4.  1. -1. -1. -1.],"1D array of flags to set whether a material is used in a blade: 0 - coating, 1 - sandwich filler , 2 - shell skin, 3 - shear webs, 4 - spar caps, 5 - TE/LE reinf."
monopile.ref_axis,input,m,"[[  0.   0. -90.]
 [  0.   0. -60.]
 [  0.   0. -15.]
 [  0.   0. -10.]
 [  0.   0.   0.]
 [  0.   0.  10.]
 [  0.   0.  15.]]","2D array of the coordinates (x,y,z) of the tower reference axis. The coordinate system is the global coordinate system of OpenFAST: it is placed at tower base with x pointing downwind, y pointing on the side and z pointing vertically upwards. A standard tower configuration will have zero x and y values and positive z values."
financese.tcc_per_kW,intermediate,USD/kW,[1210.86518751],
financese.bos_per_kW,intermediate,USD/kW,[3538.45207987],
financese.turbine_aep,intermediate,kW*h,[50413596.50092331],
orbit.site_mean_windspeed,intermediate,m/s,[10.],Mean windspeed of the site.
orbit.turbine_rated_windspeed,intermediate,m/s,[11.48663747],Rated windspeed of the turbine.
orbit.turbine_capex,intermediate,USD/kW,[1210.86518751],Turbine CAPEX
orbit.hub_height,intermediate,m,[119.],Turbine hub height.
orbit.turbine_rotor_diameter,intermediate,m,[199.38249593],Turbine rotor diameter.
orbit.tower_mass,intermediate,t,[462.01536881],mass of the total tower.
orbit.tower_length,intermediate,m,[100.63],Total length of the tower.
orbit.nacelle_mass,intermediate,t,[728.26150106],mass of the rotor nacelle assembly (RNA).
orbit.blade_mass,intermediate,t,[48.77570857],mass of an individual blade.
orbit.monopile_length,intermediate,m,[105.],Length of monopile (including pile).
orbit.monopile_mass,intermediate,t,[1262.35425222],mass of an individual monopile.
orbit.monopile_cost,intermediate,USD,[2353570.71087145],Monopile unit cost.
outputs_2_screen.aep,intermediate,GW*h,[50.4135965],
outputs_2_screen.blade_mass,intermediate,kg,[48775.70857189],
outputs_2_screen.lcoe,intermediate,USD/MW/h,[94.03666866],
outputs_2_screen.tip_deflection,intermediate,m,[23.04594844],
drivese.bear1.D_bearing,intermediate,m,[0.3],
drivese.bear2.D_bearing,intermediate,m,[0.3],
drivese.rotor_diameter,intermediate,m,[199.38249593],
drivese.rated_torque,intermediate,N*m,[11732376.21680295],
drivese.s_rotor,output,m,[6.],
drivese.s_gearbox,output,m,[0.],
drivese.lss_spring_constant,output,N*m/rad,[5.16326794e+10],
drivese.blades_I,intermediate,kg*m**2,"[2.18291116e+08 1.09145558e+08 1.09145558e+08 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
drivese.hub_system_I,output,kg*m**2,"[235929.20628424 139919.57974077 139919.57974077      0.
      0.              0.        ]",
drivese.lss_rpm,output,rpm,"[6.         6.13800563 6.27601126 6.41401689 6.55202252 6.69002815
 6.82803378 6.96603941 7.10404504 7.24205067 7.3800563  7.51806193
 7.65606756 7.79407319 7.93207882 8.07008445 8.20809008 8.34609571
 8.48410134 8.62210698]",
drivese.pitch_mass,output,kg,[33360.57769301],
drivese.pitch_cost,output,USD,[0.],
drivese.pitch_I,output,kg*m**2,"[192156.92751172  96078.46375586  96078.46375586      0.
      0.              0.        ]",
drivese.hub_mass,output,kg,[10715.29495002],
drivese.hub_cost,output,USD,[0.],
drivese.hub_cm,output,m,[2.0145668],
drivese.hub_I,output,kg*m**2,"[41146.73260806 41146.73260806 41146.73260806     0.
     0.             0.        ]",
drivese.spinner_mass,output,kg,[468.29004122],
drivese.spinner_cost,output,kg,[-153.90966875],
drivese.spinner_cm,output,m,[2.4],
drivese.spinner_I,output,kg*m**2,"[2625.54616446 2625.54616446 2625.54616446    0.            0.
    0.        ]",
drivese.hub_shell.rho,intermediate,kg/m**3,[8500.],
drivese.max_torque,output,N*m,[39419224.98458079],
drivese.hub_shell.Xy,intermediate,Pa,[4.5e+08],
drivese.hub_shell.metal_cost,intermediate,USD/kg,[0.],
drivese.blade_root_diameter,intermediate,m,[4.6],
drivese.rated_rpm,intermediate,rpm,[8.62210698],
drivese.blade_mass,intermediate,kg,[48775.70857189],
drivese.pitch_system.rho,intermediate,kg/m**3,[8500.],
drivese.pitch_system.Xy,intermediate,Pa,[4.5e+08],
drivese.pitch_system.BRFM,intermediate,N*m,[-51633624.36929989],
drivese.spinner_gust_ws,intermediate,m/s,[70.],
drivese.spinner.composite_Xt,intermediate,Pa,[6.e+08],
drivese.spinner.composite_rho,intermediate,kg/m**3,[1845.],
drivese.spinner.Xy,intermediate,Pa,[4.5e+08],
drivese.spinner.metal_rho,intermediate,kg/m**3,[8500.],
drivese.spinner.composite_cost,intermediate,USD/kg,[3.],
drivese.spinner.metal_cost,intermediate,USD/kg,[0.],
drivese.lss_rho,output,kg/m**3,[8500.],
drivese.bedplate_rho,output,kg/m**3,[8500.],
drivese.s_lss,output,m,[4.  4.5 5.  6.  7. ],
drivese.hub_system_mass,output,kg,[44544.16268425],
drivese.hub_system_cm,output,m,[2.01861884],
drivese.F_hub,intermediate,N,"[[2361382.27398138]
 [  40537.24112069]
 [  46825.11343587]]",
drivese.M_hub,intermediate,N*m,"[[45137527.26757477]
 [ 5115160.18398286]
 [ 5542267.94120319]]",
drivese.s_mb1,output,m,[5.],
drivese.s_mb2,output,m,[4.],
drivese.generator_rotor_mass,output,kg,[221037.96792457],
drivese.generator_rotor_I,output,kg*m**2,[247134.55116506 418284.56614862 418284.56614862],
drivese.gearbox_mass,output,kg,[0.],
drivese.gearbox_I,output,kg*m**2,[0. 0. 0.],
drivese.brake_mass,output,kg,[14313.4989845],
drivese.brake_I,output,kg*m**2,[7112.62449685 3556.31224842 3556.31224842],
drivese.carrier_mass,output,kg,[0.],
drivese.carrier_I,output,kg*m**2,[0. 0. 0.],
drivese.lss_E,output,Pa,[2.1e+11],
drivese.lss_G,output,Pa,[8.07692308e+10],
drivese.lss_Xy,output,Pa,[4.5e+08],
drivese.H_bedplate,output,m,[2.38743245],
drivese.L_bedplate,output,m,[3.50134696],
drivese.R_generator,output,m,[1.49536872],
drivese.generator_cm,intermediate,m,[4.],
drivese.rho_fiberglass,intermediate,kg/m**3,[1845.],
drivese.rho_castiron,intermediate,kg/m**3,[8500.],
drivese.mb1_mass,intermediate,kg,[48092.00178654],
drivese.mb1_cm,intermediate,m,[5.],
drivese.mb1_I,intermediate,kg*m**2,[59002.87469186 29771.95485598 29771.95485598],
drivese.mb2_mass,intermediate,kg,[13479.28387693],
drivese.mb2_cm,intermediate,m,[4.],
drivese.mb2_I,intermediate,kg*m**2,[16537.39640651  8344.51917506  8344.51917506],
drivese.gearbox_cm,intermediate,m,[0.],
drivese.hss_mass,output,kg,[0.],
drivese.hss_cm,output,m,[0.],
drivese.hss_I,output,kg*m**2,[0. 0. 0.],
drivese.brake_cm,output,m,[6.],
drivese.generator_mass,output,kg,[442075.93584913],
drivese.generator_stator_mass,output,kg,[221037.96792457],
drivese.generator_I,output,kg*m**2,[494269.10233013 836569.13229724 836569.13229724],
drivese.generator_stator_I,output,kg*m**2,[247134.55116506 418284.56614862 418284.56614862],
drivese.nose_mass,output,kg,[28038.71443329],
drivese.nose_cm,output,m,[2.5],
drivese.nose_I,output,kg*m**2,[30982.77944878 73905.37812708 73905.37812708],
drivese.lss_mass,output,kg,[23232.0776733],
drivese.lss_cm,output,m,[5.5],
drivese.lss_I,output,kg*m**2,[48903.52350229 41875.82000612 41875.82000612],
drivese.converter_mass,output,kg,[8090.1],
drivese.converter_cm,output,m,[0.         4.99671568 1.49536872],
drivese.converter_I,output,kg*m**2,[12060.33063703 12060.33063703 12060.33063703],
drivese.transformer_mass,output,kg,[21060.],
drivese.transformer_cm,output,m,[ 0.         -4.99671568  1.49536872],
drivese.transformer_I,output,kg*m**2,[31395.23160602 31395.23160602 31395.23160602],
drivese.yaw_mass,output,kg,[28388.75215739],
drivese.yaw_cm,output,m,[0. 0. 0.],
drivese.yaw_I,output,kg*m**2,[0. 0. 0.],
drivese.bedplate_mass,output,kg,[29852.07366805],
drivese.bedplate_cm,output,m,[-0.75068398  0.          1.16022936],
drivese.bedplate_I,output,kg*m**2,"[203140.68399577 219855.24400685 271064.52767272      0.
  10051.3892474       0.        ]",
drivese.hvac_mass,output,kg,[1761.68976885],
drivese.hvac_cm,output,m,[4.],
drivese.hvac_I,output,m,[2215.89175925 1107.94587963 1107.94587963],
drivese.platform_mass,output,kg,[66691.30217235],
drivese.platform_cm,output,m,[0. 0. 0.],
drivese.platform_I,output,m,[1090138.74154721 1090138.74154721 2180259.69874716],
drivese.cover_mass,output,kg,[3186.07069287],
drivese.cover_cm,output,m,[-0.17506735  0.          2.13554064],
drivese.cover_I,output,m,[80.08605493 86.05112773 75.62980805],
drivese.x_bedplate,output,m,"[ 0.         -0.03563866 -0.14182915 -0.31640974 -0.55582646 -0.85520549
 -1.20845232 -1.60837588 -2.04683487 -2.51490353 -3.00305334 -3.50134696]",
drivese.constr_height,output,m,[2.38743245],
drivese.s_nose,output,m,[0.  2.  4.  4.5 5. ],
drivese.z_bedplate,output,m,"[0.         0.33976706 0.67261745 0.99177528 1.29074343 1.56343576
 1.80430105 2.00843598 2.17168494 2.29072466 2.36313183 2.38743245]",
drivese.x_bedplate_inner,output,m,"[-3.50134696 -3.50134696 -3.50134696 -3.50134696 -3.50134696 -3.50134696
 -3.50134696 -3.50134696 -3.50134696 -3.50134696 -3.50134696 -3.50134696]",
drivese.z_bedplate_inner,output,m,"[0.         0.18322074 0.36271163 0.53481877 0.69603853 0.84308896
 0.97297652 1.08305709 1.17108974 1.23528239 1.27432824 1.28743245]",
drivese.x_bedplate_outer,output,m,"[ 3.50134696  3.43006963  3.21768865  2.86852748  2.38969404  1.79093599
  1.08444232  0.28459521 -0.59232277 -1.5284601  -2.50475971 -3.50134696]",
drivese.z_bedplate_outer,output,m,"[0.         0.49631338 0.98252326 1.44873179 1.88544833 2.28378257
 2.63562559 2.93381487 3.17228013 3.34616693 3.45193541 3.48743245]",
drivese.D_bedplate,output,m,"[7.00269392 6.9384842  6.74756297 6.43510198 6.00991346 5.48487529
 4.87789558 4.2141028  3.53089007 2.88931067 2.39481923 2.2       ]",
drivese.t_bedplate,output,m,[0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05],
drivese.mb1_max_defl_ang,intermediate,rad,[0.00872665],
drivese.mb2_max_defl_ang,intermediate,rad,[0.078],
drivese.s_stator,output,m,[2.],
drivese.F_mb1,output,N,"[[ 2050664.06501524]
 [   40537.24112069]
 [-2909461.17168117]]",
drivese.F_mb2,output,N,"[[-0.]
 [-0.]
 [-0.]]",
drivese.M_mb1,output,N*m,"[[-0.]
 [-0.]
 [-0.]]",
drivese.M_mb2,output,N*m,"[[     -0.        ]
 [3017735.33977927]
 [5461431.1854734 ]]",
drivese.other_mass,output,kg,[129177.91479146],
drivese.bedplate_E,output,Pa,[2.1e+11],
drivese.bedplate_G,output,Pa,[8.07692308e+10],
drivese.bedplate_Xy,output,Pa,[4.5e+08],
drivese.L_drive,output,m,[7.],
drivese.shaft_start,output,m,[-3.50134696  0.          2.38743245],
drivese.blades_mass,intermediate,kg,[146327.12571567],
drivese.nacelle_mass,output,kg,[728261.5010632],
drivese.blades_cm,intermediate,m,[2.59408993],
drivese.nacelle_cm,output,m,[-5.99070772 -0.08898851  2.3264211 ],
drivese.nacelle_I_TT,output,kg*m**2,"[7.37848273e+06 4.01702875e+07 3.73845365e+07 6.13882946e+02
 1.23090277e+07 9.66718209e+04]",
drivese.yaw.rho,intermediate,kg/m**3,[8500.],
fixedse.env.distLoads.windLoads_Px,intermediate,N/m,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         425.1399924  559.85548025
 656.45446072 697.39462483 734.91065826 769.68647427]",
fixedse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.          71.26569668  94.03565054
 110.59335597 117.62719828 124.08078478 130.06652599]",
fixedse.env.distLoads.windLoads_z,intermediate,m,"[-90.         -80.         -70.         -60.         -45.
 -30.         -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
fixedse.env.distLoads.waveLoads_Px,intermediate,N/m,"[    0.             0.             0.          8731.47785549
 10415.78067701 16944.51060665 31585.85584672 34054.99880476
 36736.79115051 39650.20178385 46535.44134241 54733.10366102
 64540.35764399     0.             0.             0.
     0.             0.             0.        ]",
fixedse.env.distLoads.waveLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.distLoads.waveLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.distLoads.waveLoads_qdyn,intermediate,N/m**2,"[     0.              0.              0.         606065.5236982
 456018.60872896 307791.40113236 162708.34242464 146891.06365834
 131153.67154935 115502.97888821  84492.305674    53928.02600694
  23893.4954951       0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.distLoads.waveLoads_z,intermediate,m,"[-90.         -80.         -70.         -60.         -45.
 -30.         -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.distLoads.waveLoads_beta,intermediate,deg,[0.],
fixedse.z_global,output,m,"[-90.         -80.         -70.         -60.         -45.
 -30.         -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.waveLoads.U,intermediate,m/s,"[0.         0.         0.         0.19723058 0.24490587 0.41098025
 0.77574191 0.83487777 0.89881015 0.96790634 1.12320999 1.30436285
 1.51553391 0.         0.         0.         0.         0.
 0.        ]",
fixedse.env.waveLoads.A,intermediate,m/s**2,"[0.         0.         0.         0.13113611 0.16283481 0.27325556
 0.51578097 0.55509966 0.59760748 0.64354866 0.7468081  0.86725434
 1.0076593  0.         0.         0.         0.         0.
 0.        ]",
fixedse.env.waveLoads.p,intermediate,N/m**2,"[     0.              0.              0.         606045.58749872
 455987.86954931 307704.8374398  162399.93247135 146533.8404484
 130739.64346274 115022.84701532  83845.73531996  53056.07775107
  22716.363445        0.              0.              0.
      0.              0.              0.        ]",
fixedse.outer_diameter_full,output,m,"[9.11156263 9.09201649 9.07247034 9.0529242  8.85711122 8.66129824
 8.46548526 8.45242101 8.43935676 8.42629251 8.42628403 8.42627554
 8.42626705 8.42365543 8.42104381 8.41843219 8.4184322  8.41843221
 8.41843222]",
fixedse.env.Uref,intermediate,m/s,[22.050623],
fixedse.wind_reference_height,intermediate,m,[119.],
fixedse.env.windLoads.U,intermediate,m/s,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         10.78666574 12.39062519 13.43728325 13.85800871 14.23309078
 14.57235437]",
fixedse.joint1,output,m,[  0.   0. -90.],
fixedse.joint2,output,m,[ 0.  0. 15.],
fixedse.s_full,output,m,"[0.         0.0952381  0.19047619 0.28571429 0.42857143 0.57142857
 0.71428571 0.73015873 0.74603175 0.76190476 0.79365079 0.82539683
 0.85714286 0.88888889 0.92063492 0.95238095 0.96825397 0.98412698
 1.        ]",
fixedse.g2e.Px_global,intermediate,N/m,"[    0.             0.             0.          8731.47785549
 10415.78067701 16944.51060665 31585.85584672 34054.99880476
 36736.79115051 39650.20178385 46535.44134241 54733.10366102
 64540.35764399   425.1399924    559.85548025   656.45446072
   697.39462483   734.91065826   769.68647427]",
fixedse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.g2e.Pz_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.g2e.qdyn_global,intermediate,Pa,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 6.06065524e+05
 4.56018609e+05 3.07791401e+05 1.62708342e+05 1.46891064e+05
 1.31153672e+05 1.15502979e+05 8.44923057e+04 5.39280260e+04
 2.38934955e+04 7.12656967e+01 9.40356505e+01 1.10593356e+02
 1.17627198e+02 1.24080785e+02 1.30066526e+02]",
fixedse.lc:Px,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.lc:Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.lc:Pz,intermediate,N/m,"[     0.              0.              0.          -8731.47785549
 -10415.78067701 -16944.51060665 -31585.85584672 -34054.99880476
 -36736.79115051 -39650.20178385 -46535.44134241 -54733.10366102
 -64540.35764399   -425.1399924    -559.85548025   -656.45446072
   -697.39462483   -734.91065826   -769.68647427]",
fixedse.lc:qdyn,intermediate,Pa,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 6.06065524e+05
 4.56018609e+05 3.07791401e+05 1.62708342e+05 1.46891064e+05
 1.31153672e+05 1.15502979e+05 8.44923057e+04 5.39280260e+04
 2.38934955e+04 7.12656967e+01 9.40356505e+01 1.10593356e+02
 1.17627198e+02 1.24080785e+02 1.30066526e+02]",
fixedse.member.gc.d,intermediate,m,"[9.11156263 9.0529242  8.46548526 8.42629251 8.42626705 8.41843219
 8.41843222]",
fixedse.member.gc.t,intermediate,m,[0.03512287 0.0524635  0.04934061 0.0436221  0.03930957 0.0374367 ],
fixedse.member.s,output,,"[0.         0.28571429 0.71428571 0.76190476 0.85714286 0.95238095
 1.        ]",
fixedse.member.height,output,m,[105.],
fixedse.monopile_outer_diameter,output,m,"[9.11156263 9.0529242  8.46548526 8.42629251 8.42626705 8.41843219
 8.41843222]",
fixedse.monopile_wall_thickness,output,m,[0.03512287 0.0524635  0.04934061 0.0436221  0.03930957 0.0374367 ],
fixedse.member.E,output,Pa,[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11],
fixedse.member.G,output,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
fixedse.member.sigma_y,output,Pa,[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08],
fixedse.member.rho,output,kg/m**3,[8500. 8500. 8500. 8500. 8500. 8500.],
fixedse.member.unit_cost,output,USD/kg,[0. 0. 0. 0. 0. 0.],
fixedse.member.outfitting_factor,output,,[1.07 1.07 1.07 1.07 1.07 1.07],
fixedse.nodes_xyz,output,m,"[[  0.           0.         -90.        ]
 [  0.           0.         -80.        ]
 [  0.           0.         -70.        ]
 [  0.           0.         -60.        ]
 [  0.           0.         -45.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -15.        ]
 [  0.           0.         -13.33333333]
 [  0.           0.         -11.66666667]
 [  0.           0.         -10.        ]
 [  0.           0.          -6.66666667]
 [  0.           0.          -3.33333333]
 [  0.           0.           0.        ]
 [  0.           0.           3.33333333]
 [  0.           0.           6.66666667]
 [  0.           0.          10.        ]
 [  0.           0.          11.66666667]
 [  0.           0.          13.33333333]
 [  0.           0.          15.        ]]",
fixedse.z_full,output,m,"[  0.          10.          20.          30.          45.
  60.          75.          76.66666667  78.33333333  80.
  83.33333333  86.66666667  90.          93.33333333  96.66666667
 100.         101.66666667 103.33333333 105.        ]",
fixedse.monopile_s,intermediate,,"[0.         0.28571429 0.71428571 0.76190476 0.85714286 0.95238095
 1.        ]",
fixedse.s_const1,output,,[0.28571429],
fixedse.t_full,output,m,"[0.03512287 0.03512287 0.03512287 0.0524635  0.0524635  0.0524635
 0.04934061 0.04934061 0.04934061 0.0436221  0.0436221  0.0436221
 0.03930957 0.03930957 0.03930957 0.0374367  0.0374367  0.0374367 ]",
fixedse.E_full,output,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11]",
