variables,type,units,values,description
fixedse.tower_cost,intermediate,USD,[957249.14477462],
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.20364506e+10 5.74638679e+12 2.20364506e+10 5.74638679e+12
  1.45158723e+10 8.01592306e+10]
 [1.99615032e+10 4.11239148e+12 1.99615032e+10 4.11239148e+12
  1.33958723e+10 8.01592306e+10]
 [1.78865559e+10 2.83237148e+12 1.78865559e+10 2.83237148e+12
  1.22758723e+10 8.01592306e+10]
 [1.58116085e+10 1.86207987e+12 1.58116085e+10 1.86207987e+12
  1.11558723e+10 8.01592306e+10]
 [1.37366611e+10 1.15726974e+12 1.37366611e+10 1.15726974e+12
  1.00358723e+10 8.01592306e+10]
 [1.16617137e+10 6.73694184e+11 1.16617137e+10 6.73694184e+11
  8.91587230e+09 8.01592306e+10]
 [9.58676638e+09 3.67106280e+11 9.58676638e+09 3.67106280e+11
  7.79587230e+09 8.01592306e+10]
 [7.51181901e+09 1.93259117e+11 7.51181901e+09 1.93259117e+11
  6.67587230e+09 8.01592306e+10]
 [5.43687164e+09 1.07905781e+11 5.43687164e+09 1.07905781e+11
  5.55587230e+09 8.01592306e+10]
 [3.36192427e+09 6.67993588e+10 3.36192427e+09 6.67993588e+10
  4.43587230e+09 8.01592306e+10]]",
fixedse.section_A,output,m**2,"[1.01927867 1.01927865 1.01927863 1.80126314 1.80126182 1.80126051
 1.79871494 1.79871494 1.79871493 1.09062545 1.09062545 1.09062544
 0.98612473 0.98612362 0.98612251 0.90933976 0.90933561 0.90933145]",
fixedse.section_Asx,output,m**2,"[0.57927509 0.57927508 0.57927507 1.02490415 1.0249034  1.02490266
 1.02345025 1.02345025 1.02345025 0.61988891 0.61988891 0.6198889
 0.56040537 0.56040474 0.56040411 0.51671012 0.51670777 0.51670541]",
fixedse.section_Asy,output,m**2,"[0.57927509 0.57927508 0.57927507 1.02490415 1.0249034  1.02490266
 1.02345025 1.02345025 1.02345025 0.61988891 0.61988891 0.6198889
 0.56040537 0.56040474 0.56040411 0.51671012 0.51670777 0.51670541]",
fixedse.section_Ixx,output,kg*m**2,"[11.43464505 11.43464441 11.43464377 20.10246266 20.10241867 20.10237468
 20.07429147 20.07429125 20.07429104 12.22919755 12.22919738 12.22919721
 11.06508082 11.06504338 11.06500594 10.20858254 10.20844263 10.20830271]",
fixedse.section_Iyy,output,kg*m**2,"[11.43464505 11.43464441 11.43464377 20.10246266 20.10241867 20.10237468
 20.07429147 20.07429125 20.07429104 12.22919755 12.22919738 12.22919721
 11.06508082 11.06504338 11.06500594 10.20858254 10.20844263 10.20830271]",
fixedse.section_J0,output,kg*m**2,"[22.86929009 22.86928882 22.86928755 40.20492533 40.20483735 40.20474937
 40.14858293 40.1485825  40.14858207 24.4583951  24.45839475 24.45839441
 22.13016163 22.13008675 22.13001188 20.41716509 20.41688525 20.41660541]",
fixedse.section_rho,output,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
fixedse.section_E,output,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11]",
fixedse.section_G,output,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [215074.03703686]
 [198385.21636611]
 [181824.40881455]
 [165393.70619294]
 [149096.63154741]
 [132938.19513974]
 [116924.97472565]
 [ 85368.99861158]
 [ 54517.47521521]
 [ 24494.41918693]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[35.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          16.89817483]
 [  0.           0.          18.79634966]
 [  0.           0.          20.6945245 ]
 [  0.           0.          24.31173606]
 [  0.           0.          27.92894763]
 [  0.           0.          31.5461592 ]
 [  0.           0.          35.16681573]
 [  0.           0.          38.78747226]
 [  0.           0.          42.40812879]
 [  0.           0.          46.02534036]
 [  0.           0.          49.64255192]
 [  0.           0.          53.25976349]
 [  0.           0.          56.88042002]
 [  0.           0.          60.50107655]
 [  0.           0.          64.12173308]
 [  0.           0.          67.73894465]
 [  0.           0.          71.35615622]
 [  0.           0.          74.97336778]
 [  0.           0.          78.59402431]
 [  0.           0.          82.21468084]
 [  0.           0.          85.83533737]
 [  0.           0.          89.45254894]
 [  0.           0.          93.06976051]
 [  0.           0.          96.68697208]
 [  0.           0.         100.30762861]
 [  0.           0.         103.92828514]
 [  0.           0.         107.54894167]
 [  0.           0.         111.36596111]
 [  0.           0.         115.18298056]
 [  0.           0.         119.        ]]",
fixedse.tower_A,intermediate,m**2,"[0.84668168 0.84668168 0.84668168 0.77969232 0.77969232 0.77969231
 0.68519663 0.68103877 0.6768809  0.61177108 0.59736306 0.58295503
 0.56605471 0.54754367 0.52903262 0.51210838 0.49213869 0.47216901
 0.45306788 0.43198498 0.41090208 0.37128937 0.37122291 0.37115646
 0.25625606 0.25625606 0.25625606 0.36503014 0.36503013 0.36503013]",
fixedse.tower_Asx,intermediate,m**2,"[0.48106144 0.48106144 0.48106144 0.44295594 0.44295594 0.44295594
 0.38921944 0.38685999 0.38450055 0.34749036 0.3393143  0.33113824
 0.32154738 0.31104301 0.30053864 0.29093771 0.27960563 0.26827357
 0.25743646 0.24547272 0.233509   0.21098293 0.21094522 0.2109075
 0.1455539  0.1455539  0.1455539  0.20742156 0.20742156 0.20742156]",
fixedse.tower_Asy,intermediate,m**2,"[0.48106144 0.48106144 0.48106144 0.44295594 0.44295594 0.44295594
 0.38921944 0.38685999 0.38450055 0.34749036 0.3393143  0.33113824
 0.32154738 0.31104301 0.30053864 0.29093771 0.27960563 0.26827357
 0.25743646 0.24547272 0.233509   0.21098293 0.21094522 0.2109075
 0.1455539  0.1455539  0.1455539  0.20742156 0.20742156 0.20742156]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[9.50888756 9.50888755 9.50888753 8.76042988 8.76042977 8.76042965
 7.65687584 7.51833168 7.38146889 6.47956091 6.03245276 5.60640057
 5.14068587 4.65267026 4.19656088 3.77277081 3.34840168 2.95711161
 2.59647138 2.2506089  1.93691045 1.66204133 1.66114905 1.66025709
 1.14826853 1.14826852 1.14826852 1.63272588 1.63272585 1.63272582]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[9.50888756 9.50888755 9.50888753 8.76042988 8.76042977 8.76042965
 7.65687584 7.51833168 7.38146889 6.47956091 6.03245276 5.60640057
 5.14068587 4.65267026 4.19656088 3.77277081 3.34840168 2.95711161
 2.59647138 2.2506089  1.93691045 1.66204133 1.66114905 1.66025709
 1.14826853 1.14826852 1.14826852 1.63272588 1.63272585 1.63272582]",
fixedse.tower_J0,intermediate,kg*m**2,"[19.01777512 19.01777509 19.01777507 17.52085976 17.52085953 17.52085931
 15.31375169 15.03666335 14.76293778 12.95912183 12.06490552 11.21280115
 10.28137175  9.30534052  8.39312175  7.54554162  6.69680336  5.91422322
  5.19294275  4.50121779  3.87382091  3.32408267  3.32229811  3.32051418
  2.29653705  2.29653705  2.29653704  3.26545175  3.2654517   3.26545165]",
fixedse.tower_rho,intermediate,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500.]",
fixedse.tower_E,intermediate,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
fixedse.tower_G,intermediate,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[9.50525723 9.50525723 9.50525723 9.50525722 9.50525718 9.50525714
 9.5052571  9.44788286 9.39050861 9.33313437 9.11634512 8.89955587
 8.68276662 8.40402764 8.12528866 7.84654967 7.54718388 7.24781808
 6.94845228 6.63337265 6.31829301 6.00321338 6.00214229 6.0010712
 6.0000001  6.0000001  6.0000001  6.00000009 6.00000006 6.00000003
 6.        ]",
fixedse.tower_t_full,intermediate,m,"[0.02657287 0.02657287 0.02657287 0.02446499 0.02446499 0.02446499
 0.02155855 0.02155855 0.02155855 0.0197712  0.0197712  0.0197712
 0.01975603 0.01975603 0.01975603 0.01984428 0.01984428 0.01984428
 0.01990565 0.01990565 0.01990565 0.01845743 0.01845743 0.01845743
 0.01273245 0.01273245 0.01273245 0.01815348 0.01815348 0.01815348]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[123.85391028]
 [129.89999626]
 [135.55096856]
 [140.86898964]
 [150.24485462]
 [158.81629039]
 [166.74461418]
 [174.15118632]
 [181.11307745]
 [187.69506887]
 [193.94206812]
 [199.90095017]
 [205.60464044]
 [211.08546853]
 [216.36074089]
 [221.44981393]
 [226.364641  ]
 [231.12440065]
 [235.74149143]
 [240.23098925]
 [244.59803795]
 [248.85115817]
 [252.99404978]
 [257.03759999]
 [260.98791797]
 [264.85416339]
 [268.63755336]
 [272.34266026]
 [276.16854173]
 [279.91652881]
 [283.59071233]]",
fixedse.tower_bending_height,intermediate,m,[104.],
fixedse.turbine_F,intermediate,N,"[[ 2.24067125e+06]
 [-3.70251651e+03]
 [-1.10180198e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-3.21767289e+05]
 [ 2.06389164e+08]
 [ 6.61231341e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[1129373.94541131 1129373.94541131 2258747.89082263       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[1286124.79086304],
fixedse.turbine_cg,intermediate,m,[-4.23000200e+00 -4.27077765e-02  9.34207362e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[1.31479493e+10 1.30869975e+10 1.63686639e+08 2.07017680e+02
 6.23958851e+06 8.14619002e+04]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[      0.        ]
 [      0.        ]
 [      0.        ]
 [ -57383.53533906]
 [ -57649.9212085 ]
 [ -58452.45322784]
 [ -59800.86562342]
 [ -61711.77587723]
 [ -64208.926728  ]
 [ -67324.185872  ]
 [ -75583.67783605]
 [ -86959.37127029]
 [-102177.84944654]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -825.02877435]
 [ -864.8653453 ]
 [ -902.18313663]
 [ -937.38857248]
 [ -999.69067697]
 [-1056.94177518]
 [-1110.17553343]
 [-1152.95245725]
 [-1192.27705313]
 [-1228.60105557]
 [-1239.66118472]
 [-1246.97320473]
 [-1250.90296337]
 [-1242.43457258]
 [-1230.82824252]
 [-1216.35119296]
 [-1195.95488993]
 [-1173.02487536]
 [-1147.71758429]
 [-1117.60114816]
 [-1085.23669747]
 [-1050.65854844]
 [-1067.63822674]
 [-1084.19919559]
 [-1100.36781802]
 [-1116.37515747]
 [-1132.04046667]
 [-1147.38322452]
 [-1163.22835974]
 [-1178.75369952]
 [-1193.97656485]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-19175947.20840042]
 [-18326339.72910489]
 [-17192683.76173098]
 [-16847544.28294195]
 [-16501523.11918742]
 [-16153727.61710613]
 [-15803596.80380266]
 [-15449829.33898954]
 [-15091431.65504778]
 [-14552607.7335218 ]
 [-13981385.75308903]
 [-13366283.4154779 ]
 [-12923699.13111669]
 [-12649708.61861376]
 [-12375718.42532748]
 [-12249390.21013157]
 [-12123062.57750548]
 [-11996735.51946909]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -909850.3464146 ]
 [-4574283.85458764]
 [-8282360.86222996]
 [ 2240845.68589019]
 [ 2240864.98963586]
 [ 2240884.66680877]
 [ 2240904.65663453]
 [ 2240925.56116405]
 [ 2240947.33300301]
 [ 2241147.3611299 ]
 [ 2241267.03977507]
 [ 2241407.36464499]
 [ 2241355.97320412]
 [ 2241091.21960943]
 [ 2241134.40964472]
 [ 2240899.97240949]
 [ 2240910.20274391]
 [ 2240920.24584679]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -653.85093384]
 [-3513.775087  ]
 [-8043.95376113]
 [-3702.40651276]
 [-3702.39154842]
 [-3702.3757357 ]
 [-3702.35910059]
 [-3702.34117049]
 [-3702.32194184]
 [-3702.17666257]
 [-3702.06188909]
 [-3701.92101779]
 [-3701.93377743]
 [-3702.13915931]
 [-3702.0787921 ]
 [-3702.29294653]
 [-3702.27696392]
 [-3702.26068199]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -4024.24422169]
 [ -44195.31651566]
 [-166299.75404895]
 [-215119.09898349]
 [-221269.72214019]
 [-227418.35798754]
 [-233565.04459554]
 [-239709.82260866]
 [-245852.74383226]
 [-258130.77781151]
 [-270394.81062612]
 [-282645.53359401]
 [-294883.38098693]
 [-307106.42989683]
 [-319313.42693314]
 [-325411.26837213]
 [-331504.70376974]
 [-337593.72895267]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[6.48271898e+06]
 [6.63593893e+07]
 [2.18392898e+08]
 [2.76479006e+08]
 [2.72713177e+08]
 [2.68945032e+08]
 [2.65174734e+08]
 [2.61402451e+08]
 [2.57628354e+08]
 [2.50070218e+08]
 [2.42499498e+08]
 [2.34918104e+08]
 [2.27327144e+08]
 [2.19726168e+08]
 [2.12114707e+08]
 [2.08305556e+08]
 [2.04493870e+08]
 [2.00679768e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 692344.97599761]
 [1685199.28715357]
 [3409513.78563081]
 [6613094.90309727]
 [6613079.21352077]
 [6613063.48391455]
 [6613048.71239649]
 [6613032.77303176]
 [6613016.66823664]
 [6613446.42744438]
 [6613405.96753463]
 [6613363.07541802]
 [6613423.24661171]
 [6613386.49297942]
 [6613363.74054623]
 [6613427.76811229]
 [6613416.3962058 ]
 [6613405.0241993 ]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          16.89817483
  18.79634966  20.6945245   24.31173606  27.92894763  31.5461592
  35.16681573  38.78747226  42.40812879  46.02534036  49.64255192
  53.25976349  56.88042002  60.50107655  64.12173308  67.73894465
  71.35615622  74.97336778  78.59402431  82.21468084  85.83533737
  89.45254894  93.06976051  96.68697208 100.30762861 103.92828514
 107.54894167 111.36596111 115.18298056 119.        ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[9.50544065 9.50544047 9.5054403  9.50544012 9.50543323 9.50542634
 9.50541944 9.50541941 9.50541938 9.50541934 9.5054193  9.50541925
 9.50541921 9.50540852 9.50539784 9.50538715 9.50534386 9.50530056
 9.50525723 9.50525723 9.50525723 9.50525722 9.50525718 9.50525714
 9.5052571  9.44788286 9.39050861 9.33313437 9.11634512 8.89955587
 8.68276662 8.40402764 8.12528866 7.84654967 7.54718388 7.24781808
 6.94845228 6.63337265 6.31829301 6.00321338 6.00214229 6.0010712
 6.0000001  6.0000001  6.0000001  6.00000009 6.00000006 6.00000003
 6.        ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.03200751 0.03200751 0.03200751 0.05671139 0.05671139 0.05671139
 0.05663078 0.05663078 0.05663078 0.03425616 0.03425616 0.03425616
 0.03096308 0.03096308 0.03096308 0.02854499 0.02854499 0.02854499
 0.02657287 0.02657287 0.02657287 0.02446499 0.02446499 0.02446499
 0.02155855 0.02155855 0.02155855 0.0197712  0.0197712  0.0197712
 0.01975603 0.01975603 0.01975603 0.01984428 0.01984428 0.01984428
 0.01990565 0.01990565 0.01990565 0.01845743 0.01845743 0.01845743
 0.01273245 0.01273245 0.01273245 0.01815348 0.01815348 0.01815348]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[139.],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11 2.1e+11
 2.1e+11 2.1e+11 2.1e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10
 8.07692308e+10 8.07692308e+10 8.07692308e+10 8.07692308e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.
 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500. 8500.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08 4.5e+08
 4.5e+08 4.5e+08 4.5e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[1.01927867 1.01927865 1.01927863 1.80126314 1.80126182 1.80126051
 1.79871494 1.79871494 1.79871493 1.09062545 1.09062545 1.09062544
 0.98612473 0.98612362 0.98612251 0.90933976 0.90933561 0.90933145
 0.84668168 0.84668168 0.84668168 0.77969232 0.77969232 0.77969231
 0.68519663 0.68103877 0.6768809  0.61177108 0.59736306 0.58295503
 0.56605471 0.54754367 0.52903262 0.51210838 0.49213869 0.47216901
 0.45306788 0.43198498 0.41090208 0.37128937 0.37122291 0.37115646
 0.25625606 0.25625606 0.25625606 0.36503014 0.36503013 0.36503013]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[0.57927509 0.57927508 0.57927507 1.02490415 1.0249034  1.02490266
 1.02345025 1.02345025 1.02345025 0.61988891 0.61988891 0.6198889
 0.56040537 0.56040474 0.56040411 0.51671012 0.51670777 0.51670541
 0.48106144 0.48106144 0.48106144 0.44295594 0.44295594 0.44295594
 0.38921944 0.38685999 0.38450055 0.34749036 0.3393143  0.33113824
 0.32154738 0.31104301 0.30053864 0.29093771 0.27960563 0.26827357
 0.25743646 0.24547272 0.233509   0.21098293 0.21094522 0.2109075
 0.1455539  0.1455539  0.1455539  0.20742156 0.20742156 0.20742156]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[0.57927509 0.57927508 0.57927507 1.02490415 1.0249034  1.02490266
 1.02345025 1.02345025 1.02345025 0.61988891 0.61988891 0.6198889
 0.56040537 0.56040474 0.56040411 0.51671012 0.51670777 0.51670541
 0.48106144 0.48106144 0.48106144 0.44295594 0.44295594 0.44295594
 0.38921944 0.38685999 0.38450055 0.34749036 0.3393143  0.33113824
 0.32154738 0.31104301 0.30053864 0.29093771 0.27960563 0.26827357
 0.25743646 0.24547272 0.233509   0.21098293 0.21094522 0.2109075
 0.1455539  0.1455539  0.1455539  0.20742156 0.20742156 0.20742156]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[11.43464505 11.43464441 11.43464377 20.10246266 20.10241867 20.10237468
 20.07429147 20.07429125 20.07429104 12.22919755 12.22919738 12.22919721
 11.06508082 11.06504338 11.06500594 10.20858254 10.20844263 10.20830271
  9.50888756  9.50888755  9.50888753  8.76042988  8.76042977  8.76042965
  7.65687584  7.51833168  7.38146889  6.47956091  6.03245276  5.60640057
  5.14068587  4.65267026  4.19656088  3.77277081  3.34840168  2.95711161
  2.59647138  2.2506089   1.93691045  1.66204133  1.66114905  1.66025709
  1.14826853  1.14826852  1.14826852  1.63272588  1.63272585  1.63272582]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[11.43464505 11.43464441 11.43464377 20.10246266 20.10241867 20.10237468
 20.07429147 20.07429125 20.07429104 12.22919755 12.22919738 12.22919721
 11.06508082 11.06504338 11.06500594 10.20858254 10.20844263 10.20830271
  9.50888756  9.50888755  9.50888753  8.76042988  8.76042977  8.76042965
  7.65687584  7.51833168  7.38146889  6.47956091  6.03245276  5.60640057
  5.14068587  4.65267026  4.19656088  3.77277081  3.34840168  2.95711161
  2.59647138  2.2506089   1.93691045  1.66204133  1.66114905  1.66025709
  1.14826853  1.14826852  1.14826852  1.63272588  1.63272585  1.63272582]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[22.86929009 22.86928882 22.86928755 40.20492533 40.20483735 40.20474937
 40.14858293 40.1485825  40.14858207 24.4583951  24.45839475 24.45839441
 22.13016163 22.13008675 22.13001188 20.41716509 20.41688525 20.41660541
 19.01777512 19.01777509 19.01777507 17.52085976 17.52085953 17.52085931
 15.31375169 15.03666335 14.76293778 12.95912183 12.06490552 11.21280115
 10.28137175  9.30534052  8.39312175  7.54554162  6.69680336  5.91422322
  5.19294275  4.50121779  3.87382091  3.32408267  3.32229811  3.32051418
  2.29653705  2.29653705  2.29653704  3.26545175  3.2654517   3.26545165]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-1.91759472e+07]
 [-1.83263397e+07]
 [-1.71926838e+07]
 [-1.68475443e+07]
 [-1.65015231e+07]
 [-1.61537276e+07]
 [-1.58035968e+07]
 [-1.54498293e+07]
 [-1.50914317e+07]
 [-1.45526077e+07]
 [-1.39813858e+07]
 [-1.33662834e+07]
 [-1.29236991e+07]
 [-1.26497086e+07]
 [-1.23757184e+07]
 [-1.22493902e+07]
 [-1.21230626e+07]
 [-1.19967355e+07]
 [-1.08813653e+07]
 [-1.07458154e+07]
 [-1.06101931e+07]
 [-1.03718155e+07]
 [-1.01332634e+07]
 [-9.89449729e+06]
 [-9.68382407e+06]
 [-9.47423362e+06]
 [-9.26575084e+06]
 [-9.07696212e+06]
 [-8.89243271e+06]
 [-8.71221452e+06]
 [-8.53690502e+06]
 [-8.36719019e+06]
 [-8.20309788e+06]
 [-8.04431121e+06]
 [-7.89160801e+06]
 [-7.74500342e+06]
 [-7.60411028e+06]
 [-7.46967920e+06]
 [-7.34172283e+06]
 [-7.22595162e+06]
 [-7.11023196e+06]
 [-6.99447229e+06]
 [-6.91322014e+06]
 [-6.83191032e+06]
 [-6.75054374e+06]
 [-6.63009783e+06]
 [-6.50959299e+06]
 [-3.06390575e-08]]",
