variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[3.50279867 3.50279867 3.50279867 6.31088749 6.31088749 6.31088749
 5.51134124 5.51134124 5.51134124 4.84965777 4.84965777 4.84965777
 4.44863541 4.44863541 4.44863541 4.09267242 4.09267242 4.09267242]",
fixedse.section_Asx,output,m**2,"[1.99734235 1.99734235 1.99734235 3.61393013 3.61393013 3.61393013
 3.15212405 3.15212405 3.15212405 2.77087631 2.77087631 2.77087631
 2.54021491 2.54021491 2.54021491 2.33571785 2.33571785 2.33571785]",
fixedse.section_Asy,output,m**2,"[1.99734235 1.99734235 1.99734235 3.61393013 3.61393013 3.61393013
 3.15212405 3.15212405 3.15212405 2.77087631 2.77087631 2.77087631
 2.54021491 2.54021491 2.54021491 2.33571785 2.33571785 2.33571785]",
fixedse.section_Ixx,output,kg*m**2,"[42.87247534 42.87247534 42.87247534 75.92407878 75.92407878 75.92407878
 66.63274084 66.63274084 66.63274084 58.87156608 58.87156608 58.87156608
 54.13610476 54.13610476 54.13610476 49.91268557 49.91268557 49.91268557]",
fixedse.section_Iyy,output,kg*m**2,"[42.87247534 42.87247534 42.87247534 75.92407878 75.92407878 75.92407878
 66.63274084 66.63274084 66.63274084 58.87156608 58.87156608 58.87156608
 54.13610476 54.13610476 54.13610476 49.91268557 49.91268557 49.91268557]",
fixedse.section_J0,output,kg*m**2,"[ 85.74495068  85.74495068  85.74495068 151.84815756 151.84815756
 151.84815756 133.26548167 133.26548167 133.26548167 117.74313216
 117.74313216 117.74313216 108.27220953 108.27220953 108.27220953
  99.82537113  99.82537113  99.82537113]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [507132.40218069]
 [440340.81547589]
 [374007.94143019]
 [308202.52162486]
 [243048.28777994]
 [178739.40619334]
 [115565.98197544]
 [ 84531.54207917]
 [ 53954.79657467]
 [ 23921.05412328]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[65.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[3.2170233  3.2170233  3.2170233  1.54406723 1.54406723 1.54406723
 0.52455824 0.52455824 0.52455824 0.39473016 0.33826392 0.28179768]",
fixedse.tower_Asx,intermediate,m**2,"[1.83363041 1.83363041 1.83363041 0.87801806 0.87801806 0.87801806
 0.29787603 0.29787603 0.29787603 0.22413061 0.19208781 0.16004505]",
fixedse.tower_Asy,intermediate,m**2,"[1.83363041 1.83363041 1.83363041 0.87801806 0.87801806 0.87801806
 0.29787603 0.29787603 0.29787603 0.22413061 0.19208781 0.16004505]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[39.44310314 39.44310314 39.44310314 19.1235281  19.1235281  19.1235281
  6.53651388  6.53651388  6.53651388  4.28658492  2.69760159  1.55963681]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[39.44310314 39.44310314 39.44310314 19.1235281  19.1235281  19.1235281
  6.53651388  6.53651388  6.53651388  4.28658492  2.69760159  1.55963681]",
fixedse.tower_J0,intermediate,kg*m**2,"[78.88620628 78.88620628 78.88620628 38.24705619 38.24705619 38.24705619
 13.07302775 13.07302775 13.07302775  8.57316984  5.39520317  3.11927363]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666667  7.33333333
  6.        ]",
fixedse.tower_t_full,intermediate,m,"[0.09663575 0.09663575 0.09663575 0.04614677 0.04614677 0.04614677
 0.01562929 0.01562929 0.01562929 0.01259843 0.01259843 0.01259843]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.37329713e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.80589578e+05]
 [ 4.25334705e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1250000. 1250000. 2500000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2718088.30002442],
fixedse.turbine_cg,intermediate,m,[-2.33396520e+00 -3.01332084e-02  8.94684790e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.21885144e+10 3.20440902e+10 2.95211177e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-16559.12275638]
 [-17361.27209706]
 [-19858.38615323]
 [-24325.8569609 ]
 [-31281.03302822]
 [-41477.85456624]
 [-56075.57315139]
 [-65556.51476523]
 [-76900.86867692]
 [-90542.73003872]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.34045863]
 [-1189.05983894]
 [ -992.78218559]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-58894865.69352221]
 [-56215597.14009327]
 [-53454360.93074066]
 [-50124318.19906779]
 [-46783387.90388036]
 [-43419474.47543131]
 [-40425578.25624146]
 [-37375080.4378695 ]
 [-34242760.64177395]
 [-32805576.84901398]
 [-31334031.34268811]
 [-29821258.57602042]
 [-28537618.54817432]
 [-27403374.01699761]
 [-26269129.48582102]
 [-25747386.26641833]
 [-25225643.04701698]
 [-24703899.82761519]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -6105578.75996713]
 [-14357869.80999915]
 [-13603634.44763141]
 [  2913588.80870609]
 [  2914015.83114831]
 [  2914439.3225658 ]
 [  2914545.01991281]
 [  2914984.3599374 ]
 [  2915449.06429176]
 [  2913708.5704746 ]
 [  2913846.27465086]
 [  2913995.2752948 ]
 [  2913851.67439101]
 [  2913646.61297188]
 [  2913721.1594591 ]
 [  2912805.14370108]
 [  2912823.08736556]
 [  2912840.81344237]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[   97.6095452 ]
 [ -138.07717053]
 [-1541.38477072]
 [-3355.14858107]
 [-3355.13684313]
 [-3355.10870355]
 [-3355.06445306]
 [-3355.00078646]
 [-3354.91633536]
 [-3354.96881349]
 [-3354.93736304]
 [-3354.90143725]
 [-3354.89055396]
 [-3354.88818721]
 [-3354.85607694]
 [-3354.96315789]
 [-3354.95441939]
 [-3354.94543823]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[   4070.25725258]
 [  11612.17229336]
 [   3592.74128265]
 [ -16281.13346434]
 [ -38660.51987551]
 [ -61033.79819174]
 [ -83398.77040269]
 [-105752.64986706]
 [-128094.35041817]
 [-139260.85553165]
 [-150423.8080283 ]
 [-161583.23779295]
 [-172739.21960086]
 [-183891.32909573]
 [-195039.51914443]
 [-200612.39286306]
 [-206184.21276828]
 [-211754.98998171]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[6.44478632e+07]
 [2.84037625e+08]
 [5.31707512e+08]
 [5.76400005e+08]
 [5.56578639e+08]
 [5.36708260e+08]
 [5.16797405e+08]
 [4.96851186e+08]
 [4.76883257e+08]
 [4.66900712e+08]
 [4.56915470e+08]
 [4.46929217e+08]
 [4.36943219e+08]
 [4.26956448e+08]
 [4.16968810e+08]
 [4.11976382e+08]
 [4.06983784e+08]
 [4.01991152e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1182633.61390832]
 [2527611.25226837]
 [4219581.91180333]
 [6490268.34785137]
 [6490225.15694367]
 [6490181.8254011 ]
 [6490219.89300864]
 [6490175.42928526]
 [6490130.12557227]
 [6490152.99254337]
 [6490128.73649536]
 [6490103.90069595]
 [6490123.73937306]
 [6490100.12201343]
 [6490079.25348578]
 [6490100.42167482]
 [6490089.9873942 ]
 [6490079.55314714]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-80.         -70.         -60.         -50.         -43.33333333
 -36.66666667 -30.         -23.33333333 -16.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666667  7.33333333
  6.        ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.10531238 0.10531238 0.10531238 0.19140352 0.19140352 0.19140352
 0.16673466 0.16673466 0.16673466 0.14641418 0.14641418 0.14641418
 0.13413997 0.13413997 0.13413997 0.12327079 0.12327079 0.12327079
 0.09663575 0.09663575 0.09663575 0.04614677 0.04614677 0.04614677
 0.01562929 0.01562929 0.01562929 0.01259843 0.01259843 0.01259843]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[212.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[3.50279867 3.50279867 3.50279867 6.31088749 6.31088749 6.31088749
 5.51134124 5.51134124 5.51134124 4.84965777 4.84965777 4.84965777
 4.44863541 4.44863541 4.44863541 4.09267242 4.09267242 4.09267242
 3.2170233  3.2170233  3.2170233  1.54406723 1.54406723 1.54406723
 0.52455824 0.52455824 0.52455824 0.39473016 0.33826392 0.28179768]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.99734235 1.99734235 1.99734235 3.61393013 3.61393013 3.61393013
 3.15212405 3.15212405 3.15212405 2.77087631 2.77087631 2.77087631
 2.54021491 2.54021491 2.54021491 2.33571785 2.33571785 2.33571785
 1.83363041 1.83363041 1.83363041 0.87801806 0.87801806 0.87801806
 0.29787603 0.29787603 0.29787603 0.22413061 0.19208781 0.16004505]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.99734235 1.99734235 1.99734235 3.61393013 3.61393013 3.61393013
 3.15212405 3.15212405 3.15212405 2.77087631 2.77087631 2.77087631
 2.54021491 2.54021491 2.54021491 2.33571785 2.33571785 2.33571785
 1.83363041 1.83363041 1.83363041 0.87801806 0.87801806 0.87801806
 0.29787603 0.29787603 0.29787603 0.22413061 0.19208781 0.16004505]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[42.87247534 42.87247534 42.87247534 75.92407878 75.92407878 75.92407878
 66.63274084 66.63274084 66.63274084 58.87156608 58.87156608 58.87156608
 54.13610476 54.13610476 54.13610476 49.91268557 49.91268557 49.91268557
 39.44310314 39.44310314 39.44310314 19.1235281  19.1235281  19.1235281
  6.53651388  6.53651388  6.53651388  4.28658492  2.69760159  1.55963681]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[42.87247534 42.87247534 42.87247534 75.92407878 75.92407878 75.92407878
 66.63274084 66.63274084 66.63274084 58.87156608 58.87156608 58.87156608
 54.13610476 54.13610476 54.13610476 49.91268557 49.91268557 49.91268557
 39.44310314 39.44310314 39.44310314 19.1235281  19.1235281  19.1235281
  6.53651388  6.53651388  6.53651388  4.28658492  2.69760159  1.55963681]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[ 85.74495068  85.74495068  85.74495068 151.84815756 151.84815756
 151.84815756 133.26548167 133.26548167 133.26548167 117.74313216
 117.74313216 117.74313216 108.27220953 108.27220953 108.27220953
  99.82537113  99.82537113  99.82537113  78.88620628  78.88620628
  78.88620628  38.24705619  38.24705619  38.24705619  13.07302775
  13.07302775  13.07302775   8.57316984   5.39520317   3.11927363]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-5.88948657e+07]
 [-5.62155971e+07]
 [-5.34543609e+07]
 [-5.01243182e+07]
 [-4.67833879e+07]
 [-4.34194745e+07]
 [-4.04255783e+07]
 [-3.73750804e+07]
 [-3.42427606e+07]
 [-3.28055768e+07]
 [-3.13340313e+07]
 [-2.98212586e+07]
 [-2.85376185e+07]
 [-2.74033740e+07]
 [-2.62691295e+07]
 [-2.57473863e+07]
 [-2.52256430e+07]
 [-2.47038998e+07]
 [-2.07473528e+07]
 [-1.77650444e+07]
 [-1.47812842e+07]
 [-1.27239213e+07]
 [-1.06650751e+07]
 [-8.60476487e+06]
 [-8.17469873e+06]
 [-7.74409966e+06]
 [-7.31313692e+06]
 [-7.00648521e+06]
 [-6.74237341e+06]
 [ 2.19588401e-08]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-6.10557876e+06]
 [-1.43578698e+07]
 [-1.36036344e+07]
 [ 2.91358881e+06]
 [ 2.91401583e+06]
 [ 2.91443932e+06]
 [ 2.91454502e+06]
 [ 2.91498436e+06]
 [ 2.91544906e+06]
 [ 2.91370857e+06]
 [ 2.91384627e+06]
 [ 2.91399528e+06]
 [ 2.91385167e+06]
 [ 2.91364661e+06]
 [ 2.91372116e+06]
 [ 2.91280514e+06]
 [ 2.91282309e+06]
 [ 2.91284081e+06]
 [ 2.91740533e+06]
 [ 2.91825460e+06]
 [ 2.91901027e+06]
 [ 2.91773156e+06]
 [ 2.91885795e+06]
 [ 2.91974607e+06]
 [ 2.91380061e+06]
 [ 2.91398656e+06]
 [ 2.91411913e+06]
 [ 2.91357282e+06]
 [ 2.91338553e+06]
 [ 1.15259839e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[   97.6095452 ]
 [ -138.07717053]
 [-1541.38477072]
 [-3355.14858107]
 [-3355.13684313]
 [-3355.10870355]
 [-3355.06445306]
 [-3355.00078646]
 [-3354.91633536]
 [-3354.96881349]
 [-3354.93736304]
 [-3354.90143725]
 [-3354.89055396]
 [-3354.88818721]
 [-3354.85607694]
 [-3354.96315789]
 [-3354.95441939]
 [-3354.94543823]
 [-3354.05780864]
 [-3353.47989759]
 [-3352.81176357]
 [-3352.47491076]
 [-3350.6642384 ]
 [-3348.5864579 ]
 [-3353.06785386]
 [-3352.14929626]
 [-3351.17293521]
 [-3351.41453446]
 [-3350.69267432]
 [    4.32999982]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[ 4.07025725e+03]
 [ 1.16121723e+04]
 [ 3.59274128e+03]
 [-1.62811335e+04]
 [-3.86605199e+04]
 [-6.10337982e+04]
 [-8.33987704e+04]
 [-1.05752650e+05]
 [-1.28094350e+05]
 [-1.39260856e+05]
 [-1.50423808e+05]
 [-1.61583238e+05]
 [-1.72739220e+05]
 [-1.83891329e+05]
 [-1.95039519e+05]
 [-2.00612393e+05]
 [-2.06184213e+05]
 [-2.11754990e+05]
 [-2.52059644e+05]
 [-2.92291852e+05]
 [-3.32466675e+05]
 [-3.89680998e+05]
 [-4.46598201e+05]
 [-5.03297241e+05]
 [-5.37177927e+05]
 [-5.70742930e+05]
 [-6.04006444e+05]
 [-6.34720678e+05]
 [-6.64879271e+05]
 [-1.09326310e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 6.44478632e+07]
 [ 2.84037625e+08]
 [ 5.31707512e+08]
 [ 5.76400005e+08]
 [ 5.56578639e+08]
 [ 5.36708260e+08]
 [ 5.16797405e+08]
 [ 4.96851186e+08]
 [ 4.76883257e+08]
 [ 4.66900712e+08]
 [ 4.56915470e+08]
 [ 4.46929217e+08]
 [ 4.36943219e+08]
 [ 4.26956448e+08]
 [ 4.16968810e+08]
 [ 4.11976382e+08]
 [ 4.06983784e+08]
 [ 4.01991152e+08]
 [ 3.65795148e+08]
 [ 3.29589140e+08]
 [ 2.93426554e+08]
 [ 2.41785463e+08]
 [ 1.90102203e+08]
 [ 1.38498602e+08]
 [ 1.07612652e+08]
 [ 7.66932583e+07]
 [ 4.57668125e+07]
 [ 1.69105131e+07]
 [-1.19313748e+07]
 [ 2.91010751e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1182633.61390832]
 [2527611.25226837]
 [4219581.91180333]
 [6490268.34785137]
 [6490225.15694367]
 [6490181.8254011 ]
 [6490219.89300864]
 [6490175.42928526]
 [6490130.12557227]
 [6490152.99254337]
 [6490128.73649536]
 [6490103.90069595]
 [6490123.73937306]
 [6490100.12201343]
 [6490079.25348578]
 [6490100.42167482]
 [6490089.9873942 ]
 [6490079.55314714]
 [6490178.64691903]
 [6490102.93139406]
 [6490027.05495158]
 [6490358.61454287]
 [6490249.54957278]
 [6490140.4096327 ]
 [6490917.80772912]
 [6490850.68651486]
 [6490783.48351621]
 [6491091.6294719 ]
 [6491270.62281838]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.07132402e+05]
 [4.40340815e+05]
 [3.74007941e+05]
 [3.08202522e+05]
 [2.43048288e+05]
 [1.78739406e+05]
 [1.15565982e+05]
 [8.45315421e+04]
 [5.39547966e+04]
 [2.39210541e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[95.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-80.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[4437767.48964604],
tcc.tower_mass,intermediate,kg,[1735226.30002442],
tcc.turbine_cost,output,USD,[5382767.48964604],
tcc.turbine_cost_kW,output,USD/kW,[358.85116598],
tcc.turbine_mass_tcc,output,kg,[1735226.30002442],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[4437767.48964604],
tcc.tower_cost_external,intermediate,USD,[4437767.48964604],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.34045863 1189.05983894  992.78218559]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666667  7.33333333
  6.        ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.34045863 1189.05983894  992.78218559]",
