variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[2.06966115 2.06966115 2.06966115 4.28796434 4.28796434 4.28796434
 4.00580979 4.00580979 4.00580979 3.71186942 3.71186942 3.71186942
 3.44222979 3.44222979 3.44222979 3.23361417 3.23361417 3.23361417]",
fixedse.section_Asx,output,m**2,"[1.17774488 1.17774488 1.17774488 2.44788253 2.44788253 2.44788253
 2.28585096 2.28585096 2.28585096 2.11720314 2.11720314 2.11720314
 1.96263241 1.96263241 1.96263241 1.84313093 1.84313093 1.84313093]",
fixedse.section_Asy,output,m**2,"[1.17774488 1.17774488 1.17774488 2.44788253 2.44788253 2.44788253
 2.28585096 2.28585096 2.28585096 2.11720314 2.11720314 2.11720314
 1.96263241 1.96263241 1.96263241 1.84313093 1.84313093 1.84313093]",
fixedse.section_Ixx,output,kg*m**2,"[25.5521944  25.5521944  25.5521944  52.232113   52.232113   52.232113
 48.87921968 48.87921968 48.87921968 45.3736795  45.3736795  45.3736795
 42.14664891 42.14664891 42.14664891 39.64252962 39.64252962 39.64252962]",
fixedse.section_Iyy,output,kg*m**2,"[25.5521944  25.5521944  25.5521944  52.232113   52.232113   52.232113
 48.87921968 48.87921968 48.87921968 45.3736795  45.3736795  45.3736795
 42.14664891 42.14664891 42.14664891 39.64252962 39.64252962 39.64252962]",
fixedse.section_J0,output,kg*m**2,"[ 51.10438879  51.10438879  51.10438879 104.464226   104.464226
 104.464226    97.75843935  97.75843935  97.75843935  90.747359
  90.747359    90.747359    84.29329781  84.29329781  84.29329781
  79.28505924  79.28505924  79.28505924]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [311498.54869554]
 [278134.93961948]
 [245058.54783278]
 [212283.10666939]
 [179832.15784286]
 [147740.07664219]
 [116053.60352768]
 [ 84833.98919294]
 [ 54159.90737295]
 [ 24131.35174114]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[45.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.61871331 2.61871331 2.61871331 1.3739177  1.3739177  1.3739177
 0.49350229 0.49350229 0.49350229 0.39473385 0.33826708 0.28180031]",
fixedse.tower_Asx,intermediate,m**2,"[1.49133225 1.49133225 1.49133225 0.78108304 0.78108304 0.78108304
 0.28022907 0.28022907 0.28022907 0.22413271 0.1920896  0.16004654]",
fixedse.tower_Asy,intermediate,m**2,"[1.49133225 1.49133225 1.49133225 0.78108304 0.78108304 0.78108304
 0.28022907 0.28022907 0.28022907 0.22413271 0.1920896  0.16004654]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[32.22390218 32.22390218 32.22390218 17.0335839  17.0335839  17.0335839
  6.15066589  6.15066589  6.15066589  4.28662487  2.69762671  1.55965132]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[32.22390218 32.22390218 32.22390218 17.0335839  17.0335839  17.0335839
  6.15066589  6.15066589  6.15066589  4.28662487  2.69762671  1.55965132]",
fixedse.tower_J0,intermediate,kg*m**2,"[64.44780437 64.44780437 64.44780437 34.06716779 34.06716779 34.06716779
 12.30133178 12.30133178 12.30133178  8.57324974  5.39525342  3.11930265]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666667  7.33333333
  6.        ]",
fixedse.tower_t_full,intermediate,m,"[0.07851955 0.07851955 0.07851955 0.04104054 0.04104054 0.04104054
 0.01470261 0.01470261 0.01470261 0.01259855 0.01259855 0.01259855]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.13286304e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.81539164e+05]
 [ 4.26130976e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[1249999.99999991 1249999.99999991 2499999.99999982       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2472905.80476494],
fixedse.turbine_cg,intermediate,m,[-2.56537208e+00 -3.31208415e-02  9.50633382e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.17506352e+10 3.16062109e+10 2.89259248e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-39780.22436065]
 [-40357.70972735]
 [-42109.65455504]
 [-45095.48338686]
 [-49417.69395572]
 [-55228.0285286 ]
 [-62738.35165421]
 [-72239.16932525]
 [-84130.76656791]
 [-98975.2795454 ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.34045863]
 [-1189.05983894]
 [ -992.78218559]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-40596880.92019818]
 [-39013810.15813801]
 [-37233827.30151691]
 [-36008320.73475144]
 [-34778970.60905722]
 [-33541803.15730435]
 [-32364516.82937503]
 [-31170511.81223441]
 [-29954527.71259812]
 [-28785419.56974898]
 [-27581013.95709726]
 [-26332493.76461402]
 [-25291537.89759362]
 [-24413891.24227541]
 [-23536244.58695756]
 [-23124016.0446719 ]
 [-22711787.50238615]
 [-22299558.96010034]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -3662449.71470035]
 [-11450962.94817136]
 [-14004963.43731537]
 [  2912683.54555915]
 [  2912788.70166799]
 [  2912895.41851017]
 [  2912949.4521092 ]
 [  2913063.75467921]
 [  2913183.90911853]
 [  2913235.69762963]
 [  2913375.76634188]
 [  2913530.21989798]
 [  2913440.77067488]
 [  2913224.34714092]
 [  2913298.48894411]
 [  2912623.69312219]
 [  2912641.55815412]
 [  2912659.20737654]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -394.6990425 ]
 [-1520.24416023]
 [-3249.12462562]
 [-3355.02293262]
 [-3355.00833676]
 [-3354.9911946 ]
 [-3354.97738812]
 [-3354.95424981]
 [-3354.92758912]
 [-3354.90749852]
 [-3354.87152572]
 [-3354.82954601]
 [-3354.82541595]
 [-3354.84518237]
 [-3354.81303628]
 [-3354.94054186]
 [-3354.93179183]
 [-3354.92280069]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -1931.07485869]
 [ -16316.04658301]
 [ -55263.58933739]
 [ -73667.88481149]
 [ -84838.29442972]
 [ -96006.01513934]
 [-107170.88943146]
 [-118332.47764682]
 [-129490.6846297 ]
 [-140645.44429613]
 [-151796.3714046 ]
 [-162943.53833397]
 [-174087.03086877]
 [-185226.3023118 ]
 [-196361.15202109]
 [-201927.18753368]
 [-207492.04595777]
 [-213055.73331589]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[3.23365506e+07]
 [1.97402889e+08]
 [4.54297960e+08]
 [5.26357558e+08]
 [5.16492371e+08]
 [5.06613490e+08]
 [4.96721926e+08]
 [4.86818580e+08]
 [4.76905244e+08]
 [4.66982982e+08]
 [4.57052678e+08]
 [4.47116298e+08]
 [4.37175231e+08]
 [4.27228855e+08]
 [4.17277054e+08]
 [4.12300519e+08]
 [4.07322820e+08]
 [4.02344097e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 978443.02316678]
 [2182264.27709308]
 [3888770.48844431]
 [6490285.79516319]
 [6490262.40134529]
 [6490238.93432673]
 [6490260.41689161]
 [6490236.36080705]
 [6490211.96328327]
 [6490235.58615588]
 [6490209.80563315]
 [6490183.24696436]
 [6490201.20063834]
 [6490176.44821831]
 [6490155.57920109]
 [6490170.81604749]
 [6490160.38154024]
 [6490149.94706646]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-60.         -50.         -40.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666667  7.33333333
  6.        ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.06195332 0.06195332 0.06195332 0.12923095 0.12923095 0.12923095
 0.12062215 0.12062215 0.12062215 0.11166989 0.11166989 0.11166989
 0.10347212 0.10347212 0.10347212 0.09713905 0.09713905 0.09713905
 0.07851955 0.07851955 0.07851955 0.04104054 0.04104054 0.04104054
 0.01470261 0.01470261 0.01470261 0.01259855 0.01259855 0.01259855]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[192.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[2.06966115 2.06966115 2.06966115 4.28796434 4.28796434 4.28796434
 4.00580979 4.00580979 4.00580979 3.71186942 3.71186942 3.71186942
 3.44222979 3.44222979 3.44222979 3.23361417 3.23361417 3.23361417
 2.61871331 2.61871331 2.61871331 1.3739177  1.3739177  1.3739177
 0.49350229 0.49350229 0.49350229 0.39473385 0.33826708 0.28180031]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.17774488 1.17774488 1.17774488 2.44788253 2.44788253 2.44788253
 2.28585096 2.28585096 2.28585096 2.11720314 2.11720314 2.11720314
 1.96263241 1.96263241 1.96263241 1.84313093 1.84313093 1.84313093
 1.49133225 1.49133225 1.49133225 0.78108304 0.78108304 0.78108304
 0.28022907 0.28022907 0.28022907 0.22413271 0.1920896  0.16004654]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.17774488 1.17774488 1.17774488 2.44788253 2.44788253 2.44788253
 2.28585096 2.28585096 2.28585096 2.11720314 2.11720314 2.11720314
 1.96263241 1.96263241 1.96263241 1.84313093 1.84313093 1.84313093
 1.49133225 1.49133225 1.49133225 0.78108304 0.78108304 0.78108304
 0.28022907 0.28022907 0.28022907 0.22413271 0.1920896  0.16004654]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[25.5521944  25.5521944  25.5521944  52.232113   52.232113   52.232113
 48.87921968 48.87921968 48.87921968 45.3736795  45.3736795  45.3736795
 42.14664891 42.14664891 42.14664891 39.64252962 39.64252962 39.64252962
 32.22390218 32.22390218 32.22390218 17.0335839  17.0335839  17.0335839
  6.15066589  6.15066589  6.15066589  4.28662487  2.69762671  1.55965132]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[25.5521944  25.5521944  25.5521944  52.232113   52.232113   52.232113
 48.87921968 48.87921968 48.87921968 45.3736795  45.3736795  45.3736795
 42.14664891 42.14664891 42.14664891 39.64252962 39.64252962 39.64252962
 32.22390218 32.22390218 32.22390218 17.0335839  17.0335839  17.0335839
  6.15066589  6.15066589  6.15066589  4.28662487  2.69762671  1.55965132]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[ 51.10438879  51.10438879  51.10438879 104.464226   104.464226
 104.464226    97.75843935  97.75843935  97.75843935  90.747359
  90.747359    90.747359    84.29329781  84.29329781  84.29329781
  79.28505924  79.28505924  79.28505924  64.44780437  64.44780437
  64.44780437  34.06716779  34.06716779  34.06716779  12.30133178
  12.30133178  12.30133178   8.57324974   5.39525342   3.11930265]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-4.05968809e+07]
 [-3.90138102e+07]
 [-3.72338273e+07]
 [-3.60083207e+07]
 [-3.47789706e+07]
 [-3.35418032e+07]
 [-3.23645168e+07]
 [-3.11705118e+07]
 [-2.99545277e+07]
 [-2.87854196e+07]
 [-2.75810140e+07]
 [-2.63324938e+07]
 [-2.52915379e+07]
 [-2.44138912e+07]
 [-2.35362446e+07]
 [-2.31240160e+07]
 [-2.27117875e+07]
 [-2.22995590e+07]
 [-1.88954485e+07]
 [-1.64655768e+07]
 [-1.40342532e+07]
 [-1.22013246e+07]
 [-1.03669126e+07]
 [-8.53103658e+06]
 [-8.12554886e+06]
 [-7.71952822e+06]
 [-7.31314390e+06]
 [-7.00648946e+06]
 [-6.74237533e+06]
 [ 4.91854735e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-3.66244971e+06]
 [-1.14509629e+07]
 [-1.40049634e+07]
 [ 2.91268355e+06]
 [ 2.91278870e+06]
 [ 2.91289542e+06]
 [ 2.91294945e+06]
 [ 2.91306375e+06]
 [ 2.91318391e+06]
 [ 2.91323570e+06]
 [ 2.91337577e+06]
 [ 2.91353022e+06]
 [ 2.91344077e+06]
 [ 2.91322435e+06]
 [ 2.91329849e+06]
 [ 2.91262369e+06]
 [ 2.91264156e+06]
 [ 2.91265921e+06]
 [ 2.91648866e+06]
 [ 2.91733699e+06]
 [ 2.91809198e+06]
 [ 2.91751353e+06]
 [ 2.91864276e+06]
 [ 2.91953355e+06]
 [ 2.91385253e+06]
 [ 2.91403952e+06]
 [ 2.91417285e+06]
 [ 2.91370668e+06]
 [ 2.91350111e+06]
 [ 1.24907369e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[ -394.6990425 ]
 [-1520.24416023]
 [-3249.12462562]
 [-3355.02293262]
 [-3355.00833676]
 [-3354.9911946 ]
 [-3354.97738812]
 [-3354.95424981]
 [-3354.92758912]
 [-3354.90749852]
 [-3354.87152572]
 [-3354.82954601]
 [-3354.82541595]
 [-3354.84518237]
 [-3354.81303628]
 [-3354.94054186]
 [-3354.93179183]
 [-3354.92280069]
 [-3353.89984101]
 [-3353.31950169]
 [-3352.65010598]
 [-3352.17867789]
 [-3350.3623595 ]
 [-3348.27912509]
 [-3352.90505035]
 [-3351.983186  ]
 [-3351.00366807]
 [-3351.09446808]
 [-3350.41633537]
 [    4.56067559]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-1.93107486e+03]
 [-1.63160466e+04]
 [-5.52635893e+04]
 [-7.36678848e+04]
 [-8.48382944e+04]
 [-9.60060151e+04]
 [-1.07170889e+05]
 [-1.18332478e+05]
 [-1.29490685e+05]
 [-1.40645444e+05]
 [-1.51796371e+05]
 [-1.62943538e+05]
 [-1.74087031e+05]
 [-1.85226302e+05]
 [-1.96361152e+05]
 [-2.01927188e+05]
 [-2.07492046e+05]
 [-2.13055733e+05]
 [-2.53306490e+05]
 [-2.93476996e+05]
 [-3.33580647e+05]
 [-3.90674371e+05]
 [-4.47450594e+05]
 [-5.03984476e+05]
 [-5.37751450e+05]
 [-5.71185436e+05]
 [-6.04299575e+05]
 [-6.34866443e+05]
 [-6.64883718e+05]
 [-1.15149827e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 3.23365506e+07]
 [ 1.97402889e+08]
 [ 4.54297960e+08]
 [ 5.26357558e+08]
 [ 5.16492371e+08]
 [ 5.06613490e+08]
 [ 4.96721926e+08]
 [ 4.86818580e+08]
 [ 4.76905244e+08]
 [ 4.66982982e+08]
 [ 4.57052678e+08]
 [ 4.47116298e+08]
 [ 4.37175231e+08]
 [ 4.27228855e+08]
 [ 4.17277054e+08]
 [ 4.12300519e+08]
 [ 4.07322820e+08]
 [ 4.02344097e+08]
 [ 3.66234554e+08]
 [ 3.30076599e+08]
 [ 2.93925180e+08]
 [ 2.42247963e+08]
 [ 1.90502238e+08]
 [ 1.38813991e+08]
 [ 1.07866526e+08]
 [ 7.68824535e+07]
 [ 4.58894087e+07]
 [ 1.69714781e+07]
 [-1.19295151e+07]
 [ 3.15378413e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 9.78443023e+05]
 [ 2.18226428e+06]
 [ 3.88877049e+06]
 [ 6.49028580e+06]
 [ 6.49026240e+06]
 [ 6.49023893e+06]
 [ 6.49026042e+06]
 [ 6.49023636e+06]
 [ 6.49021196e+06]
 [ 6.49023559e+06]
 [ 6.49020981e+06]
 [ 6.49018325e+06]
 [ 6.49020120e+06]
 [ 6.49017645e+06]
 [ 6.49015558e+06]
 [ 6.49017082e+06]
 [ 6.49016038e+06]
 [ 6.49014995e+06]
 [ 6.49024140e+06]
 [ 6.49016565e+06]
 [ 6.49008971e+06]
 [ 6.49041115e+06]
 [ 6.49030195e+06]
 [ 6.49019266e+06]
 [ 6.49099009e+06]
 [ 6.49092282e+06]
 [ 6.49085546e+06]
 [ 6.49109162e+06]
 [ 6.49127061e+06]
 [-2.77712829e-09]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.11498549e+05]
 [2.78134940e+05]
 [2.45058548e+05]
 [2.12283107e+05]
 [1.79832158e+05]
 [1.47740077e+05]
 [1.16053604e+05]
 [8.48339892e+04]
 [5.41599074e+04]
 [2.41313517e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[75.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-60.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3900451.65899933],
tcc.tower_mass,intermediate,kg,[1490043.80476494],
tcc.turbine_cost,output,USD,[4845451.65899933],
tcc.turbine_cost_kW,output,USD/kW,[323.0301106],
tcc.turbine_mass_tcc,output,kg,[1490043.80476494],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3900451.65899933],
tcc.tower_cost_external,intermediate,USD,[3900451.65899933],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.34045863 1189.05983894  992.78218559]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666667  7.33333333
  6.        ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
