variables,type,units,values,description
fixedse.monopile.k_soil,intermediate,N/m,"[[2.29187368e+10 5.99424000e+12 2.29187368e+10 5.99424000e+12
  1.56800000e+10 1.61280000e+11]
 [2.08437895e+10 4.34021663e+12 2.08437895e+10 4.34021663e+12
  1.45600000e+10 1.61280000e+11]
 [1.87688421e+10 3.04016856e+12 1.87688421e+10 3.04016856e+12
  1.34400000e+10 1.61280000e+11]
 [1.66938947e+10 2.04984889e+12 1.66938947e+10 2.04984889e+12
  1.23200000e+10 1.61280000e+11]
 [1.46189474e+10 1.32501070e+12 1.46189474e+10 1.32501070e+12
  1.12000000e+10 1.61280000e+11]
 [1.25440000e+10 8.21407078e+11 1.25440000e+10 8.21407078e+11
  1.00800000e+10 1.61280000e+11]
 [1.04690526e+10 4.94791111e+11 1.04690526e+10 4.94791111e+11
  8.96000000e+09 1.61280000e+11]
 [8.39410526e+09 3.00915885e+11 8.39410526e+09 3.00915885e+11
  7.84000000e+09 1.61280000e+11]
 [6.31915789e+09 1.95534486e+11 6.31915789e+09 1.95534486e+11
  6.72000000e+09 1.61280000e+11]
 [4.24421053e+09 1.34400000e+11 4.24421053e+09 1.34400000e+11
  5.60000000e+09 1.61280000e+11]]",
fixedse.section_A,output,m**2,"[3.08609947 3.08609947 3.08609947 3.7222039  3.7222039  3.7222039
 4.22250525 4.22250525 4.22250525 3.92442313 3.92442313 3.92442313
 3.7556654  3.7556654  3.7556654  3.59115776 3.59115776 3.59115776]",
fixedse.section_Asx,output,m**2,"[1.75633078 1.75633078 1.75633078 2.11965815 2.11965815 2.11965815
 2.40574895 2.40574895 2.40574895 2.23525917 2.23525917 2.23525917
 2.13878351 2.13878351 2.13878351 2.04476954 2.04476954 2.04476954]",
fixedse.section_Asy,output,m**2,"[1.75633078 1.75633078 1.75633078 2.11965815 2.11965815 2.11965815
 2.40574895 2.40574895 2.40574895 2.23525917 2.23525917 2.23525917
 2.13878351 2.13878351 2.13878351 2.04476954 2.04476954 2.04476954]",
fixedse.section_Ixx,output,kg*m**2,"[54.84147579 54.84147579 54.84147579 65.96926831 65.96926831 65.96926831
 74.67908466 74.67908466 74.67908466 69.49421421 69.49421421 69.49421421
 66.55296603 66.55296603 66.55296603 63.68171449 63.68171449 63.68171449]",
fixedse.section_Iyy,output,kg*m**2,"[54.84147579 54.84147579 54.84147579 65.96926831 65.96926831 65.96926831
 74.67908466 74.67908466 74.67908466 69.49421421 69.49421421 69.49421421
 66.55296603 66.55296603 66.55296603 63.68171449 63.68171449 63.68171449]",
fixedse.section_J0,output,kg*m**2,"[109.68295159 109.68295159 109.68295159 131.93853662 131.93853662
 131.93853662 149.35816931 149.35816931 149.35816931 138.98842842
 138.98842842 138.98842842 133.10593207 133.10593207 133.10593207
 127.36342897 127.36342897 127.36342897]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [408895.04657894]
 [358832.00706253]
 [309169.72463927]
 [259944.9735049 ]
 [211222.19496991]
 [163098.61556212]
 [115712.26631898]
 [ 84622.50374015]
 [ 54016.71506028]
 [ 23984.69667347]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[55.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[1.16339087 1.16339087 1.16339087 0.76812547 0.76812547 0.76812547
 0.6489236  0.59759137 0.54625914 0.43893888 0.3840558  0.32917272]",
fixedse.tower_Asx,intermediate,m**2,"[0.66089274 0.66089274 0.66089274 0.4361934  0.4361934  0.4361934
 0.36847991 0.3393505  0.31022111 0.24927353 0.21812918 0.1869849 ]",
fixedse.tower_Asy,intermediate,m**2,"[0.66089274 0.66089274 0.66089274 0.4361934  0.4361934  0.4361934
 0.36847991 0.3393505  0.31022111 0.24927353 0.21812918 0.1869849 ]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[20.84037544 20.84037544 20.84037544 13.78237805 13.78237805 13.78237805
 10.77858316  8.41771251  6.4295045   4.15789604  2.78512608  1.753614  ]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[20.84037544 20.84037544 20.84037544 13.78237805 13.78237805 13.78237805
 10.77858316  8.41771251  6.4295045   4.15789604  2.78512608  1.753614  ]",
fixedse.tower_J0,intermediate,kg*m**2,"[41.68075089 41.68075089 41.68075089 27.5647561  27.5647561  27.5647561
 21.55716632 16.83542502 12.859009    8.31579208  5.57025217  3.507228  ]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[12.         12.         12.         12.         12.         12.
 12.         11.08814635 10.1762927   9.26443906  8.17597637  7.08751369
  5.99905101]",
fixedse.tower_t_full,intermediate,m,"[0.02891068 0.02891068 0.02891068 0.01907252 0.01907252 0.01907252
 0.01674678 0.01674678 0.01674678 0.015      0.015      0.015     ]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[47.59994398]
 [54.84623708]
 [59.92121528]
 [63.91426489]
 [68.52475283]
 [72.32096112]
 [75.57411909]
 [77.33128279]
 [78.97040208]
 [80.50836142]
 [81.86436491]
 [83.15275706]
 [84.38086698]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[  2427925.55809672]
 [    29094.73368413]
 [-15684451.76406306]]",
fixedse.turbine_M,intermediate,N*m,"[[-4.69153409e+06]
 [ 3.54236071e+08]
 [ 1.29946107e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1800000. 1800000. 3600000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[1837130.18986423],
fixedse.turbine_cg,intermediate,m,[-3.48205326e+00 -5.14396479e-02  1.16237311e+02],
fixedse.turbine_I,intermediate,kg*m**2,"[3.05856128e+10 3.04481258e+10 2.85707966e+08 7.86163621e+02
 1.35359722e+07 1.70976373e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[      0.        ]
 [      0.        ]
 [      0.        ]
 [ -36803.23775821]
 [ -37864.58420967]
 [ -41115.75313185]
 [ -46764.63106935]
 [ -55173.39670578]
 [ -66895.10137593]
 [ -82741.6835193 ]
 [ -96169.34371612]
 [-112453.90228733]
 [-132280.93189281]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[-403.67324327]
 [-463.99223289]
 [-506.07689928]
 [-539.14849713]
 [-577.32846487]
 [-608.78594237]
 [-635.77318933]
 [-602.40449388]
 [-566.17637828]
 [-527.04601147]
 [-474.03639761]
 [-416.26233144]
 [-352.18591523]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-40712353.11316478]
 [-38351814.98322316]
 [-35809100.83080901]
 [-34200752.72351147]
 [-32581731.14045326]
 [-30940681.94222826]
 [-29073501.54566068]
 [-27156498.24085671]
 [-25171263.44258812]
 [-23875471.32773583]
 [-22530654.05265409]
 [-21126252.64874621]
 [-19950427.50213276]
 [-18992865.8992408 ]
 [-18035304.29634847]
 [-17577495.3142112 ]
 [-17119686.33207373]
 [-16661877.34993597]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[-4050221.48588416]
 [-9455987.2593373 ]
 [-9262196.08402229]
 [ 2428416.98058016]
 [ 2428559.53067922]
 [ 2428705.22208622]
 [ 2428953.74091511]
 [ 2429114.00725635]
 [ 2429289.28491073]
 [ 2428890.8551603 ]
 [ 2428988.71651703]
 [ 2429098.28521498]
 [ 2429031.44722835]
 [ 2428816.03626743]
 [ 2428858.38770188]
 [ 2428386.80856958]
 [ 2428397.01984373]
 [ 2428407.10803034]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -52414.36363723]
 [-122612.41563136]
 [-121017.141398  ]
 [  29101.07380143]
 [  29102.92230658]
 [  29104.81503557]
 [  29108.04336625]
 [  29110.13266794]
 [  29112.42115604]
 [  29107.26370641]
 [  29108.54415401]
 [  29109.97880452]
 [  29109.1206207 ]
 [  29106.32749067]
 [  29106.88868614]
 [  29100.74744643]
 [  29100.88321736]
 [  29101.01751132]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[ -692713.09384914]
 [-2781054.42111057]
 [-5176155.77902887]
 [-5911696.36111177]
 [-5764492.14143563]
 [-5617013.91596312]
 [-5469329.56918711]
 [-5321512.46419361]
 [-5173607.97876291]
 [-5074996.88318915]
 [-4976373.2427324 ]
 [-4877752.41401612]
 [-4779148.97006022]
 [-4680556.12238019]
 [-4581966.40853969]
 [-4532685.34676678]
 [-4483407.08960671]
 [-4434132.5912298 ]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[5.37074831e+07]
 [2.15290000e+08]
 [3.99788129e+08]
 [4.55843476e+08]
 [4.43569866e+08]
 [4.31275212e+08]
 [4.18964807e+08]
 [4.06644320e+08]
 [3.94317273e+08]
 [3.86098719e+08]
 [3.77879291e+08]
 [3.69660173e+08]
 [3.61442486e+08]
 [3.53225712e+08]
 [3.45009277e+08]
 [3.40902155e+08]
 [3.36795273e+08]
 [3.32688706e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 214212.23088701]
 [ 468147.23156491]
 [ 808897.11942993]
 [1299618.73909802]
 [1299611.6568197 ]
 [1299604.52761924]
 [1299581.15914771]
 [1299573.91171797]
 [1299566.47098552]
 [1299566.1863401 ]
 [1299560.7748354 ]
 [1299555.15863883]
 [1299553.25802483]
 [1299548.12697978]
 [1299543.94841926]
 [1299543.37511208]
 [1299541.28584367]
 [1299539.19658199]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-70.         -60.         -50.         -40.         -35.
 -30.         -25.         -20.         -15.         -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[12.         12.         12.         12.         12.         12.
 12.         12.         12.         12.         12.         12.
 12.         12.         12.         12.         12.         12.
 12.         12.         12.         12.         12.         12.
 12.         11.08814635 10.1762927   9.26443906  8.17597637  7.08751369
  5.99905101]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.077      0.077      0.077      0.09299594 0.09299594 0.09299594
 0.10560738 0.10560738 0.10560738 0.09809018 0.09809018 0.09809018
 0.09383859 0.09383859 0.09383859 0.08969702 0.08969702 0.08969702
 0.02891068 0.02891068 0.02891068 0.01907252 0.01907252 0.01907252
 0.01674678 0.01674678 0.01674678 0.015      0.015      0.015     ]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[202.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[3.08609947 3.08609947 3.08609947 3.7222039  3.7222039  3.7222039
 4.22250525 4.22250525 4.22250525 3.92442313 3.92442313 3.92442313
 3.7556654  3.7556654  3.7556654  3.59115776 3.59115776 3.59115776
 1.16339087 1.16339087 1.16339087 0.76812547 0.76812547 0.76812547
 0.6489236  0.59759137 0.54625914 0.43893888 0.3840558  0.32917272]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.75633078 1.75633078 1.75633078 2.11965815 2.11965815 2.11965815
 2.40574895 2.40574895 2.40574895 2.23525917 2.23525917 2.23525917
 2.13878351 2.13878351 2.13878351 2.04476954 2.04476954 2.04476954
 0.66089274 0.66089274 0.66089274 0.4361934  0.4361934  0.4361934
 0.36847991 0.3393505  0.31022111 0.24927353 0.21812918 0.1869849 ]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.75633078 1.75633078 1.75633078 2.11965815 2.11965815 2.11965815
 2.40574895 2.40574895 2.40574895 2.23525917 2.23525917 2.23525917
 2.13878351 2.13878351 2.13878351 2.04476954 2.04476954 2.04476954
 0.66089274 0.66089274 0.66089274 0.4361934  0.4361934  0.4361934
 0.36847991 0.3393505  0.31022111 0.24927353 0.21812918 0.1869849 ]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[54.84147579 54.84147579 54.84147579 65.96926831 65.96926831 65.96926831
 74.67908466 74.67908466 74.67908466 69.49421421 69.49421421 69.49421421
 66.55296603 66.55296603 66.55296603 63.68171449 63.68171449 63.68171449
 20.84037544 20.84037544 20.84037544 13.78237805 13.78237805 13.78237805
 10.77858316  8.41771251  6.4295045   4.15789604  2.78512608  1.753614  ]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[54.84147579 54.84147579 54.84147579 65.96926831 65.96926831 65.96926831
 74.67908466 74.67908466 74.67908466 69.49421421 69.49421421 69.49421421
 66.55296603 66.55296603 66.55296603 63.68171449 63.68171449 63.68171449
 20.84037544 20.84037544 20.84037544 13.78237805 13.78237805 13.78237805
 10.77858316  8.41771251  6.4295045   4.15789604  2.78512608  1.753614  ]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[109.68295159 109.68295159 109.68295159 131.93853662 131.93853662
 131.93853662 149.35816931 149.35816931 149.35816931 138.98842842
 138.98842842 138.98842842 133.10593207 133.10593207 133.10593207
 127.36342897 127.36342897 127.36342897  41.68075089  41.68075089
  41.68075089  27.5647561   27.5647561   27.5647561   21.55716632
  16.83542502  12.859009     8.31579208   5.57025217   3.507228  ]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-4.07123531e+07]
 [-3.83518150e+07]
 [-3.58091008e+07]
 [-3.42007527e+07]
 [-3.25817311e+07]
 [-3.09406819e+07]
 [-2.90735015e+07]
 [-2.71564982e+07]
 [-2.51712634e+07]
 [-2.38754713e+07]
 [-2.25306541e+07]
 [-2.11262526e+07]
 [-1.99504275e+07]
 [-1.89928659e+07]
 [-1.80353043e+07]
 [-1.75774953e+07]
 [-1.71196863e+07]
 [-1.66618773e+07]
 [-1.46046405e+07]
 [-1.35252641e+07]
 [-1.24452758e+07]
 [-1.14231649e+07]
 [-1.04004459e+07]
 [-9.37713238e+06]
 [-8.85718423e+06]
 [-8.37789437e+06]
 [-7.93958650e+06]
 [-7.61013285e+06]
 [-7.32165974e+06]
 [ 1.14232535e-08]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-4.05022149e+06]
 [-9.45598726e+06]
 [-9.26219608e+06]
 [ 2.42841698e+06]
 [ 2.42855953e+06]
 [ 2.42870522e+06]
 [ 2.42895374e+06]
 [ 2.42911401e+06]
 [ 2.42928928e+06]
 [ 2.42889086e+06]
 [ 2.42898872e+06]
 [ 2.42909829e+06]
 [ 2.42903145e+06]
 [ 2.42881604e+06]
 [ 2.42885839e+06]
 [ 2.42838681e+06]
 [ 2.42839702e+06]
 [ 2.42840711e+06]
 [ 2.42933763e+06]
 [ 2.42981566e+06]
 [ 2.43024374e+06]
 [ 2.43068531e+06]
 [ 2.43132661e+06]
 [ 2.43183048e+06]
 [ 2.43008240e+06]
 [ 2.43002946e+06]
 [ 2.42994567e+06]
 [ 2.42950411e+06]
 [ 2.42933140e+06]
 [ 1.18287928e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[-5.24143636e+04]
 [-1.22612416e+05]
 [-1.21017141e+05]
 [ 2.91010738e+04]
 [ 2.91029223e+04]
 [ 2.91048150e+04]
 [ 2.91080434e+04]
 [ 2.91101327e+04]
 [ 2.91124212e+04]
 [ 2.91072637e+04]
 [ 2.91085442e+04]
 [ 2.91099788e+04]
 [ 2.91091206e+04]
 [ 2.91063275e+04]
 [ 2.91068887e+04]
 [ 2.91007474e+04]
 [ 2.91008832e+04]
 [ 2.91010175e+04]
 [ 2.91132256e+04]
 [ 2.91196577e+04]
 [ 2.91254867e+04]
 [ 2.91316602e+04]
 [ 2.91407667e+04]
 [ 2.91482216e+04]
 [ 2.91246129e+04]
 [ 2.91242383e+04]
 [ 2.91235458e+04]
 [ 2.91178148e+04]
 [ 2.91161307e+04]
 [ 1.85383327e+01]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-6.92713094e+05]
 [-2.78105442e+06]
 [-5.17615578e+06]
 [-5.91169636e+06]
 [-5.76449214e+06]
 [-5.61701392e+06]
 [-5.46932957e+06]
 [-5.32151246e+06]
 [-5.17360798e+06]
 [-5.07499688e+06]
 [-4.97637324e+06]
 [-4.87775241e+06]
 [-4.77914897e+06]
 [-4.68055612e+06]
 [-4.58196641e+06]
 [-4.53268535e+06]
 [-4.48340709e+06]
 [-4.43413259e+06]
 [-4.07642026e+06]
 [-3.71706572e+06]
 [-3.35655502e+06]
 [-2.83932763e+06]
 [-2.31986282e+06]
 [-1.79938209e+06]
 [-1.48718504e+06]
 [-1.17486619e+06]
 [-8.62434347e+05]
 [-5.70725365e+05]
 [-2.78859389e+05]
 [-4.66447587e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 5.37074831e+07]
 [ 2.15290000e+08]
 [ 3.99788129e+08]
 [ 4.55843476e+08]
 [ 4.43569866e+08]
 [ 4.31275212e+08]
 [ 4.18964807e+08]
 [ 4.06644320e+08]
 [ 3.94317273e+08]
 [ 3.86098719e+08]
 [ 3.77879291e+08]
 [ 3.69660173e+08]
 [ 3.61442486e+08]
 [ 3.53225712e+08]
 [ 3.45009277e+08]
 [ 3.40902155e+08]
 [ 3.36795273e+08]
 [ 3.32688706e+08]
 [ 3.02884042e+08]
 [ 2.72958272e+08]
 [ 2.42949047e+08]
 [ 1.99921948e+08]
 [ 1.56742783e+08]
 [ 1.13505004e+08]
 [ 8.75782113e+07]
 [ 6.16524763e+07]
 [ 3.57322880e+07]
 [ 1.15511847e+07]
 [-1.26113615e+07]
 [ 2.97631882e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 214212.23088701]
 [ 468147.23156491]
 [ 808897.11942993]
 [1299618.73909802]
 [1299611.6568197 ]
 [1299604.52761924]
 [1299581.15914771]
 [1299573.91171797]
 [1299566.47098552]
 [1299566.1863401 ]
 [1299560.7748354 ]
 [1299555.15863883]
 [1299553.25802483]
 [1299548.12697978]
 [1299543.94841926]
 [1299543.37511208]
 [1299541.28584367]
 [1299539.19658199]
 [1299681.98555276]
 [1299666.81634361]
 [1299651.6084258 ]
 [1299726.62680633]
 [1299704.81326907]
 [1299682.98748433]
 [1299697.90874421]
 [1299703.99347618]
 [1299712.44195894]
 [1299757.5453607 ]
 [1299785.85924873]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [4.08895047e+05]
 [3.58832007e+05]
 [3.09169725e+05]
 [2.59944974e+05]
 [2.11222195e+05]
 [1.63098616e+05]
 [1.15712266e+05]
 [8.46225037e+04]
 [5.40167151e+04]
 [2.39846967e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [4.75999440e+01]
 [5.48462371e+01]
 [5.99212153e+01]
 [6.39142649e+01]
 [6.85247528e+01]
 [7.23209611e+01]
 [7.55741191e+01]
 [7.73312828e+01]
 [7.89704021e+01]
 [8.05083614e+01]
 [8.18643649e+01]
 [8.31527571e+01]
 [8.43808670e+01]]",
fixedse.monopile_height,intermediate,m,[85.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-70.],
fixedse.soil.d0,intermediate,m,[12.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[2620539.13736922],
tcc.tower_mass,intermediate,kg,[870055.29974067],
tcc.turbine_cost,output,USD,[3565539.13736922],
tcc.turbine_cost_kW,output,USD/kW,[237.70260916],
tcc.turbine_mass_tcc,output,kg,[870055.29974067],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[2620539.13736922],
tcc.tower_cost_external,intermediate,USD,[2620539.13736922],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[403.67324327 463.99223289 506.07689928 539.14849713 577.32846487
 608.78594237 635.77318933 602.40449388 566.17637828 527.04601147
 474.03639761 416.26233144 352.18591523]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[47.59994398 54.84623708 59.92121528 63.91426489 68.52475283 72.32096112
 75.57411909 77.33128279 78.97040208 80.50836142 81.86436491 83.15275706
 84.38086698]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[ 8.81556545  9.46281548  9.890933   10.21517598 10.57719942 10.86623387
 11.10793936 11.23633195 11.35479056 11.46482546 11.5609734  11.65159231
 11.73732   ]",
towerse.outer_diameter_full,output,m,"[12.         12.         12.         12.         12.         12.
 12.         11.08814635 10.1762927   9.26443906  8.17597637  7.08751369
  5.99905101]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[403.67324327 463.99223289 506.07689928 539.14849713 577.32846487
 608.78594237 635.77318933 602.40449388 566.17637828 527.04601147
 474.03639761 416.26233144 352.18591523]",
