variables,type,units,values,description
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.t_full,output,m,"[0.07 0.07 0.07 0.07 0.07 0.07 0.07 0.07 0.07 0.07 0.07 0.07 0.07 0.07
 0.07 0.07 0.07 0.07]",
fixedse.sigma_y_full,output,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [408895.04657894]
 [358832.00706253]
 [309169.72463927]
 [259944.9735049 ]
 [211222.19496991]
 [163098.61556212]
 [115712.26631898]
 [ 84622.50374015]
 [ 54016.71506028]
 [ 23984.69667347]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[55.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.78666667]
 [  0.           0.          40.57333333]
 [  0.           0.          53.36      ]
 [  0.           0.          71.62666667]
 [  0.           0.          89.89333333]
 [  0.           0.         108.16      ]
 [  0.           0.         119.12      ]
 [  0.           0.         130.08      ]
 [  0.           0.         141.04      ]
 [  0.           0.         148.34666667]
 [  0.           0.         155.65333333]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[1.16227031 1.16227031 1.16227031 0.67019989 0.67019989 0.67019989
 0.64218735 0.58616228 0.53013722 0.50212468 0.50212468 0.50212468]",
fixedse.tower_Asx,intermediate,m**2,"[0.66116003 0.66116003 0.66116003 0.38084559 0.38084559 0.38084559
 0.36494957 0.33315762 0.3013658  0.28546995 0.28546995 0.28546995]",
fixedse.tower_Asy,intermediate,m**2,"[0.66116003 0.66116003 0.66116003 0.38084559 0.38084559 0.38084559
 0.36494957 0.33315762 0.3013658  0.28546995 0.28546995 0.28546995]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[9.19769616 9.19769616 9.19769616 5.32819383 5.32819383 5.32819383
 4.68762206 3.56469098 2.63714733 2.24080985 2.24080985 2.24080985]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[9.19769616 9.19769616 9.19769616 5.32819383 5.32819383 5.32819383
 4.68762206 3.56469098 2.63714733 2.24080985 2.24080985 2.24080985]",
fixedse.tower_J0,intermediate,kg*m**2,"[18.39539232 18.39539232 18.39539232 10.65638765 10.65638765 10.65638765
  9.37524411  7.12938196  5.27429466  4.48161969  4.48161969  4.48161969]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[8.         8.         8.         8.         8.         8.
 8.         7.33333333 6.66666667 6.         6.         6.
 6.        ]",
fixedse.tower_t_full,intermediate,m,"[0.04345593 0.04345593 0.04345593 0.025      0.025      0.025
 0.025      0.025      0.025      0.025      0.025      0.025     ]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[34.55163088]
 [40.06151764]
 [43.87169507]
 [46.85311244]
 [50.28339437]
 [53.10082219]
 [55.51146029]
 [56.81237873]
 [58.0252708 ]
 [59.16281108]
 [59.88434715]
 [60.57935867]
 [61.25      ]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[  3787067.1877171 ]
 [    22429.54651138]
 [-17478196.27298349]]",
fixedse.turbine_M,intermediate,N*m,"[[-4.79647751e+06]
 [ 5.52357095e+08]
 [ 9.73654846e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[1010297.57124604 1010297.57124604 2020595.14249208       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[45.],
fixedse.turbine_mass,intermediate,kg,[1821746.09322548],
fixedse.turbine_cg,intermediate,m,[-3.83293457e+00 -5.18511801e-02  1.16940763e+02],
fixedse.turbine_I,intermediate,kg*m**2,"[3.05374604e+10 3.04317239e+10 2.65878781e+08 8.52611923e+02
 1.94199094e+07 1.70683998e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-20768.78630014]
 [-21373.19994564]
 [-23230.01032265]
 [-26477.60742298]
 [-31328.2414679 ]
 [-38112.97318345]
 [-47307.98900671]
 [-55106.41653762]
 [-64559.6469447 ]
 [-76048.53143189]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[-186.11554727]
 [-219.76188204]
 [-242.71624674]
 [-260.54450967]
 [-280.94779448]
 [-297.63929912]
 [-311.85803003]
 [-289.98410118]
 [-265.41229165]
 [-237.66700775]
 [-241.01750595]
 [-244.23967215]
 [-247.34415233]]",
fixedse.z_full,output,m,"[  0.          15.          30.          45.          50.
  55.          60.          65.          70.          75.
  78.33333333  81.66666667  85.          88.33333333  91.66666667
  95.          96.66666667  98.33333333 100.        ]",
fixedse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.G_full,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.rho_full,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-33845345.57814118]
 [-31437110.28398506]
 [-28874666.74158047]
 [-27967620.23621938]
 [-27054482.19535065]
 [-26128710.74950017]
 [-25182896.17434377]
 [-24208284.06650789]
 [-23194122.098282  ]
 [-22489974.93170974]
 [-21757362.53273644]
 [-20990195.62801227]
 [-20329552.15456163]
 [-19794388.75586013]
 [-19259225.35715852]
 [-18991643.65780798]
 [-18724061.95845683]
 [-18456480.25910623]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -1312346.6454299 ]
 [ -9581481.26101986]
 [-24233317.16684327]
 [  3788138.92831149]
 [  3788547.84499232]
 [  3788963.95096852]
 [  3789397.17294348]
 [  3789859.59152717]
 [  3790366.85247183]
 [  3789586.61817989]
 [  3789868.90766635]
 [  3790185.40114281]
 [  3790108.90595391]
 [  3789506.96614786]
 [  3789629.39876533]
 [  3788393.31780276]
 [  3788422.86327415]
 [  3788452.05433818]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -10461.46086178]
 [ -76602.58112886]
 [-196549.7254044 ]
 [  22438.05148973]
 [  22441.34515523]
 [  22444.71820258]
 [  22448.25185962]
 [  22452.04588509]
 [  22456.23036975]
 [  22449.98309759]
 [  22452.32953657]
 [  22454.96708559]
 [  22454.40672315]
 [  22449.53855255]
 [  22450.59680303]
 [  22440.46314179]
 [  22440.72129238]
 [  22440.97730367]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -68916.04704796]
 [ -994586.66387944]
 [-5210684.4724758 ]
 [-5937796.22395837]
 [-5822033.16149199]
 [-5705444.87964995]
 [-5588115.82731745]
 [-5470131.63716487]
 [-5351580.37036697]
 [-5272310.13605997]
 [-5192862.04001098]
 [-5113265.81980161]
 [-5033554.27069383]
 [-4953726.02530048]
 [-4873770.20736212]
 [-4833768.28834138]
 [-4793741.93910272]
 [-4753693.12439707]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[8.69133441e+06]
 [1.25351417e+08]
 [6.50508028e+08]
 [7.37028629e+08]
 [7.17639591e+08]
 [6.98149097e+08]
 [6.78568362e+08]
 [6.58908661e+08]
 [6.39181478e+08]
 [6.26002536e+08]
 [6.12803098e+08]
 [5.99586938e+08]
 [5.86358175e+08]
 [5.73116732e+08]
 [5.59861374e+08]
 [5.53231405e+08]
 [5.46598895e+08]
 [5.39964096e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1269992.78700886]
 [2930187.44289247]
 [5490698.03965557]
 [9738237.80122823]
 [9738184.72462117]
 [9738131.29214705]
 [9738077.12102502]
 [9738021.77771025]
 [9737964.7499971 ]
 [9737905.40880263]
 [9737864.20778752]
 [9737821.34158664]
 [9737776.45395654]
 [9737737.79944054]
 [9737706.48703929]
 [9737675.1748394 ]
 [9737659.51881495]
 [9737643.86284086]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-85.         -70.         -55.         -40.         -35.
 -30.         -25.         -20.         -15.         -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.78666667
  40.57333333  53.36        71.62666667  89.89333333 108.16
 119.12       130.08       141.04       148.34666667 155.65333333
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[8.9902061  8.9902061  8.9902061  8.9902061  8.9902061  8.9902061
 8.9902061  8.9902061  8.9902061  8.9902061  8.9902061  8.9902061
 8.9902061  8.9902061  8.9902061  8.9902061  8.9902061  8.9902061
 8.         8.         8.         8.         8.         8.
 8.         7.33333333 6.66666667 6.         6.         6.
 6.        ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.07       0.07       0.07       0.07       0.07       0.07
 0.07       0.07       0.07       0.07       0.07       0.07
 0.07       0.07       0.07       0.07       0.07       0.07
 0.04345593 0.04345593 0.04345593 0.025      0.025      0.025
 0.025      0.025      0.025      0.025      0.025      0.025     ]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[202.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[2.09897168 2.09897168 2.09897168 2.09897168 2.09897168 2.09897168
 2.09897168 2.09897168 2.09897168 2.09897168 2.09897168 2.09897168
 2.09897168 2.09897168 2.09897168 2.09897168 2.09897168 2.09897168
 1.16227031 1.16227031 1.16227031 0.67019989 0.67019989 0.67019989
 0.64218735 0.58616228 0.53013722 0.50212468 0.50212468 0.50212468]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.19530759 1.19530759 1.19530759 1.19530759 1.19530759 1.19530759
 1.19530759 1.19530759 1.19530759 1.19530759 1.19530759 1.19530759
 1.19530759 1.19530759 1.19530759 1.19530759 1.19530759 1.19530759
 0.66116003 0.66116003 0.66116003 0.38084559 0.38084559 0.38084559
 0.36494957 0.33315762 0.3013658  0.28546995 0.28546995 0.28546995]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.19530759 1.19530759 1.19530759 1.19530759 1.19530759 1.19530759
 1.19530759 1.19530759 1.19530759 1.19530759 1.19530759 1.19530759
 1.19530759 1.19530759 1.19530759 1.19530759 1.19530759 1.19530759
 0.66116003 0.66116003 0.66116003 0.38084559 0.38084559 0.38084559
 0.36494957 0.33315762 0.3013658  0.28546995 0.28546995 0.28546995]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[20.87820286 20.87820286 20.87820286 20.87820286 20.87820286 20.87820286
 20.87820286 20.87820286 20.87820286 20.87820286 20.87820286 20.87820286
 20.87820286 20.87820286 20.87820286 20.87820286 20.87820286 20.87820286
  9.19769616  9.19769616  9.19769616  5.32819383  5.32819383  5.32819383
  4.68762206  3.56469098  2.63714733  2.24080985  2.24080985  2.24080985]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[20.87820286 20.87820286 20.87820286 20.87820286 20.87820286 20.87820286
 20.87820286 20.87820286 20.87820286 20.87820286 20.87820286 20.87820286
 20.87820286 20.87820286 20.87820286 20.87820286 20.87820286 20.87820286
  9.19769616  9.19769616  9.19769616  5.32819383  5.32819383  5.32819383
  4.68762206  3.56469098  2.63714733  2.24080985  2.24080985  2.24080985]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[41.75640572 41.75640572 41.75640572 41.75640572 41.75640572 41.75640572
 41.75640572 41.75640572 41.75640572 41.75640572 41.75640572 41.75640572
 41.75640572 41.75640572 41.75640572 41.75640572 41.75640572 41.75640572
 18.39539232 18.39539232 18.39539232 10.65638765 10.65638765 10.65638765
  9.37524411  7.12938196  5.27429466  4.48161969  4.48161969  4.48161969]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-3.38453456e+07]
 [-3.14371103e+07]
 [-2.88746667e+07]
 [-2.79676202e+07]
 [-2.70544822e+07]
 [-2.61287107e+07]
 [-2.51828962e+07]
 [-2.42082841e+07]
 [-2.31941221e+07]
 [-2.24899749e+07]
 [-2.17573625e+07]
 [-2.09901956e+07]
 [-2.03295522e+07]
 [-1.97943888e+07]
 [-1.92592254e+07]
 [-1.89916437e+07]
 [-1.87240620e+07]
 [-1.84564803e+07]
 [-1.63379177e+07]
 [-1.51985972e+07]
 [-1.40589184e+07]
 [-1.31179607e+07]
 [-1.21766573e+07]
 [-1.12350185e+07]
 [-1.06933511e+07]
 [-1.01986924e+07]
 [-9.75125272e+06]
 [-9.46880457e+06]
 [-9.18644464e+06]
 [-3.62633727e-08]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-1.31234665e+06]
 [-9.58148126e+06]
 [-2.42333172e+07]
 [ 3.78813893e+06]
 [ 3.78854784e+06]
 [ 3.78896395e+06]
 [ 3.78939717e+06]
 [ 3.78985959e+06]
 [ 3.79036685e+06]
 [ 3.78958662e+06]
 [ 3.78986891e+06]
 [ 3.79018540e+06]
 [ 3.79010891e+06]
 [ 3.78950697e+06]
 [ 3.78962940e+06]
 [ 3.78839332e+06]
 [ 3.78842286e+06]
 [ 3.78845205e+06]
 [ 3.79407040e+06]
 [ 3.79601676e+06]
 [ 3.79775129e+06]
 [ 3.79802965e+06]
 [ 3.80053395e+06]
 [ 3.80242652e+06]
 [ 3.79655180e+06]
 [ 3.79610005e+06]
 [ 3.79549900e+06]
 [ 3.79245399e+06]
 [ 3.79242779e+06]
 [ 5.29999046e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[-1.04614609e+04]
 [-7.66025811e+04]
 [-1.96549725e+05]
 [ 2.24380515e+04]
 [ 2.24413452e+04]
 [ 2.24447182e+04]
 [ 2.24482519e+04]
 [ 2.24520459e+04]
 [ 2.24562304e+04]
 [ 2.24499831e+04]
 [ 2.24523295e+04]
 [ 2.24549671e+04]
 [ 2.24544067e+04]
 [ 2.24495386e+04]
 [ 2.24505968e+04]
 [ 2.24404631e+04]
 [ 2.24407213e+04]
 [ 2.24409773e+04]
 [ 2.24880010e+04]
 [ 2.25056889e+04]
 [ 2.25220726e+04]
 [ 2.25272890e+04]
 [ 2.25543383e+04]
 [ 2.25775891e+04]
 [ 2.25242776e+04]
 [ 2.25230977e+04]
 [ 2.25214831e+04]
 [ 2.24916493e+04]
 [ 2.24946811e+04]
 [ 6.63527253e+01]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-6.89160470e+04]
 [-9.94586664e+05]
 [-5.21068447e+06]
 [-5.93779622e+06]
 [-5.82203316e+06]
 [-5.70544488e+06]
 [-5.58811583e+06]
 [-5.47013164e+06]
 [-5.35158037e+06]
 [-5.27231014e+06]
 [-5.19286204e+06]
 [-5.11326582e+06]
 [-5.03355427e+06]
 [-4.95372603e+06]
 [-4.87377021e+06]
 [-4.83376829e+06]
 [-4.79374194e+06]
 [-4.75369312e+06]
 [-4.44395023e+06]
 [-4.12922770e+06]
 [-3.81087341e+06]
 [-3.34784944e+06]
 [-2.87460926e+06]
 [-2.39496495e+06]
 [-2.10604383e+06]
 [-1.81589507e+06]
 [-1.52414415e+06]
 [-1.32892870e+06]
 [-1.13312611e+06]
 [-6.54608613e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 8.69133441e+06]
 [ 1.25351417e+08]
 [ 6.50508028e+08]
 [ 7.37028629e+08]
 [ 7.17639591e+08]
 [ 6.98149097e+08]
 [ 6.78568362e+08]
 [ 6.58908661e+08]
 [ 6.39181478e+08]
 [ 6.26002536e+08]
 [ 6.12803098e+08]
 [ 5.99586938e+08]
 [ 5.86358175e+08]
 [ 5.73116732e+08]
 [ 5.59861374e+08]
 [ 5.53231405e+08]
 [ 5.46598895e+08]
 [ 5.39964096e+08]
 [ 4.88791272e+08]
 [ 4.37085302e+08]
 [ 3.85017652e+08]
 [ 3.09861605e+08]
 [ 2.33829502e+08]
 [ 1.57397498e+08]
 [ 1.11577363e+08]
 [ 6.57917205e+07]
 [ 2.00737807e+07]
 [-1.03143277e+07]
 [-4.06119505e+07]
 [ 5.22819658e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1269992.78700886]
 [2930187.44289247]
 [5490698.03965557]
 [9738237.80122823]
 [9738184.72462117]
 [9738131.29214705]
 [9738077.12102502]
 [9738021.77771025]
 [9737964.7499971 ]
 [9737905.40880263]
 [9737864.20778752]
 [9737821.34158664]
 [9737776.45395654]
 [9737737.79944054]
 [9737706.48703929]
 [9737675.1748394 ]
 [9737659.51881495]
 [9737643.86284086]
 [9738394.94205146]
 [9738274.68808106]
 [9738154.29009219]
 [9739124.746521  ]
 [9738952.27408506]
 [9738779.74439801]
 [9738696.98055442]
 [9738788.87033338]
 [9738911.07638571]
 [9738933.45190322]
 [9738864.35339329]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [4.08895047e+05]
 [3.58832007e+05]
 [3.09169725e+05]
 [2.59944974e+05]
 [2.11222195e+05]
 [1.63098616e+05]
 [1.15712266e+05]
 [8.46225037e+04]
 [5.40167151e+04]
 [2.39846967e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.45516309e+01]
 [4.00615176e+01]
 [4.38716951e+01]
 [4.68531124e+01]
 [5.02833944e+01]
 [5.31008222e+01]
 [5.55114603e+01]
 [5.68123787e+01]
 [5.80252708e+01]
 [5.91628111e+01]
 [5.98843472e+01]
 [6.05793587e+01]
 [6.12500000e+01]]",
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[2407316.65022517],
tcc.tower_mass,intermediate,kg,[870411.60980585],
tcc.turbine_cost,output,USD,[3352316.65022517],
tcc.turbine_cost_kW,output,USD/kW,[223.48777668],
tcc.turbine_mass_tcc,output,kg,[870411.60980585],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[2407316.65022517],
tcc.tower_cost_external,intermediate,USD,[2407316.65022517],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[186.11554727 219.76188204 242.71624674 260.54450967 280.94779448
 297.63929912 311.85803003 289.98410118 265.41229165 237.66700775
 241.01750595 244.23967215 247.34415233]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[34.55163088 40.06151764 43.87169507 46.85311244 50.28339437 53.10082219
 55.51146029 56.81237873 58.0252708  59.16281108 59.88434715 60.57935867
 61.25      ]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.78666667  40.57333333  53.36        71.62666667
  89.89333333 108.16       119.12       130.08       141.04
 148.34666667 155.65333333 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.78666667  40.57333333  53.36        71.62666667
  89.89333333 108.16       119.12       130.08       141.04
 148.34666667 155.65333333 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[ 7.51071408  8.08743219  8.4632888   8.746135    9.06064776  9.31102679
  9.52002918  9.63093474  9.73319762  9.82814045  9.8878897   9.94510309
 10.        ]",
towerse.outer_diameter_full,output,m,"[8.         8.         8.         8.         8.         8.
 8.         7.33333333 6.66666667 6.         6.         6.
 6.        ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08641975 0.17283951 0.25925926 0.38271605 0.50617284
 0.62962963 0.7037037  0.77777778 0.85185185 0.90123457 0.95061728
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[186.11554727 219.76188204 242.71624674 260.54450967 280.94779448
 297.63929912 311.85803003 289.98410118 265.41229165 237.66700775
 241.01750595 244.23967215 247.34415233]",
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.Pz_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.qdyn_global,intermediate,Pa,"[34.55163088 40.06151764 43.87169507 46.85311244 50.28339437 53.10082219
 55.51146029 56.81237873 58.0252708  59.16281108 59.88434715 60.57935867
 61.25      ]",
towerse.lc:Px,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.lc:Pz,intermediate,N/m,"[-186.11554727 -219.76188204 -242.71624674 -260.54450967 -280.94779448
 -297.63929912 -311.85803003 -289.98410118 -265.41229165 -237.66700775
 -241.01750595 -244.23967215 -247.34415233]",
towerse.lc:qdyn,intermediate,Pa,"[34.55163088 40.06151764 43.87169507 46.85311244 50.28339437 53.10082219
 55.51146029 56.81237873 58.0252708  59.16281108 59.88434715 60.57935867
 61.25      ]",
towerse.z_full,output,m,"[  0.          12.78666667  25.57333333  38.36        56.62666667
  74.89333333  93.16       104.12       115.08       126.04
 133.34666667 140.65333333 147.96      ]",
towerse.t_full,output,m,"[0.04345593 0.04345593 0.04345593 0.025      0.025      0.025
 0.025      0.025      0.025      0.025      0.025      0.025     ]",
towerse.tower_height,intermediate,m,[147.96],
towerse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
towerse.G_full,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
towerse.rho_full,output,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
