variables,type,units,values,description
drivese.generator.K_rad,output,,[0.2184466],
drivese.generator.D_ratio,output,,[0.],
drivese.generator.shaft_rpm,intermediate,rpm,"[5.         5.07924716 5.15849432 5.23774149 5.31698865 5.39623581
 5.47548297 5.55473013 5.6339773  5.71322446 5.79247162 5.87171878
 5.95096595 6.03021311 6.10946027 6.18870743 6.26795459 6.34720176
 6.42644892 6.50569608]",
drivese.generator.eandm_efficiency,output,,"[0.98481402 0.98447591 0.9841354  0.98386039 0.98357422 0.98335123
 0.9831099  0.98288745 0.98268223 0.98249272 0.98231755 0.98220128
 0.98200534 0.98186611 0.98173685 0.98161668 0.98150481 0.98140052
 0.98125375 0.98116232]",
drivese.generator.Copper,output,kg,[13410.92434416],
drivese.generator.Iron,output,kg,[189952.19698425],
drivese.generator.mass_PM,output,kg,[43625.60079317],
drivese.generator.Structural_mass,output,kg,[127267.08652297],
drivese.generator.E,intermediate,Pa,[2.05e+11],
drivese.generator.G,intermediate,Pa,[8.e+10],
drivese.generator.v,output,,[0.28125],
drivese.generator.P_mech,intermediate,W,[22815314.1859108],
drivese.generator.y_sh,intermediate,m,[0.00011232],
drivese.generator.theta_sh,intermediate,rad,[0.00018255],
drivese.generator.y_bd,intermediate,m,[0.00143064],
drivese.generator.theta_bd,intermediate,rad,[0.00032626],
drivese.generator.R_out,output,m,[5.30871922],
drivese.generator_stator_mass,output,kg,[243906.55901527],
drivese.generator_rotor_mass,output,kg,[130349.24962928],
drivese.generator_mass,output,kg,[374255.80864455],
drivese.pitch_mass,output,kg,[61670.54055842],
drivese.pitch_cost,output,USD,[0.],
drivese.pitch_I,output,kg*m**2,"[1541763.51396038  770881.75698019  770881.75698019       0.
       0.               0.        ]",
drivese.hub_mass,output,kg,[32362.83094557],
drivese.hub_cost,output,USD,[16181.41547278],
drivese.hub_cm,output,m,[4.19043724],
drivese.hub_I,output,kg*m**2,"[539380.51575942 539380.51575942 539380.51575942      0.
      0.              0.        ]",
drivese.spinner_mass,output,kg,[5593.13445121],
drivese.spinner_cost,output,kg,[9786.91876915],
drivese.spinner_cm,output,m,[5.],
drivese.spinner_I,output,kg*m**2,"[112794.87809936 112794.87809936 112794.87809936      0.
      0.              0.        ]",
drivese.hub_shell.rho,intermediate,kg/m**3,[7200.],
drivese.max_torque,output,N*m,[82973180.9742181],
drivese.hub_shell.Xy,intermediate,Pa,[2.65e+08],
drivese.hub_shell.metal_cost,intermediate,USD/kg,[0.5],
drivese.blade_root_diameter,intermediate,m,[5.],
drivese.rated_rpm,intermediate,rpm,[6.50569608],
drivese.blade_mass,intermediate,kg,[82202.84270091],
drivese.pitch_system.rho,intermediate,kg/m**3,[7850.],
drivese.pitch_system.Xy,intermediate,Pa,[4.85e+08],
drivese.pitch_system.BRFM,intermediate,N*m,[-1.37166646e+08],
drivese.spinner_gust_ws,intermediate,m/s,[70.],
drivese.spinner.composite_Xt,intermediate,Pa,[38100000.],
drivese.spinner.composite_rho,intermediate,kg/m**3,[1940.],
drivese.spinner.Xy,intermediate,Pa,[4.85e+08],
drivese.spinner.metal_rho,intermediate,kg/m**3,[7850.],
drivese.spinner.composite_cost,intermediate,USD/kg,[1.87],
drivese.spinner.metal_cost,intermediate,USD/kg,[0.9],
drivese.lss_rho,output,kg/m**3,[7850.],
drivese.bedplate_rho,output,kg/m**3,[7850.],
drivese.s_lss,output,m,[0.3 0.8 1.3 2.3 3.3],
drivese.hub_system_mass,output,kg,[99626.50595519],
drivese.hub_system_cm,output,m,[4.23588693],
drivese.F_hub,intermediate,N,"[[4723928.63933127]
 [  13245.19282649]
 [  49938.27962518]]",
drivese.M_hub,intermediate,N*m,"[[1.06018236e+08]
 [2.34016994e+06]
 [1.40987105e+07]]",
drivese.s_mb1,output,m,[1.3],
drivese.s_mb2,output,m,[0.3],
drivese.generator_rotor_I,output,kg*m**2,[1836783.84560065  972876.63394496  972876.63394496],
drivese.gearbox_mass,output,kg,[0.],
drivese.gearbox_I,output,kg*m**2,[0. 0. 0.],
drivese.brake_mass,output,kg,[40856.75736848],
drivese.brake_I,output,kg*m**2,[40039.62222111 20019.81111055 20019.81111055],
drivese.carrier_mass,output,kg,[0.],
drivese.carrier_I,output,kg*m**2,[0. 0. 0.],
drivese.lss_E,output,Pa,[2.05e+11],
drivese.lss_G,output,Pa,[8.e+10],
drivese.lss_Xy,output,Pa,[4.85e+08],
drivese.H_bedplate,output,m,[4.74641375],
drivese.L_bedplate,output,m,[3.77676827],
drivese.R_generator,intermediate,m,[5.30871922],
drivese.generator_cm,intermediate,m,[1.225],
drivese.rho_fiberglass,intermediate,kg/m**3,[1940.],
drivese.rho_castiron,intermediate,kg/m**3,[7200.],
drivese.mb1_mass,intermediate,kg,[48092.00178654],
drivese.mb1_cm,intermediate,m,[1.3],
drivese.mb1_I,intermediate,kg*m**2,[59002.87469186 29771.95485598 29771.95485598],
drivese.mb2_mass,intermediate,kg,[13479.28387693],
drivese.mb2_cm,intermediate,m,[0.3],
drivese.mb2_I,intermediate,kg*m**2,[16537.39640651  8344.51917506  8344.51917506],
drivese.gearbox_cm,intermediate,m,[0.],
drivese.hss_mass,output,kg,[0.],
drivese.hss_cm,output,m,[0.],
drivese.hss_I,output,kg*m**2,[0. 0. 0.],
drivese.brake_cm,output,m,[2.3],
drivese.generator_I,output,kg*m**2,[5273732.11119801 2793301.32228595 2793301.32228595],
drivese.generator_stator_I,output,kg*m**2,[3436948.26559736 1820424.68834099 1820424.68834099],
drivese.nose_mass,output,kg,[6732.59013628],
drivese.nose_cm,output,m,[0.65],
drivese.nose_I,output,kg*m**2,[7439.51210058 4667.92916115 4667.92916115],
drivese.lss_mass,output,kg,[21455.50702769],
drivese.lss_cm,output,m,[1.8],
drivese.lss_I,output,kg*m**2,[45163.84229329 38673.55141741 38673.55141741],
drivese.converter_mass,output,kg,[17435.1],
drivese.converter_cm,output,m,[0.  5.1 2.1],
drivese.converter_I,output,kg*m**2,[51259.194 51259.194 51259.194],
drivese.transformer_mass,output,kg,[44040.],
drivese.transformer_cm,output,m,[ 0.  -5.1  2.1],
drivese.transformer_I,output,kg*m**2,[129477.6 129477.6 129477.6],
drivese.yaw_mass,output,kg,[28278.79434933],
drivese.yaw_cm,output,m,[0. 0. 0.],
drivese.yaw_I,output,kg*m**2,[0. 0. 0.],
drivese.bedplate_mass,output,kg,[33954.33597653],
drivese.bedplate_cm,output,m,[-0.88533715  0.          2.40314516],
drivese.bedplate_I,output,kg*m**2,"[388100.94902959 426951.50388173 247988.45095814      0.
  87515.58729723      0.        ]",
drivese.hvac_mass,output,kg,[13759.21246481],
drivese.hvac_cm,output,m,[1.225],
drivese.hvac_I,output,m,[218120.06330964 109060.03165482 109060.03165482],
drivese.platform_mass,output,kg,[41472.],
drivese.platform_cm,output,m,[0. 0. 0.],
drivese.platform_I,output,m,[497669.5296 497669.5296 995328.    ],
drivese.cover_mass,output,kg,[18115.28091561],
drivese.cover_cm,output,m,[-0.18883841  0.          5.83959114],
drivese.cover_I,output,m,[1409.27009995  954.89434044  954.89434044],
drivese.x_bedplate,output,m,"[ 0.         -0.03844206 -0.15298565 -0.34129901 -0.59954862 -0.92247726
 -1.30351103 -1.73489318 -2.20784203 -2.71272969 -3.2392781  -3.77676827]",
drivese.constr_height,output,m,[4.74641375],
drivese.s_nose,output,m,[0.   0.15 0.3  0.8  1.3 ],
drivese.z_bedplate,output,m,"[0.         0.67548511 1.33721928 1.97173153 2.56610501 3.10824
 3.58710017 3.99293734 4.31748981 4.55415065 4.69810211 4.74641375]",
drivese.x_bedplate_inner,output,m,"[-3.         -3.00790638 -3.03146457 -3.070195   -3.12330922 -3.18972598
 -3.26809323 -3.35681564 -3.45408707 -3.55792736 -3.66622262 -3.77676827]",
drivese.z_bedplate_inner,output,m,"[0.         0.51893878 1.02731347 1.51477502 1.97140011 2.38789319
 2.75577564 3.06755845 3.31689462 3.49870838 3.60929852 3.64641375]",
drivese.x_bedplate_outer,output,m,"[ 3.          2.93102227  2.72549327  2.38759697  1.92421198  1.34477147
  0.66107117 -0.11297073 -0.96159699 -1.86753202 -2.81233359 -3.77676827]",
drivese.z_bedplate_outer,output,m,"[0.         0.83203143 1.6471251  2.42868805 3.16080991 3.8285868
 4.41842471 4.91831623 5.31808501 5.60959292 5.78690569 5.84641375]",
drivese.D_bedplate,output,m,"[6.         5.94717584 5.79022711 5.53378083 5.1857657  4.75786351
 4.26646632 3.73467992 3.19644643 2.70430582 2.33903815 2.2       ]",
drivese.t_bedplate,output,m,[0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05],
drivese.mb1_max_defl_ang,intermediate,rad,[0.00872665],
drivese.mb2_max_defl_ang,intermediate,rad,[0.078],
drivese.s_stator,output,m,[0.15],
drivese.F_mb1,output,N,"[[ 4424321.54917681]
 [   13245.19282649]
 [-2800632.77143602]]",
drivese.F_mb2,output,N,"[[-0.]
 [-0.]
 [-0.]]",
drivese.M_mb1,output,N*m,"[[-0.]
 [-0.]
 [-0.]]",
drivese.M_mb2,output,N*m,"[[      -0.        ]
 [ 3435882.40543674]
 [14073525.56414591]]",
drivese.other_mass,output,kg,[163100.38772975],
drivese.bedplate_E,output,Pa,[2.05e+11],
drivese.bedplate_G,output,Pa,[8.e+10],
drivese.bedplate_Xy,output,Pa,[4.85e+08],
drivese.L_drive,output,m,[3.3],
drivese.shaft_start,output,m,[-3.77676827  0.          4.74641375],
drivese.blades_mass,intermediate,kg,[246608.52810272],
drivese.nacelle_mass,output,kg,[701926.67254674],
drivese.blades_cm,intermediate,m,[3.05658112],
drivese.nacelle_cm,output,m,[-3.80005681 -0.19330365  4.05893937],
drivese.nacelle_I_TT,output,kg*m**2,"[2.17312060e+07 3.09938138e+07 1.95071012e+07 8.72005017e+02
 1.27538681e+07 2.84007068e+05]",
drivese.yaw.rho,intermediate,kg/m**3,[7850.],
fixedse.env.distLoads.windLoads_Px,intermediate,N/m,"[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.          800.9660995   946.26847445
 1044.50277861 1084.78056057 1121.07872497 1154.23090128]",
fixedse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         104.00639987 122.83079499
 135.38456843 140.48708276 145.06226748 149.22138516]",
fixedse.env.distLoads.windLoads_z,intermediate,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
fixedse.env.distLoads.waveLoads_Px,intermediate,N/m,"[     0.              0.              0.          76069.22818689
  76419.81487525  77475.80310771  79250.00595527  81764.21915156
  85049.92502601  89149.36708317 100022.09247963 115010.75107985
 135096.15327474      0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.distLoads.waveLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.distLoads.waveLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.env.distLoads.waveLoads_qdyn,intermediate,N/m**2,"[     0.              0.              0.         215074.03703686
 198385.21636611 181824.40881455 165393.70619294 149096.63154741
 132938.19513974 116924.97472565  85368.99861158  54517.47521521
  24494.41918693      0.              0.              0.
      0.              0.              0.        ]",
fixedse.env.distLoads.waveLoads_z,intermediate,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.distLoads.waveLoads_beta,intermediate,deg,[0.],
fixedse.z_global,output,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.        ]",
fixedse.env.waveLoads.U,intermediate,m/s,"[0.         0.         0.         1.1006516  1.10542853 1.11980079
 1.14389313 1.17791467 1.22216074 1.2770154  1.42055127 1.61351678
 1.86262639 0.         0.         0.         0.         0.
 0.        ]",
fixedse.env.waveLoads.A,intermediate,m/s**2,"[0.         0.         0.         0.7318093  0.73498543 0.74454136
 0.76056005 0.78318055 0.8125992  0.84907136 0.94450655 1.07280687
 1.23843669 0.         0.         0.         0.         0.
 0.        ]",
fixedse.env.waveLoads.p,intermediate,N/m**2,"[     0.              0.              0.         214453.17714555
 197758.95559944 181181.75749242 164723.10430788 148385.54652143
 132172.68573952 116089.20596202  84334.79108333  53183.21405341
  22716.363445        0.              0.              0.
      0.              0.              0.        ]",
fixedse.outer_diameter_full,output,m,"[11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11. 11.
 11.]",
fixedse.env.Uref,intermediate,m/s,[20.82785313],
fixedse.wind_reference_height,intermediate,m,[166.],
fixedse.env.windLoads.U,intermediate,m/s,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         13.03097721 14.16121723 14.86728052 15.14485608 15.38948846
 15.60854738]",
fixedse.joint1,output,m,[  0.   0. -50.],
fixedse.joint2,output,m,[ 0.  0. 15.],
fixedse.s_full,output,m,"[0.         0.15384615 0.30769231 0.46153846 0.48717949 0.51282051
 0.53846154 0.56410256 0.58974359 0.61538462 0.66666667 0.71794872
 0.76923077 0.82051282 0.87179487 0.92307692 0.94871795 0.97435897
 1.        ]",
fixedse.g2e.Px_global,intermediate,N/m,"[     0.              0.              0.          76069.22818689
  76419.81487525  77475.80310771  79250.00595527  81764.21915156
  85049.92502601  89149.36708317 100022.09247963 115010.75107985
 135096.15327474    800.9660995     946.26847445   1044.50277861
   1084.78056057   1121.07872497   1154.23090128]",
fixedse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.g2e.Pz_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.g2e.qdyn_global,intermediate,Pa,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.15074037e+05
 1.98385216e+05 1.81824409e+05 1.65393706e+05 1.49096632e+05
 1.32938195e+05 1.16924975e+05 8.53689986e+04 5.45174752e+04
 2.44944192e+04 1.04006400e+02 1.22830795e+02 1.35384568e+02
 1.40487083e+02 1.45062267e+02 1.49221385e+02]",
fixedse.lc:Px,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.lc:Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
fixedse.lc:Pz,intermediate,N/m,"[      0.               0.               0.          -76069.22818689
  -76419.81487525  -77475.80310771  -79250.00595527  -81764.21915156
  -85049.92502601  -89149.36708317 -100022.09247963 -115010.75107985
 -135096.15327474    -800.9660995     -946.26847445   -1044.50277861
   -1084.78056057   -1121.07872497   -1154.23090128]",
fixedse.lc:qdyn,intermediate,Pa,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 2.15074037e+05
 1.98385216e+05 1.81824409e+05 1.65393706e+05 1.49096632e+05
 1.32938195e+05 1.16924975e+05 8.53689986e+04 5.45174752e+04
 2.44944192e+04 1.04006400e+02 1.22830795e+02 1.35384568e+02
 1.40487083e+02 1.45062267e+02 1.49221385e+02]",
fixedse.member.gc.d,intermediate,m,[11. 11. 11. 11. 11. 11. 11.],
fixedse.member.gc.t,intermediate,m,[0.03388695 0.06799012 0.06666272 0.06330164 0.05908686 0.05584155],
fixedse.member.s,output,,"[0.         0.46153846 0.53846154 0.61538462 0.76923077 0.92307692
 1.        ]",
fixedse.member.height,output,m,[65.],
fixedse.monopile_outer_diameter,output,m,[11. 11. 11. 11. 11. 11. 11.],
fixedse.monopile_wall_thickness,output,m,[0.03388695 0.06799012 0.06666272 0.06330164 0.05908686 0.05584155],
fixedse.member.E,output,Pa,[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11],
fixedse.member.G,output,Pa,[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10],
fixedse.member.sigma_y,output,Pa,[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08],
fixedse.member.rho,output,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.member.unit_cost,output,USD/kg,[0.7 0.7 0.7 0.7 0.7 0.7],
fixedse.member.outfitting_factor,output,,[1.07 1.07 1.07 1.07 1.07 1.07],
fixedse.nodes_xyz,output,m,"[[  0.           0.         -50.        ]
 [  0.           0.         -40.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -20.        ]
 [  0.           0.         -18.33333333]
 [  0.           0.         -16.66666667]
 [  0.           0.         -15.        ]
 [  0.           0.         -13.33333333]
 [  0.           0.         -11.66666667]
 [  0.           0.         -10.        ]
 [  0.           0.          -6.66666667]
 [  0.           0.          -3.33333333]
 [  0.           0.           0.        ]
 [  0.           0.           3.33333333]
 [  0.           0.           6.66666667]
 [  0.           0.          10.        ]
 [  0.           0.          11.66666667]
 [  0.           0.          13.33333333]
 [  0.           0.          15.        ]]",
fixedse.z_full,output,m,"[ 0.         10.         20.         30.         31.66666667 33.33333333
 35.         36.66666667 38.33333333 40.         43.33333333 46.66666667
 50.         53.33333333 56.66666667 60.         61.66666667 63.33333333
 65.        ]",
fixedse.monopile_s,intermediate,,"[0.         0.46153846 0.53846154 0.61538462 0.76923077 0.92307692
 1.        ]",
fixedse.s_const1,output,,[0.46153846],
fixedse.t_full,output,m,"[0.03388695 0.03388695 0.03388695 0.06799012 0.06799012 0.06799012
 0.06666272 0.06666272 0.06666272 0.06330164 0.06330164 0.06330164
 0.05908686 0.05908686 0.05908686 0.05584155 0.05584155 0.05584155]",
fixedse.E_full,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.G_full,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.sigma_y_full,output,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08]",
fixedse.rho_full,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.outfitting_full,output,,"[1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07 1.07
 1.07 1.07 1.07 1.07]",
fixedse.member.unit_cost_full,output,USD/kg,[0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7],
fixedse.mono.cylinder_mass,intermediate,kg,[916438.94395677],
fixedse.mono.cylinder_cost,intermediate,USD,[2369950.56534948],
fixedse.mono.cylinder_z_cg,intermediate,m,[36.69975729],
fixedse.mono.cylinder_I_base,intermediate,kg*m**2,"[1.53549358e+09 1.53549358e+09 2.74548282e+07 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
fixedse.tower_mass,intermediate,kg,[1643959.16114273],
fixedse.tower_cost,intermediate,USD,[4264060.72553156],
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.25650526e+10 5.88608222e+12 2.25650526e+10 5.88608222e+12
  1.52133333e+10 1.24226667e+11]
 [2.04901053e+10 4.24064551e+12 2.04901053e+10 4.24064551e+12
  1.40933333e+10 1.24226667e+11]
 [1.84151579e+10 2.94918412e+12 1.84151579e+10 2.94918412e+12
  1.29733333e+10 1.24226667e+11]
 [1.63402105e+10 1.96745111e+12 1.63402105e+10 1.96745111e+12
  1.18533333e+10 1.24226667e+11]
 [1.42652632e+10 1.25119959e+12 1.42652632e+10 1.25119959e+12
  1.07333333e+10 1.24226667e+11]
 [1.21903158e+10 7.56182634e+11 1.21903158e+10 7.56182634e+11
  9.61333333e+09 1.24226667e+11]
 [1.01153684e+10 4.38153333e+11 1.01153684e+10 4.38153333e+11
  8.49333333e+09 1.24226667e+11]
 [8.04042105e+09 2.52864774e+11 8.04042105e+09 2.52864774e+11
  7.37333333e+09 1.24226667e+11]
 [5.96547368e+09 1.56070041e+11 5.96547368e+09 1.56070041e+11
  6.25333333e+09 1.24226667e+11]
 [3.89052632e+09 1.03522222e+11 3.89052632e+09 1.03522222e+11
  5.13333333e+09 1.24226667e+11]]",
fixedse.section_A,output,m**2,"[1.24916223 1.24916223 1.24916223 2.49850059 2.49850059 2.49850059
 2.45001879 2.45001879 2.45001879 2.32720595 2.32720595 2.32720595
 2.17309212 2.17309212 2.17309212 2.05434558 2.05434558 2.05434558]",
fixedse.section_Asx,output,m**2,"[0.70983068 0.70983068 0.70983068 1.42176738 1.42176738 1.42176738
 1.39410128 1.39410128 1.39410128 1.32403244 1.32403244 1.32403244
 1.23613398 1.23613398 1.23613398 1.16842881 1.16842881 1.16842881]",
fixedse.section_Asy,output,m**2,"[0.70983068 0.70983068 0.70983068 1.42176738 1.42176738 1.42176738
 1.39410128 1.39410128 1.39410128 1.32403244 1.32403244 1.32403244
 1.23613398 1.23613398 1.23613398 1.16842881 1.16842881 1.16842881]",
fixedse.section_Ixx,output,kg*m**2,"[18.77752899 18.77752899 18.77752899 37.32555714 37.32555714 37.32555714
 36.61011256 36.61011256 36.61011256 34.79620253 34.79620253 34.79620253
 32.5168117  32.5168117  32.5168117  30.75810429 30.75810429 30.75810429]",
fixedse.section_Iyy,output,kg*m**2,"[18.77752899 18.77752899 18.77752899 37.32555714 37.32555714 37.32555714
 36.61011256 36.61011256 36.61011256 34.79620253 34.79620253 34.79620253
 32.5168117  32.5168117  32.5168117  30.75810429 30.75810429 30.75810429]",
fixedse.section_J0,output,kg*m**2,"[37.55505798 37.55505798 37.55505798 74.65111429 74.65111429 74.65111429
 73.22022511 73.22022511 73.22022511 69.59240505 69.59240505 69.59240505
 65.03362341 65.03362341 65.03362341 61.51620857 61.51620857 61.51620857]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.15074037e+05]
 [1.98385216e+05]
 [1.81824409e+05]
 [1.65393706e+05]
 [1.49096632e+05]
 [1.32938195e+05]
 [1.16924975e+05]
 [8.53689986e+04]
 [5.45174752e+04]
 [2.44944192e+04]
 [1.04006400e+02]
 [1.22830795e+02]
 [1.35384568e+02]
 [1.40487083e+02]
 [1.45062267e+02]
 [1.49221385e+02]]",
fixedse.bending_height,output,m,[35.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          26.46060811]
 [  0.           0.          37.92121622]
 [  0.           0.          49.38182432]
 [  0.           0.          65.75412162]
 [  0.           0.          82.12641892]
 [  0.           0.          98.49871622]
 [  0.           0.         108.32209459]
 [  0.           0.         118.14547297]
 [  0.           0.         127.96885135]
 [  0.           0.         138.77456757]
 [  0.           0.         149.58028378]
 [  0.           0.         160.386     ]]",
fixedse.tower_A,intermediate,m**2,"[2.4448749  2.4448749  2.4448749  1.7211915  1.7211915  1.7211915
 0.97602984 0.93538907 0.8947483  0.52063491 0.45035165 0.38006839]",
fixedse.tower_Asx,intermediate,m**2,"[1.39116612 1.39116612 1.39116612 0.97857559 0.97857559 0.97857559
 0.55448183 0.53141965 0.50835749 0.29569177 0.25580838 0.21592509]",
fixedse.tower_Asy,intermediate,m**2,"[1.39116612 1.39116612 1.39116612 0.97857559 0.97857559 0.97857559
 0.55448183 0.53141965 0.50835749 0.29569177 0.25580838 0.21592509]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[36.53418388 36.53418388 36.53418388 25.81269595 25.81269595 25.81269595
 14.09703638 12.40839621 10.86029707  5.30730164  3.43502353  2.06471703]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[36.53418388 36.53418388 36.53418388 25.81269595 25.81269595 25.81269595
 14.09703638 12.40839621 10.86029707  5.30730164  3.43502353  2.06471703]",
fixedse.tower_J0,intermediate,kg*m**2,"[73.06836775 73.06836775 73.06836775 51.62539191 51.62539191 51.62539191
 28.19407277 24.81679242 21.72059414 10.61460327  6.87004705  4.12943406]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[11.         11.         11.         11.         11.         11.
 11.         10.55241574 10.10483149  9.65724723  8.43816482  7.21908241
  6.        ]",
fixedse.tower_t_full,intermediate,m,"[0.0665219  0.0665219  0.0665219  0.04674686 0.04674686 0.04674686
 0.0270118  0.0270118  0.0270118  0.01715083 0.01715083 0.01715083]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
