variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[2.07063545 2.07063545 2.07063545 4.28146587 4.28146587 4.28146587
 4.00649518 4.00649518 4.00649518 3.72218659 3.72218659 3.72218659
 3.43890364 3.43890364 3.43890364 3.2209663  3.2209663  3.2209663 ]",
fixedse.section_Asx,output,m**2,"[1.17830091 1.17830091 1.17830091 2.44414906 2.44414906 2.44414906
 2.28624439 2.28624439 2.28624439 2.12312    2.12312    2.12312
 1.96072649 1.96072649 1.96072649 1.83588828 1.83588828 1.83588828]",
fixedse.section_Asy,output,m**2,"[1.17830091 1.17830091 1.17830091 2.44414906 2.44414906 2.44414906
 2.28624439 2.28624439 2.28624439 2.12312    2.12312    2.12312
 1.96072649 1.96072649 1.96072649 1.83588828 1.83588828 1.83588828]",
fixedse.section_Ixx,output,kg*m**2,"[25.56407314 25.56407314 25.56407314 52.15502366 52.15502366 52.15502366
 48.88737868 48.88737868 48.88737868 45.49694002 45.49694002 45.49694002
 42.10677418 42.10677418 42.10677418 39.49050279 39.49050279 39.49050279]",
fixedse.section_Iyy,output,kg*m**2,"[25.56407314 25.56407314 25.56407314 52.15502366 52.15502366 52.15502366
 48.88737868 48.88737868 48.88737868 45.49694002 45.49694002 45.49694002
 42.10677418 42.10677418 42.10677418 39.49050279 39.49050279 39.49050279]",
fixedse.section_J0,output,kg*m**2,"[ 51.12814629  51.12814629  51.12814629 104.31004731 104.31004731
 104.31004731  97.77475736  97.77475736  97.77475736  90.99388005
  90.99388005  90.99388005  84.21354836  84.21354836  84.21354836
  78.98100558  78.98100558  78.98100558]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [311498.54869554]
 [278134.93961948]
 [245058.54783278]
 [212283.10666939]
 [179832.15784286]
 [147740.07664219]
 [116053.60352768]
 [ 84833.98919294]
 [ 54159.90737295]
 [ 24131.35174114]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[45.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.61979284 2.61979284 2.61979284 1.37354565 1.37354565 1.37354565
 0.49350895 0.49350895 0.49350895 0.39472935 0.33824809 0.28176684]",
fixedse.tower_Asx,intermediate,m**2,"[1.49194931 1.49194931 1.49194931 0.78087114 0.78087114 0.78087114
 0.28023285 0.28023285 0.28023285 0.22413016 0.19207883 0.16002755]",
fixedse.tower_Asy,intermediate,m**2,"[1.49194931 1.49194931 1.49194931 0.78087114 0.78087114 0.78087114
 0.28023285 0.28023285 0.28023285 0.22413016 0.19207883 0.16002755]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[32.23697571 32.23697571 32.23697571 17.02900932 17.02900932 17.02900932
  6.15074859  6.15074859  6.15074859  4.28642261  2.69713755  1.55907547]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[32.23697571 32.23697571 32.23697571 17.02900932 17.02900932 17.02900932
  6.15074859  6.15074859  6.15074859  4.28642261  2.69713755  1.55907547]",
fixedse.tower_J0,intermediate,kg*m**2,"[64.47395141 64.47395141 64.47395141 34.05801864 34.05801864 34.05801864
 12.30149718 12.30149718 12.30149718  8.57284521  5.3942751   3.11815095]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.tower_t_full,intermediate,m,"[0.07855218 0.07855218 0.07855218 0.04102938 0.04102938 0.04102938
 0.01470281 0.01470281 0.01470281 0.01259863 0.01259863 0.01259863]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.13301199e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.81539782e+05]
 [ 4.26130331e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1250000. 1250000. 2500000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2473057.92773523],
fixedse.turbine_cg,intermediate,m,[-2.56521427e+00 -3.31188041e-02  9.50557808e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.17500925e+10 3.16056682e+10 2.89262794e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-39780.22436066]
 [-40357.70972737]
 [-42109.65455506]
 [-45095.48338688]
 [-49417.69395582]
 [-55228.02852878]
 [-62738.3516545 ]
 [-72239.16932548]
 [-84130.76656805]
 [-98975.27954542]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.28433325]
 [-1188.95291972]
 [ -992.62302317]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-40595925.8203977 ]
 [-39012109.71981932]
 [-37231381.52467995]
 [-36007531.81904148]
 [-34779838.55447447]
 [-33544327.96384821]
 [-32366866.9606711 ]
 [-31172687.2682819 ]
 [-29956528.49339781]
 [-28784789.87921143]
 [-27577753.79522228]
 [-26326603.13140225]
 [-25286495.35867862]
 [-24409696.79765832]
 [-23532898.2366378 ]
 [-23122282.08862558]
 [-22711665.9406129 ]
 [-22301049.79260117]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -3664033.65603248]
 [-11452659.77341689]
 [-14003439.93453205]
 [  2912682.48558578]
 [  2912787.65468907]
 [  2912894.38571163]
 [  2912949.83247103]
 [  2913064.13610781]
 [  2913184.29208716]
 [  2913238.56689454]
 [  2913378.58229418]
 [  2913532.9641468 ]
 [  2913439.12028105]
 [  2913222.7985721 ]
 [  2913296.93886659]
 [  2912621.09650994]
 [  2912638.96018578]
 [  2912656.60806975]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -394.87677519]
 [-1520.55161755]
 [-3249.1938926 ]
 [-3355.02303115]
 [-3355.00843338]
 [-3354.99128885]
 [-3354.97732665]
 [-3354.95418804]
 [-3354.92752701]
 [-3354.90708966]
 [-3354.87113215]
 [-3354.82917506]
 [-3354.82580965]
 [-3354.84553662]
 [-3354.81339107]
 [-3354.9411086 ]
 [-3354.9323592 ]
 [-3354.92336871]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -1931.9806741 ]
 [ -16319.87893015]
 [ -55266.74981741]
 [ -73668.44662003]
 [ -84838.85763551]
 [ -96006.5743587 ]
 [-107171.43833735]
 [-118333.01700176]
 [-129491.21523414]
 [-140645.9679927 ]
 [-151796.90444597]
 [-162944.09782121]
 [-174087.63137218]
 [-185226.93690504]
 [-196361.81370254]
 [-201927.86004605]
 [-207492.7212297 ]
 [-213056.40310156]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[3.23552531e+07]
 [1.97455298e+08]
 [4.54322464e+08]
 [5.26357248e+08]
 [5.16492055e+08]
 [5.06613133e+08]
 [4.96721510e+08]
 [4.86818109e+08]
 [4.76904723e+08]
 [4.66982442e+08]
 [4.57052183e+08]
 [4.47115911e+08]
 [4.37174979e+08]
 [4.27228716e+08]
 [4.17277008e+08]
 [4.12300503e+08]
 [4.07322812e+08]
 [4.02344077e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 978647.01766734]
 [2182614.46796112]
 [3889113.84557828]
 [6490286.82717214]
 [6490263.42951658]
 [6490239.95854907]
 [6490260.35127152]
 [6490236.29573249]
 [6490211.89881266]
 [6490233.79927208]
 [6490208.03237657]
 [6490181.48949266]
 [6490201.66603713]
 [6490176.90985925]
 [6490156.04084061]
 [6490173.0704004 ]
 [6490162.63588637]
 [6490152.20140568]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-60.         -50.         -40.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.06198266 0.06198266 0.06198266 0.1290325  0.1290325  0.1290325
 0.12064305 0.12064305 0.12064305 0.11198383 0.11198383 0.11198383
 0.10337108 0.10337108 0.10337108 0.09675536 0.09675536 0.09675536
 0.07855218 0.07855218 0.07855218 0.04102938 0.04102938 0.04102938
 0.01470281 0.01470281 0.01470281 0.01259863 0.01259863 0.01259863]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[192.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[2.07063545 2.07063545 2.07063545 4.28146587 4.28146587 4.28146587
 4.00649518 4.00649518 4.00649518 3.72218659 3.72218659 3.72218659
 3.43890364 3.43890364 3.43890364 3.2209663  3.2209663  3.2209663
 2.61979284 2.61979284 2.61979284 1.37354565 1.37354565 1.37354565
 0.49350895 0.49350895 0.49350895 0.39472935 0.33824809 0.28176684]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.17830091 1.17830091 1.17830091 2.44414906 2.44414906 2.44414906
 2.28624439 2.28624439 2.28624439 2.12312    2.12312    2.12312
 1.96072649 1.96072649 1.96072649 1.83588828 1.83588828 1.83588828
 1.49194931 1.49194931 1.49194931 0.78087114 0.78087114 0.78087114
 0.28023285 0.28023285 0.28023285 0.22413016 0.19207883 0.16002755]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.17830091 1.17830091 1.17830091 2.44414906 2.44414906 2.44414906
 2.28624439 2.28624439 2.28624439 2.12312    2.12312    2.12312
 1.96072649 1.96072649 1.96072649 1.83588828 1.83588828 1.83588828
 1.49194931 1.49194931 1.49194931 0.78087114 0.78087114 0.78087114
 0.28023285 0.28023285 0.28023285 0.22413016 0.19207883 0.16002755]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[25.56407314 25.56407314 25.56407314 52.15502366 52.15502366 52.15502366
 48.88737868 48.88737868 48.88737868 45.49694002 45.49694002 45.49694002
 42.10677418 42.10677418 42.10677418 39.49050279 39.49050279 39.49050279
 32.23697571 32.23697571 32.23697571 17.02900932 17.02900932 17.02900932
  6.15074859  6.15074859  6.15074859  4.28642261  2.69713755  1.55907547]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[25.56407314 25.56407314 25.56407314 52.15502366 52.15502366 52.15502366
 48.88737868 48.88737868 48.88737868 45.49694002 45.49694002 45.49694002
 42.10677418 42.10677418 42.10677418 39.49050279 39.49050279 39.49050279
 32.23697571 32.23697571 32.23697571 17.02900932 17.02900932 17.02900932
  6.15074859  6.15074859  6.15074859  4.28642261  2.69713755  1.55907547]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[ 51.12814629  51.12814629  51.12814629 104.31004731 104.31004731
 104.31004731  97.77475736  97.77475736  97.77475736  90.99388005
  90.99388005  90.99388005  84.21354836  84.21354836  84.21354836
  78.98100558  78.98100558  78.98100558  64.47395141  64.47395141
  64.47395141  34.05801864  34.05801864  34.05801864  12.30149718
  12.30149718  12.30149718   8.57284521   5.3942751    3.11815095]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-4.05959258e+07]
 [-3.90121097e+07]
 [-3.72313815e+07]
 [-3.60075318e+07]
 [-3.47798386e+07]
 [-3.35443280e+07]
 [-3.23668670e+07]
 [-3.11726873e+07]
 [-2.99565285e+07]
 [-2.87847899e+07]
 [-2.75777538e+07]
 [-2.63266031e+07]
 [-2.52864954e+07]
 [-2.44096968e+07]
 [-2.35328982e+07]
 [-2.31222821e+07]
 [-2.27116659e+07]
 [-2.23010498e+07]
 [-1.88959427e+07]
 [-1.64650742e+07]
 [-1.40327539e+07]
 [-1.22003159e+07]
 [-1.03663946e+07]
 [-8.53100921e+06]
 [-8.12551624e+06]
 [-7.71949034e+06]
 [-7.31310077e+06]
 [-7.00644966e+06]
 [-6.74234984e+06]
 [ 1.45519152e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-3.66403366e+06]
 [-1.14526598e+07]
 [-1.40034399e+07]
 [ 2.91268249e+06]
 [ 2.91278765e+06]
 [ 2.91289439e+06]
 [ 2.91294983e+06]
 [ 2.91306414e+06]
 [ 2.91318429e+06]
 [ 2.91323857e+06]
 [ 2.91337858e+06]
 [ 2.91353296e+06]
 [ 2.91343912e+06]
 [ 2.91322280e+06]
 [ 2.91329694e+06]
 [ 2.91262110e+06]
 [ 2.91263896e+06]
 [ 2.91265661e+06]
 [ 2.91649085e+06]
 [ 2.91733918e+06]
 [ 2.91809418e+06]
 [ 2.91751191e+06]
 [ 2.91864113e+06]
 [ 2.91953192e+06]
 [ 2.91385266e+06]
 [ 2.91403965e+06]
 [ 2.91417298e+06]
 [ 2.91370674e+06]
 [ 2.91350110e+06]
 [ 1.24898756e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[ -394.87677519]
 [-1520.55161755]
 [-3249.1938926 ]
 [-3355.02303115]
 [-3355.00843338]
 [-3354.99128885]
 [-3354.97732665]
 [-3354.95418804]
 [-3354.92752701]
 [-3354.90708966]
 [-3354.87113215]
 [-3354.82917506]
 [-3354.82580965]
 [-3354.84553662]
 [-3354.81339107]
 [-3354.9411086 ]
 [-3354.9323592 ]
 [-3354.92336871]
 [-3353.89905305]
 [-3353.31870882]
 [-3352.64930897]
 [-3352.17951629]
 [-3350.36319252]
 [-3348.27995158]
 [-3352.90473829]
 [-3351.98287328]
 [-3351.00335507]
 [-3351.09429515]
 [-3350.4162398 ]
 [    4.56055827]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-1.93198067e+03]
 [-1.63198789e+04]
 [-5.52667498e+04]
 [-7.36684466e+04]
 [-8.48388576e+04]
 [-9.60065744e+04]
 [-1.07171438e+05]
 [-1.18333017e+05]
 [-1.29491215e+05]
 [-1.40645968e+05]
 [-1.51796904e+05]
 [-1.62944098e+05]
 [-1.74087631e+05]
 [-1.85226937e+05]
 [-1.96361814e+05]
 [-2.01927860e+05]
 [-2.07492721e+05]
 [-2.13056403e+05]
 [-2.53307077e+05]
 [-2.93477562e+05]
 [-3.33581257e+05]
 [-3.90675079e+05]
 [-4.47451294e+05]
 [-5.03985049e+05]
 [-5.37751902e+05]
 [-5.71185780e+05]
 [-6.04299825e+05]
 [-6.34866605e+05]
 [-6.64883716e+05]
 [-1.15175521e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 3.23552531e+07]
 [ 1.97455298e+08]
 [ 4.54322464e+08]
 [ 5.26357248e+08]
 [ 5.16492055e+08]
 [ 5.06613133e+08]
 [ 4.96721510e+08]
 [ 4.86818109e+08]
 [ 4.76904723e+08]
 [ 4.66982442e+08]
 [ 4.57052183e+08]
 [ 4.47115911e+08]
 [ 4.37174979e+08]
 [ 4.27228716e+08]
 [ 4.17277008e+08]
 [ 4.12300503e+08]
 [ 4.07322812e+08]
 [ 4.02344077e+08]
 [ 3.66234396e+08]
 [ 3.30076415e+08]
 [ 2.93925077e+08]
 [ 2.42248055e+08]
 [ 1.90502420e+08]
 [ 1.38814170e+08]
 [ 1.07866662e+08]
 [ 7.68825504e+07]
 [ 4.58894701e+07]
 [ 1.69715083e+07]
 [-1.19295168e+07]
 [ 3.15436376e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 978647.01766734]
 [2182614.46796112]
 [3889113.84557828]
 [6490286.82717214]
 [6490263.42951658]
 [6490239.95854907]
 [6490260.35127152]
 [6490236.29573249]
 [6490211.89881266]
 [6490233.79927208]
 [6490208.03237657]
 [6490181.48949266]
 [6490201.66603713]
 [6490176.90985925]
 [6490156.04084061]
 [6490173.0704004 ]
 [6490162.63588637]
 [6490152.20140568]
 [6490241.17475695]
 [6490165.42561481]
 [6490089.47846604]
 [6490411.28832001]
 [6490302.08550405]
 [6490192.79796355]
 [6490990.06678104]
 [6490922.79758706]
 [6490855.44137999]
 [6491091.62501607]
 [6491270.69360971]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.11498549e+05]
 [2.78134940e+05]
 [2.45058548e+05]
 [2.12283107e+05]
 [1.79832158e+05]
 [1.47740077e+05]
 [1.16053604e+05]
 [8.48339892e+04]
 [5.41599074e+04]
 [2.41313517e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[75.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-60.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3900778.89864901],
tcc.tower_mass,intermediate,kg,[1490195.92773523],
tcc.turbine_cost,output,USD,[4845778.89864901],
tcc.turbine_cost_kW,output,USD/kW,[323.05192658],
tcc.turbine_mass_tcc,output,kg,[1490195.92773523],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3900778.89864901],
tcc.tower_cost_external,intermediate,USD,[3900778.89864901],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
