variables,type,units,values,description
fixedse.nodes_xyz,output,m,"[[ 0.00000000e+00  0.00000000e+00 -2.00000000e+01]
 [ 0.00000000e+00  0.00000000e+00 -1.83333333e+01]
 [ 0.00000000e+00  0.00000000e+00 -1.66666667e+01]
 [ 0.00000000e+00  0.00000000e+00 -1.50000000e+01]
 [ 0.00000000e+00  0.00000000e+00 -1.33333333e+01]
 [ 0.00000000e+00  0.00000000e+00 -1.16666667e+01]
 [ 0.00000000e+00  0.00000000e+00 -1.00000000e+01]
 [ 0.00000000e+00  0.00000000e+00 -8.33333333e+00]
 [ 0.00000000e+00  0.00000000e+00 -6.66666667e+00]
 [ 0.00000000e+00  0.00000000e+00 -5.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00 -3.33333333e+00]
 [ 0.00000000e+00  0.00000000e+00 -1.66666667e+00]
 [ 0.00000000e+00  0.00000000e+00  7.10542736e-15]
 [ 0.00000000e+00  0.00000000e+00  3.33333333e+00]
 [ 0.00000000e+00  0.00000000e+00  6.66666667e+00]
 [ 0.00000000e+00  0.00000000e+00  1.00000000e+01]
 [ 0.00000000e+00  0.00000000e+00  1.16666667e+01]
 [ 0.00000000e+00  0.00000000e+00  1.33333333e+01]
 [ 0.00000000e+00  0.00000000e+00  1.50000000e+01]]",
fixedse.section_A,output,m**2,"[33.73932005 33.58582114 33.43232224 33.27849161 33.12432926 32.97016691
 32.80851008 32.63935877 32.47020745 32.31611488 32.17708105 32.03804722
 31.77267394 31.38096119 30.98924844 30.72411429 30.58555873 30.44700318]",
fixedse.section_Asx,output,m**2,"[19.78810031 19.70140275 19.61470823 19.52782943 19.44076641 19.35370655
 19.26241779 19.16690064 19.07138745 18.98438081 18.9058798  18.82738155
 18.67756001 18.45643008 18.23532335 18.08567886 18.00748108 17.92928638]",
fixedse.section_Asy,output,m**2,"[19.78810031 19.70140275 19.61470823 19.52782943 19.44076641 19.35370655
 19.26241779 19.16690064 19.07138745 18.98438081 18.9058798  18.82738155
 18.67756001 18.45643008 18.23532335 18.08567886 18.00748108 17.92928638]",
fixedse.section_Ixx,output,kg*m**2,"[666.55183048 657.52000658 648.57025194 639.6831152  630.85874838
 622.11602434 613.03555749 603.62930559 594.31990519 585.92315483
 578.41528344 570.97191828 556.94285343 536.65830088 516.8731105
 503.76156452 496.99888043 490.29709087]",
fixedse.section_Iyy,output,kg*m**2,"[666.55183048 657.52000658 648.57025194 639.6831152  630.85874838
 622.11602434 613.03555749 603.62930559 594.31990519 585.92315483
 578.41528344 570.97191828 556.94285343 536.65830088 516.8731105
 503.76156452 496.99888043 490.29709087]",
fixedse.section_J0,output,kg*m**2,"[1333.10366097 1315.04001316 1297.14050388 1279.36623039 1261.71749677
 1244.23204867 1226.07111499 1207.25861118 1188.63981038 1171.84630966
 1156.83056688 1141.94383655 1113.88570686 1073.31660175 1033.74622099
 1007.52312904  993.99776086  980.59418175]",
fixedse.section_rho,output,kg/m**3,"[2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400.
 2400. 2400. 2400. 2400. 2400. 2400.]",
fixedse.section_E,output,Pa,"[4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10
 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10]",
fixedse.section_G,output,Pa,"[1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10
 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10]",
fixedse.t_full,output,m,[0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8],
fixedse.sigma_y_full,output,Pa,"[40000000. 40000000. 40000000. 40000000. 40000000. 40000000. 40000000.
 40000000. 40000000. 40000000. 40000000. 40000000. 40000000. 40000000.
 40000000. 40000000. 40000000. 40000000.]",
fixedse.qdyn,output,Pa,"[[215074.03703686]
 [198385.21636611]
 [181824.40881455]
 [165393.70619294]
 [149096.63154741]
 [132938.19513974]
 [116924.97472565]
 [101065.22210814]
 [ 85368.99861158]
 [ 69848.34287425]
 [ 54517.47521521]
 [ 39393.04382481]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[35.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.78666667]
 [  0.           0.          40.57333333]
 [  0.           0.          53.36      ]
 [  0.           0.          71.62666667]
 [  0.           0.          89.89333333]
 [  0.           0.         108.16      ]
 [  0.           0.         119.12      ]
 [  0.           0.         130.08      ]
 [  0.           0.         141.04      ]
 [  0.           0.         148.34666667]
 [  0.           0.         155.65333333]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.65558827 2.65558827 2.65558827 2.65558827 2.65558827 2.65558827
 1.65066052 1.61673918 1.58281783 0.608252   0.56576746 0.52328291]",
fixedse.tower_Asx,intermediate,m**2,"[1.51569087 1.51569087 1.51569087 1.51569087 1.51569087 1.51569087
 0.94005311 0.92080574 0.90155846 0.34569263 0.32158441 0.29747629]",
fixedse.tower_Asy,intermediate,m**2,"[1.51569087 1.51569087 1.51569087 1.51569087 1.51569087 1.51569087
 0.94005311 0.92080574 0.90155846 0.34569263 0.32158441 0.29747629]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[20.72022748 20.72022748 20.72022748 20.72022748 20.72022748 20.72022748
 12.73747816 11.96826536 11.23066224  3.98307529  3.20540253  2.53617584]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[20.72022748 20.72022748 20.72022748 20.72022748 20.72022748 20.72022748
 12.73747816 11.96826536 11.23066224  3.98307529  3.20540253  2.53617584]",
fixedse.tower_J0,intermediate,kg*m**2,"[41.44045495 41.44045495 41.44045495 41.44045495 41.44045495 41.44045495
 25.47495632 23.93653073 22.46132449  7.96615057  6.41080506  5.07235168]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[8.         8.         8.         8.         8.         8.
 8.         7.83854206 7.67708412 7.51562618 7.01008412 6.50454206
 5.999     ]",
fixedse.tower_t_full,intermediate,m,"[0.1    0.1    0.1    0.1    0.1    0.1    0.0625 0.0625 0.0625 0.025
 0.025  0.025 ]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[34.55163088]
 [40.06151764]
 [43.87169507]
 [46.85311244]
 [50.28339437]
 [53.10082219]
 [55.51146029]
 [56.81237873]
 [58.0252708 ]
 [59.16281108]
 [59.88434715]
 [60.57935867]
 [61.25      ]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 3.78706719e+06]
 [ 2.24295465e+04]
 [-3.28823248e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-4.60836022e+06]
 [ 5.35224170e+08]
 [ 9.73654846e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[1828969.71543765 1828969.71543765 3657939.43087531       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,"[ 5590126.2062568  5590126.2062568 11180252.4125136        0.
        0.               0.       ]",
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[-7.10542736e-15],
fixedse.turbine_mass,intermediate,kg,[3392380.44140861],
fixedse.turbine_cg,intermediate,m,[-2.05832857e+00 -2.78446614e-02  9.07557140e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.80538190e+10 3.79480825e+10 2.90555067e+08 8.52611923e+02
 1.94199094e+07 1.70683998e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[-111215.75843286]
 [-110797.28406356]
 [-111382.63012323]
 [-112965.13177983]
 [-115546.27487351]
 [-119148.58359488]
 [-123804.43182603]
 [-129453.48830323]
 [-136257.1947752 ]
 [-144298.92543118]
 [-153948.66554177]
 [-165124.03954374]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[-186.11554727]
 [-219.76188204]
 [-242.71624674]
 [-260.54450967]
 [-280.94779448]
 [-297.63929912]
 [-311.85803003]
 [-312.45550393]
 [-312.21975398]
 [-311.24564087]
 [-291.39810618]
 [-270.18479685]
 [-247.29093133]]",
fixedse.z_full,output,m,"[ 0.          1.66666667  3.33333333  5.          6.66666667  8.33333333
 10.         11.66666667 13.33333333 15.         16.66666667 18.33333333
 20.         23.33333333 26.66666667 30.         31.66666667 33.33333333
 35.        ]",
fixedse.E_full,output,Pa,"[4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10
 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10]",
fixedse.G_full,output,Pa,"[1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10
 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10 1.7e+10]",
fixedse.rho_full,output,kg/m**3,"[2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400.
 2400. 2400. 2400. 2400. 2400. 2400.]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-61255224.68864805]
 [-59754511.75607257]
 [-58258031.27276714]
 [-56764149.87094258]
 [-55271214.22934213]
 [-53777512.71791235]
 [-52281650.70244635]
 [-50782150.13350394]
 [-49277037.05681677]
 [-47763372.81849529]
 [-46237981.47402878]
 [-44845051.53144197]
 [-42352464.85123803]
 [-39890608.50144348]
 [-37459482.226685  ]
 [-36254319.03396659]
 [-35054590.82073808]
 [-33860297.45931307]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[3787090.38792255]
 [3787119.63103017]
 [3787148.83226285]
 [3787178.08694051]
 [3787207.49307053]
 [3787237.15468608]
 [3787267.14616944]
 [3787297.57648404]
 [3787328.63157172]
 [3787360.57853273]
 [3787393.62597383]
 [3787404.41721292]
 [3787727.58120601]
 [3787820.80590473]
 [3787912.91877531]
 [3787524.45660218]
 [3787547.81529647]
 [3787570.97572518]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[22429.71704924]
 [22429.95655505]
 [22430.19636366]
 [22430.43727019]
 [22430.6800965 ]
 [22430.92571879]
 [22431.17477527]
 [22431.42819514]
 [22431.6875477 ]
 [22431.95508128]
 [22432.23256916]
 [22432.3274618 ]
 [22435.00982878]
 [22435.80639612]
 [22436.59965859]
 [22433.37129041]
 [22433.57472948]
 [22433.77730482]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[-5201768.49665888]
 [-5164330.19163329]
 [-5126861.20083536]
 [-5089362.92306529]
 [-5051836.76769589]
 [-5014284.15894191]
 [-4976706.52871969]
 [-4939105.31155842]
 [-4901481.96100094]
 [-4863837.98677427]
 [-4826174.97964404]
 [-4788494.59290577]
 [-4713074.36029167]
 [-4637591.26288799]
 [-4562054.57674139]
 [-4524275.50666566]
 [-4486487.16976648]
 [-4448690.6550837 ]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[6.35115053e+08]
 [6.28796147e+08]
 [6.22473512e+08]
 [6.16147328e+08]
 [6.09817779e+08]
 [6.03485046e+08]
 [5.97149314e+08]
 [5.90810766e+08]
 [5.84469586e+08]
 [5.78125967e+08]
 [5.71780107e+08]
 [5.65432215e+08]
 [5.52729473e+08]
 [5.40019483e+08]
 [5.27303413e+08]
 [5.20944232e+08]
 [5.14584040e+08]
 [5.08222972e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[9737613.98221681]
 [9737593.155083  ]
 [9737572.23747676]
 [9737551.20990077]
 [9737530.0420147 ]
 [9737508.69260218]
 [9737487.3436913 ]
 [9737465.95630725]
 [9737444.28193703]
 [9737421.8738978 ]
 [9737398.7008226 ]
 [9737375.11704807]
 [9737356.90868359]
 [9737321.50111142]
 [9737285.76661416]
 [9737246.8036049 ]
 [9737227.39655256]
 [9737207.91524525]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-2.00000000e+01 -1.83333333e+01 -1.66666667e+01 -1.50000000e+01
 -1.33333333e+01 -1.16666667e+01 -1.00000000e+01 -8.33333333e+00
 -6.66666667e+00 -5.00000000e+00 -3.33333333e+00 -1.66666667e+00
  7.10542736e-15  3.33333333e+00  6.66666667e+00  1.00000000e+01
  1.16666667e+01  1.33333333e+01  1.50000000e+01  2.77866667e+01
  4.05733333e+01  5.33600000e+01  7.16266667e+01  8.98933333e+01
  1.08160000e+02  1.19120000e+02  1.30080000e+02  1.41040000e+02
  1.48346667e+02  1.55653333e+02  1.62960000e+02]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[13.37475378 13.31767408 13.26059439 13.20351469 13.14618829 13.08886189
 13.03153549 12.96863533 12.90573517 12.84283501 12.79113426 12.73943351
 12.68773276 12.5420715  12.39641024 12.25074898 12.19922608 12.14770318
  8.          8.          8.          8.          8.          8.
  8.          7.83854206  7.67708412  7.51562618  7.01008412  6.50454206
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.8    0.8    0.8    0.8    0.8    0.8    0.8    0.8    0.8    0.8
 0.8    0.8    0.8    0.8    0.8    0.8    0.8    0.8    0.1    0.1
 0.1    0.1    0.1    0.1    0.0625 0.0625 0.0625 0.025  0.025  0.025 ]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[182.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10
 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10 4.1e+10
 2.0e+11 2.0e+11 2.0e+11 2.0e+11 2.0e+11 2.0e+11 2.0e+11 2.0e+11 2.0e+11
 2.0e+11 2.0e+11 2.0e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10
 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10 1.70e+10
 1.70e+10 1.70e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400. 2400.
 2400. 2400. 2400. 2400. 2400. 2400. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07
 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07 4.00e+07
 4.00e+07 4.00e+07 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[33.73932005 33.58582114 33.43232224 33.27849161 33.12432926 32.97016691
 32.80851008 32.63935877 32.47020745 32.31611488 32.17708105 32.03804722
 31.77267394 31.38096119 30.98924844 30.72411429 30.58555873 30.44700318
  2.65558827  2.65558827  2.65558827  2.65558827  2.65558827  2.65558827
  1.65066052  1.61673918  1.58281783  0.608252    0.56576746  0.52328291]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[19.78810031 19.70140275 19.61470823 19.52782943 19.44076641 19.35370655
 19.26241779 19.16690064 19.07138745 18.98438081 18.9058798  18.82738155
 18.67756001 18.45643008 18.23532335 18.08567886 18.00748108 17.92928638
  1.51569087  1.51569087  1.51569087  1.51569087  1.51569087  1.51569087
  0.94005311  0.92080574  0.90155846  0.34569263  0.32158441  0.29747629]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[19.78810031 19.70140275 19.61470823 19.52782943 19.44076641 19.35370655
 19.26241779 19.16690064 19.07138745 18.98438081 18.9058798  18.82738155
 18.67756001 18.45643008 18.23532335 18.08567886 18.00748108 17.92928638
  1.51569087  1.51569087  1.51569087  1.51569087  1.51569087  1.51569087
  0.94005311  0.92080574  0.90155846  0.34569263  0.32158441  0.29747629]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[666.55183048 657.52000658 648.57025194 639.6831152  630.85874838
 622.11602434 613.03555749 603.62930559 594.31990519 585.92315483
 578.41528344 570.97191828 556.94285343 536.65830088 516.8731105
 503.76156452 496.99888043 490.29709087  20.72022748  20.72022748
  20.72022748  20.72022748  20.72022748  20.72022748  12.73747816
  11.96826536  11.23066224   3.98307529   3.20540253   2.53617584]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[666.55183048 657.52000658 648.57025194 639.6831152  630.85874838
 622.11602434 613.03555749 603.62930559 594.31990519 585.92315483
 578.41528344 570.97191828 556.94285343 536.65830088 516.8731105
 503.76156452 496.99888043 490.29709087  20.72022748  20.72022748
  20.72022748  20.72022748  20.72022748  20.72022748  12.73747816
  11.96826536  11.23066224   3.98307529   3.20540253   2.53617584]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[1333.10366097 1315.04001316 1297.14050388 1279.36623039 1261.71749677
 1244.23204867 1226.07111499 1207.25861118 1188.63981038 1171.84630966
 1156.83056688 1141.94383655 1113.88570686 1073.31660175 1033.74622099
 1007.52312904  993.99776086  980.59418175   41.44045495   41.44045495
   41.44045495   41.44045495   41.44045495   41.44045495   25.47495632
   23.93653073   22.46132449    7.96615057    6.41080506    5.07235168]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-6.12552247e+07]
 [-5.97545118e+07]
 [-5.82580313e+07]
 [-5.67641499e+07]
 [-5.52712142e+07]
 [-5.37775127e+07]
 [-5.22816507e+07]
 [-5.07821501e+07]
 [-4.92770371e+07]
 [-4.77633728e+07]
 [-4.62379815e+07]
 [-4.48450515e+07]
 [-4.23524649e+07]
 [-3.98906085e+07]
 [-3.74594822e+07]
 [-3.62543190e+07]
 [-3.50545908e+07]
 [-3.38602975e+07]
 [-3.02812038e+07]
 [-2.76813523e+07]
 [-2.50811425e+07]
 [-2.13661882e+07]
 [-1.76508883e+07]
 [-1.39352530e+07]
 [-1.25481588e+07]
 [-1.11894213e+07]
 [-9.85911900e+06]
 [-9.51692274e+06]
 [-9.19854564e+06]
 [ 1.10594556e-08]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[3.78709039e+06]
 [3.78711963e+06]
 [3.78714883e+06]
 [3.78717809e+06]
 [3.78720749e+06]
 [3.78723715e+06]
 [3.78726715e+06]
 [3.78729758e+06]
 [3.78732863e+06]
 [3.78736058e+06]
 [3.78739363e+06]
 [3.78740442e+06]
 [3.78772758e+06]
 [3.78782081e+06]
 [3.78791292e+06]
 [3.78752446e+06]
 [3.78754782e+06]
 [3.78757098e+06]
 [3.78920263e+06]
 [3.79104579e+06]
 [3.79268931e+06]
 [3.79755535e+06]
 [3.79991309e+06]
 [3.80168271e+06]
 [3.79298674e+06]
 [3.79317114e+06]
 [3.79322724e+06]
 [3.78868444e+06]
 [3.78855178e+06]
 [1.32452154e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[2.24297170e+04]
 [2.24299566e+04]
 [2.24301964e+04]
 [2.24304373e+04]
 [2.24306801e+04]
 [2.24309257e+04]
 [2.24311748e+04]
 [2.24314282e+04]
 [2.24316875e+04]
 [2.24319551e+04]
 [2.24322326e+04]
 [2.24323275e+04]
 [2.24350098e+04]
 [2.24358064e+04]
 [2.24365997e+04]
 [2.24333713e+04]
 [2.24335747e+04]
 [2.24337773e+04]
 [2.24478679e+04]
 [2.24645519e+04]
 [2.24800386e+04]
 [2.25261694e+04]
 [2.25517672e+04]
 [2.25738048e+04]
 [2.24903789e+04]
 [2.24951529e+04]
 [2.24992379e+04]
 [2.24493318e+04]
 [2.24500941e+04]
 [1.98677878e+01]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-5.20176850e+06]
 [-5.16433019e+06]
 [-5.12686120e+06]
 [-5.08936292e+06]
 [-5.05183677e+06]
 [-5.01428416e+06]
 [-4.97670653e+06]
 [-4.93910531e+06]
 [-4.90148196e+06]
 [-4.86383799e+06]
 [-4.82617498e+06]
 [-4.78849459e+06]
 [-4.71307436e+06]
 [-4.63759126e+06]
 [-4.56205458e+06]
 [-4.52427551e+06]
 [-4.48648717e+06]
 [-4.44869066e+06]
 [-4.15598209e+06]
 [-3.85875649e+06]
 [-3.55821110e+06]
 [-3.12469797e+06]
 [-2.68930664e+06]
 [-2.25455687e+06]
 [-1.99530866e+06]
 [-1.73620029e+06]
 [-1.47752365e+06]
 [-1.30530566e+06]
 [-1.13244643e+06]
 [-1.81053390e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 6.35115053e+08]
 [ 6.28796147e+08]
 [ 6.22473512e+08]
 [ 6.16147328e+08]
 [ 6.09817779e+08]
 [ 6.03485046e+08]
 [ 5.97149314e+08]
 [ 5.90810766e+08]
 [ 5.84469586e+08]
 [ 5.78125967e+08]
 [ 5.71780107e+08]
 [ 5.65432215e+08]
 [ 5.52729473e+08]
 [ 5.40019483e+08]
 [ 5.27303413e+08]
 [ 5.20944232e+08]
 [ 5.14584040e+08]
 [ 5.08222972e+08]
 [ 4.59110248e+08]
 [ 4.09501267e+08]
 [ 3.59546719e+08]
 [ 2.87786138e+08]
 [ 2.15910158e+08]
 [ 1.44196417e+08]
 [ 1.01384819e+08]
 [ 5.86429388e+07]
 [ 1.60009495e+07]
 [-1.23508143e+07]
 [-4.06700379e+07]
 [ 1.20692719e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[9.73761398e+06]
 [9.73759316e+06]
 [9.73757224e+06]
 [9.73755121e+06]
 [9.73753004e+06]
 [9.73750869e+06]
 [9.73748734e+06]
 [9.73746596e+06]
 [9.73744428e+06]
 [9.73742187e+06]
 [9.73739870e+06]
 [9.73737512e+06]
 [9.73735691e+06]
 [9.73732150e+06]
 [9.73728577e+06]
 [9.73724680e+06]
 [9.73722740e+06]
 [9.73720792e+06]
 [9.73806889e+06]
 [9.73794871e+06]
 [9.73782848e+06]
 [9.73770822e+06]
 [9.73753643e+06]
 [9.73736462e+06]
 [9.73758512e+06]
 [9.73750151e+06]
 [9.73741651e+06]
 [9.73853902e+06]
 [9.73861423e+06]
 [5.96861441e-09]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[2.15074037e+05]
 [1.98385216e+05]
 [1.81824409e+05]
 [1.65393706e+05]
 [1.49096632e+05]
 [1.32938195e+05]
 [1.16924975e+05]
 [1.01065222e+05]
 [8.53689986e+04]
 [6.98483429e+04]
 [5.45174752e+04]
 [3.93930438e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.45516309e+01]
 [4.00615176e+01]
 [4.38716951e+01]
 [4.68531124e+01]
 [5.02833944e+01]
 [5.31008222e+01]
 [5.55114603e+01]
 [5.68123787e+01]
 [5.80252708e+01]
 [5.91628111e+01]
 [5.98843472e+01]
 [6.05793587e+01]
 [6.12500000e+01]]",
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[5868777.37742864],
tcc.tower_mass,intermediate,kg,[2441045.95798898],
tcc.turbine_cost,output,USD,[6813777.37742864],
tcc.turbine_cost_kW,output,USD/kW,[454.25182516],
tcc.turbine_mass_tcc,output,kg,[2441045.95798898],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[5868777.37742864],
tcc.tower_cost_external,intermediate,USD,[5868777.37742864],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[186.11554727 219.76188204 242.71624674 260.54450967 280.94779448
 297.63929912 311.85803003 312.45550393 312.21975398 311.24564087
 291.39810618 270.18479685 247.29093133]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[34.55163088 40.06151764 43.87169507 46.85311244 50.28339437 53.10082219
 55.51146029 56.81237873 58.0252708  59.16281108 59.88434715 60.57935867
 61.25      ]",
