variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[2.0696583  2.0696583  2.0696583  4.28794979 4.28794979 4.28794979
 4.00581033 4.00581033 4.00581033 3.71188598 3.71188598 3.71188598
 3.44222138 3.44222138 3.44222138 3.23359023 3.23359023 3.23359023]",
fixedse.section_Asx,output,m**2,"[1.17774326 1.17774326 1.17774326 2.44787417 2.44787417 2.44787417
 2.28585128 2.28585128 2.28585128 2.11721264 2.11721264 2.11721264
 1.96262759 1.96262759 1.96262759 1.84311723 1.84311723 1.84311723]",
fixedse.section_Asy,output,m**2,"[1.17774326 1.17774326 1.17774326 2.44787417 2.44787417 2.44787417
 2.28585128 2.28585128 2.28585128 2.11721264 2.11721264 2.11721264
 1.96262759 1.96262759 1.96262759 1.84311723 1.84311723 1.84311723]",
fixedse.section_Ixx,output,kg*m**2,"[25.55215965 25.55215965 25.55215965 52.23194036 52.23194036 52.23194036
 48.87922618 48.87922618 48.87922618 45.37387745 45.37387745 45.37387745
 42.14654808 42.14654808 42.14654808 39.64224195 39.64224195 39.64224195]",
fixedse.section_Iyy,output,kg*m**2,"[25.55215965 25.55215965 25.55215965 52.23194036 52.23194036 52.23194036
 48.87922618 48.87922618 48.87922618 45.37387745 45.37387745 45.37387745
 42.14654808 42.14654808 42.14654808 39.64224195 39.64224195 39.64224195]",
fixedse.section_J0,output,kg*m**2,"[ 51.1043193   51.1043193   51.1043193  104.46388071 104.46388071
 104.46388071  97.75845236  97.75845236  97.75845236  90.74775489
  90.74775489  90.74775489  84.29309615  84.29309615  84.29309615
  79.28448391  79.28448391  79.28448391]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [311498.54869554]
 [278134.93961948]
 [245058.54783278]
 [212283.10666939]
 [179832.15784286]
 [147740.07664219]
 [116053.60352768]
 [ 84833.98919294]
 [ 54159.90737295]
 [ 24131.35174114]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[45.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.61870583 2.61870583 2.61870583 1.37390206 1.37390206 1.37390206
 0.49349991 0.49349991 0.49349991 0.39472935 0.33824809 0.28176684]",
fixedse.tower_Asx,intermediate,m**2,"[1.49132797 1.49132797 1.49132797 0.78107414 0.78107414 0.78107414
 0.28022772 0.28022772 0.28022772 0.22413015 0.19207883 0.16002755]",
fixedse.tower_Asy,intermediate,m**2,"[1.49132797 1.49132797 1.49132797 0.78107414 0.78107414 0.78107414
 0.28022772 0.28022772 0.28022772 0.22413015 0.19207883 0.16002755]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[32.22381162 32.22381162 32.22381162 17.03339169 17.03339169 17.03339169
  6.15063629  6.15063629  6.15063629  4.28642258  2.69713753  1.55907546]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[32.22381162 32.22381162 32.22381162 17.03339169 17.03339169 17.03339169
  6.15063629  6.15063629  6.15063629  4.28642258  2.69713753  1.55907546]",
fixedse.tower_J0,intermediate,kg*m**2,"[64.44762323 64.44762323 64.44762323 34.06678338 34.06678338 34.06678338
 12.30127258 12.30127258 12.30127258  8.57284516  5.39427506  3.11815093]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.tower_t_full,intermediate,m,"[0.07851933 0.07851933 0.07851933 0.04104007 0.04104007 0.04104007
 0.01470254 0.01470254 0.01470254 0.01259863 0.01259863 0.01259863]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.13284974e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.81539668e+05]
 [ 4.26131000e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1250000. 1250000. 2500000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2472892.51684965],
fixedse.turbine_cg,intermediate,m,[-2.56538586e+00 -3.31210194e-02  9.50634099e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.17505190e+10 3.16060948e+10 2.89258840e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-39780.22436066]
 [-40357.70972737]
 [-42109.65455506]
 [-45095.48338688]
 [-49417.69395582]
 [-55228.02852878]
 [-62738.3516545 ]
 [-72239.16932548]
 [-84130.76656805]
 [-98975.27954542]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.28433325]
 [-1188.95291972]
 [ -992.62302317]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-40596731.20621138]
 [-39013662.55097988]
 [-37233681.80118743]
 [-36008178.93733328]
 [-34778832.51455013]
 [-33541668.76570825]
 [-32364382.31009251]
 [-31170377.16526508]
 [-29954392.93794282]
 [-28785280.58143637]
 [-27580870.75512745]
 [-26332346.34898758]
 [-25291392.65263879]
 [-24413748.16799246]
 [-23536103.68334634]
 [-23123878.20553865]
 [-22711652.72773111]
 [-22299427.24992285]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -3662444.94089899]
 [-11450957.25926815]
 [-14004966.65213128]
 [  2912683.54413256]
 [  2912788.70026313]
 [  2912895.4171327 ]
 [  2912949.45363142]
 [  2913063.75620769]
 [  2913183.9106577 ]
 [  2913235.70325484]
 [  2913375.77190149]
 [  2913530.22536878]
 [  2913440.76793169]
 [  2913224.34434927]
 [  2913298.48613746]
 [  2912623.68865093]
 [  2912641.55367525]
 [  2912659.20289404]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -394.69921549]
 [-1520.24544791]
 [-3249.12728142]
 [-3355.02293261]
 [-3355.00833672]
 [-3354.99119454]
 [-3354.97738773]
 [-3354.9542494 ]
 [-3354.92758868]
 [-3354.9074975 ]
 [-3354.87152469]
 [-3354.82954498]
 [-3354.82541636]
 [-3354.84518278]
 [-3354.81303668]
 [-3354.94054272]
 [-3354.93179268]
 [-3354.92280154]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -1931.07795221]
 [ -16316.07104441]
 [ -55263.66471852]
 [ -73667.98250665]
 [ -84838.3921303 ]
 [ -96006.11284409]
 [-107170.98713904]
 [-118332.57537323]
 [-129490.78239303]
 [-140645.54211826]
 [-151796.46933453]
 [-162943.6364243 ]
 [-174087.12916975]
 [-185226.40083706]
 [-196361.25078562]
 [-201927.28642394]
 [-207492.14496805]
 [-213055.83244043]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[3.23364940e+07]
 [1.97402721e+08]
 [4.54297851e+08]
 [5.26357514e+08]
 [5.16492328e+08]
 [5.06613448e+08]
 [4.96721884e+08]
 [4.86818538e+08]
 [4.76905203e+08]
 [4.66982942e+08]
 [4.57052639e+08]
 [4.47116260e+08]
 [4.37175195e+08]
 [4.27228819e+08]
 [4.17277020e+08]
 [4.12300486e+08]
 [4.07322787e+08]
 [4.02344065e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 978442.42642235]
 [2182263.25219865]
 [3888769.48190549]
 [6490285.79483912]
 [6490262.40101115]
 [6490238.93398225]
 [6490260.41407819]
 [6490236.35799339]
 [6490211.96046942]
 [6490235.58025671]
 [6490209.79975532]
 [6490183.2411114 ]
 [6490201.19865076]
 [6490176.44622235]
 [6490155.57720615]
 [6490170.81693992]
 [6490160.38243208]
 [6490149.94795783]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-60.         -50.         -40.         -30.         -26.66666667
 -23.33333333 -20.         -16.66666667 -13.33333333 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.06195323 0.06195323 0.06195323 0.1292305  0.1292305  0.1292305
 0.12062217 0.12062217 0.12062217 0.11167039 0.11167039 0.11167039
 0.10347187 0.10347187 0.10347187 0.09713833 0.09713833 0.09713833
 0.07851933 0.07851933 0.07851933 0.04104007 0.04104007 0.04104007
 0.01470254 0.01470254 0.01470254 0.01259863 0.01259863 0.01259863]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[192.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[2.0696583  2.0696583  2.0696583  4.28794979 4.28794979 4.28794979
 4.00581033 4.00581033 4.00581033 3.71188598 3.71188598 3.71188598
 3.44222138 3.44222138 3.44222138 3.23359023 3.23359023 3.23359023
 2.61870583 2.61870583 2.61870583 1.37390206 1.37390206 1.37390206
 0.49349991 0.49349991 0.49349991 0.39472935 0.33824809 0.28176684]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.17774326 1.17774326 1.17774326 2.44787417 2.44787417 2.44787417
 2.28585128 2.28585128 2.28585128 2.11721264 2.11721264 2.11721264
 1.96262759 1.96262759 1.96262759 1.84311723 1.84311723 1.84311723
 1.49132797 1.49132797 1.49132797 0.78107414 0.78107414 0.78107414
 0.28022772 0.28022772 0.28022772 0.22413015 0.19207883 0.16002755]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.17774326 1.17774326 1.17774326 2.44787417 2.44787417 2.44787417
 2.28585128 2.28585128 2.28585128 2.11721264 2.11721264 2.11721264
 1.96262759 1.96262759 1.96262759 1.84311723 1.84311723 1.84311723
 1.49132797 1.49132797 1.49132797 0.78107414 0.78107414 0.78107414
 0.28022772 0.28022772 0.28022772 0.22413015 0.19207883 0.16002755]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[25.55215965 25.55215965 25.55215965 52.23194036 52.23194036 52.23194036
 48.87922618 48.87922618 48.87922618 45.37387745 45.37387745 45.37387745
 42.14654808 42.14654808 42.14654808 39.64224195 39.64224195 39.64224195
 32.22381162 32.22381162 32.22381162 17.03339169 17.03339169 17.03339169
  6.15063629  6.15063629  6.15063629  4.28642258  2.69713753  1.55907546]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[25.55215965 25.55215965 25.55215965 52.23194036 52.23194036 52.23194036
 48.87922618 48.87922618 48.87922618 45.37387745 45.37387745 45.37387745
 42.14654808 42.14654808 42.14654808 39.64224195 39.64224195 39.64224195
 32.22381162 32.22381162 32.22381162 17.03339169 17.03339169 17.03339169
  6.15063629  6.15063629  6.15063629  4.28642258  2.69713753  1.55907546]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[ 51.1043193   51.1043193   51.1043193  104.46388071 104.46388071
 104.46388071  97.75845236  97.75845236  97.75845236  90.74775489
  90.74775489  90.74775489  84.29309615  84.29309615  84.29309615
  79.28448391  79.28448391  79.28448391  64.44762323  64.44762323
  64.44762323  34.06678338  34.06678338  34.06678338  12.30127258
  12.30127258  12.30127258   8.57284516   5.39427506   3.11815093]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-4.05967312e+07]
 [-3.90136626e+07]
 [-3.72336818e+07]
 [-3.60081789e+07]
 [-3.47788325e+07]
 [-3.35416688e+07]
 [-3.23643823e+07]
 [-3.11703772e+07]
 [-2.99543929e+07]
 [-2.87852806e+07]
 [-2.75808708e+07]
 [-2.63323463e+07]
 [-2.52913927e+07]
 [-2.44137482e+07]
 [-2.35361037e+07]
 [-2.31238782e+07]
 [-2.27116527e+07]
 [-2.22994272e+07]
 [-1.88953240e+07]
 [-1.64654594e+07]
 [-1.40341430e+07]
 [-1.22012349e+07]
 [-1.03668433e+07]
 [-8.53098781e+06]
 [-8.12550197e+06]
 [-7.71948321e+06]
 [-7.31310077e+06]
 [-7.00644966e+06]
 [-6.74234984e+06]
 [-8.65838956e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-3.66244494e+06]
 [-1.14509573e+07]
 [-1.40049667e+07]
 [ 2.91268354e+06]
 [ 2.91278870e+06]
 [ 2.91289542e+06]
 [ 2.91294945e+06]
 [ 2.91306376e+06]
 [ 2.91318391e+06]
 [ 2.91323570e+06]
 [ 2.91337577e+06]
 [ 2.91353023e+06]
 [ 2.91344077e+06]
 [ 2.91322434e+06]
 [ 2.91329849e+06]
 [ 2.91262369e+06]
 [ 2.91264155e+06]
 [ 2.91265920e+06]
 [ 2.91648865e+06]
 [ 2.91733698e+06]
 [ 2.91809197e+06]
 [ 2.91751349e+06]
 [ 2.91864271e+06]
 [ 2.91953350e+06]
 [ 2.91385253e+06]
 [ 2.91403952e+06]
 [ 2.91417285e+06]
 [ 2.91370668e+06]
 [ 2.91350104e+06]
 [ 1.24893896e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[ -394.69921549]
 [-1520.24544791]
 [-3249.12728142]
 [-3355.02293261]
 [-3355.00833672]
 [-3354.99119454]
 [-3354.97738773]
 [-3354.9542494 ]
 [-3354.92758868]
 [-3354.9074975 ]
 [-3354.87152469]
 [-3354.82954498]
 [-3354.82541636]
 [-3354.84518278]
 [-3354.81303668]
 [-3354.94054272]
 [-3354.93179268]
 [-3354.92280154]
 [-3353.89984165]
 [-3353.31950216]
 [-3352.65010629]
 [-3352.17869524]
 [-3350.36237608]
 [-3348.27914083]
 [-3352.90504211]
 [-3351.98317741]
 [-3351.00365912]
 [-3351.09446349]
 [-3350.41638514]
 [    4.56043695]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-1.93107795e+03]
 [-1.63160710e+04]
 [-5.52636647e+04]
 [-7.36679825e+04]
 [-8.48383921e+04]
 [-9.60061128e+04]
 [-1.07170987e+05]
 [-1.18332575e+05]
 [-1.29490782e+05]
 [-1.40645542e+05]
 [-1.51796469e+05]
 [-1.62943636e+05]
 [-1.74087129e+05]
 [-1.85226401e+05]
 [-1.96361251e+05]
 [-2.01927286e+05]
 [-2.07492145e+05]
 [-2.13055832e+05]
 [-2.53306590e+05]
 [-2.93477097e+05]
 [-3.33580750e+05]
 [-3.90674476e+05]
 [-4.47450699e+05]
 [-5.03984578e+05]
 [-5.37751550e+05]
 [-5.71185533e+05]
 [-6.04299671e+05]
 [-6.34866528e+05]
 [-6.64883714e+05]
 [-1.15172596e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 3.23364940e+07]
 [ 1.97402721e+08]
 [ 4.54297851e+08]
 [ 5.26357514e+08]
 [ 5.16492328e+08]
 [ 5.06613448e+08]
 [ 4.96721884e+08]
 [ 4.86818538e+08]
 [ 4.76905203e+08]
 [ 4.66982942e+08]
 [ 4.57052639e+08]
 [ 4.47116260e+08]
 [ 4.37175195e+08]
 [ 4.27228819e+08]
 [ 4.17277020e+08]
 [ 4.12300486e+08]
 [ 4.07322787e+08]
 [ 4.02344065e+08]
 [ 3.66234527e+08]
 [ 3.30076577e+08]
 [ 2.93925164e+08]
 [ 2.42247954e+08]
 [ 1.90502234e+08]
 [ 1.38813990e+08]
 [ 1.07866525e+08]
 [ 7.68824526e+07]
 [ 4.58894083e+07]
 [ 1.69714775e+07]
 [-1.19295177e+07]
 [ 3.15410089e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[ 978442.42642235]
 [2182263.25219865]
 [3888769.48190549]
 [6490285.79483912]
 [6490262.40101115]
 [6490238.93398225]
 [6490260.41407819]
 [6490236.35799339]
 [6490211.96046942]
 [6490235.58025671]
 [6490209.79975532]
 [6490183.2411114 ]
 [6490201.19865076]
 [6490176.44622235]
 [6490155.57720615]
 [6490170.81693992]
 [6490160.38243208]
 [6490149.94795783]
 [6490241.40063996]
 [6490165.65141697]
 [6490089.70410439]
 [6490411.15418793]
 [6490301.95168675]
 [6490192.66448393]
 [6490990.08919011]
 [6490922.81994532]
 [6490855.46368583]
 [6491091.62501607]
 [6491270.69360971]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.11498549e+05]
 [2.78134940e+05]
 [2.45058548e+05]
 [2.12283107e+05]
 [1.79832158e+05]
 [1.47740077e+05]
 [1.16053604e+05]
 [8.48339892e+04]
 [5.41599074e+04]
 [2.41313517e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[75.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-60.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3900416.58582955],
tcc.tower_mass,intermediate,kg,[1490030.51684965],
tcc.turbine_cost,output,USD,[4845416.58582955],
tcc.turbine_cost_kW,output,USD/kW,[323.02777239],
tcc.turbine_mass_tcc,output,kg,[1490030.51684965],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3900416.58582955],
tcc.tower_cost_external,intermediate,USD,[3900416.58582955],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
