variables,type,units,values,description
fixedse.mono.cylinder_I_base,intermediate,kg*m**2,"[2.07549061e+09 2.07549061e+09 3.12873345e+07 0.00000000e+00
 0.00000000e+00 0.00000000e+00]",
fixedse.tower_mass,intermediate,kg,[1330708.7402803],
fixedse.tower_cost,intermediate,USD,[3551102.12720884],
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977777e+12 2.22113684e+10 5.78977777e+12
  1.47466667e+10 9.33333324e+10]
 [2.01364210e+10 4.15218107e+12 2.01364210e+10 4.15218107e+12
  1.36266667e+10 9.33333324e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333324e+10]
 [1.59865263e+10 1.89466666e+12 1.59865263e+10 1.89466666e+12
  1.13866667e+10 9.33333324e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333324e+10]
 [1.18366316e+10 6.99078188e+11 1.18366316e+10 6.99078188e+11
  9.14666665e+09 9.33333324e+10]
 [9.76168420e+09 3.88888887e+11 9.76168420e+09 3.88888887e+11
  8.02666665e+09 9.33333324e+10]
 [7.68673683e+09 2.11440328e+11 7.68673683e+09 2.11440328e+11
  6.90666665e+09 9.33333324e+10]
 [5.61178946e+09 1.22485596e+11 5.61178946e+09 1.22485596e+11
  5.78666665e+09 9.33333324e+10]
 [3.53684209e+09 7.77777770e+10 3.53684209e+09 7.77777770e+10
  4.66666665e+09 9.33333324e+10]]",
fixedse.section_A,output,m**2,"[1.83656989 1.83656989 1.83656989 3.40958095 3.40958095 3.40958095
 3.33801018 3.33801018 3.33801018 3.11910047 3.11910047 3.11910047
 2.91769083 2.91769083 2.91769083 2.76748625 2.76748625 2.76748625]",
fixedse.section_Asx,output,m**2,"[1.04476641 1.04476641 1.04476641 1.94392514 1.94392514 1.94392514
 1.90292273 1.90292273 1.90292273 1.77756602 1.77756602 1.77756602
 1.66230348 1.66230348 1.66230348 1.5763896  1.5763896  1.5763896 ]",
fixedse.section_Asy,output,m**2,"[1.04476641 1.04476641 1.04476641 1.94392514 1.94392514 1.94392514
 1.90292273 1.90292273 1.90292273 1.77756602 1.77756602 1.77756602
 1.66230348 1.66230348 1.66230348 1.5763896  1.5763896  1.5763896 ]",
fixedse.section_Ixx,output,kg*m**2,"[22.70626929 22.70626929 22.70626929 41.75517521 41.75517521 41.75517521
 40.89645691 40.89645691 40.89645691 38.26521138 38.26521138 38.26521138
 35.83801679 35.83801679 35.83801679 34.02396832 34.02396832 34.02396832]",
fixedse.section_Iyy,output,kg*m**2,"[22.70626929 22.70626929 22.70626929 41.75517521 41.75517521 41.75517521
 40.89645691 40.89645691 40.89645691 38.26521138 38.26521138 38.26521138
 35.83801679 35.83801679 35.83801679 34.02396832 34.02396832 34.02396832]",
fixedse.section_J0,output,kg*m**2,"[45.41253858 45.41253858 45.41253858 83.51035042 83.51035042 83.51035042
 81.79291383 81.79291383 81.79291383 76.53042275 76.53042275 76.53042275
 71.67603358 71.67603358 71.67603358 68.04793664 68.04793664 68.04793664]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [215074.03703686]
 [198385.21636611]
 [181824.40881455]
 [165393.70619294]
 [149096.63154741]
 [132938.19513974]
 [116924.97472565]
 [ 85368.99861158]
 [ 54517.47521521]
 [ 24494.41918693]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[35.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.25485463 2.25485463 2.25485463 1.24705951 1.24705951 1.2470595
 0.47135778 0.47135748 0.47135718 0.39473128 0.33824994 0.2817686 ]",
fixedse.tower_Asx,intermediate,m**2,"[1.28346105 1.28346105 1.28346105 0.70884114 0.70884114 0.70884114
 0.26764676 0.26764659 0.26764642 0.22413125 0.19207988 0.16002855]",
fixedse.tower_Asy,intermediate,m**2,"[1.28346105 1.28346105 1.28346105 0.70884114 0.70884114 0.70884114
 0.26764676 0.26764659 0.26764642 0.22413125 0.19207988 0.16002855]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[27.80755073 27.80755073 27.80755073 15.47258438 15.47258425 15.47258412
  5.87544459  5.87543339  5.87542218  4.28642897  2.69714613  1.55908414]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[27.80755073 27.80755073 27.80755073 15.47258438 15.47258425 15.47258412
  5.87544459  5.87543339  5.87542218  4.28642897  2.69714613  1.55908414]",
fixedse.tower_J0,intermediate,kg*m**2,"[55.61510145 55.61510145 55.61510145 30.94516876 30.9451685  30.94516823
 11.75088919 11.75086677 11.75084435  8.57285793  5.39429226  3.11816829]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[9.99999997 9.99999997 9.99999997 9.99999997 9.99999994 9.99999991
 9.99999988 9.99999353 9.99998718 9.99998083 8.66632096 7.33266108
 5.9990012 ]",
fixedse.tower_t_full,intermediate,m,"[0.06753484 0.06753484 0.06753484 0.03723692 0.03723692 0.03723692
 0.01404195 0.01404195 0.01404195 0.01259871 0.01259871 0.01259871]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-1.97661356e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.82364423e+05]
 [ 4.26822659e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,"[1249999.99178702 1249999.99178702 2499999.98357403       0.
       0.               0.        ]",
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2313570.7402803],
fixedse.turbine_cg,intermediate,m,[-2.74204864e+00 -3.54018659e-02  9.91922928e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.14371450e+10 3.12927207e+10 2.85371010e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[      0.        ]
 [      0.        ]
 [      0.        ]
 [ -63274.56399026]
 [ -63567.52289748]
 [ -64449.93111912]
 [ -65932.48470457]
 [ -68033.35875585]
 [ -70778.76516287]
 [ -74203.80639168]
 [ -83285.51663567]
 [ -95797.25095581]
 [-112544.89692447]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]
 [      0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815635]
 [-1070.12742127]
 [-1170.96499253]
 [-1251.15492386]
 [-1344.74636478]
 [-1422.65661876]
 [-1490.05544129]
 [-1526.70848756]
 [-1561.0592481 ]
 [-1593.43198104]
 [-1387.28224909]
 [-1188.9520235 ]
 [ -992.62321443]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-33863635.85105282]
 [-32458855.08063567]
 [-30740865.23791222]
 [-30201559.35855625]
 [-29661283.80128443]
 [-29119057.15126771]
 [-28582998.17633973]
 [-28042941.01943846]
 [-27497793.25167246]
 [-26442675.74744097]
 [-25351929.04606777]
 [-24212904.35086117]
 [-23283297.48107876]
 [-22539389.69103515]
 [-21795481.90099147]
 [-21442676.42892277]
 [-21089870.95685402]
 [-20737065.48478491]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -3085757.89313201]
 [-10373976.03437341]
 [-13499198.58517663]
 [  2912285.29955183]
 [  2912312.84026212]
 [  2912340.86062807]
 [  2912363.33121121]
 [  2912392.91267391]
 [  2912423.50064879]
 [  2912920.22970664]
 [  2913061.33372822]
 [  2913220.50465963]
 [  2913166.77816748]
 [  2912943.98578646]
 [  2913017.89683824]
 [  2912496.70235583]
 [  2912514.5203427 ]
 [  2912532.12379073]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -560.10077444]
 [-2158.97306386]
 [-4236.11402569]
 [-3355.03213748]
 [-3355.02653347]
 [-3355.02051008]
 [-3355.01512387]
 [-3355.00811729]
 [-3355.00055638]
 [-3354.90906907]
 [-3354.87014193]
 [-3354.82364303]
 [-3354.81907974]
 [-3354.85315568]
 [-3354.82094654]
 [-3354.94295256]
 [-3354.93418613]
 [-3354.92517936]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[  -3426.73995798]
 [ -26915.37426474]
 [ -83454.93976231]
 [-102544.51142478]
 [-108127.13088748]
 [-113708.84748896]
 [-119289.65773422]
 [-124869.51202719]
 [-130448.40250163]
 [-141602.95643107]
 [-152753.18091313]
 [-163899.1585592 ]
 [-175040.99560268]
 [-186178.11466856]
 [-197310.21507065]
 [-202874.63522134]
 [-208437.7303685 ]
 [-213999.50301678]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[2.63396307e+07]
 [1.74094365e+08]
 [4.22639747e+08]
 [5.01311548e+08]
 [4.96395627e+08]
 [4.91475928e+08]
 [4.86552612e+08]
 [4.81625861e+08]
 [4.76695911e+08]
 [4.66824972e+08]
 [4.56942390e+08]
 [4.47050247e+08]
 [4.37150075e+08]
 [4.27241551e+08]
 [4.17324556e+08]
 [4.12364066e+08]
 [4.07401719e+08]
 [4.02437658e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[ 925594.44618079]
 [2091114.82317031]
 [3798691.56507389]
 [6490313.02715622]
 [6490300.07997893]
 [6490287.10957433]
 [6490289.08108072]
 [6490275.93601736]
 [6490262.69296573]
 [6490296.64919297]
 [6490268.96006705]
 [6490240.3361834 ]
 [6490254.30777041]
 [6490228.22868887]
 [6490207.35933839]
 [6490219.67588357]
 [6490209.24121926]
 [6490198.80658864]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-50.         -40.         -30.         -20.         -18.33333333
 -16.66666667 -15.         -13.33333333 -11.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[9.99999997 9.99999997 9.99999997 9.99999997 9.99999997 9.99999997
 9.99999997 9.99999997 9.99999997 9.99999997 9.99999997 9.99999997
 9.99999997 9.99999997 9.99999997 9.99999997 9.99999997 9.99999997
 9.99999997 9.99999997 9.99999997 9.99999997 9.99999994 9.99999991
 9.99999988 9.99999353 9.99998718 9.99998083 8.66632096 7.33266108
 5.9990012 ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.05493717 0.05493717 0.05493717 0.10248044 0.10248044 0.10248044
 0.10030724 0.10030724 0.10030724 0.09366617 0.09366617 0.09366617
 0.08756393 0.08756393 0.08756393 0.08301801 0.08301801 0.08301801
 0.06753484 0.06753484 0.06753484 0.03723692 0.03723692 0.03723692
 0.01404195 0.01404195 0.01404195 0.01259871 0.01259871 0.01259871]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[182.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[1.83656989 1.83656989 1.83656989 3.40958095 3.40958095 3.40958095
 3.33801018 3.33801018 3.33801018 3.11910047 3.11910047 3.11910047
 2.91769083 2.91769083 2.91769083 2.76748625 2.76748625 2.76748625
 2.25485463 2.25485463 2.25485463 1.24705951 1.24705951 1.2470595
 0.47135778 0.47135748 0.47135718 0.39473128 0.33824994 0.2817686 ]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.04476641 1.04476641 1.04476641 1.94392514 1.94392514 1.94392514
 1.90292273 1.90292273 1.90292273 1.77756602 1.77756602 1.77756602
 1.66230348 1.66230348 1.66230348 1.5763896  1.5763896  1.5763896
 1.28346105 1.28346105 1.28346105 0.70884114 0.70884114 0.70884114
 0.26764676 0.26764659 0.26764642 0.22413125 0.19207988 0.16002855]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.04476641 1.04476641 1.04476641 1.94392514 1.94392514 1.94392514
 1.90292273 1.90292273 1.90292273 1.77756602 1.77756602 1.77756602
 1.66230348 1.66230348 1.66230348 1.5763896  1.5763896  1.5763896
 1.28346105 1.28346105 1.28346105 0.70884114 0.70884114 0.70884114
 0.26764676 0.26764659 0.26764642 0.22413125 0.19207988 0.16002855]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[22.70626929 22.70626929 22.70626929 41.75517521 41.75517521 41.75517521
 40.89645691 40.89645691 40.89645691 38.26521138 38.26521138 38.26521138
 35.83801679 35.83801679 35.83801679 34.02396832 34.02396832 34.02396832
 27.80755073 27.80755073 27.80755073 15.47258438 15.47258425 15.47258412
  5.87544459  5.87543339  5.87542218  4.28642897  2.69714613  1.55908414]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[22.70626929 22.70626929 22.70626929 41.75517521 41.75517521 41.75517521
 40.89645691 40.89645691 40.89645691 38.26521138 38.26521138 38.26521138
 35.83801679 35.83801679 35.83801679 34.02396832 34.02396832 34.02396832
 27.80755073 27.80755073 27.80755073 15.47258438 15.47258425 15.47258412
  5.87544459  5.87543339  5.87542218  4.28642897  2.69714613  1.55908414]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[45.41253858 45.41253858 45.41253858 83.51035042 83.51035042 83.51035042
 81.79291383 81.79291383 81.79291383 76.53042275 76.53042275 76.53042275
 71.67603358 71.67603358 71.67603358 68.04793664 68.04793664 68.04793664
 55.61510145 55.61510145 55.61510145 30.94516876 30.9451685  30.94516823
 11.75088919 11.75086677 11.75084435  8.57285793  5.39429226  3.11816829]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-3.38636359e+07]
 [-3.24588551e+07]
 [-3.07408652e+07]
 [-3.02015594e+07]
 [-2.96612838e+07]
 [-2.91190572e+07]
 [-2.85829982e+07]
 [-2.80429410e+07]
 [-2.74977933e+07]
 [-2.64426757e+07]
 [-2.53519290e+07]
 [-2.42129044e+07]
 [-2.32832975e+07]
 [-2.25393897e+07]
 [-2.17954819e+07]
 [-2.14426764e+07]
 [-2.10898710e+07]
 [-2.07370655e+07]
 [-1.76689161e+07]
 [-1.55750053e+07]
 [-1.34796428e+07]
 [-1.18140453e+07]
 [-1.01469644e+07]
 [-8.47841959e+06]
 [-8.09045759e+06]
 [-7.70196291e+06]
 [-7.31310480e+06]
 [-7.00645228e+06]
 [-6.74235112e+06]
 [-3.79804987e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-3.08575789e+06]
 [-1.03739760e+07]
 [-1.34991986e+07]
 [ 2.91228530e+06]
 [ 2.91231284e+06]
 [ 2.91234086e+06]
 [ 2.91236333e+06]
 [ 2.91239291e+06]
 [ 2.91242350e+06]
 [ 2.91292023e+06]
 [ 2.91306133e+06]
 [ 2.91322050e+06]
 [ 2.91316678e+06]
 [ 2.91294399e+06]
 [ 2.91301790e+06]
 [ 2.91249670e+06]
 [ 2.91251452e+06]
 [ 2.91253212e+06]
 [ 2.91576209e+06]
 [ 2.91660930e+06]
 [ 2.91736390e+06]
 [ 2.91719949e+06]
 [ 2.91833074e+06]
 [ 2.91922352e+06]
 [ 2.91387273e+06]
 [ 2.91406049e+06]
 [ 2.91419437e+06]
 [ 2.91379920e+06]
 [ 2.91358092e+06]
 [ 1.31561518e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[ -560.10077444]
 [-2158.97306386]
 [-4236.11402569]
 [-3355.03213748]
 [-3355.02653347]
 [-3355.02051008]
 [-3355.01512387]
 [-3355.00811729]
 [-3355.00055638]
 [-3354.90906907]
 [-3354.87014193]
 [-3354.82364303]
 [-3354.81907974]
 [-3354.85315568]
 [-3354.82094654]
 [-3354.94295256]
 [-3354.93418613]
 [-3354.92517936]
 [-3353.90725618]
 [-3353.32502208]
 [-3352.65427454]
 [-3352.06343803]
 [-3350.24227904]
 [-3348.15419833]
 [-3352.78147721]
 [-3351.85694601]
 [-3350.8748868 ]
 [-3350.83508277]
 [-3350.19244501]
 [    4.74736648]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[-3.42673996e+03]
 [-2.69153743e+04]
 [-8.34549398e+04]
 [-1.02544511e+05]
 [-1.08127131e+05]
 [-1.13708847e+05]
 [-1.19289658e+05]
 [-1.24869512e+05]
 [-1.30448403e+05]
 [-1.41602956e+05]
 [-1.52753181e+05]
 [-1.63899159e+05]
 [-1.75040996e+05]
 [-1.86178115e+05]
 [-1.97310215e+05]
 [-2.02874635e+05]
 [-2.08437730e+05]
 [-2.13999503e+05]
 [-2.54232962e+05]
 [-2.94376516e+05]
 [-3.34442208e+05]
 [-3.91460159e+05]
 [-4.48136242e+05]
 [-5.04542055e+05]
 [-5.38216550e+05]
 [-5.71544171e+05]
 [-6.04537233e+05]
 [-6.34984662e+05]
 [-6.64887317e+05]
 [-1.19893023e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 2.63396307e+07]
 [ 1.74094365e+08]
 [ 4.22639747e+08]
 [ 5.01311548e+08]
 [ 4.96395627e+08]
 [ 4.91475928e+08]
 [ 4.86552612e+08]
 [ 4.81625861e+08]
 [ 4.76695911e+08]
 [ 4.66824972e+08]
 [ 4.56942390e+08]
 [ 4.47050247e+08]
 [ 4.37150075e+08]
 [ 4.27241551e+08]
 [ 4.17324556e+08]
 [ 4.12364066e+08]
 [ 4.07401719e+08]
 [ 4.02437658e+08]
 [ 3.66421404e+08]
 [ 3.30326026e+08]
 [ 2.94207697e+08]
 [ 2.42534845e+08]
 [ 1.90765306e+08]
 [ 1.39028860e+08]
 [ 1.08040629e+08]
 [ 7.70128509e+07]
 [ 4.59741455e+07]
 [ 1.70136158e+07]
 [-1.19282324e+07]
 [ 3.32241860e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[9.25594446e+05]
 [2.09111482e+06]
 [3.79869157e+06]
 [6.49031303e+06]
 [6.49030008e+06]
 [6.49028711e+06]
 [6.49028908e+06]
 [6.49027594e+06]
 [6.49026269e+06]
 [6.49029665e+06]
 [6.49026896e+06]
 [6.49024034e+06]
 [6.49025431e+06]
 [6.49022823e+06]
 [6.49020736e+06]
 [6.49021968e+06]
 [6.49020924e+06]
 [6.49019881e+06]
 [6.49029221e+06]
 [6.49021643e+06]
 [6.49014043e+06]
 [6.49045980e+06]
 [6.49035048e+06]
 [6.49024105e+06]
 [6.49104744e+06]
 [6.49098006e+06]
 [6.49091258e+06]
 [6.49109162e+06]
 [6.49127068e+06]
 [2.77611825e-09]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.15074037e+05]
 [1.98385216e+05]
 [1.81824409e+05]
 [1.65393706e+05]
 [1.49096632e+05]
 [1.32938195e+05]
 [1.16924975e+05]
 [8.53689986e+04]
 [5.45174752e+04]
 [2.44944192e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[65.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-50.],
fixedse.soil.d0,intermediate,m,[9.99999997],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[3551102.12720884],
tcc.tower_mass,intermediate,kg,[1330708.7402803],
tcc.turbine_cost,output,USD,[4496102.12720884],
tcc.turbine_cost_kW,output,USD/kW,[299.74014181],
tcc.turbine_mass_tcc,output,kg,[1330708.7402803],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[3551102.12720884],
tcc.tower_cost_external,intermediate,USD,[3551102.12720884],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815635 1070.12742127 1170.96499253 1251.15492386 1344.74636478
 1422.65661876 1490.05544129 1526.70848756 1561.0592481  1593.43198104
 1387.28224909 1188.9520235   992.62321443]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
