variables,type,units,values,description
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[2.70105419 2.70105419 2.70105419 5.20615315 5.20615315 5.20615315
 4.70114511 4.70114511 4.70114511 4.27053237 4.27053237 4.27053237
 3.92018084 3.92018084 3.92018084 3.65487499 3.65487499 3.65487499]",
fixedse.section_Asx,output,m**2,"[1.53840405 1.53840405 1.53840405 2.97617823 2.97617823 2.97617823
 2.68541961 2.68541961 2.68541961 2.43786778 2.43786778 2.43786778
 2.23670558 2.23670558 2.23670558 2.08452045 2.08452045 2.08452045]",
fixedse.section_Asy,output,m**2,"[1.53840405 1.53840405 1.53840405 2.97617823 2.97617823 2.97617823
 2.68541961 2.68541961 2.68541961 2.43786778 2.43786778 2.43786778
 2.23670558 2.23670558 2.23670558 2.08452045 2.08452045 2.08452045]",
fixedse.section_Ixx,output,kg*m**2,"[33.22058588 33.22058588 33.22058588 63.0611478  63.0611478  63.0611478
 57.12064752 57.12064752 57.12064752 52.02530892 52.02530892 52.02530892
 47.85933326 47.85933326 47.85933326 44.69247506 44.69247506 44.69247506]",
fixedse.section_Iyy,output,kg*m**2,"[33.22058588 33.22058588 33.22058588 63.0611478  63.0611478  63.0611478
 57.12064752 57.12064752 57.12064752 52.02530892 52.02530892 52.02530892
 47.85933326 47.85933326 47.85933326 44.69247506 44.69247506 44.69247506]",
fixedse.section_J0,output,kg*m**2,"[ 66.44117175  66.44117175  66.44117175 126.1222956  126.1222956
 126.1222956  114.24129504 114.24129504 114.24129504 104.05061784
 104.05061784 104.05061784  95.71866653  95.71866653  95.71866653
  89.38495012  89.38495012  89.38495012]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [408895.04657894]
 [358832.00706253]
 [309169.72463927]
 [259944.9735049 ]
 [211222.19496991]
 [163098.61556212]
 [115712.26631898]
 [ 84622.50374015]
 [ 54016.71506028]
 [ 23984.69667347]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[55.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[2.919832   2.919832   2.919832   1.46505193 1.46505193 1.46505193
 0.51050063 0.51050063 0.51050063 0.39473191 0.33826541 0.28179892]",
fixedse.tower_Asx,intermediate,m**2,"[1.66352846 1.66352846 1.66352846 0.83299694 0.83299694 0.83299694
 0.28988787 0.28988787 0.28988787 0.2241316  0.19208866 0.16004575]",
fixedse.tower_Asy,intermediate,m**2,"[1.66352846 1.66352846 1.66352846 0.83299694 0.83299694 0.83299694
 0.28988787 0.28988787 0.28988787 0.2241316  0.19208866 0.16004575]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[35.86385203 35.86385203 35.86385203 18.15351991 18.15351991 18.15351991
  6.36187586  6.36187586  6.36187586  4.28660381  2.69761346  1.55964367]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[35.86385203 35.86385203 35.86385203 18.15351991 18.15351991 18.15351991
  6.36187586  6.36187586  6.36187586  4.28660381  2.69761346  1.55964367]",
fixedse.tower_J0,intermediate,kg*m**2,"[71.72770406 71.72770406 71.72770405 36.30703982 36.30703982 36.30703982
 12.72375172 12.72375172 12.72375172  8.57320761  5.39522693  3.11928735]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666667  7.33333333
  6.        ]",
fixedse.tower_t_full,intermediate,m,"[0.08762876 0.08762876 0.08762876 0.04377485 0.04377485 0.04377485
 0.01520981 0.01520981 0.01520981 0.01259849 0.01259849 0.01259849]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.25637083e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.81007762e+05]
 [ 4.25688549e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1250000. 1250000. 2500000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2598852.87460076],
fixedse.turbine_cg,intermediate,m,[-2.44104757e+00 -3.15157206e-02  9.20912568e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.19836691e+10 3.18392449e+10 2.92321712e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-25641.80265667]
 [-26386.97697153]
 [-28675.25126338]
 [-32655.96964616]
 [-38591.26669939]
 [-46880.01192749]
 [-58098.78836626]
 [-67607.67666409]
 [-79133.80234944]
 [-93148.84708092]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637368]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149956]
 [-1593.43543743]
 [-1387.34045863]
 [-1189.05983895]
 [ -992.78218561]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-48775515.17122245]
 [-46709495.78989569]
 [-44516549.48992449]
 [-42396701.45654713]
 [-40269345.64631078]
 [-38126474.08100807]
 [-36152198.91490456]
 [-34142719.23414126]
 [-32084958.45406674]
 [-30788708.32647578]
 [-29457750.42360511]
 [-28084649.58774946]
 [-26931446.77713246]
 [-25931939.55648188]
 [-24932432.33583146]
 [-24466500.50774735]
 [-24000568.67966206]
 [-23534636.85157788]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -4838790.51253736]
 [-12998315.63162183]
 [-13890972.61333862]
 [  2913098.30281492]
 [  2913334.11894291]
 [  2913570.97449965]
 [  2913660.08874786]
 [  2913911.17596972]
 [  2914176.73153446]
 [  2913481.6662797 ]
 [  2913620.47046295]
 [  2913771.69808733]
 [  2913648.89709279]
 [  2913439.1945597 ]
 [  2913513.53137175]
 [  2912719.22737722]
 [  2912737.1317083 ]
 [  2912754.81930069]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[ -205.57487605]
 [ -880.36942023]
 [-2345.02353043]
 [-3355.06277995]
 [-3355.04378377]
 [-3355.01736593]
 [-3354.99114107]
 [-3354.94790047]
 [-3354.89465913]
 [-3354.93149676]
 [-3354.89796193]
 [-3354.85932523]
 [-3354.85331215]
 [-3354.86115566]
 [-3354.82904068]
 [-3354.94903518]
 [-3354.94029345]
 [-3354.93130987]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[    239.28571513]
 [  -4201.92835476]
 [ -26643.36436015]
 [ -44959.09302157]
 [ -61728.08420473]
 [ -78492.46811569]
 [ -95251.46732249]
 [-112003.77821111]
 [-128749.00215123]
 [-139908.69752909]
 [-151064.77268845]
 [-162217.28470695]
 [-173366.3081323 ]
 [-184511.32896581]
 [-195652.22794063]
 [-201221.39487741]
 [-206789.46240332]
 [-212356.43924276]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[4.65409225e+07]
 [2.39603927e+08]
 [4.93459380e+08]
 [5.51347599e+08]
 [5.36517034e+08]
 [5.21657221e+08]
 [5.06771650e+08]
 [4.91862848e+08]
 [4.76936687e+08]
 [4.66981022e+08]
 [4.57020126e+08]
 [4.47055847e+08]
 [4.37089460e+08]
 [4.27120074e+08]
 [4.17147587e+08]
 [4.12161747e+08]
 [4.07175268e+08]
 [4.02188288e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1088059.83940708]
 [2368885.78641621]
 [4069412.29915189]
 [6490274.94327118]
 [6490241.6142683 ]
 [6490208.16756958]
 [6490238.8692266 ]
 [6490204.49494568]
 [6490169.50808973]
 [6490190.00902438]
 [6490165.16451033]
 [6490139.65496933]
 [6490161.44436534]
 [6490137.36641372]
 [6490116.49764749]
 [6490133.41649313]
 [6490122.98210603]
 [6490112.54775241]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-70.         -60.         -50.         -40.         -35.
 -30.         -25.         -20.         -15.         -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666667  7.33333333
  6.        ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.08100879 0.08100879 0.08100879 0.15735166 0.15735166 0.15735166
 0.14186499 0.14186499 0.14186499 0.12869864 0.12869864 0.12869864
 0.11801254 0.11801254 0.11801254 0.10993596 0.10993596 0.10993596
 0.08762876 0.08762876 0.08762876 0.04377485 0.04377485 0.04377485
 0.01520981 0.01520981 0.01520981 0.01259849 0.01259849 0.01259849]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[202.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[2.70105419 2.70105419 2.70105419 5.20615315 5.20615315 5.20615315
 4.70114511 4.70114511 4.70114511 4.27053237 4.27053237 4.27053237
 3.92018084 3.92018084 3.92018084 3.65487499 3.65487499 3.65487499
 2.919832   2.919832   2.919832   1.46505193 1.46505193 1.46505193
 0.51050063 0.51050063 0.51050063 0.39473191 0.33826541 0.28179892]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.53840405 1.53840405 1.53840405 2.97617823 2.97617823 2.97617823
 2.68541961 2.68541961 2.68541961 2.43786778 2.43786778 2.43786778
 2.23670558 2.23670558 2.23670558 2.08452045 2.08452045 2.08452045
 1.66352846 1.66352846 1.66352846 0.83299694 0.83299694 0.83299694
 0.28988787 0.28988787 0.28988787 0.2241316  0.19208866 0.16004575]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.53840405 1.53840405 1.53840405 2.97617823 2.97617823 2.97617823
 2.68541961 2.68541961 2.68541961 2.43786778 2.43786778 2.43786778
 2.23670558 2.23670558 2.23670558 2.08452045 2.08452045 2.08452045
 1.66352846 1.66352846 1.66352846 0.83299694 0.83299694 0.83299694
 0.28988787 0.28988787 0.28988787 0.2241316  0.19208866 0.16004575]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[33.22058588 33.22058588 33.22058588 63.0611478  63.0611478  63.0611478
 57.12064752 57.12064752 57.12064752 52.02530892 52.02530892 52.02530892
 47.85933326 47.85933326 47.85933326 44.69247506 44.69247506 44.69247506
 35.86385203 35.86385203 35.86385203 18.15351991 18.15351991 18.15351991
  6.36187586  6.36187586  6.36187586  4.28660381  2.69761346  1.55964367]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[33.22058588 33.22058588 33.22058588 63.0611478  63.0611478  63.0611478
 57.12064752 57.12064752 57.12064752 52.02530892 52.02530892 52.02530892
 47.85933326 47.85933326 47.85933326 44.69247506 44.69247506 44.69247506
 35.86385203 35.86385203 35.86385203 18.15351991 18.15351991 18.15351991
  6.36187586  6.36187586  6.36187586  4.28660381  2.69761346  1.55964367]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[ 66.44117175  66.44117175  66.44117175 126.1222956  126.1222956
 126.1222956  114.24129504 114.24129504 114.24129504 104.05061784
 104.05061784 104.05061784  95.71866653  95.71866653  95.71866653
  89.38495012  89.38495012  89.38495012  71.72770406  71.72770406
  71.72770405  36.30703982  36.30703982  36.30703982  12.72375172
  12.72375172  12.72375172   8.57320761   5.39522693   3.11928735]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-4.87755152e+07]
 [-4.67094958e+07]
 [-4.45165495e+07]
 [-4.23967015e+07]
 [-4.02693456e+07]
 [-3.81264741e+07]
 [-3.61521989e+07]
 [-3.41427192e+07]
 [-3.20849585e+07]
 [-3.07887083e+07]
 [-2.94577504e+07]
 [-2.80846496e+07]
 [-2.69314468e+07]
 [-2.59319396e+07]
 [-2.49324323e+07]
 [-2.44665005e+07]
 [-2.40005687e+07]
 [-2.35346369e+07]
 [-1.98524951e+07]
 [-1.71445921e+07]
 [-1.44352372e+07]
 [-1.24820989e+07]
 [-1.05274772e+07]
 [-8.57139156e+06]
 [-8.15245096e+06]
 [-7.73297743e+06]
 [-7.31314022e+06]
 [-7.00648722e+06]
 [-6.74237434e+06]
 [ 9.89530236e-10]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-4.83879051e+06]
 [-1.29983156e+07]
 [-1.38909726e+07]
 [ 2.91309830e+06]
 [ 2.91333412e+06]
 [ 2.91357097e+06]
 [ 2.91366009e+06]
 [ 2.91391118e+06]
 [ 2.91417673e+06]
 [ 2.91348167e+06]
 [ 2.91362047e+06]
 [ 2.91377170e+06]
 [ 2.91364890e+06]
 [ 2.91343919e+06]
 [ 2.91351353e+06]
 [ 2.91271923e+06]
 [ 2.91273713e+06]
 [ 2.91275482e+06]
 [ 2.91698804e+06]
 [ 2.91783693e+06]
 [ 2.91859225e+06]
 [ 2.91766132e+06]
 [ 2.91878905e+06]
 [ 2.91967842e+06]
 [ 2.91383041e+06]
 [ 2.91401684e+06]
 [ 2.91414976e+06]
 [ 2.91363610e+06]
 [ 2.91344016e+06]
 [ 1.19819921e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[ -205.57487605]
 [ -880.36942023]
 [-2345.02353043]
 [-3355.06277995]
 [-3355.04378377]
 [-3355.01736593]
 [-3354.99114107]
 [-3354.94790047]
 [-3354.89465913]
 [-3354.93149676]
 [-3354.89796193]
 [-3354.85932523]
 [-3354.85331215]
 [-3354.86115566]
 [-3354.82904068]
 [-3354.94903518]
 [-3354.94029345]
 [-3354.93130987]
 [-3353.96257664]
 [-3353.3836007 ]
 [-3352.71498822]
 [-3352.32034303]
 [-3350.50717986]
 [-3348.42702051]
 [-3352.99120687]
 [-3352.07119309]
 [-3351.09344541]
 [-3351.27221174]
 [-3350.5697961 ]
 [    4.43257382]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[ 2.39285715e+02]
 [-4.20192835e+03]
 [-2.66433644e+04]
 [-4.49590930e+04]
 [-6.17280842e+04]
 [-7.84924681e+04]
 [-9.52514673e+04]
 [-1.12003778e+05]
 [-1.28749002e+05]
 [-1.39908698e+05]
 [-1.51064773e+05]
 [-1.62217285e+05]
 [-1.73366308e+05]
 [-1.84511329e+05]
 [-1.95652228e+05]
 [-2.01221395e+05]
 [-2.06789462e+05]
 [-2.12356439e+05]
 [-2.52632602e+05]
 [-2.92833330e+05]
 [-3.32972920e+05]
 [-3.90129339e+05]
 [-4.46980621e+05]
 [-5.03604071e+05]
 [-5.37433541e+05]
 [-5.70939869e+05]
 [-6.04136789e+05]
 [-6.34785495e+05]
 [-6.64881249e+05]
 [-1.11915576e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 4.65409225e+07]
 [ 2.39603927e+08]
 [ 4.93459380e+08]
 [ 5.51347599e+08]
 [ 5.36517034e+08]
 [ 5.21657221e+08]
 [ 5.06771650e+08]
 [ 4.91862848e+08]
 [ 4.76936687e+08]
 [ 4.66981022e+08]
 [ 4.57020126e+08]
 [ 4.47055847e+08]
 [ 4.37089460e+08]
 [ 4.27120074e+08]
 [ 4.17147587e+08]
 [ 4.12161747e+08]
 [ 4.07175268e+08]
 [ 4.02188288e+08]
 [ 3.66026951e+08]
 [ 3.29838102e+08]
 [ 2.93675863e+08]
 [ 2.42011753e+08]
 [ 1.90294823e+08]
 [ 1.38648729e+08]
 [ 1.07733112e+08]
 [ 7.67828097e+07]
 [ 4.58247600e+07]
 [ 1.69393293e+07]
 [-1.19304958e+07]
 [ 3.02528372e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1088059.83940708]
 [2368885.78641621]
 [4069412.29915189]
 [6490274.94327118]
 [6490241.6142683 ]
 [6490208.16756958]
 [6490238.8692266 ]
 [6490204.49494568]
 [6490169.50808973]
 [6490190.00902438]
 [6490165.16451033]
 [6490139.65496933]
 [6490161.44436534]
 [6490137.36641372]
 [6490116.49764749]
 [6490133.41649313]
 [6490122.98210603]
 [6490112.54775241]
 [6490207.30530626]
 [6490131.57475526]
 [6490055.66672729]
 [6490381.54250041]
 [6490272.41764896]
 [6490163.21358986]
 [6490949.43721324]
 [6490882.25122934]
 [6490814.98117257]
 [6491091.62342394]
 [6491270.61579512]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [4.08895047e+05]
 [3.58832007e+05]
 [3.09169725e+05]
 [2.59944974e+05]
 [2.11222195e+05]
 [1.63098616e+05]
 [1.15712266e+05]
 [8.46225037e+04]
 [5.40167151e+04]
 [2.39846967e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[85.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-70.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[4176499.19903658],
tcc.tower_mass,intermediate,kg,[1615990.87460076],
tcc.turbine_cost,output,USD,[5121499.19903658],
tcc.turbine_cost_kW,output,USD/kW,[341.43327994],
tcc.turbine_mass_tcc,output,kg,[1615990.87460076],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[4176499.19903658],
tcc.tower_cost_external,intermediate,USD,[4176499.19903658],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637368
 1422.65663273 1490.05546078 1526.70959183 1561.06149956 1593.43543743
 1387.34045863 1189.05983895  992.78218561]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66666667  7.33333333
  6.        ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637368
 1422.65663273 1490.05546078 1526.70959183 1561.06149956 1593.43543743
 1387.34045863 1189.05983895  992.78218561]",
towerse.g2e.Py_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.g2e.Pz_global,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
