variables,type,units,values,description
fixedse.monopile.z_soil,intermediate,N/m,"[-30.         -26.66666667 -23.33333333 -20.         -16.66666667
 -13.33333333 -10.          -6.66666667  -3.33333333  -0.        ]",
fixedse.monopile.k_soil,intermediate,N/m,"[[2.22113684e+10 5.78977778e+12 2.22113684e+10 5.78977778e+12
  1.47466667e+10 9.33333333e+10]
 [2.01364211e+10 4.15218107e+12 2.01364211e+10 4.15218107e+12
  1.36266667e+10 9.33333333e+10]
 [1.80614737e+10 2.86855967e+12 1.80614737e+10 2.86855967e+12
  1.25066667e+10 9.33333333e+10]
 [1.59865263e+10 1.89466667e+12 1.59865263e+10 1.89466667e+12
  1.13866667e+10 9.33333333e+10]
 [1.39115789e+10 1.18625514e+12 1.39115789e+10 1.18625514e+12
  1.02666667e+10 9.33333333e+10]
 [1.18366316e+10 6.99078189e+11 1.18366316e+10 6.99078189e+11
  9.14666667e+09 9.33333333e+10]
 [9.76168421e+09 3.88888889e+11 9.76168421e+09 3.88888889e+11
  8.02666667e+09 9.33333333e+10]
 [7.68673684e+09 2.11440329e+11 7.68673684e+09 2.11440329e+11
  6.90666667e+09 9.33333333e+10]
 [5.61178947e+09 1.22485597e+11 5.61178947e+09 1.22485597e+11
  5.78666667e+09 9.33333333e+10]
 [3.53684211e+09 7.77777778e+10 3.53684211e+09 7.77777778e+10
  4.66666667e+09 9.33333333e+10]]",
fixedse.section_A,output,m**2,"[3.50338152 3.50338152 3.50338152 6.31074637 6.31074637 6.31074637
 5.50893847 5.50893847 5.50893847 4.84777596 4.84777596 4.84777596
 4.44652567 4.44652567 4.44652567 4.09243841 4.09243841 4.09243841]",
fixedse.section_Asx,output,m**2,"[1.99767639 1.99767639 1.99767639 3.61384851 3.61384851 3.61384851
 3.15073812 3.15073812 3.15073812 2.76979323 2.76979323 2.76979323
 2.5390022  2.5390022  2.5390022  2.33558349 2.33558349 2.33558349]",
fixedse.section_Asy,output,m**2,"[1.99767639 1.99767639 1.99767639 3.61384851 3.61384851 3.61384851
 3.15073812 3.15073812 3.15073812 2.76979323 2.76979323 2.76979323
 2.5390022  2.5390022  2.5390022  2.33558349 2.33558349 2.33558349]",
fixedse.section_Ixx,output,kg*m**2,"[42.87945726 42.87945726 42.87945726 75.92244725 75.92244725 75.92244725
 66.60467558 66.60467558 66.60467558 58.84940071 58.84940071 58.84940071
 54.11112859 54.11112859 54.11112859 49.90990294 49.90990294 49.90990294]",
fixedse.section_Iyy,output,kg*m**2,"[42.87945726 42.87945726 42.87945726 75.92244725 75.92244725 75.92244725
 66.60467558 66.60467558 66.60467558 58.84940071 58.84940071 58.84940071
 54.11112859 54.11112859 54.11112859 49.90990294 49.90990294 49.90990294]",
fixedse.section_J0,output,kg*m**2,"[ 85.75891452  85.75891452  85.75891452 151.8448945  151.8448945
 151.8448945  133.20935116 133.20935116 133.20935116 117.69880141
 117.69880141 117.69880141 108.22225719 108.22225719 108.22225719
  99.81980587  99.81980587  99.81980587]",
fixedse.section_rho,output,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.section_E,output,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.section_G,output,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10]",
fixedse.qdyn,output,Pa,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [507132.40218069]
 [440340.81547589]
 [374007.94143019]
 [308202.52162486]
 [243048.28777994]
 [178739.40619334]
 [115565.98197544]
 [ 84531.54207917]
 [ 53954.79657467]
 [ 23921.05412328]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.bending_height,output,m,[65.],
fixedse.tower_xyz,intermediate,m,"[[  0.           0.          15.        ]
 [  0.           0.          27.07132867]
 [  0.           0.          39.14265734]
 [  0.           0.          51.21398601]
 [  0.           0.          68.45874126]
 [  0.           0.          85.7034965 ]
 [  0.           0.         102.94825175]
 [  0.           0.         113.2951049 ]
 [  0.           0.         123.64195804]
 [  0.           0.         133.98881119]
 [  0.           0.         143.64587413]
 [  0.           0.         153.30293706]
 [  0.           0.         162.96      ]]",
fixedse.tower_A,intermediate,m**2,"[3.21739429 3.21739429 3.21739429 1.54541668 1.54541668 1.54541668
 0.52419494 0.52419494 0.52419494 0.39472566 0.33824493 0.28176421]",
fixedse.tower_Asx,intermediate,m**2,"[1.83384285 1.83384285 1.83384285 0.87878703 0.87878703 0.87878703
 0.29766958 0.29766958 0.29766958 0.22412806 0.19207703 0.16002605]",
fixedse.tower_Asy,intermediate,m**2,"[1.83384285 1.83384285 1.83384285 0.87878703 0.87878703 0.87878703
 0.29766958 0.29766958 0.29766958 0.22412806 0.19207703 0.16002605]",
fixedse.tower_Ixx,intermediate,kg*m**2,"[39.44756298 39.44756298 39.44756298 19.14008618 19.14008618 19.14008618
  6.53200097  6.53200097  6.53200097  4.28638261  2.6971124   1.55906095]",
fixedse.tower_Iyy,intermediate,kg*m**2,"[39.44756298 39.44756298 39.44756298 19.14008618 19.14008618 19.14008618
  6.53200097  6.53200097  6.53200097  4.28638261  2.6971124   1.55906095]",
fixedse.tower_J0,intermediate,kg*m**2,"[78.89512596 78.89512596 78.89512596 38.28017236 38.28017236 38.28017236
 13.06400194 13.06400194 13.06400194  8.57276522  5.39422479  3.1181219 ]",
fixedse.tower_rho,intermediate,kg/m**3,[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.],
fixedse.tower_E,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11]",
fixedse.tower_G,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.tower_outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.tower_t_full,intermediate,m,"[0.096647   0.096647   0.096647   0.04618729 0.04618729 0.04618729
 0.01561845 0.01561845 0.01561845 0.01259851 0.01259851 0.01259851]",
fixedse.tower_sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.tower_qdyn,intermediate,Pa,"[[132.5707599 ]
 [152.75243455]
 [166.88677297]
 [178.00782852]
 [190.84851358]
 [201.42134572]
 [210.48172663]
 [215.37560902]
 [219.9407255 ]
 [224.2241011 ]
 [228.00071087]
 [231.58901608]
 [235.00942903]]",
fixedse.tower_bending_height,intermediate,m,[147.96],
fixedse.turbine_F,intermediate,N,"[[ 2.91197623e+06]
 [-3.35507584e+03]
 [-2.37384313e+07]]",
fixedse.turbine_M,intermediate,N*m,"[[-1.80589549e+05]
 [ 4.25333273e+08]
 [ 6.48957511e+06]]",
fixedse.transition_piece_I,output,kg*m**2,[1250000. 1250000. 2500000.       0.       0.       0.],
fixedse.gravity_foundation_I,output,kg*m**2,[0. 0. 0. 0. 0. 0.],
fixedse.transition_piece_height,output,m,[15.],
fixedse.suctionpile_depth,output,m,[30.],
fixedse.turbine_mass,intermediate,kg,[2718645.3819311],
fixedse.turbine_cg,intermediate,m,[-2.33348694e+00 -3.01270337e-02  8.94597115e+01],
fixedse.turbine_I,intermediate,kg*m**2,"[3.21897553e+10 3.20453311e+10 2.95224687e+08 2.02613158e+02
 1.08611945e+07 1.44041114e+05]",
fixedse.Px,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Py,output,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.Pz,output,N/m,"[[     0.        ]
 [     0.        ]
 [     0.        ]
 [-16559.12275638]
 [-17361.27209706]
 [-19858.38615323]
 [-24325.8569609 ]
 [-31281.03302822]
 [-41477.85456624]
 [-56075.57315139]
 [-65556.51476523]
 [-76900.86867692]
 [-90542.73003872]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]
 [     0.        ]]",
fixedse.tower_Px,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Py,intermediate,N/m,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
fixedse.tower_Pz,intermediate,N/m,"[[ -927.99815941]
 [-1070.12742489]
 [-1170.96499657]
 [-1251.15492825]
 [-1344.74637369]
 [-1422.65663273]
 [-1490.05546078]
 [-1526.70959183]
 [-1561.06149957]
 [-1593.43543744]
 [-1387.28433325]
 [-1188.95291972]
 [ -992.62302317]]",
fixedse.post.cylinder_Fz,intermediate,N,"[[-58894184.01709705]
 [-56214469.58211333]
 [-53452787.49120589]
 [-50122816.77476729]
 [-46781958.49481369]
 [-43418117.08159848]
 [-40425446.1428785 ]
 [-37376173.60497607]
 [-34245079.0893499 ]
 [-32808375.0150898 ]
 [-31337309.22726381]
 [-29825016.17909575]
 [-28541914.22252031]
 [-27408207.7626129 ]
 [-26274501.30270518]
 [-25752787.93004255]
 [-25231074.55737998]
 [-24709361.18471697]]",
fixedse.post.cylinder_Vx,intermediate,N,"[[ -6106230.18391263]
 [-14358236.34560955]
 [-13602942.791222  ]
 [  2913588.63102548]
 [  2914015.65409671]
 [  2914439.14578734]
 [  2914543.95222563]
 [  2914983.30043544]
 [  2915448.02093706]
 [  2913708.1934637 ]
 [  2913845.90751512]
 [  2913994.92087134]
 [  2913851.2113016 ]
 [  2913646.10510691]
 [  2913720.65081721]
 [  2912805.24989555]
 [  2912823.19357002]
 [  2912840.91965723]]",
fixedse.post.cylinder_Vy,intermediate,N,"[[   97.61706602]
 [ -138.11444463]
 [-1541.4580806 ]
 [-3355.14857697]
 [-3355.13683912]
 [-3355.10869961]
 [-3355.06445223]
 [-3355.00078445]
 [-3354.91633028]
 [-3354.96880409]
 [-3354.93735117]
 [-3354.90142197]
 [-3354.89055397]
 [-3354.88819886]
 [-3354.85608904]
 [-3354.96311636]
 [-3354.95437788]
 [-3354.94539674]]",
fixedse.post.cylinder_Mxx,intermediate,N*m,"[[   4071.08474786]
 [  11613.32973878]
 [   3593.0123043 ]
 [ -16281.00177089]
 [ -38660.38727746]
 [ -61033.66480866]
 [ -83398.63602054]
 [-105752.50981225]
 [-128094.19879408]
 [-139260.69555365]
 [-150423.63777352]
 [-161583.05520518]
 [-172739.02239911]
 [-183891.11416859]
 [-195039.28312076]
 [-200612.14491806]
 [-206183.95266032]
 [-211754.71745863]]",
fixedse.post.cylinder_Myy,intermediate,N*m,"[[6.44588319e+07]
 [2.84058553e+08]
 [5.31715825e+08]
 [5.76401431e+08]
 [5.56580104e+08]
 [5.36709762e+08]
 [5.16798925e+08]
 [4.96852681e+08]
 [4.76884685e+08]
 [4.66902088e+08]
 [4.56916787e+08]
 [4.46930465e+08]
 [4.36944387e+08]
 [4.26957527e+08]
 [4.16969788e+08]
 [4.11977306e+08]
 [4.06984653e+08]
 [4.01991965e+08]]",
fixedse.post.cylinder_Mzz,intermediate,N*m,"[[1182689.95885763]
 [2527705.23264781]
 [4219669.91227567]
 [6490268.34295229]
 [6490225.15201253]
 [6490181.82043476]
 [6490220.15413263]
 [6490175.68921507]
 [6490130.38394113]
 [6490153.25595006]
 [6490128.99858737]
 [6490104.1612482 ]
 [6490124.0689028 ]
 [6490100.45023817]
 [6490079.58171016]
 [6490100.55915808]
 [6490090.12487742]
 [6490079.69063012]]",
fixedse.post_monopile_tower.z_full,intermediate,m,"[-80.         -70.         -60.         -50.         -43.33333333
 -36.66666667 -30.         -23.33333333 -16.66666667 -10.
  -6.66666667  -3.33333333   0.           3.33333333   6.66666667
  10.          11.66666667  13.33333333  15.          27.07132867
  39.14265734  51.21398601  68.45874126  85.7034965  102.94825175
 113.2951049  123.64195804 133.98881119 143.64587413 153.30293706
 162.96      ]",
fixedse.post_monopile_tower.outer_diameter_full,intermediate,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
fixedse.post_monopile_tower.t_full,intermediate,m,"[0.10533009 0.10533009 0.10533009 0.19139915 0.19139915 0.19139915
 0.16666072 0.16666072 0.16666072 0.14635651 0.14635651 0.14635651
 0.13407548 0.13407548 0.13407548 0.12326366 0.12326366 0.12326366
 0.096647   0.096647   0.096647   0.04618729 0.04618729 0.04618729
 0.01561845 0.01561845 0.01561845 0.01259851 0.01259851 0.01259851]",
fixedse.post_monopile_tower.bending_height,intermediate,m,[212.96],
fixedse.post_monopile_tower.E_full,intermediate,Pa,"[2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11
 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11 2.e+11]",
fixedse.post_monopile_tower.G_full,intermediate,Pa,"[7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10
 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10 7.93e+10]",
fixedse.post_monopile_tower.rho_full,intermediate,kg/m**3,"[7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800. 7800.
 7800. 7800. 7800. 7800. 7800. 7800.]",
fixedse.post_monopile_tower.sigma_y_full,intermediate,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
fixedse.post_monopile_tower.section_A,intermediate,m**2,"[3.50338152 3.50338152 3.50338152 6.31074637 6.31074637 6.31074637
 5.50893847 5.50893847 5.50893847 4.84777596 4.84777596 4.84777596
 4.44652567 4.44652567 4.44652567 4.09243841 4.09243841 4.09243841
 3.21739429 3.21739429 3.21739429 1.54541668 1.54541668 1.54541668
 0.52419494 0.52419494 0.52419494 0.39472566 0.33824493 0.28176421]",
fixedse.post_monopile_tower.section_Asx,intermediate,m**2,"[1.99767639 1.99767639 1.99767639 3.61384851 3.61384851 3.61384851
 3.15073812 3.15073812 3.15073812 2.76979323 2.76979323 2.76979323
 2.5390022  2.5390022  2.5390022  2.33558349 2.33558349 2.33558349
 1.83384285 1.83384285 1.83384285 0.87878703 0.87878703 0.87878703
 0.29766958 0.29766958 0.29766958 0.22412806 0.19207703 0.16002605]",
fixedse.post_monopile_tower.section_Asy,intermediate,m**2,"[1.99767639 1.99767639 1.99767639 3.61384851 3.61384851 3.61384851
 3.15073812 3.15073812 3.15073812 2.76979323 2.76979323 2.76979323
 2.5390022  2.5390022  2.5390022  2.33558349 2.33558349 2.33558349
 1.83384285 1.83384285 1.83384285 0.87878703 0.87878703 0.87878703
 0.29766958 0.29766958 0.29766958 0.22412806 0.19207703 0.16002605]",
fixedse.post_monopile_tower.section_Ixx,intermediate,kg*m**2,"[42.87945726 42.87945726 42.87945726 75.92244725 75.92244725 75.92244725
 66.60467558 66.60467558 66.60467558 58.84940071 58.84940071 58.84940071
 54.11112859 54.11112859 54.11112859 49.90990294 49.90990294 49.90990294
 39.44756298 39.44756298 39.44756298 19.14008618 19.14008618 19.14008618
  6.53200097  6.53200097  6.53200097  4.28638261  2.6971124   1.55906095]",
fixedse.post_monopile_tower.section_Iyy,intermediate,kg*m**2,"[42.87945726 42.87945726 42.87945726 75.92244725 75.92244725 75.92244725
 66.60467558 66.60467558 66.60467558 58.84940071 58.84940071 58.84940071
 54.11112859 54.11112859 54.11112859 49.90990294 49.90990294 49.90990294
 39.44756298 39.44756298 39.44756298 19.14008618 19.14008618 19.14008618
  6.53200097  6.53200097  6.53200097  4.28638261  2.6971124   1.55906095]",
fixedse.post_monopile_tower.section_J0,intermediate,kg*m**2,"[ 85.75891452  85.75891452  85.75891452 151.8448945  151.8448945
 151.8448945  133.20935116 133.20935116 133.20935116 117.69880141
 117.69880141 117.69880141 108.22225719 108.22225719 108.22225719
  99.81980587  99.81980587  99.81980587  78.89512596  78.89512596
  78.89512596  38.28017236  38.28017236  38.28017236  13.06400194
  13.06400194  13.06400194   8.57276522   5.39422479   3.1181219 ]",
fixedse.post_monopile_tower.cylinder_Fz,intermediate,N,"[[-5.88941840e+07]
 [-5.62144696e+07]
 [-5.34527875e+07]
 [-5.01228168e+07]
 [-4.67819585e+07]
 [-4.34181171e+07]
 [-4.04254461e+07]
 [-3.73761736e+07]
 [-3.42450791e+07]
 [-3.28083750e+07]
 [-3.13373092e+07]
 [-2.98250162e+07]
 [-2.85419142e+07]
 [-2.74082078e+07]
 [-2.62745013e+07]
 [-2.57527879e+07]
 [-2.52310746e+07]
 [-2.47093612e+07]
 [-2.07524717e+07]
 [-1.77698209e+07]
 [-1.47857183e+07]
 [-1.27265755e+07]
 [-1.06659494e+07]
 [-8.60385922e+06]
 [-8.17408058e+06]
 [-7.74376901e+06]
 [-7.31309377e+06]
 [-7.00644538e+06]
 [-6.74234790e+06]
 [-1.49884727e-09]]",
fixedse.post_monopile_tower.cylinder_Vx,intermediate,N,"[[-6.10623018e+06]
 [-1.43582363e+07]
 [-1.36029428e+07]
 [ 2.91358863e+06]
 [ 2.91401565e+06]
 [ 2.91443915e+06]
 [ 2.91454395e+06]
 [ 2.91498330e+06]
 [ 2.91544802e+06]
 [ 2.91370819e+06]
 [ 2.91384591e+06]
 [ 2.91399492e+06]
 [ 2.91385121e+06]
 [ 2.91364611e+06]
 [ 2.91372065e+06]
 [ 2.91280525e+06]
 [ 2.91282319e+06]
 [ 2.91284092e+06]
 [ 2.91740679e+06]
 [ 2.91825607e+06]
 [ 2.91901174e+06]
 [ 2.91773637e+06]
 [ 2.91886276e+06]
 [ 2.91975088e+06]
 [ 2.91379903e+06]
 [ 2.91398498e+06]
 [ 2.91411755e+06]
 [ 2.91357271e+06]
 [ 2.91338538e+06]
 [ 1.15240050e+03]]",
fixedse.post_monopile_tower.cylinder_Vy,intermediate,N,"[[   97.61706602]
 [ -138.11444463]
 [-1541.4580806 ]
 [-3355.14857697]
 [-3355.13683912]
 [-3355.10869961]
 [-3355.06445223]
 [-3355.00078445]
 [-3354.91633028]
 [-3354.96880409]
 [-3354.93735117]
 [-3354.90142197]
 [-3354.89055397]
 [-3354.88819886]
 [-3354.85608904]
 [-3354.96311636]
 [-3354.95437788]
 [-3354.94539674]
 [-3354.05743473]
 [-3353.47952281]
 [-3352.81138861]
 [-3352.473276  ]
 [-3350.66260954]
 [-3348.58483658]
 [-3353.0699571 ]
 [-3352.15137825]
 [-3351.17499287]
 [-3351.41389681]
 [-3350.69216572]
 [    4.33024095]]",
fixedse.post_monopile_tower.cylinder_Mxx,intermediate,N*m,"[[ 4.07108475e+03]
 [ 1.16133297e+04]
 [ 3.59301230e+03]
 [-1.62810018e+04]
 [-3.86603873e+04]
 [-6.10336648e+04]
 [-8.33986360e+04]
 [-1.05752510e+05]
 [-1.28094199e+05]
 [-1.39260696e+05]
 [-1.50423638e+05]
 [-1.61583055e+05]
 [-1.72739022e+05]
 [-1.83891114e+05]
 [-1.95039283e+05]
 [-2.00612145e+05]
 [-2.06183953e+05]
 [-2.11754717e+05]
 [-2.52059277e+05]
 [-2.92291386e+05]
 [-3.32466105e+05]
 [-3.89680388e+05]
 [-4.46597860e+05]
 [-5.03297517e+05]
 [-5.37178605e+05]
 [-5.70743746e+05]
 [-6.04007119e+05]
 [-6.34721050e+05]
 [-6.64879276e+05]
 [-1.09359762e-04]]",
fixedse.post_monopile_tower.cylinder_Myy,intermediate,N*m,"[[ 6.44588319e+07]
 [ 2.84058553e+08]
 [ 5.31715825e+08]
 [ 5.76401431e+08]
 [ 5.56580104e+08]
 [ 5.36709762e+08]
 [ 5.16798925e+08]
 [ 4.96852681e+08]
 [ 4.76884685e+08]
 [ 4.66902088e+08]
 [ 4.56916787e+08]
 [ 4.46930465e+08]
 [ 4.36944387e+08]
 [ 4.26957527e+08]
 [ 4.16969788e+08]
 [ 4.11977306e+08]
 [ 4.06984653e+08]
 [ 4.01991965e+08]
 [ 3.65795560e+08]
 [ 3.29589167e+08]
 [ 2.93426214e+08]
 [ 2.41784736e+08]
 [ 1.90101413e+08]
 [ 1.38498038e+08]
 [ 1.07612318e+08]
 [ 7.66930762e+07]
 [ 4.57667188e+07]
 [ 1.69104662e+07]
 [-1.19313786e+07]
 [ 2.91035940e-02]]",
fixedse.post_monopile_tower.cylinder_Mzz,intermediate,N*m,"[[1182689.95885763]
 [2527705.23264781]
 [4219669.91227567]
 [6490268.34295229]
 [6490225.15201253]
 [6490181.82043476]
 [6490220.15413263]
 [6490175.68921507]
 [6490130.38394113]
 [6490153.25595006]
 [6490128.99858737]
 [6490104.1612482 ]
 [6490124.0689028 ]
 [6490100.45023817]
 [6490079.58171016]
 [6490100.55915808]
 [6490090.12487742]
 [6490079.69063012]
 [6490178.71625925]
 [6490103.00075221]
 [6490027.12434643]
 [6490358.16521956]
 [6490249.10121745]
 [6490139.96231393]
 [6490918.59701275]
 [6490851.47416653]
 [6490784.26947831]
 [6491091.63777396]
 [6491270.70837277]
 [      0.        ]]",
fixedse.post_monopile_tower.qdyn,intermediate,Pa,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.07132402e+05]
 [4.40340815e+05]
 [3.74007941e+05]
 [3.08202522e+05]
 [2.43048288e+05]
 [1.78739406e+05]
 [1.15565982e+05]
 [8.45315421e+04]
 [5.39547966e+04]
 [2.39210541e+04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.32570760e+02]
 [1.52752435e+02]
 [1.66886773e+02]
 [1.78007829e+02]
 [1.90848514e+02]
 [2.01421346e+02]
 [2.10481727e+02]
 [2.15375609e+02]
 [2.19940725e+02]
 [2.24224101e+02]
 [2.28000711e+02]
 [2.31589016e+02]
 [2.35009429e+02]]",
fixedse.monopile_height,intermediate,m,[95.],
fixedse.tower_foundation_height,intermediate,m,[15.],
fixedse.monopile_foundation_height,intermediate,m,[-80.],
fixedse.soil.d0,intermediate,m,[10.],
tcc.hub_cost,output,USD,[0.],
tcc.pitch_system_cost,output,USD,[0.],
tcc.spinner_cost,output,USD,[0.],
tcc.lss_cost,output,USD,[0.],
tcc.main_bearing_cost,output,USD,[0.],
tcc.gearbox_cost,output,USD,[0.],
tcc.hss_cost,output,USD,[0.],
tcc.brake_cost,output,USD,[0.],
tcc.generator_cost,output,USD,[0.],
tcc.bedplate_cost,output,USD,[0.],
tcc.yaw_system_cost,output,USD,[0.],
tcc.converter_cost,output,USD,[0.],
tcc.hvac_cost,output,USD,[0.],
tcc.cover_cost,output,USD,[0.],
tcc.elec_cost,output,USD,[627750.],
tcc.controls_cost,output,USD,[317250.],
tcc.platforms_cost,output,USD,[0.],
tcc.transformer_cost,output,USD,[0.],
tcc.blade_cost,output,USD,[0.],
tcc.rotor_cost,output,USD,[0.],
tcc.rotor_mass_tcc,output,kg,[0.],
tcc.nacelle_cost,output,USD,[945000.],
tcc.nacelle_mass_tcc,output,kg,[0.],
tcc.tower_cost,output,USD,[4438980.80770213],
tcc.tower_mass,intermediate,kg,[1735783.3819311],
tcc.turbine_cost,output,USD,[5383980.80770213],
tcc.turbine_cost_kW,output,USD/kW,[358.93205385],
tcc.turbine_mass_tcc,output,kg,[1735783.3819311],
tcc.hub_system_cost,output,USD,[0.],
tcc.hub_system_mass_tcc,output,kg,[0.],
tcc.tower_parts_cost,output,USD,[4438980.80770213],
tcc.tower_cost_external,intermediate,USD,[4438980.80770213],
towerse.env.distLoads.windLoads_Px,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
towerse.env.distLoads.windLoads_Py,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_Pz,intermediate,N/m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],
towerse.env.distLoads.windLoads_qdyn,intermediate,N/m**2,"[132.5707599  152.75243455 166.88677297 178.00782852 190.84851358
 201.42134572 210.48172663 215.37560902 219.9407255  224.2241011
 228.00071087 231.58901608 235.00942903]",
towerse.env.distLoads.windLoads_z,intermediate,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.env.distLoads.windLoads_beta,intermediate,deg,[0.],
towerse.z_global,output,m,"[ 15.          27.07132867  39.14265734  51.21398601  68.45874126
  85.7034965  102.94825175 113.2951049  123.64195804 133.98881119
 143.64587413 153.30293706 162.96      ]",
towerse.wind_reference_height,intermediate,m,[162.96],
towerse.env.windLoads.U,intermediate,m/s,"[14.71196985 15.7921414  16.50661082 17.04772789 17.65189536 18.13425424
 18.53762755 18.75189717 18.94958835 19.1332215  19.29367924 19.44490977
 19.58797753]",
towerse.outer_diameter_full,output,m,"[10.         10.         10.         10.         10.         10.
 10.         10.         10.         10.          8.66633333  7.33266667
  5.999     ]",
towerse.joint1,output,m,[ 0.  0. 15.],
towerse.joint2,output,m,[  0.     0.   162.96],
towerse.s_full,output,m,"[0.         0.08158508 0.16317016 0.24475524 0.36130536 0.47785548
 0.59440559 0.66433566 0.73426573 0.8041958  0.86946387 0.93473193
 1.        ]",
towerse.g2e.Px_global,intermediate,N/m,"[ 927.99815941 1070.12742489 1170.96499657 1251.15492825 1344.74637369
 1422.65663273 1490.05546078 1526.70959183 1561.06149957 1593.43543744
 1387.28433325 1188.95291972  992.62302317]",
